X,Y,Z,A,B,C,time
195.73,573.72,421.01,-1.92,-1.55,0.29,10.001
195.73,573.72,420.99,-1.92,-1.55,0.29,10.001
195.72,573.72,420.97,-1.92,-1.55,0.29,20.018
195.72,573.71,420.95,-1.92,-1.55,0.29,29.977
195.72,573.71,420.93,-1.92,-1.55,0.29,40.023999999999994
195.72,573.71,420.91,-1.92,-1.55,0.29,51.977000000000004
195.72,573.71,420.9,-1.92,-1.55,0.29,60.024
195.72,573.71,420.88,-1.92,-1.55,0.29,70.028
195.72,573.71,420.86,-1.92,-1.55,0.3,80.02
195.72,573.71,420.84,-1.92,-1.55,0.3,90.02499999999999
195.72,573.7,420.8,-1.92,-1.55,0.3,111.026
195.72,573.7,420.8,-1.92,-1.55,0.3,112.978
195.72,573.7,420.75,-1.92,-1.55,0.3,138.972
195.72,573.7,420.75,-1.92,-1.55,0.3,140.025
195.72,573.7,420.75,-1.92,-1.55,0.3,142.027
195.72,573.69,420.73,-1.92,-1.55,0.3,150.018
195.72,573.69,420.72,-1.92,-1.55,0.3,160.025
195.72,573.69,420.7,-1.92,-1.55,0.3,169.972
195.72,573.69,420.68,-1.92,-1.55,0.3,182.014
195.72,573.69,420.67,-1.92,-1.55,0.3,190.136
195.72,573.68,420.65,-1.92,-1.55,0.3,200.14499999999998
195.72,573.68,420.64,-1.92,-1.55,0.3,211.011
195.72,573.68,420.62,-1.92,-1.55,0.3,220.141
195.72,573.68,420.61,-1.92,-1.55,0.3,229.024
195.72,573.68,420.59,-1.92,-1.55,0.3,240.13799999999998
195.72,573.67,420.58,-1.92,-1.55,0.3,250.151
195.72,573.67,420.56,-1.92,-1.55,0.3,259.13399999999996
195.72,573.67,420.55,-1.92,-1.55,0.3,270.149
195.72,573.67,420.53,-1.93,-1.55,0.3,280.146
195.72,573.66,420.52,-1.93,-1.55,0.3,290.15000000000003
195.72,573.66,420.51,-1.93,-1.55,0.31,300.14099999999996
195.71,573.66,420.49,-1.93,-1.55,0.31,310.151
195.71,573.66,420.47,-1.93,-1.55,0.31,320.14500000000004
195.71,573.65,420.46,-1.93,-1.55,0.31,332.135
195.71,573.65,420.45,-1.93,-1.55,0.3,340.139
195.71,573.65,420.43,-1.93,-1.55,0.3,350.14
195.71,573.65,420.42,-1.93,-1.55,0.3,360.135
195.71,573.65,420.41,-1.93,-1.55,0.3,370.141
195.71,573.65,420.4,-1.93,-1.55,0.3,381.00800000000004
195.71,573.64,420.39,-1.93,-1.55,0.3,390.144
195.71,573.64,420.37,-1.92,-1.55,0.3,399.968
195.7,573.64,420.36,-1.92,-1.55,0.3,410.166
195.7,573.63,420.35,-1.92,-1.55,0.3,420.134
195.7,573.63,420.34,-1.92,-1.55,0.3,430.98900000000003
195.7,573.63,420.33,-1.92,-1.55,0.3,440.14300000000003
195.7,573.63,420.31,-1.92,-1.55,0.29,450.005
195.7,573.62,420.3,-1.92,-1.55,0.29,460.68399999999997
195.7,573.62,420.29,-1.92,-1.55,0.29,470.66
195.7,573.62,420.28,-1.92,-1.55,0.29,480.677
195.7,573.62,420.27,-1.92,-1.55,0.29,490.661
195.7,573.62,420.26,-1.92,-1.55,0.29,500.66600000000005
195.7,573.61,420.25,-1.92,-1.55,0.29,510.631
195.7,573.61,420.24,-1.92,-1.55,0.29,520.683
195.7,573.61,420.23,-1.92,-1.55,0.29,530.6809999999999
195.7,573.61,420.21,-1.92,-1.55,0.29,540.683
195.7,573.61,420.2,-1.92,-1.55,0.29,550.688
195.69,573.6,420.19,-1.92,-1.55,0.29,560.705
195.69,573.6,420.18,-1.92,-1.55,0.29,570.705
195.69,573.6,420.17,-1.92,-1.55,0.29,580.69
195.69,573.6,420.16,-1.92,-1.55,0.29,590.672
195.69,573.6,420.15,-1.92,-1.55,0.29,600.7130000000001
195.69,573.59,420.15,-1.92,-1.55,0.29,612.636
195.68,573.58,420.14,-1.92,-1.55,0.29,620.6310000000001
195.68,573.58,420.12,-1.91,-1.55,0.29,630.707
195.67,573.57,420.11,-1.91,-1.55,0.29,640.709
195.67,573.56,420.1,-1.91,-1.55,0.29,649.789
195.66,573.56,420.09,-1.91,-1.55,0.29,660.687
195.66,573.55,420.08,-1.91,-1.55,0.29,670.712
195.66,573.55,420.06,-1.91,-1.55,0.28,679.677
195.66,573.54,420.05,-1.91,-1.55,0.28,690.665
195.66,573.54,420.04,-1.91,-1.55,0.28,700.683
195.66,573.54,420.03,-1.91,-1.55,0.28,710.664
195.67,573.53,420.02,-1.91,-1.55,0.29,720.6759999999999
195.67,573.53,420.01,-1.91,-1.55,0.29,730.673
195.67,573.53,420.0,-1.91,-1.55,0.29,740.6859999999999
195.68,573.53,419.98,-1.91,-1.55,0.29,750.7289999999999
195.68,573.52,419.97,-1.91,-1.55,0.29,760.678
195.68,573.52,419.96,-1.91,-1.55,0.29,770.674
195.68,573.52,419.95,-1.91,-1.55,0.29,780.692
195.68,573.52,419.93,-1.91,-1.55,0.29,790.6300000000001
195.68,573.52,419.92,-1.91,-1.55,0.29,800.68
195.68,573.52,419.9,-1.91,-1.55,0.29,810.665
195.67,573.52,419.89,-1.91,-1.55,0.29,820.664
195.67,573.52,419.88,-1.91,-1.55,0.29,830.671
195.67,573.52,419.87,-1.91,-1.55,0.29,839.6270000000001
195.66,573.52,419.86,-1.91,-1.55,0.29,849.6270000000001
195.66,573.52,419.84,-1.91,-1.55,0.29,859.6270000000001
