X,Y,Z,A,B,C,time
15.37,609.36,419.0,-1.92,-1.55,0.29,8.001
15.37,609.36,419.0,-1.92,-1.55,0.29,12.055
15.37,609.36,419.0,-1.92,-1.55,0.29,22.056
15.37,609.36,419.0,-1.92,-1.55,0.29,32.064
15.37,609.36,418.99,-1.92,-1.55,0.29,42.007000000000005
15.37,609.36,418.99,-1.92,-1.55,0.29,52.054
15.37,609.36,418.99,-1.92,-1.55,0.29,62.010999999999996
15.37,609.36,418.99,-1.92,-1.55,0.29,72.051
15.37,609.36,418.99,-1.92,-1.55,0.29,82.04
15.37,609.36,418.99,-1.92,-1.55,0.29,92.002
15.37,609.36,418.99,-1.92,-1.55,0.29,102.008
15.37,609.36,418.99,-1.92,-1.55,0.29,112.001
15.37,609.36,418.99,-1.92,-1.55,0.29,122.056
15.37,609.36,418.99,-1.92,-1.55,0.29,132.056
15.37,609.36,418.99,-1.92,-1.55,0.29,142.06
15.37,609.36,418.99,-1.92,-1.55,0.29,152.054
15.37,609.36,418.99,-1.92,-1.55,0.29,179.90900000000002
15.37,609.36,418.99,-1.92,-1.55,0.29,181.919
15.37,609.36,418.99,-1.92,-1.55,0.29,183.865
15.37,609.36,418.99,-1.92,-1.55,0.29,191.915
15.37,609.36,418.99,-1.92,-1.55,0.29,223.918
15.37,609.36,418.99,-1.92,-1.55,0.29,225.909
15.37,609.36,418.99,-1.92,-1.55,0.29,227.91
15.37,609.36,418.99,-1.92,-1.55,0.29,231.91
15.37,609.36,418.99,-1.92,-1.55,0.29,266.861
15.37,609.36,418.99,-1.92,-1.55,0.29,269.863
15.37,609.36,418.99,-1.92,-1.55,0.29,271.86100000000005
15.37,609.36,418.99,-1.92,-1.55,0.29,273.86100000000005
15.37,609.36,418.99,-1.92,-1.55,0.29,300.89300000000003
15.37,609.36,418.99,-1.92,-1.55,0.29,302.859
15.37,609.36,418.99,-1.92,-1.55,0.29,303.859
15.37,609.36,418.99,-1.92,-1.55,0.29,332.898
15.37,609.36,418.99,-1.92,-1.55,0.29,334.897
15.37,609.36,418.99,-1.92,-1.55,0.29,336.895
15.37,609.36,418.99,-1.92,-1.55,0.29,364.862
15.37,609.36,418.99,-1.92,-1.55,0.29,366.887
15.37,609.36,418.99,-1.92,-1.55,0.29,368.916
15.37,609.36,418.99,-1.92,-1.55,0.29,371.895
15.37,609.36,418.99,-1.92,-1.55,0.29,382.901
15.37,609.36,418.99,-1.92,-1.55,0.29,391.896
15.37,609.36,418.99,-1.92,-1.55,0.29,401.897
15.37,609.36,418.99,-1.92,-1.55,0.29,411.859
15.37,609.36,418.99,-1.92,-1.55,0.29,421.86
15.37,609.36,418.99,-1.92,-1.55,0.29,431.859
15.37,609.36,418.99,-1.92,-1.55,0.29,441.859
15.37,609.36,418.99,-1.92,-1.55,0.29,451.869
15.37,609.36,418.99,-1.92,-1.55,0.29,461.92100000000005
15.37,609.36,418.99,-1.92,-1.55,0.29,471.923
15.37,609.36,418.99,-1.92,-1.55,0.29,481.923
15.37,609.36,418.99,-1.92,-1.55,0.29,492.861
15.37,609.36,418.99,-1.92,-1.55,0.29,501.915
15.37,609.36,418.99,-1.92,-1.55,0.29,511.90999999999997
15.37,609.36,418.99,-1.92,-1.55,0.29,521.912
15.37,609.36,418.99,-1.92,-1.55,0.29,531.913
15.37,609.36,418.99,-1.92,-1.55,0.29,544.909
15.37,609.36,418.99,-1.92,-1.55,0.29,551.907
15.37,609.36,418.99,-1.92,-1.55,0.29,561.907
15.37,609.36,418.99,-1.92,-1.55,0.29,571.917
15.37,609.36,418.99,-1.92,-1.55,0.29,581.919
15.37,609.36,418.99,-1.92,-1.55,0.29,591.902
15.37,609.36,418.99,-1.92,-1.55,0.29,601.903
15.37,609.36,418.99,-1.92,-1.55,0.29,611.908
15.37,609.36,418.99,-1.92,-1.55,0.29,621.903
15.37,609.36,418.99,-1.92,-1.55,0.29,631.903
15.37,609.36,418.99,-1.92,-1.55,0.29,641.903
15.37,609.36,418.99,-1.92,-1.55,0.29,651.903
15.37,609.36,418.99,-1.92,-1.55,0.29,662.91
15.37,609.36,418.99,-1.92,-1.55,0.29,672.864
15.37,609.36,418.99,-1.92,-1.55,0.29,681.903
15.37,609.36,418.99,-1.92,-1.55,0.29,691.903
15.37,609.36,418.99,-1.92,-1.55,0.29,701.903
15.37,609.36,418.99,-1.92,-1.55,0.29,711.902
15.37,609.36,418.99,-1.92,-1.55,0.29,722.905
15.37,609.36,418.99,-1.92,-1.55,0.29,731.903
15.37,609.36,418.99,-1.92,-1.55,0.29,741.906
15.37,609.36,418.99,-1.92,-1.55,0.29,751.904
15.37,609.36,418.99,-1.92,-1.55,0.29,771.903
15.37,609.36,418.99,-1.92,-1.55,0.29,776.888
15.37,609.36,418.99,-1.92,-1.55,0.29,780.901
15.37,609.36,418.99,-1.92,-1.55,0.29,791.903
15.37,609.36,418.99,-1.92,-1.55,0.29,801.9060000000001
15.37,609.36,418.99,-1.92,-1.55,0.29,812.035
15.37,609.36,418.99,-1.92,-1.55,0.29,821.868
