F,G,time
"[-85.03, -13.9, 18.99]","[0.89, 0.34, 3.1]",0.9990000000000001
"[-84.86, -14.09, 19.23]","[0.91, 0.39, 3.13]",6.997
"[-84.71, -14.27, 19.46]","[0.92, 0.45, 3.16]",16.003
"[-84.49, -14.37, 19.7]","[0.93, 0.51, 3.19]",25.998
"[-84.32, -14.46, 19.9]","[0.96, 0.56, 3.21]",36.0
"[-84.25, -14.56, 20.07]","[0.98, 0.62, 3.23]",46.085
"[-84.06, -14.6, 20.3]","[0.99, 0.67, 3.26]",56.010999999999996
"[-83.76, -14.82, 20.86]","[1.02, 0.84, 3.3]",85.017
"[-83.72, -14.82, 20.9]","[1.02, 0.85, 3.3]",87.009
"[-83.71, -14.84, 20.93]","[1.03, 0.86, 3.31]",89.06400000000001
"[-83.33, -15.11, 21.67]","[1.05, 1.04, 3.33]",120.137
"[-83.36, -15.11, 21.69]","[1.05, 1.05, 3.33]",122.006
"[-83.36, -15.13, 21.7]","[1.05, 1.06, 3.34]",124.16000000000001
"[-83.34, -15.12, 21.76]","[1.06, 1.07, 3.34]",126.04499999999999
"[-83.12, -15.17, 22.27]","[1.09, 1.22, 3.37]",154.148
"[-83.12, -15.18, 22.33]","[1.09, 1.24, 3.37]",156.025
"[-83.12, -15.2, 22.34]","[1.09, 1.24, 3.37]",158.036
"[-82.9, -15.36, 23.1]","[1.11, 1.41, 3.39]",189.01299999999998
"[-82.92, -15.39, 23.12]","[1.11, 1.42, 3.4]",191.16
"[-82.9, -15.38, 23.16]","[1.11, 1.43, 3.4]",193.01399999999998
"[-82.9, -15.38, 23.21]","[1.12, 1.45, 3.4]",196.165
"[-82.91, -15.4, 23.37]","[1.13, 1.5, 3.41]",206.025
"[-82.81, -15.51, 23.9]","[1.14, 1.64, 3.43]",232.10500000000002
"[-82.78, -15.53, 23.97]","[1.14, 1.65, 3.43]",234.16799999999998
"[-82.77, -15.54, 24.03]","[1.14, 1.66, 3.43]",236.017
"[-82.77, -15.62, 24.66]","[1.16, 1.81, 3.45]",265.146
"[-82.76, -15.67, 24.69]","[1.17, 1.83, 3.45]",267.007
"[-82.78, -15.64, 24.72]","[1.17, 1.84, 3.45]",269.034
"[-82.81, -15.65, 24.81]","[1.17, 1.86, 3.46]",276.16400000000004
"[-82.76, -15.71, 25.03]","[1.18, 1.92, 3.46]",286.166
"[-82.77, -15.75, 25.26]","[1.18, 1.96, 3.47]",296.01800000000003
"[-82.77, -15.8, 25.5]","[1.19, 2.01, 3.48]",309.03000000000003
