X,Y,Z,A,B,C,time
169.73,574.86,419.37,-1.92,-1.55,0.3,0.9990000000000001
169.73,574.86,419.37,-1.92,-1.55,0.3,6.9959999999999996
169.73,574.86,419.37,-1.92,-1.55,0.3,16.002
169.73,574.86,419.37,-1.92,-1.55,0.3,28.005
169.73,574.86,419.37,-1.92,-1.55,0.3,36.022
169.73,574.86,419.37,-1.92,-1.55,0.3,46.022
169.73,574.86,419.37,-1.92,-1.55,0.3,56.038
169.73,574.86,419.37,-1.92,-1.55,0.3,66.043
169.73,574.86,419.37,-1.92,-1.55,0.3,76.041
169.73,574.86,419.37,-1.92,-1.55,0.3,86.037
169.73,574.86,419.37,-1.92,-1.55,0.3,96.038
169.73,574.86,419.37,-1.92,-1.55,0.3,106.04299999999999
169.73,574.86,419.37,-1.92,-1.55,0.3,116.037
169.73,574.86,419.37,-1.92,-1.55,0.3,137.00699999999998
169.73,574.86,419.37,-1.92,-1.55,0.3,139.037
169.73,574.86,419.37,-1.92,-1.55,0.3,146.037
169.73,574.86,419.37,-1.92,-1.55,0.3,172.042
169.73,574.86,419.37,-1.92,-1.55,0.3,174.043
169.73,574.86,419.37,-1.92,-1.55,0.3,176.048
169.73,574.86,419.37,-1.92,-1.55,0.3,186.042
169.73,574.86,419.37,-1.92,-1.55,0.3,196.0
169.73,574.86,419.37,-1.92,-1.55,0.3,213.04500000000002
169.73,574.86,419.37,-1.92,-1.55,0.3,216.142
169.73,574.86,419.37,-1.92,-1.55,0.3,226.14999999999998
169.73,574.86,419.37,-1.92,-1.55,0.3,236.151
169.73,574.86,419.37,-1.92,-1.55,0.3,245.99699999999999
169.73,574.86,419.37,-1.92,-1.55,0.3,255.99899999999997
169.73,574.86,419.37,-1.92,-1.55,0.3,266.032
169.73,574.86,419.37,-1.92,-1.55,0.3,276.032
169.73,574.86,419.37,-1.92,-1.55,0.3,286.03299999999996
169.73,574.86,419.37,-1.92,-1.55,0.3,296.031
169.73,574.86,419.37,-1.92,-1.55,0.3,305.999
169.73,574.86,419.37,-1.92,-1.55,0.3,318.002
169.73,574.86,419.37,-1.92,-1.55,0.3,326.031
169.73,574.86,419.37,-1.92,-1.55,0.3,336.001
169.73,574.86,419.37,-1.92,-1.55,0.3,346.03099999999995
169.73,574.86,419.37,-1.92,-1.55,0.3,356.031
169.73,574.86,419.37,-1.92,-1.55,0.3,366.033
169.73,574.86,419.37,-1.92,-1.55,0.3,376.032
169.73,574.86,419.37,-1.92,-1.55,0.3,385.99899999999997
169.73,574.86,419.37,-1.92,-1.55,0.3,396.003
169.73,574.86,419.37,-1.92,-1.55,0.3,405.997
169.73,574.86,419.37,-1.92,-1.55,0.3,416.17199999999997
169.73,574.86,419.37,-1.92,-1.55,0.3,426.17199999999997
169.73,574.86,419.37,-1.92,-1.55,0.3,436.189
169.73,574.86,419.37,-1.92,-1.55,0.3,446.171
169.73,574.86,419.37,-1.92,-1.55,0.3,456.181
169.73,574.86,419.37,-1.92,-1.55,0.3,466.17900000000003
169.73,574.86,419.37,-1.92,-1.55,0.3,476.16999999999996
169.73,574.86,419.37,-1.92,-1.55,0.3,486.171
169.73,574.86,419.37,-1.92,-1.55,0.3,496.171
169.73,574.86,419.37,-1.92,-1.55,0.3,505.99799999999993
169.73,574.86,419.37,-1.92,-1.55,0.3,516.0160000000001
169.73,574.86,419.37,-1.92,-1.55,0.3,526.162
169.73,574.86,419.37,-1.92,-1.55,0.3,536.161
169.73,574.86,419.37,-1.92,-1.55,0.3,547.001
169.73,574.86,419.37,-1.92,-1.55,0.3,556.023
169.73,574.86,419.37,-1.92,-1.55,0.3,566.1610000000001
169.73,574.86,419.37,-1.92,-1.55,0.3,576.1800000000001
169.73,574.86,419.37,-1.92,-1.55,0.3,586.02
169.73,574.86,419.37,-1.92,-1.55,0.3,598.014
169.73,574.86,419.37,-1.92,-1.55,0.3,606.012
169.73,574.86,419.37,-1.92,-1.55,0.3,616.177
169.73,574.86,419.37,-1.92,-1.55,0.3,626.167
169.73,574.86,419.37,-1.92,-1.55,0.3,636.163
169.73,574.86,419.37,-1.92,-1.55,0.3,646.9979999999999
169.73,574.86,419.37,-1.92,-1.55,0.3,656.1700000000001
169.73,574.86,419.37,-1.92,-1.55,0.3,666.176
169.73,574.86,419.37,-1.92,-1.55,0.3,676.175
169.73,574.86,419.37,-1.92,-1.55,0.3,686.0039999999999
169.73,574.86,419.37,-1.92,-1.55,0.3,696.179
169.73,574.86,419.37,-1.92,-1.55,0.3,706.171
169.73,574.86,419.37,-1.92,-1.55,0.3,716.182
169.73,574.86,419.37,-1.92,-1.55,0.3,726.0020000000001
169.73,574.86,419.37,-1.92,-1.55,0.3,736.179
169.73,574.86,419.37,-1.92,-1.55,0.3,746.1759999999999
169.73,574.86,419.37,-1.92,-1.55,0.3,756.032
169.73,574.86,419.37,-1.92,-1.55,0.3,766.168
169.73,574.86,419.37,-1.92,-1.55,0.3,776.1700000000001
169.73,574.86,419.37,-1.92,-1.55,0.3,786.008
169.73,574.86,419.37,-1.92,-1.55,0.3,796.009
169.73,574.86,419.37,-1.92,-1.55,0.3,806.191
169.73,574.86,419.37,-1.92,-1.55,0.3,816.175
169.73,574.86,419.37,-1.92,-1.55,0.3,826.176
169.73,574.86,419.37,-1.92,-1.55,0.3,836.17
169.73,574.86,419.37,-1.92,-1.55,0.3,846.096
169.73,574.86,419.37,-1.92,-1.55,0.3,856.0
169.73,574.86,419.37,-1.92,-1.55,0.3,866.034
169.73,574.86,419.37,-1.92,-1.55,0.3,878.0329999999999
169.73,574.86,419.37,-1.92,-1.55,0.3,886.033
169.73,574.86,419.37,-1.92,-1.55,0.3,902.0
169.73,574.86,419.37,-1.92,-1.55,0.3,917.0
169.73,574.86,419.37,-1.92,-1.55,0.3,917.0
169.73,574.86,419.37,-1.92,-1.55,0.3,926.1279999999999
169.73,574.86,419.37,-1.92,-1.55,0.3,936.117
169.73,574.86,419.37,-1.92,-1.55,0.3,947.0
