F,G,time
"[-93.05, -1.2, 0.37]","[0.07, -5.77, 1.08]",6.989000000000001
"[-93.01, -1.25, 0.33]","[0.07, -5.78, 1.09]",9.991
"[-92.84, -1.29, 0.27]","[0.07, -5.78, 1.09]",18.991999999999997
"[-92.74, -1.33, 0.28]","[0.07, -5.78, 1.08]",28.991
"[-92.63, -1.29, 0.3]","[0.06, -5.77, 1.08]",38.991
"[-92.53, -1.26, 0.33]","[0.06, -5.77, 1.08]",48.991
"[-92.52, -1.25, 0.29]","[0.05, -5.77, 1.07]",58.99
"[-92.55, -1.28, 0.23]","[0.04, -5.77, 1.07]",69.0
"[-92.65, -1.26, 0.19]","[0.04, -5.77, 1.06]",78.99499999999999
"[-92.74, -1.29, 0.23]","[0.04, -5.76, 1.06]",89.10600000000001
"[-92.84, -1.21, 0.27]","[0.05, -5.76, 1.06]",98.99199999999999
"[-92.93, -1.22, 0.35]","[0.06, -5.75, 1.06]",109.112
"[-93.02, -1.17, 0.37]","[0.06, -5.75, 1.06]",119.112
"[-93.05, -1.19, 0.39]","[0.07, -5.75, 1.06]",128.994
"[-93.04, -1.24, 0.39]","[0.07, -5.75, 1.06]",139.16500000000002
"[-93.0, -1.25, 0.35]","[0.07, -5.76, 1.06]",149.15300000000002
"[-92.83, -1.27, 0.31]","[0.06, -5.76, 1.06]",172.16
"[-92.76, -1.3, 0.32]","[0.05, -5.77, 1.05]",174.161
"[-92.77, -1.29, 0.3]","[0.05, -5.77, 1.05]",178.99300000000002
"[-92.68, -1.29, 0.31]","[0.04, -5.77, 1.05]",204.161
"[-92.71, -1.29, 0.29]","[0.04, -5.76, 1.05]",206.166
"[-92.7, -1.25, 0.3]","[0.03, -5.76, 1.04]",209.171
"[-92.76, -1.25, 0.28]","[0.03, -5.76, 1.04]",219.185
"[-92.85, -1.26, 0.29]","[0.03, -5.76, 1.04]",228.99800000000002
"[-92.92, -1.26, 0.29]","[0.03, -5.75, 1.05]",239.998
"[-92.96, -1.29, 0.32]","[0.04, -5.76, 1.05]",249.179
"[-92.98, -1.29, 0.36]","[0.05, -5.75, 1.06]",259.168
"[-92.96, -1.23, 0.37]","[0.05, -5.75, 1.06]",269.169
"[-92.92, -1.27, 0.38]","[0.05, -5.76, 1.06]",279.999
"[-92.86, -1.28, 0.34]","[0.04, -5.76, 1.06]",289.165
"[-92.79, -1.29, 0.34]","[0.04, -5.76, 1.06]",299.999
"[-92.72, -1.31, 0.32]","[0.03, -5.76, 1.06]",309.168
"[-92.68, -1.28, 0.28]","[0.03, -5.77, 1.06]",322.13399999999996
"[-92.64, -1.29, 0.3]","[0.03, -5.76, 1.06]",329.00600000000003
"[-92.68, -1.26, 0.29]","[0.03, -5.76, 1.06]",339.167
"[-92.71, -1.26, 0.3]","[0.04, -5.76, 1.06]",349.166
"[-92.77, -1.24, 0.32]","[0.04, -5.76, 1.05]",359.16900000000004
"[-92.84, -1.24, 0.34]","[0.05, -5.76, 1.05]",369.166
