F,G,time
"[-98.95, -17.16, 11.97]","[1.37, -3.11, 4.86]",0.0
"[-99.35, -17.43, 11.87]","[1.38, -3.1, 4.95]",5.9959999999999996
"[-99.66, -17.58, 11.8]","[1.4, -3.09, 5.06]",13.006
"[-99.89, -17.74, 11.85]","[1.42, -3.07, 5.15]",23.002000000000002
"[-100.15, -17.89, 12.0]","[1.43, -3.06, 5.22]",33.0
"[-100.38, -18.17, 12.23]","[1.45, -3.05, 5.27]",43.006
"[-100.62, -18.49, 12.47]","[1.46, -3.05, 5.32]",53.006
"[-100.99, -18.82, 12.57]","[1.47, -3.06, 5.36]",63.058
"[-101.65, -19.56, 12.5]","[1.48, -3.07, 5.47]",89.044
"[-101.69, -19.61, 12.49]","[1.49, -3.07, 5.48]",91.006
"[-101.71, -19.65, 12.49]","[1.49, -3.07, 5.49]",95.044
"[-102.02, -19.98, 12.69]","[1.52, -3.06, 5.58]",120.005
"[-102.26, -20.09, 12.85]","[1.54, -3.04, 5.65]",121.005
"[-102.31, -20.1, 12.88]","[1.55, -3.04, 5.66]",124.00500000000001
"[-102.53, -20.2, 13.01]","[1.57, -3.03, 5.72]",133.047
"[-102.78, -20.41, 13.1]","[1.57, -3.02, 5.76]",144.005
"[-103.05, -20.63, 13.13]","[1.58, -3.02, 5.79]",153.047
"[-103.32, -20.89, 13.24]","[1.59, -3.0, 5.82]",172.007
"[-103.35, -21.05, 13.42]","[1.6, -2.97, 5.83]",173.038
"[-103.35, -21.12, 13.58]","[1.6, -2.95, 5.85]",183.03900000000002
"[-103.33, -21.23, 13.72]","[1.62, -2.93, 5.85]",193.041
"[-103.26, -21.31, 13.89]","[1.61, -2.89, 5.85]",203.034
"[-103.26, -21.33, 14.11]","[1.62, -2.82, 5.85]",213.03900000000002
"[-103.24, -21.28, 14.36]","[1.62, -2.76, 5.86]",223.039
"[-103.25, -21.17, 14.58]","[1.62, -2.69, 5.87]",233.037
"[-103.2, -21.1, 14.85]","[1.61, -2.61, 5.88]",243.03900000000002
"[-103.33, -21.04, 15.09]","[1.62, -2.57, 5.88]",253.034
"[-103.36, -21.17, 15.3]","[1.61, -2.54, 5.89]",263.05600000000004
"[-103.17, -21.22, 15.4]","[1.6, -2.49, 5.9]",273.07300000000004
"[-103.33, -21.27, 15.63]","[1.61, -2.43, 5.9]",284.003
"[-103.31, -21.24, 15.9]","[1.61, -2.4, 5.9]",293.156
"[-103.46, -21.35, 16.02]","[1.59, -2.37, 5.91]",303.014
"[-103.56, -21.38, 16.07]","[1.6, -2.33, 5.93]",313.031
"[-103.79, -21.5, 16.22]","[1.61, -2.3, 5.95]",323.101
"[-104.15, -21.67, 16.42]","[1.62, -2.29, 5.99]",333.061
"[-104.49, -21.74, 16.48]","[1.63, -2.29, 6.02]",343.005
"[-104.74, -21.94, 16.6]","[1.65, -2.29, 6.05]",353.105
"[-104.86, -22.08, 16.75]","[1.65, -2.28, 6.07]",363.145
"[-104.95, -22.21, 16.85]","[1.65, -2.27, 6.09]",376.01
"[-105.1, -22.38, 16.93]","[1.66, -2.25, 6.11]",383.14799999999997
"[-105.24, -22.52, 17.01]","[1.66, -2.23, 6.14]",393.009
"[-105.39, -22.62, 17.12]","[1.67, -2.2, 6.16]",403.019
"[-105.47, -22.72, 17.29]","[1.68, -2.17, 6.19]",413.009
"[-105.5, -22.78, 17.51]","[1.69, -2.13, 6.22]",423.005
"[-105.57, -22.86, 17.7]","[1.7, -2.1, 6.25]",433.14599999999996
"[-105.6, -22.88, 17.84]","[1.72, -2.06, 6.27]",444.003
"[-105.64, -22.98, 17.95]","[1.72, -2.02, 6.3]",453.005
"[-105.68, -23.06, 18.08]","[1.72, -1.99, 6.31]",463.148
"[-105.7, -23.21, 18.23]","[1.73, -1.95, 6.33]",473.009
"[-105.77, -23.26, 18.35]","[1.74, -1.93, 6.35]",484.00399999999996
"[-105.78, -23.34, 18.44]","[1.74, -1.9, 6.36]",493.147
"[-105.87, -23.48, 18.57]","[1.75, -1.89, 6.38]",503.04499999999996
"[-105.93, -23.58, 18.71]","[1.76, -1.87, 6.4]",514.006
"[-106.04, -23.64, 18.78]","[1.76, -1.85, 6.43]",523.039
"[-106.11, -23.73, 18.88]","[1.78, -1.83, 6.46]",533.0120000000001
"[-106.2, -23.84, 18.97]","[1.78, -1.82, 6.48]",543.16
"[-106.31, -23.84, 19.01]","[1.79, -1.8, 6.5]",553.1610000000001
"[-106.43, -23.95, 19.1]","[1.79, -1.79, 6.51]",563.163
"[-106.6, -24.05, 19.28]","[1.8, -1.78, 6.53]",581.003
"[-106.66, -24.1, 19.3]","[1.8, -1.78, 6.53]",583.003
"[-106.68, -24.14, 19.38]","[1.79, -1.77, 6.54]",593.1650000000001
"[-106.84, -24.2, 19.47]","[1.8, -1.76, 6.55]",605.0060000000001
"[-106.93, -24.26, 19.58]","[1.8, -1.74, 6.56]",613.158
"[-107.02, -24.32, 19.62]","[1.81, -1.73, 6.58]",623.178
"[-107.13, -24.39, 19.68]","[1.81, -1.72, 6.6]",633.089
"[-107.18, -24.43, 19.74]","[1.82, -1.71, 6.61]",643.014
"[-107.3, -24.42, 19.81]","[1.82, -1.7, 6.63]",653.163
"[-107.38, -24.51, 19.92]","[1.83, -1.69, 6.64]",665.001
"[-107.39, -24.54, 19.96]","[1.83, -1.69, 6.65]",673.1610000000001
