F,G,time
"[-93.24, -1.91, -0.79]","[0.29, -5.46, 0.9]",6.981
"[-93.46, -1.89, -0.61]","[0.29, -5.46, 0.9]",6.981
"[-93.71, -1.92, -0.52]","[0.29, -5.46, 0.9]",13.982
"[-93.87, -1.94, -0.53]","[0.29, -5.47, 0.91]",25.02
"[-93.88, -1.89, -0.58]","[0.29, -5.47, 0.9]",34.986000000000004
"[-93.79, -1.89, -0.67]","[0.28, -5.47, 0.9]",44.998999999999995
"[-93.26, -1.89, -0.79]","[0.28, -5.44, 0.9]",73.02799999999999
"[-93.24, -1.89, -0.78]","[0.28, -5.44, 0.9]",75.029
"[-93.22, -1.88, -0.78]","[0.28, -5.44, 0.9]",77.996
"[-93.27, -1.9, -0.81]","[0.29, -5.44, 0.9]",107.045
"[-93.38, -1.9, -0.79]","[0.29, -5.44, 0.9]",112.043
"[-93.43, -1.93, -0.78]","[0.29, -5.44, 0.9]",114.043
"[-93.45, -1.92, -0.79]","[0.29, -5.44, 0.9]",138.043
"[-93.81, -1.92, -0.6]","[0.28, -5.43, 0.9]",141.041
"[-93.82, -1.93, -0.6]","[0.28, -5.43, 0.9]",143.042
"[-93.83, -1.93, -0.59]","[0.28, -5.43, 0.9]",143.999
"[-93.64, -1.91, -0.64]","[0.27, -5.44, 0.9]",174.02200000000002
"[-93.61, -1.9, -0.65]","[0.27, -5.43, 0.9]",176.02200000000002
"[-93.6, -1.92, -0.67]","[0.27, -5.44, 0.9]",178.02200000000002
"[-93.49, -1.89, -0.73]","[0.28, -5.44, 0.9]",184.02599999999998
"[-93.28, -1.93, -0.86]","[0.28, -5.43, 0.9]",215.008
"[-93.26, -1.92, -0.84]","[0.28, -5.43, 0.9]",217.024
"[-93.3, -1.9, -0.85]","[0.28, -5.43, 0.9]",219.013
"[-93.34, -1.92, -0.8]","[0.28, -5.42, 0.9]",247.023
"[-93.66, -1.93, -0.67]","[0.28, -5.42, 0.9]",249.024
"[-93.68, -1.93, -0.66]","[0.28, -5.42, 0.9]",251.025
"[-93.73, -1.91, -0.67]","[0.29, -5.42, 0.9]",254.023
"[-93.78, -1.94, -0.67]","[0.29, -5.42, 0.9]",265.023
"[-93.78, -1.91, -0.68]","[0.28, -5.43, 0.91]",274.023
"[-93.75, -1.87, -0.7]","[0.28, -5.43, 0.9]",285.024
"[-93.62, -1.87, -0.72]","[0.28, -5.43, 0.9]",294.02299999999997
"[-93.48, -1.88, -0.75]","[0.28, -5.43, 0.9]",304.02299999999997
"[-93.37, -1.88, -0.8]","[0.29, -5.42, 0.9]",314.025
"[-93.32, -1.89, -0.82]","[0.29, -5.42, 0.9]",324.023
"[-93.29, -1.87, -0.82]","[0.29, -5.42, 0.9]",334.139
"[-93.39, -1.88, -0.82]","[0.29, -5.42, 0.9]",345.136
"[-93.48, -1.89, -0.77]","[0.29, -5.42, 0.9]",354.989
"[-93.57, -1.92, -0.71]","[0.29, -5.42, 0.9]",365.131
"[-93.68, -1.9, -0.67]","[0.29, -5.42, 0.9]",376.988
"[-93.72, -1.9, -0.64]","[0.29, -5.42, 0.9]",384.135
"[-93.76, -1.9, -0.65]","[0.28, -5.42, 0.91]",394.12199999999996
"[-93.71, -1.9, -0.67]","[0.28, -5.42, 0.9]",405.132
"[-93.61, -1.88, -0.73]","[0.28, -5.43, 0.9]",414.133
