F,G,time
"[-93.17, -2.05, -0.46]","[0.18, -5.47, 0.94]",9.996
"[-93.21, -2.03, -0.44]","[0.18, -5.47, 0.94]",9.996
"[-93.29, -2.06, -0.44]","[0.17, -5.47, 0.94]",19.006999999999998
"[-93.34, -2.08, -0.43]","[0.18, -5.46, 0.94]",29.003
"[-93.43, -2.09, -0.43]","[0.17, -5.46, 0.94]",39.006
"[-93.5, -2.1, -0.43]","[0.18, -5.46, 0.94]",49.006
"[-93.52, -2.07, -0.43]","[0.17, -5.46, 0.94]",58.999
"[-93.5, -2.08, -0.43]","[0.17, -5.46, 0.94]",68.997
"[-93.48, -2.07, -0.44]","[0.17, -5.47, 0.94]",79.003
"[-93.45, -2.08, -0.45]","[0.17, -5.47, 0.94]",89.114
"[-93.32, -2.05, -0.5]","[0.17, -5.47, 0.94]",117.12599999999999
"[-93.31, -2.05, -0.5]","[0.17, -5.47, 0.94]",119.112
"[-93.32, -2.06, -0.51]","[0.17, -5.47, 0.94]",121.114
"[-93.35, -2.07, -0.46]","[0.17, -5.46, 0.94]",173.0
"[-93.44, -2.07, -0.4]","[0.17, -5.46, 0.94]",174.18
"[-93.48, -2.08, -0.42]","[0.17, -5.46, 0.94]",176.179
"[-93.47, -2.09, -0.42]","[0.17, -5.46, 0.94]",178.143
"[-93.48, -2.08, -0.43]","[0.17, -5.46, 0.94]",180.005
"[-93.48, -2.06, -0.42]","[0.17, -5.46, 0.94]",182.005
"[-93.48, -2.09, -0.44]","[0.17, -5.47, 0.94]",189.071
"[-93.46, -2.07, -0.45]","[0.17, -5.47, 0.94]",199.176
"[-93.42, -2.07, -0.47]","[0.16, -5.46, 0.94]",212.005
"[-93.38, -2.06, -0.47]","[0.16, -5.46, 0.94]",219.173
"[-93.4, -2.1, -0.47]","[0.16, -5.46, 0.94]",245.18300000000002
"[-93.38, -2.08, -0.47]","[0.17, -5.46, 0.94]",247.169
"[-93.39, -2.06, -0.47]","[0.17, -5.46, 0.94]",249.173
"[-93.43, -2.07, -0.47]","[0.17, -5.46, 0.94]",278.03099999999995
