X,Y,Z,A,B,C,time
301.5,619.95,419.75,-1.86,-1.56,0.24,0.0
301.52,619.94,419.77,-1.86,-1.56,0.24,5.9959999999999996
301.54,619.93,419.79,-1.87,-1.56,0.24,13.006
301.56,619.93,419.8,-1.87,-1.56,0.24,23.002000000000002
301.58,619.92,419.82,-1.87,-1.56,0.24,33.0
301.6,619.92,419.84,-1.87,-1.56,0.24,43.006
301.61,619.92,419.86,-1.87,-1.56,0.25,53.006
301.62,619.91,419.87,-1.87,-1.56,0.25,63.058
301.66,619.9,419.91,-1.87,-1.56,0.25,89.044
301.66,619.9,419.92,-1.87,-1.56,0.25,91.006
301.67,619.9,419.92,-1.87,-1.56,0.25,95.044
301.7,619.89,419.97,-1.88,-1.56,0.25,120.005
301.71,619.89,419.97,-1.88,-1.56,0.25,121.005
301.71,619.89,419.97,-1.88,-1.56,0.25,124.00500000000001
301.72,619.89,419.99,-1.88,-1.56,0.25,133.047
301.74,619.88,420.0,-1.88,-1.56,0.25,144.005
301.75,619.88,420.02,-1.88,-1.56,0.25,153.047
301.77,619.88,420.05,-1.88,-1.56,0.26,172.007
301.78,619.88,420.07,-1.88,-1.56,0.26,173.038
301.8,619.88,420.1,-1.88,-1.56,0.26,183.03900000000002
301.82,619.88,420.14,-1.88,-1.56,0.26,193.041
301.83,619.88,420.18,-1.89,-1.56,0.26,203.034
301.85,619.87,420.22,-1.89,-1.56,0.26,213.03900000000002
301.88,619.87,420.27,-1.89,-1.56,0.26,223.039
301.9,619.87,420.31,-1.89,-1.56,0.27,233.037
301.92,619.87,420.36,-1.89,-1.56,0.27,243.03900000000002
301.94,619.87,420.4,-1.89,-1.56,0.27,253.034
301.96,619.87,420.44,-1.9,-1.55,0.27,263.05600000000004
301.98,619.86,420.48,-1.9,-1.55,0.27,273.07300000000004
302.0,619.86,420.51,-1.9,-1.55,0.27,284.003
302.02,619.86,420.55,-1.9,-1.55,0.27,293.156
302.03,619.85,420.57,-1.9,-1.55,0.28,303.014
302.05,619.85,420.59,-1.9,-1.55,0.28,313.031
302.06,619.85,420.61,-1.9,-1.55,0.28,323.101
302.07,619.85,420.62,-1.9,-1.55,0.28,333.061
302.08,619.84,420.63,-1.9,-1.55,0.28,343.005
302.09,619.84,420.64,-1.9,-1.55,0.28,353.105
302.1,619.83,420.65,-1.9,-1.55,0.28,363.145
302.11,619.83,420.66,-1.9,-1.55,0.28,376.01
302.12,619.82,420.67,-1.91,-1.55,0.28,383.14799999999997
302.13,619.82,420.68,-1.91,-1.55,0.28,393.009
302.14,619.81,420.69,-1.91,-1.55,0.28,403.019
302.15,619.81,420.7,-1.91,-1.55,0.28,413.009
302.16,619.81,420.71,-1.91,-1.55,0.28,423.005
302.17,619.8,420.72,-1.91,-1.55,0.28,433.14599999999996
302.18,619.8,420.72,-1.91,-1.55,0.28,444.003
302.19,619.79,420.73,-1.91,-1.55,0.28,453.005
302.2,619.79,420.75,-1.91,-1.55,0.28,463.148
302.21,619.78,420.76,-1.91,-1.55,0.28,473.009
302.22,619.78,420.77,-1.91,-1.55,0.28,484.00399999999996
302.23,619.78,420.77,-1.91,-1.55,0.28,493.147
302.24,619.77,420.78,-1.91,-1.55,0.28,503.04499999999996
302.25,619.77,420.79,-1.91,-1.55,0.29,514.006
302.25,619.77,420.8,-1.91,-1.55,0.29,523.039
302.26,619.76,420.81,-1.91,-1.55,0.29,533.0120000000001
302.27,619.76,420.82,-1.91,-1.55,0.29,543.16
302.27,619.76,420.82,-1.91,-1.55,0.29,553.1610000000001
302.28,619.75,420.83,-1.91,-1.55,0.29,563.163
302.29,619.75,420.84,-1.91,-1.55,0.29,581.003
302.29,619.75,420.84,-1.91,-1.55,0.29,583.003
302.29,619.74,420.84,-1.91,-1.55,0.29,593.1650000000001
302.3,619.74,420.85,-1.91,-1.55,0.29,605.0060000000001
302.3,619.74,420.85,-1.91,-1.55,0.29,613.158
302.31,619.73,420.86,-1.91,-1.55,0.29,623.178
302.31,619.73,420.86,-1.91,-1.55,0.29,633.089
302.32,619.73,420.87,-1.91,-1.55,0.29,643.014
302.32,619.73,420.87,-1.91,-1.55,0.29,653.163
302.33,619.72,420.87,-1.91,-1.55,0.29,665.001
