F,G,time
"[-92.79, -2.94, -0.15]","[-0.22, -5.7, 0.9]",0.0
"[-92.7, -2.93, -0.14]","[-0.23, -5.69, 0.9]",0.0
"[-92.71, -2.91, -0.07]","[-0.23, -5.69, 0.9]",10.991000000000001
"[-92.66, -2.85, -0.02]","[-0.24, -5.68, 0.9]",17.01
"[-92.68, -2.72, -0.05]","[-0.24, -5.68, 0.89]",27.022000000000002
"[-92.73, -2.63, -0.16]","[-0.25, -5.67, 0.89]",37.016
"[-92.74, -2.56, -0.23]","[-0.26, -5.67, 0.89]",46.968999999999994
"[-92.83, -2.48, -0.23]","[-0.26, -5.66, 0.89]",57.018
"[-92.87, -2.4, -0.2]","[-0.26, -5.66, 0.89]",67.00399999999999
"[-92.83, -2.41, -0.18]","[-0.24, -5.66, 0.89]",77.003
"[-92.86, -2.51, -0.06]","[-0.22, -5.67, 0.9]",101.96
"[-92.86, -2.58, -0.04]","[-0.22, -5.67, 0.9]",103.961
"[-92.83, -2.58, -0.03]","[-0.22, -5.67, 0.9]",106.996
"[-92.84, -2.69, -0.04]","[-0.22, -5.67, 0.9]",130.997
"[-92.79, -2.77, -0.04]","[-0.21, -5.68, 0.9]",133.00300000000001
"[-92.84, -2.75, -0.06]","[-0.22, -5.67, 0.9]",137.001
"[-92.82, -2.77, -0.03]","[-0.23, -5.67, 0.9]",147.00199999999998
"[-92.79, -2.72, -0.04]","[-0.24, -5.66, 0.9]",163.002
"[-92.78, -2.68, -0.05]","[-0.25, -5.66, 0.89]",166.996
"[-92.78, -2.62, -0.07]","[-0.24, -5.66, 0.89]",177.957
"[-92.83, -2.57, -0.07]","[-0.25, -5.65, 0.89]",187.107
"[-92.86, -2.52, -0.07]","[-0.27, -5.65, 0.89]",197.114
"[-92.87, -2.53, -0.09]","[-0.26, -5.64, 0.89]",207.11599999999999
"[-92.92, -2.53, -0.13]","[-0.27, -5.64, 0.89]",217.979
"[-92.94, -2.55, -0.13]","[-0.26, -5.64, 0.89]",226.981
"[-92.91, -2.58, -0.11]","[-0.26, -5.64, 0.9]",240.14
"[-92.86, -2.62, -0.09]","[-0.26, -5.64, 0.9]",246.96
"[-92.87, -2.69, -0.05]","[-0.25, -5.65, 0.9]",257.109
"[-92.84, -2.74, -0.01]","[-0.25, -5.65, 0.9]",268.036
"[-92.86, -2.72, -0.02]","[-0.25, -5.65, 0.9]",278.009
"[-92.86, -2.71, -0.04]","[-0.26, -5.65, 0.9]",286.97
"[-92.82, -2.76, -0.05]","[-0.26, -5.65, 0.9]",297.12100000000004
"[-92.85, -2.71, -0.08]","[-0.27, -5.64, 0.89]",310.975
"[-92.84, -2.73, -0.09]","[-0.28, -5.64, 0.89]",318.08
"[-92.86, -2.64, -0.1]","[-0.28, -5.64, 0.89]",326.98
"[-92.94, -2.61, -0.09]","[-0.29, -5.63, 0.89]",337.112
"[-92.87, -2.59, -0.06]","[-0.28, -5.63, 0.89]",347.10400000000004
"[-92.92, -2.64, -0.06]","[-0.28, -5.63, 0.89]",357.132
"[-92.89, -2.62, -0.09]","[-0.28, -5.63, 0.89]",367.115
"[-92.94, -2.64, -0.12]","[-0.27, -5.64, 0.89]",377.046
"[-92.93, -2.69, -0.11]","[-0.27, -5.64, 0.9]",387.019
"[-92.86, -2.68, -0.07]","[-0.27, -5.64, 0.9]",397.121
"[-92.83, -2.69, -0.03]","[-0.27, -5.64, 0.9]",407.105
"[-92.83, -2.71, -0.04]","[-0.27, -5.64, 0.9]",418.012
"[-92.85, -2.68, -0.05]","[-0.27, -5.64, 0.9]",428.031
"[-92.82, -2.71, -0.04]","[-0.28, -5.64, 0.9]",437.03999999999996
"[-92.91, -2.68, -0.08]","[-0.28, -5.64, 0.89]",447.10699999999997
"[-92.92, -2.7, -0.12]","[-0.28, -5.63, 0.89]",457.04499999999996
"[-92.91, -2.67, -0.12]","[-0.29, -5.63, 0.89]",466.98
"[-92.91, -2.65, -0.1]","[-0.29, -5.63, 0.89]",477.098
"[-92.91, -2.66, -0.06]","[-0.3, -5.63, 0.89]",487.111
"[-92.94, -2.65, -0.06]","[-0.29, -5.63, 0.89]",497.003
"[-92.89, -2.61, -0.1]","[-0.29, -5.63, 0.89]",507.09700000000004
"[-92.89, -2.68, -0.1]","[-0.29, -5.63, 0.89]",519.989
"[-92.87, -2.69, -0.09]","[-0.28, -5.63, 0.89]",526.981
"[-92.87, -2.67, -0.08]","[-0.28, -5.63, 0.89]",537.0160000000001
"[-92.86, -2.7, -0.06]","[-0.27, -5.63, 0.9]",547.107
