F,G,time
"[-92.71, -2.2, -0.17]","[0.02, -5.63, 0.93]",10.036
"[-92.71, -2.09, -0.22]","[0.01, -5.62, 0.93]",11.067
"[-92.89, -1.92, -0.26]","[0.01, -5.6, 0.93]",29.062
"[-92.9, -1.93, -0.24]","[0.01, -5.6, 0.94]",32.099000000000004
"[-93.08, -1.87, -0.23]","[0.01, -5.59, 0.94]",41.001999999999995
"[-93.24, -1.86, -0.19]","[0.02, -5.58, 0.94]",52.001
"[-93.35, -1.84, -0.14]","[0.01, -5.57, 0.94]",62.058
"[-93.4, -1.91, -0.1]","[0.02, -5.57, 0.94]",71.00099999999999
"[-93.4, -2.01, -0.1]","[0.02, -5.58, 0.94]",81.057
"[-93.29, -2.11, -0.12]","[0.02, -5.6, 0.94]",91.046
"[-93.16, -2.15, -0.14]","[0.02, -5.6, 0.94]",101.003
"[-93.02, -2.21, -0.14]","[0.01, -5.61, 0.94]",111.001
"[-92.77, -2.15, -0.2]","[-0.0, -5.61, 0.93]",142.05
"[-92.78, -2.13, -0.2]","[0.0, -5.61, 0.93]",144.05599999999998
"[-92.84, -2.1, -0.21]","[0.0, -5.6, 0.93]",149.004
"[-92.86, -2.06, -0.2]","[0.0, -5.6, 0.93]",151.0
"[-93.2, -1.94, -0.16]","[0.0, -5.58, 0.93]",178.018
"[-93.24, -1.94, -0.17]","[-0.0, -5.57, 0.93]",180.058
"[-93.26, -1.94, -0.16]","[0.0, -5.57, 0.93]",182.058
"[-93.38, -1.93, -0.12]","[0.01, -5.57, 0.94]",196.05800000000002
"[-93.35, -2.01, -0.12]","[0.01, -5.58, 0.94]",213.044
"[-93.32, -2.02, -0.13]","[0.01, -5.58, 0.94]",215.004
"[-92.9, -2.15, -0.21]","[0.01, -5.61, 0.94]",256.04900000000004
"[-92.92, -2.17, -0.19]","[0.0, -5.61, 0.94]",258.051
"[-92.88, -2.16, -0.21]","[0.0, -5.61, 0.94]",260.052
"[-92.87, -2.13, -0.21]","[0.0, -5.61, 0.94]",262.05699999999996
"[-92.86, -2.17, -0.2]","[0.0, -5.61, 0.94]",264.009
"[-92.89, -2.14, -0.21]","[0.0, -5.61, 0.94]",272.05
"[-92.95, -2.14, -0.2]","[-0.0, -5.6, 0.93]",281.049
"[-93.09, -2.03, -0.15]","[-0.0, -5.59, 0.93]",297.04900000000004
"[-93.13, -2.03, -0.12]","[-0.01, -5.58, 0.93]",302.05
"[-93.22, -2.02, -0.12]","[-0.0, -5.58, 0.94]",311.028
"[-93.31, -1.98, -0.15]","[0.0, -5.57, 0.93]",322.051
"[-93.33, -2.02, -0.15]","[0.0, -5.57, 0.94]",331.055
"[-93.28, -2.02, -0.15]","[0.0, -5.58, 0.94]",341.051
"[-93.22, -2.03, -0.12]","[0.0, -5.59, 0.94]",352.06
"[-93.1, -2.06, -0.11]","[0.0, -5.59, 0.94]",362.04999999999995
"[-92.97, -2.07, -0.14]","[0.01, -5.6, 0.94]",371.012
"[-92.96, -2.1, -0.17]","[0.01, -5.6, 0.94]",381.052
"[-92.9, -2.12, -0.2]","[0.01, -5.6, 0.94]",391.051
"[-92.94, -2.07, -0.22]","[0.0, -5.6, 0.94]",401.04400000000004
"[-93.01, -2.11, -0.19]","[-0.01, -5.6, 0.94]",411.003
"[-93.09, -2.08, -0.15]","[-0.0, -5.59, 0.93]",424.00300000000004
"[-93.13, -2.08, -0.1]","[-0.01, -5.58, 0.93]",432.04900000000004
"[-93.22, -2.05, -0.11]","[-0.01, -5.58, 0.93]",441.058
"[-93.3, -2.02, -0.13]","[-0.01, -5.58, 0.93]",451.04
"[-93.31, -2.04, -0.14]","[-0.01, -5.58, 0.93]",460.99899999999997
"[-93.24, -2.02, -0.13]","[-0.0, -5.58, 0.93]",471.999
"[-93.19, -2.06, -0.13]","[-0.0, -5.59, 0.94]",482.062
"[-93.13, -2.06, -0.14]","[-0.0, -5.6, 0.94]",492.00500000000005
"[-93.06, -2.09, -0.16]","[0.0, -5.6, 0.94]",501.00199999999995
"[-93.0, -2.1, -0.18]","[-0.0, -5.6, 0.94]",512.0630000000001
"[-92.94, -2.09, -0.17]","[-0.0, -5.6, 0.93]",521.043
"[-92.98, -2.07, -0.18]","[-0.01, -5.6, 0.94]",532.044
"[-93.05, -2.07, -0.15]","[-0.01, -5.59, 0.94]",542.014
"[-93.14, -2.07, -0.15]","[-0.01, -5.59, 0.94]",551.005
"[-93.15, -2.04, -0.13]","[-0.01, -5.58, 0.94]",561.037
"[-93.21, -2.04, -0.13]","[-0.0, -5.58, 0.94]",571.0690000000001
