F,G,time
"[-93.36, -3.68, -0.58]","[-0.54, -5.61, 0.75]",1.001
"[-93.28, -3.65, -0.6]","[-0.55, -5.61, 0.75]",7.002000000000001
"[-93.05, -3.66, -0.68]","[-0.55, -5.61, 0.75]",12.972
"[-92.8, -3.66, -0.76]","[-0.55, -5.61, 0.75]",23.970000000000002
"[-92.55, -3.62, -0.77]","[-0.55, -5.6, 0.75]",33.044
"[-92.34, -3.57, -0.82]","[-0.55, -5.59, 0.75]",48.031
"[-92.38, -3.53, -0.82]","[-0.55, -5.58, 0.74]",73.021
"[-92.44, -3.47, -0.79]","[-0.55, -5.58, 0.74]",74.973
"[-92.51, -3.47, -0.78]","[-0.55, -5.58, 0.74]",76.012
"[-93.05, -3.56, -0.64]","[-0.54, -5.59, 0.75]",116.03399999999999
"[-93.2, -3.57, -0.58]","[-0.54, -5.6, 0.75]",118.11399999999999
"[-93.17, -3.61, -0.58]","[-0.54, -5.6, 0.75]",120.11800000000001
"[-93.18, -3.6, -0.56]","[-0.54, -5.59, 0.75]",121.986
"[-93.18, -3.59, -0.57]","[-0.54, -5.6, 0.75]",164.113
"[-92.51, -3.55, -0.84]","[-0.54, -5.59, 0.75]",166.046
"[-92.45, -3.57, -0.82]","[-0.54, -5.59, 0.75]",168.117
"[-92.44, -3.57, -0.85]","[-0.54, -5.59, 0.75]",170.02900000000002
"[-92.41, -3.58, -0.85]","[-0.54, -5.59, 0.75]",172.13500000000002
"[-92.38, -3.57, -0.85]","[-0.54, -5.59, 0.75]",174.10999999999999
"[-92.49, -3.53, -0.79]","[-0.54, -5.58, 0.75]",197.973
"[-92.48, -3.55, -0.77]","[-0.54, -5.57, 0.75]",200.018
"[-92.59, -3.51, -0.76]","[-0.54, -5.58, 0.75]",204.011
"[-92.98, -3.56, -0.7]","[-0.54, -5.59, 0.75]",232.117
"[-93.0, -3.55, -0.68]","[-0.54, -5.59, 0.75]",234.119
"[-93.05, -3.55, -0.67]","[-0.54, -5.59, 0.75]",236.039
"[-93.05, -3.56, -0.64]","[-0.54, -5.59, 0.75]",243.11599999999999
"[-93.04, -3.58, -0.63]","[-0.54, -5.59, 0.75]",253.97799999999998
"[-92.91, -3.57, -0.65]","[-0.53, -5.59, 0.75]",264.018
"[-92.77, -3.56, -0.7]","[-0.53, -5.59, 0.75]",273.971
"[-92.66, -3.56, -0.75]","[-0.53, -5.59, 0.75]",284.048
"[-92.55, -3.53, -0.8]","[-0.53, -5.59, 0.75]",293.971
"[-92.49, -3.56, -0.82]","[-0.54, -5.59, 0.75]",303.968
"[-92.52, -3.54, -0.79]","[-0.54, -5.58, 0.75]",314.015
"[-92.6, -3.57, -0.74]","[-0.54, -5.58, 0.75]",324.04
"[-92.71, -3.53, -0.69]","[-0.54, -5.58, 0.75]",333.126
"[-92.87, -3.52, -0.67]","[-0.53, -5.58, 0.75]",346.99600000000004
"[-92.9, -3.53, -0.65]","[-0.53, -5.58, 0.75]",353.122
"[-93.01, -3.52, -0.65]","[-0.53, -5.58, 0.75]",362.99399999999997
"[-93.07, -3.54, -0.64]","[-0.53, -5.59, 0.75]",372.965
"[-92.97, -3.55, -0.65]","[-0.53, -5.59, 0.75]",384.01099999999997
"[-92.87, -3.52, -0.68]","[-0.53, -5.59, 0.75]",393.96799999999996
"[-92.8, -3.52, -0.71]","[-0.53, -5.59, 0.75]",403.96900000000005
"[-92.66, -3.53, -0.73]","[-0.53, -5.59, 0.75]",413.97499999999997
"[-92.62, -3.52, -0.77]","[-0.53, -5.58, 0.75]",423.968
