F,G,time
"[-92.33, -3.52, -0.29]","[-0.48, -5.77, 0.74]",6.001
"[-92.18, -3.42, -0.33]","[-0.47, -5.74, 0.74]",34.01
"[-92.25, -3.4, -0.31]","[-0.47, -5.74, 0.74]",36.01
"[-92.27, -3.42, -0.32]","[-0.46, -5.74, 0.75]",38.013999999999996
"[-92.33, -3.42, -0.29]","[-0.46, -5.74, 0.75]",42.02
"[-92.54, -3.43, -0.25]","[-0.46, -5.73, 0.75]",52.01
"[-92.94, -3.51, -0.14]","[-0.46, -5.71, 0.75]",78.019
"[-92.99, -3.49, -0.13]","[-0.46, -5.7, 0.75]",80.016
"[-92.95, -3.5, -0.13]","[-0.46, -5.7, 0.75]",83.011
"[-93.0, -3.52, -0.15]","[-0.45, -5.71, 0.75]",92.042
"[-92.9, -3.47, -0.19]","[-0.45, -5.71, 0.75]",103.008
"[-92.78, -3.48, -0.26]","[-0.44, -5.72, 0.75]",112.146
"[-92.63, -3.45, -0.31]","[-0.44, -5.72, 0.75]",122.021
"[-92.46, -3.44, -0.33]","[-0.44, -5.72, 0.74]",132.14600000000002
"[-92.39, -3.41, -0.33]","[-0.44, -5.72, 0.74]",143.007
"[-92.38, -3.4, -0.34]","[-0.44, -5.71, 0.74]",152.15200000000002
"[-92.43, -3.39, -0.31]","[-0.44, -5.71, 0.75]",162.16
"[-92.52, -3.41, -0.27]","[-0.44, -5.7, 0.75]",173.00799999999998
"[-92.67, -3.43, -0.25]","[-0.44, -5.69, 0.75]",182.01500000000001
"[-92.77, -3.4, -0.21]","[-0.45, -5.68, 0.75]",192.15099999999998
"[-92.88, -3.44, -0.22]","[-0.45, -5.68, 0.75]",203.007
"[-92.94, -3.47, -0.19]","[-0.45, -5.68, 0.75]",212.144
"[-92.95, -3.49, -0.23]","[-0.44, -5.68, 0.75]",222.142
"[-92.84, -3.45, -0.26]","[-0.44, -5.69, 0.75]",232.168
"[-92.67, -3.44, -0.31]","[-0.43, -5.7, 0.75]",245.04000000000002
"[-92.6, -3.4, -0.33]","[-0.43, -5.7, 0.75]",252.16499999999996
"[-92.51, -3.38, -0.38]","[-0.43, -5.7, 0.75]",263.034
"[-92.42, -3.35, -0.41]","[-0.43, -5.7, 0.75]",272.173
"[-92.41, -3.37, -0.39]","[-0.43, -5.7, 0.75]",282.161
"[-92.46, -3.35, -0.34]","[-0.43, -5.7, 0.75]",293.026
"[-92.56, -3.35, -0.29]","[-0.43, -5.69, 0.75]",302.163
"[-92.67, -3.37, -0.27]","[-0.44, -5.68, 0.75]",313.026
"[-92.78, -3.38, -0.26]","[-0.44, -5.68, 0.75]",323.02599999999995
"[-92.89, -3.38, -0.25]","[-0.44, -5.67, 0.75]",332.168
"[-92.88, -3.4, -0.25]","[-0.44, -5.67, 0.75]",342.178
"[-92.86, -3.41, -0.25]","[-0.43, -5.67, 0.75]",352.192
"[-92.79, -3.42, -0.28]","[-0.43, -5.68, 0.75]",362.176
"[-92.66, -3.41, -0.31]","[-0.43, -5.69, 0.75]",372.16900000000004
"[-92.61, -3.42, -0.33]","[-0.42, -5.69, 0.75]",383.033
"[-92.54, -3.37, -0.33]","[-0.41, -5.69, 0.75]",393.02799999999996
"[-92.51, -3.36, -0.35]","[-0.41, -5.69, 0.75]",402.034
"[-92.54, -3.36, -0.31]","[-0.41, -5.69, 0.75]",412.026
"[-92.6, -3.37, -0.27]","[-0.41, -5.68, 0.75]",422.19
"[-92.68, -3.37, -0.23]","[-0.42, -5.67, 0.75]",432.166
"[-92.75, -3.39, -0.22]","[-0.42, -5.67, 0.75]",443.033
"[-92.87, -3.39, -0.19]","[-0.42, -5.67, 0.75]",452.161
"[-92.89, -3.35, -0.17]","[-0.42, -5.67, 0.75]",462.18
"[-92.88, -3.39, -0.2]","[-0.42, -5.67, 0.75]",472.176
"[-92.84, -3.39, -0.23]","[-0.42, -5.67, 0.75]",482.059
"[-92.77, -3.41, -0.27]","[-0.41, -5.68, 0.75]",492.15999999999997
"[-92.68, -3.33, -0.27]","[-0.41, -5.68, 0.75]",503.02500000000003
"[-92.62, -3.4, -0.28]","[-0.41, -5.68, 0.75]",513.026
"[-92.58, -3.38, -0.29]","[-0.41, -5.69, 0.75]",525.062
"[-92.58, -3.4, -0.3]","[-0.41, -5.69, 0.75]",532.1700000000001
"[-92.61, -3.36, -0.29]","[-0.41, -5.69, 0.75]",542.044
"[-92.69, -3.36, -0.25]","[-0.41, -5.68, 0.75]",553.0260000000001
"[-92.7, -3.38, -0.22]","[-0.41, -5.68, 0.75]",563.04
"[-92.76, -3.42, -0.21]","[-0.42, -5.68, 0.75]",572.037
