F,G,time
"[-27.9, -5.29, -2.21]","[0.34, 2.67, 1.41]",10.963000000000001
"[-27.18, -5.28, -2.0]","[0.35, 2.79, 1.4]",14.012
"[-26.52, -5.18, -1.8]","[0.35, 2.92, 1.39]",25.038999999999998
"[-25.8, -5.19, -1.74]","[0.35, 3.04, 1.39]",34.974
"[-25.23, -5.22, -1.77]","[0.34, 3.14, 1.38]",45.03
"[-24.55, -5.2, -1.71]","[0.35, 3.25, 1.37]",55.017
"[-23.9, -5.16, -1.55]","[0.35, 3.36, 1.36]",65.02
"[-23.26, -5.04, -1.41]","[0.34, 3.47, 1.34]",74.97099999999999
"[-22.6, -5.11, -1.34]","[0.32, 3.57, 1.33]",85.02600000000001
"[-22.07, -5.09, -1.34]","[0.3, 3.66, 1.32]",94.974
"[-21.45, -5.08, -1.28]","[0.29, 3.76, 1.31]",105.02300000000001
"[-19.97, -5.02, -1.02]","[0.28, 3.97, 1.26]",127.97
"[-19.83, -4.98, -1.01]","[0.28, 4.0, 1.26]",129.97
"[-19.64, -5.01, -0.98]","[0.27, 4.05, 1.25]",134.97
"[-18.85, -4.96, -0.89]","[0.25, 4.2, 1.23]",157.97
"[-18.28, -4.93, -0.77]","[0.26, 4.31, 1.22]",159.016
"[-17.95, -4.89, -0.68]","[0.26, 4.36, 1.22]",165.013
"[-17.48, -4.8, -0.6]","[0.26, 4.45, 1.2]",186.011
"[-16.7, -4.77, -0.53]","[0.24, 4.59, 1.19]",189.018
"[-16.44, -4.79, -0.5]","[0.24, 4.66, 1.18]",194.01
"[-15.96, -4.72, -0.39]","[0.24, 4.76, 1.17]",206.967
"[-15.35, -4.67, -0.21]","[0.24, 4.85, 1.16]",213.96599999999998
"[-14.86, -4.64, -0.11]","[0.23, 4.93, 1.14]",225.00500000000002
"[-14.32, -4.66, -0.06]","[0.22, 5.02, 1.12]",235.004
"[-13.93, -4.64, -0.03]","[0.21, 5.11, 1.1]",245.008
"[-13.51, -4.62, 0.05]","[0.21, 5.2, 1.09]",255.005
"[-12.97, -4.51, 0.19]","[0.2, 5.3, 1.09]",265.14
"[-12.5, -4.47, 0.3]","[0.19, 5.39, 1.08]",275.017
"[-12.03, -4.44, 0.31]","[0.18, 5.47, 1.06]",285.142
"[-11.61, -4.42, 0.38]","[0.18, 5.55, 1.05]",295.139
"[-11.11, -4.43, 0.51]","[0.18, 5.64, 1.04]",304.968
"[-10.69, -4.35, 0.65]","[0.18, 5.72, 1.03]",315.123
"[-10.2, -4.34, 0.71]","[0.18, 5.79, 1.01]",325.146
"[-9.8, -4.31, 0.73]","[0.18, 5.86, 0.99]",335.005
"[-9.42, -4.31, 0.8]","[0.18, 5.93, 0.98]",345.13
"[-8.97, -4.25, 0.89]","[0.17, 6.01, 0.97]",355.01700000000005
"[-8.52, -4.18, 1.0]","[0.15, 6.09, 0.96]",364.986
"[-8.08, -4.17, 1.03]","[0.14, 6.16, 0.96]",375.027
"[-7.74, -4.19, 1.0]","[0.12, 6.24, 0.96]",384.971
"[-7.46, -4.2, 1.05]","[0.1, 6.33, 0.95]",395.004
"[-7.05, -4.14, 1.21]","[0.06, 6.43, 0.95]",405.04
"[-6.62, -4.14, 1.32]","[0.04, 6.52, 0.94]",415.01500000000004
"[-6.27, -4.2, 1.38]","[0.01, 6.6, 0.92]",424.995
"[-5.82, -4.23, 1.48]","[-0.04, 6.7, 0.89]",435.05100000000004
"[-5.59, -4.14, 1.58]","[-0.09, 6.8, 0.88]",444.96999999999997
"[-5.31, -4.3, 1.7]","[-0.08, 6.88, 0.88]",455.012
"[-4.88, -4.38, 1.83]","[-0.08, 6.98, 0.86]",464.969
"[-4.52, -4.29, 1.91]","[-0.11, 7.07, 0.84]",475.017
"[-4.22, -4.19, 2.01]","[-0.12, 7.14, 0.83]",486.97200000000004
"[-3.89, -4.12, 2.18]","[-0.12, 7.21, 0.81]",494.981
"[-3.46, -4.13, 2.34]","[-0.13, 7.28, 0.8]",504.97700000000003
"[-3.14, -4.14, 2.4]","[-0.14, 7.34, 0.79]",514.965
"[-2.92, -4.11, 2.38]","[-0.14, 7.4, 0.78]",524.968
"[-2.61, -4.1, 2.4]","[-0.15, 7.47, 0.77]",535.025
"[-2.29, -4.04, 2.51]","[-0.15, 7.54, 0.77]",545.1160000000001
"[-1.9, -3.95, 2.62]","[-0.15, 7.6, 0.76]",554.148
"[-1.61, -3.93, 2.71]","[-0.15, 7.66, 0.76]",564.9889999999999
"[-1.28, -3.9, 2.78]","[-0.15, 7.71, 0.75]",575.0110000000001
"[-1.0, -3.88, 2.84]","[-0.15, 7.77, 0.73]",584.971
"[-0.67, -3.86, 2.95]","[-0.14, 7.83, 0.72]",595.0459999999999
"[-0.39, -3.81, 3.02]","[-0.15, 7.88, 0.71]",604.9649999999999
"[-0.06, -3.79, 3.05]","[-0.15, 7.93, 0.7]",614.968
"[0.19, -3.8, 3.07]","[-0.15, 7.99, 0.69]",624.99
"[0.49, -3.75, 3.14]","[-0.14, 8.04, 0.68]",635.112
"[0.76, -3.66, 3.29]","[-0.13, 8.1, 0.68]",644.97
"[1.15, -3.59, 3.39]","[-0.13, 8.15, 0.67]",655.015
"[1.34, -3.54, 3.41]","[-0.15, 8.19, 0.66]",664.9929999999999
"[1.59, -3.31, 3.33]","[-0.16, 8.25, 0.64]",675.0749999999999
"[1.86, -3.56, 3.51]","[-0.16, 8.3, 0.62]",684.9730000000001
"[2.11, -3.36, 3.54]","[-0.18, 8.33, 0.57]",695.029
"[2.38, -3.44, 3.67]","[-0.19, 8.36, 0.52]",704.9739999999999
"[2.59, -3.23, 3.65]","[-0.22, 8.39, 0.46]",715.009
"[2.83, -3.06, 3.67]","[-0.24, 8.43, 0.42]",724.97
"[3.17, -2.97, 3.77]","[-0.26, 8.47, 0.39]",735.0139999999999
"[3.42, -2.85, 3.82]","[-0.27, 8.5, 0.37]",744.996
"[3.65, -2.78, 3.83]","[-0.28, 8.54, 0.37]",755.086
"[3.88, -2.77, 3.84]","[-0.29, 8.59, 0.37]",767.541
"[4.03, -2.78, 3.86]","[-0.28, 8.64, 0.39]",775.436
"[4.29, -2.83, 4.0]","[-0.27, 8.71, 0.41]",784.5490000000001
"[4.55, -2.86, 4.13]","[-0.24, 8.76, 0.43]",794.635
"[4.78, -2.94, 4.24]","[-0.22, 8.81, 0.45]",804.63
"[5.03, -2.9, 4.28]","[-0.22, 8.86, 0.46]",814.524
"[5.2, -2.88, 4.32]","[-0.21, 8.91, 0.48]",825.4899999999999
"[5.42, -3.02, 4.44]","[-0.19, 8.97, 0.49]",835.484
"[5.66, -3.08, 4.52]","[-0.19, 9.02, 0.51]",845.484
"[5.84, -3.19, 4.57]","[-0.18, 9.07, 0.52]",855.485
"[6.02, -3.21, 4.63]","[-0.17, 9.13, 0.53]",864.641
"[6.24, -3.23, 4.71]","[-0.16, 9.17, 0.54]",874.638
"[6.43, -3.17, 4.84]","[-0.16, 9.2, 0.55]",885.484
"[6.65, -3.17, 4.89]","[-0.15, 9.24, 0.55]",895.4839999999999
"[6.89, -3.19, 4.88]","[-0.15, 9.27, 0.55]",905.485
"[7.1, -3.19, 4.91]","[-0.15, 9.3, 0.55]",914.644
"[7.29, -3.15, 4.94]","[-0.15, 9.33, 0.55]",924.643
"[7.53, -3.13, 5.0]","[-0.14, 9.37, 0.54]",934.635
"[7.74, -3.11, 5.05]","[-0.15, 9.4, 0.54]",945.4939999999999
"[7.91, -3.08, 5.08]","[-0.15, 9.43, 0.54]",954.637
"[8.11, -3.08, 5.12]","[-0.15, 9.46, 0.53]",964.6400000000001
"[8.28, -3.08, 5.21]","[-0.15, 9.49, 0.53]",974.635
"[8.45, -3.02, 5.23]","[-0.16, 9.51, 0.53]",985.508
"[8.65, -3.02, 5.22]","[-0.16, 9.54, 0.52]",994.52
"[8.81, -3.05, 5.2]","[-0.17, 9.57, 0.51]",1004.4820000000001
"[8.97, -3.08, 5.23]","[-0.17, 9.6, 0.5]",1014.4789999999999
"[9.11, -2.99, 5.28]","[-0.18, 9.62, 0.49]",1024.6550000000002
"[9.19, -2.92, 5.35]","[-0.2, 9.6, 0.49]",1034.665
"[9.45, -2.94, 5.39]","[-0.21, 9.6, 0.46]",1045.487
"[9.83, -3.05, 5.34]","[-0.24, 9.61, 0.42]",1056.484
"[9.64, -2.92, 5.25]","[-0.27, 9.57, 0.41]",1065.481
"[9.77, -2.83, 5.16]","[-0.28, 9.54, 0.38]",1074.675
"[10.25, -2.96, 5.04]","[-0.29, 9.54, 0.35]",1084.665
"[10.25, -2.92, 4.79]","[-0.3, 9.55, 0.31]",1095.487
"[10.08, -2.84, 4.54]","[-0.32, 9.54, 0.29]",1105.483
"[10.22, -2.76, 4.46]","[-0.35, 9.55, 0.28]",1114.659
"[10.34, -2.62, 4.46]","[-0.37, 9.6, 0.28]",1125.4820000000002
"[10.59, -2.62, 4.52]","[-0.38, 9.67, 0.27]",1135.483
"[10.61, -2.59, 4.6]","[-0.38, 9.71, 0.28]",1145.484
"[10.88, -2.67, 4.76]","[-0.35, 9.75, 0.29]",1155.481
"[11.15, -2.76, 4.85]","[-0.31, 9.8, 0.3]",1165.489
"[11.39, -2.78, 4.87]","[-0.27, 9.88, 0.3]",1175.4869999999999
"[11.57, -2.66, 4.89]","[-0.26, 9.97, 0.31]",1184.481
"[11.62, -2.55, 4.96]","[-0.27, 10.05, 0.32]",1195.481
"[11.77, -2.49, 5.1]","[-0.26, 10.14, 0.33]",1205.481
"[12.19, -2.49, 5.29]","[-0.24, 10.23, 0.33]",1215.482
"[12.46, -2.43, 5.45]","[-0.23, 10.3, 0.33]",1225.482
"[12.8, -2.38, 5.61]","[-0.21, 10.36, 0.33]",1234.6589999999999
"[13.14, -2.51, 5.82]","[-0.19, 10.41, 0.33]",1245.491
"[13.29, -2.37, 5.86]","[-0.19, 10.47, 0.31]",1255.482
"[13.55, -2.29, 5.93]","[-0.19, 10.53, 0.3]",1264.654
"[13.72, -2.23, 5.99]","[-0.19, 10.58, 0.29]",1275.482
"[13.9, -2.15, 6.05]","[-0.2, 10.63, 0.29]",1285.483
"[14.05, -2.06, 6.14]","[-0.2, 10.69, 0.29]",1294.551
"[14.24, -2.02, 6.29]","[-0.19, 10.73, 0.29]",1305.482
"[14.51, -1.96, 6.42]","[-0.19, 10.77, 0.29]",1315.506
"[14.66, -1.95, 6.46]","[-0.2, 10.79, 0.28]",1324.519
"[14.84, -1.98, 6.48]","[-0.21, 10.83, 0.26]",1337.693
"[14.99, -1.94, 6.51]","[-0.22, 10.86, 0.25]",1345.555
"[15.16, -1.88, 6.52]","[-0.22, 10.89, 0.25]",1354.718
"[15.35, -1.89, 6.62]","[-0.22, 10.92, 0.24]",1364.739
"[15.54, -1.88, 6.65]","[-0.22, 10.94, 0.22]",1374.739
"[15.68, -1.79, 6.68]","[-0.23, 10.97, 0.21]",1384.744
"[15.87, -1.72, 6.7]","[-0.24, 10.99, 0.21]",1394.744
"[16.03, -1.72, 6.75]","[-0.24, 11.01, 0.2]",1404.6570000000002
"[16.19, -1.67, 6.76]","[-0.25, 11.03, 0.19]",1414.739
"[16.28, -1.77, 6.73]","[-0.26, 11.05, 0.18]",1424.742
"[16.45, -1.82, 6.72]","[-0.28, 11.07, 0.17]",1434.74
"[16.56, -1.84, 6.71]","[-0.29, 11.09, 0.16]",1446.573
"[16.75, -1.86, 6.73]","[-0.3, 11.11, 0.15]",1454.611
"[16.85, -1.86, 6.71]","[-0.31, 11.12, 0.15]",1465.569
"[16.98, -1.95, 6.68]","[-0.32, 11.13, 0.14]",1474.74
"[17.14, -2.03, 6.6]","[-0.33, 11.14, 0.14]",1484.745
"[17.14, -2.08, 6.53]","[-0.33, 11.15, 0.14]",1494.74
"[17.3, -2.12, 6.46]","[-0.35, 11.16, 0.14]",1504.5729999999999
"[17.39, -2.2, 6.4]","[-0.35, 11.17, 0.15]",1514.741
"[17.53, -2.24, 6.3]","[-0.35, 11.17, 0.15]",1524.748
"[17.6, -2.32, 6.26]","[-0.35, 11.16, 0.15]",1534.751
"[17.71, -2.34, 6.2]","[-0.35, 11.16, 0.15]",1545.569
"[17.84, -2.35, 6.15]","[-0.35, 11.16, 0.15]",1555.569
