X,Y,Z,A,B,C,time
249.03,596.54,420.12,-1.92,-1.55,0.29,0.0
249.03,596.54,420.12,-1.92,-1.55,0.29,9.011
249.03,596.54,420.12,-1.92,-1.55,0.29,16.028000000000002
249.03,596.54,420.12,-1.92,-1.55,0.29,27.025000000000002
249.03,596.54,420.12,-1.92,-1.55,0.29,35.971999999999994
249.03,596.54,420.12,-1.92,-1.55,0.29,46.034
249.03,596.54,420.12,-1.92,-1.55,0.29,56.037
249.03,596.54,420.12,-1.92,-1.55,0.29,65.98700000000001
249.03,596.54,420.12,-1.92,-1.55,0.29,75.986
249.03,596.54,420.12,-1.92,-1.55,0.29,88.005
249.03,596.54,420.12,-1.92,-1.55,0.29,96.021
249.03,596.54,420.12,-1.92,-1.55,0.29,105.97800000000001
249.03,596.54,420.12,-1.92,-1.55,0.29,117.02
249.03,596.54,420.12,-1.92,-1.55,0.29,137.018
249.03,596.54,420.12,-1.92,-1.55,0.29,139.13500000000002
249.03,596.54,420.12,-1.92,-1.55,0.29,147.018
249.03,596.54,420.12,-1.92,-1.55,0.29,177.977
249.03,596.54,420.12,-1.92,-1.55,0.29,179.979
249.03,596.54,420.12,-1.92,-1.55,0.29,181.991
249.03,596.54,420.12,-1.92,-1.55,0.29,192.11800000000002
249.03,596.54,420.12,-1.92,-1.55,0.29,195.97899999999998
249.03,596.54,420.12,-1.92,-1.55,0.29,205.988
249.03,596.54,420.12,-1.92,-1.55,0.29,215.98000000000002
249.03,596.54,420.12,-1.92,-1.55,0.29,226.142
249.03,596.54,420.12,-1.92,-1.55,0.29,237.02
249.03,596.54,420.12,-1.92,-1.55,0.29,245.976
249.03,596.54,420.12,-1.92,-1.55,0.29,255.983
249.03,596.54,420.12,-1.92,-1.55,0.29,265.992
249.03,596.54,420.12,-1.92,-1.55,0.29,277.023
249.03,596.54,420.12,-1.92,-1.55,0.29,285.978
249.03,596.54,420.12,-1.92,-1.55,0.29,296.113
249.03,596.54,420.12,-1.92,-1.55,0.29,305.97999999999996
249.03,596.54,420.12,-1.92,-1.55,0.29,320.03700000000003
249.03,596.54,420.12,-1.92,-1.55,0.29,326.13100000000003
249.03,596.54,420.12,-1.92,-1.55,0.29,337.01399999999995
249.03,596.54,420.12,-1.92,-1.55,0.29,345.992
249.03,596.54,420.12,-1.92,-1.55,0.29,357.02
249.03,596.54,420.12,-1.92,-1.55,0.29,365.986
249.03,596.54,420.12,-1.92,-1.55,0.29,375.97799999999995
249.03,596.54,420.12,-1.92,-1.55,0.29,386.11699999999996
249.03,596.54,420.12,-1.92,-1.55,0.29,396.115
249.03,596.54,420.12,-1.92,-1.55,0.29,405.992
249.03,596.54,420.12,-1.92,-1.55,0.29,416.11199999999997
249.03,596.54,420.12,-1.92,-1.55,0.29,425.985
249.03,596.54,420.12,-1.92,-1.55,0.29,437.01099999999997
249.03,596.54,420.12,-1.92,-1.55,0.29,448.96999999999997
249.03,596.54,420.12,-1.92,-1.55,0.29,455.972
249.03,596.54,420.12,-1.92,-1.55,0.29,466.009
249.03,596.54,420.12,-1.92,-1.55,0.29,475.97299999999996
249.03,596.54,420.12,-1.92,-1.55,0.29,485.971
249.03,596.54,420.12,-1.92,-1.55,0.29,495.969
249.03,596.54,420.12,-1.92,-1.55,0.29,506.981
249.03,596.54,420.12,-1.92,-1.55,0.29,516.008
249.03,596.54,420.12,-1.92,-1.55,0.29,525.988
249.03,596.54,420.12,-1.92,-1.55,0.29,535.972
249.03,596.54,420.12,-1.92,-1.55,0.29,545.9699999999999
249.03,596.54,420.12,-1.92,-1.55,0.29,556.98
249.03,596.54,420.12,-1.92,-1.55,0.29,566.009
249.03,596.54,420.12,-1.92,-1.55,0.29,576.006
249.03,596.54,420.12,-1.92,-1.55,0.29,585.9830000000001
249.03,596.54,420.12,-1.92,-1.55,0.29,596.985
249.03,596.54,420.12,-1.92,-1.55,0.29,606.012
249.03,596.54,420.12,-1.92,-1.55,0.29,616.0029999999999
249.03,596.54,420.12,-1.92,-1.55,0.29,626.005
249.03,596.54,420.12,-1.92,-1.55,0.29,636.163
249.03,596.54,420.12,-1.92,-1.55,0.29,646.144
249.03,596.54,420.12,-1.92,-1.55,0.29,656.14
