F,G,time
"[-92.03, -2.3, -0.8]","[0.13, -5.48, 0.84]",6.002999999999999
"[-91.81, -2.28, -0.72]","[0.14, -5.47, 0.84]",10.001
"[-91.87, -2.3, -0.65]","[0.14, -5.45, 0.84]",17.975
"[-92.18, -2.31, -0.67]","[0.14, -5.46, 0.84]",28.018
"[-92.63, -2.29, -0.68]","[0.14, -5.48, 0.84]",40.037000000000006
"[-93.15, -2.3, -0.57]","[0.13, -5.49, 0.85]",48.016000000000005
"[-93.62, -2.28, -0.39]","[0.14, -5.5, 0.85]",58.026
"[-93.92, -2.3, -0.19]","[0.14, -5.5, 0.85]",67.981
"[-94.02, -2.23, -0.07]","[0.15, -5.51, 0.85]",78.019
"[-93.77, -2.26, -0.05]","[0.15, -5.5, 0.85]",87.977
"[-93.5, -2.26, -0.22]","[0.14, -5.5, 0.85]",99.97399999999999
"[-93.05, -2.25, -0.5]","[0.14, -5.5, 0.85]",107.97800000000001
"[-92.25, -2.26, -0.86]","[0.13, -5.49, 0.84]",127.97500000000001
"[-92.2, -2.25, -0.86]","[0.13, -5.49, 0.84]",129.98100000000002
"[-92.06, -2.28, -0.78]","[0.13, -5.47, 0.84]",150.82999999999998
"[-92.17, -2.3, -0.68]","[0.14, -5.46, 0.84]",151.869
"[-92.31, -2.27, -0.59]","[0.14, -5.46, 0.84]",157.872
"[-93.14, -2.25, -0.41]","[0.14, -5.48, 0.85]",177.869
"[-93.2, -2.28, -0.39]","[0.14, -5.48, 0.85]",179.869
"[-93.53, -2.26, -0.37]","[0.14, -5.49, 0.85]",187.872
"[-93.78, -2.26, -0.31]","[0.13, -5.5, 0.85]",197.87199999999999
"[-93.85, -2.24, -0.24]","[0.14, -5.51, 0.85]",207.87
"[-93.72, -2.27, -0.2]","[0.14, -5.5, 0.85]",217.87
"[-93.39, -2.23, -0.26]","[0.14, -5.5, 0.85]",227.869
"[-93.0, -2.25, -0.39]","[0.15, -5.49, 0.85]",238.87
"[-92.64, -2.27, -0.57]","[0.14, -5.49, 0.85]",247.85199999999998
"[-92.34, -2.26, -0.74]","[0.14, -5.48, 0.84]",257.87
"[-92.21, -2.28, -0.84]","[0.14, -5.48, 0.84]",267.872
"[-92.23, -2.3, -0.81]","[0.14, -5.47, 0.84]",277.86899999999997
"[-92.46, -2.29, -0.66]","[0.14, -5.46, 0.84]",288.83
"[-92.74, -2.26, -0.49]","[0.14, -5.46, 0.85]",297.827
"[-93.13, -2.26, -0.39]","[0.15, -5.47, 0.85]",307.88300000000004
"[-93.46, -2.26, -0.32]","[0.14, -5.48, 0.85]",317.85
"[-93.65, -2.28, -0.27]","[0.14, -5.48, 0.85]",327.857
"[-93.72, -2.24, -0.29]","[0.14, -5.49, 0.85]",338.863
"[-93.6, -2.2, -0.34]","[0.13, -5.5, 0.85]",347.875
"[-93.34, -2.22, -0.41]","[0.14, -5.5, 0.85]",357.86400000000003
"[-93.0, -2.23, -0.45]","[0.14, -5.49, 0.85]",367.84099999999995
"[-92.69, -2.23, -0.52]","[0.15, -5.48, 0.85]",377.85200000000003
"[-92.46, -2.24, -0.6]","[0.15, -5.48, 0.85]",387.987
"[-92.35, -2.31, -0.68]","[0.14, -5.47, 0.85]",397.842
"[-92.35, -2.26, -0.69]","[0.14, -5.47, 0.85]",408.00399999999996
"[-92.61, -2.28, -0.65]","[0.14, -5.47, 0.85]",420.983
"[-92.83, -2.28, -0.54]","[0.14, -5.47, 0.85]",427.86400000000003
"[-93.11, -2.27, -0.42]","[0.14, -5.47, 0.85]",438.984
"[-93.34, -2.27, -0.29]","[0.14, -5.47, 0.85]",447.83
"[-93.55, -2.26, -0.22]","[0.14, -5.48, 0.85]",457.872
"[-93.58, -2.22, -0.23]","[0.13, -5.48, 0.85]",467.875
"[-93.46, -2.22, -0.3]","[0.13, -5.49, 0.85]",477.993
"[-93.25, -2.26, -0.39]","[0.13, -5.49, 0.85]",487.873
"[-93.02, -2.25, -0.47]","[0.13, -5.49, 0.84]",498.897
"[-92.78, -2.25, -0.53]","[0.14, -5.49, 0.84]",507.846
"[-92.57, -2.25, -0.57]","[0.14, -5.48, 0.85]",517.826
"[-92.51, -2.26, -0.59]","[0.14, -5.48, 0.84]",527.831
"[-92.54, -2.28, -0.58]","[0.14, -5.47, 0.84]",538.969
"[-92.71, -2.28, -0.56]","[0.14, -5.47, 0.85]",548.8380000000001
"[-92.91, -2.28, -0.5]","[0.14, -5.47, 0.84]",557.849
"[-93.12, -2.28, -0.42]","[0.13, -5.47, 0.85]",567.898
"[-93.3, -2.26, -0.34]","[0.14, -5.47, 0.85]",577.982
