F,G,time
"[-92.77, -1.91, -0.99]","[0.31, -5.57, 0.89]",0.0
"[-92.78, -1.92, -1.01]","[0.31, -5.56, 0.89]",5.998
"[-92.78, -1.93, -1.07]","[0.31, -5.56, 0.89]",11.003
"[-92.77, -1.91, -1.09]","[0.31, -5.56, 0.89]",21.002
"[-92.77, -1.91, -1.08]","[0.31, -5.56, 0.89]",31.022000000000002
"[-92.8, -1.94, -1.02]","[0.31, -5.56, 0.89]",41.012
"[-92.78, -1.96, -0.97]","[0.31, -5.55, 0.89]",51.007
"[-92.8, -1.95, -0.96]","[0.31, -5.55, 0.89]",61.018
"[-92.84, -1.91, -1.09]","[0.31, -5.55, 0.9]",89.01100000000001
"[-92.86, -1.93, -1.08]","[0.3, -5.56, 0.9]",97.013
"[-92.83, -1.93, -1.08]","[0.3, -5.56, 0.9]",97.013
"[-92.81, -1.9, -1.0]","[0.3, -5.55, 0.9]",123.05099999999999
"[-92.79, -1.92, -1.01]","[0.3, -5.55, 0.9]",125.001
"[-92.79, -1.9, -1.0]","[0.31, -5.55, 0.9]",127.05199999999999
"[-92.81, -1.92, -1.0]","[0.31, -5.55, 0.9]",131.00500000000002
"[-92.78, -1.9, -1.0]","[0.31, -5.55, 0.9]",162.998
"[-92.79, -1.9, -1.06]","[0.3, -5.55, 0.9]",165.03799999999998
"[-92.83, -1.95, -1.04]","[0.3, -5.55, 0.9]",167.002
"[-92.8, -1.96, -1.06]","[0.3, -5.55, 0.9]",171.067
"[-92.79, -1.95, -1.0]","[0.31, -5.55, 0.9]",198.067
"[-92.85, -1.98, -1.01]","[0.31, -5.55, 0.9]",203.0
"[-92.83, -1.94, -1.02]","[0.31, -5.55, 0.9]",228.06699999999998
"[-92.8, -1.94, -1.01]","[0.3, -5.55, 0.89]",230.06199999999998
"[-92.78, -1.91, -1.01]","[0.3, -5.55, 0.89]",232.06199999999998
"[-92.82, -1.91, -1.03]","[0.31, -5.55, 0.89]",234.063
"[-92.81, -1.95, -1.02]","[0.31, -5.55, 0.89]",261.05400000000003
"[-92.8, -1.92, -1.01]","[0.31, -5.55, 0.89]",263.053
"[-92.81, -1.92, -1.02]","[0.31, -5.55, 0.89]",265.003
"[-92.8, -1.95, -1.0]","[0.3, -5.55, 0.89]",271.046
"[-92.82, -1.93, -1.01]","[0.3, -5.55, 0.89]",285.001
"[-92.82, -1.92, -1.0]","[0.3, -5.55, 0.89]",291.055
"[-92.86, -1.95, -1.0]","[0.3, -5.55, 0.89]",301.01800000000003
"[-92.85, -1.93, -1.01]","[0.3, -5.55, 0.89]",311.039
"[-92.86, -1.94, -1.03]","[0.3, -5.55, 0.89]",321.03900000000004
"[-92.83, -1.92, -1.04]","[0.3, -5.55, 0.89]",331.055
"[-92.82, -1.94, -1.0]","[0.3, -5.55, 0.89]",341.052
"[-92.83, -1.92, -0.98]","[0.3, -5.54, 0.89]",351.04
"[-92.82, -1.92, -0.97]","[0.3, -5.54, 0.89]",361.055
"[-92.84, -1.92, -1.0]","[0.3, -5.54, 0.9]",371.044
"[-92.83, -1.9, -1.02]","[0.3, -5.54, 0.9]",382.042
"[-92.84, -1.92, -1.03]","[0.3, -5.54, 0.9]",391.035
"[-92.86, -1.91, -1.02]","[0.3, -5.54, 0.9]",401.039
"[-92.86, -1.9, -1.0]","[0.3, -5.54, 0.89]",411.055
"[-92.84, -1.93, -1.0]","[0.3, -5.54, 0.9]",421.057
"[-92.84, -1.92, -1.0]","[0.31, -5.54, 0.9]",431.039
"[-92.82, -1.92, -1.02]","[0.3, -5.54, 0.9]",441.05499999999995
"[-92.83, -1.94, -1.03]","[0.3, -5.54, 0.9]",451.03900000000004
"[-92.83, -1.92, -1.03]","[0.3, -5.54, 0.89]",461.055
"[-92.84, -1.93, -1.02]","[0.3, -5.54, 0.9]",471.17900000000003
"[-92.83, -1.96, -1.02]","[0.3, -5.54, 0.89]",481.18300000000005
"[-92.83, -1.94, -1.03]","[0.3, -5.54, 0.89]",491.164
"[-92.87, -1.93, -1.03]","[0.3, -5.54, 0.9]",501.12500000000006
"[-92.86, -1.93, -1.03]","[0.3, -5.54, 0.89]",511.16499999999996
"[-92.86, -1.96, -1.03]","[0.29, -5.54, 0.89]",521.164
"[-92.83, -1.93, -1.04]","[0.3, -5.54, 0.89]",531.162
"[-92.89, -1.92, -1.05]","[0.3, -5.54, 0.9]",541.1329999999999
"[-92.85, -1.92, -1.04]","[0.3, -5.54, 0.9]",551.165
"[-92.87, -1.94, -1.05]","[0.3, -5.54, 0.89]",561.169
"[-92.85, -1.94, -1.03]","[0.29, -5.54, 0.9]",571.1650000000001
"[-92.83, -1.93, -1.03]","[0.3, -5.54, 0.89]",584.1659999999999
"[-92.87, -1.93, -1.03]","[0.29, -5.54, 0.89]",591.1419999999999
"[-92.86, -1.93, -1.03]","[0.29, -5.54, 0.9]",601.164
"[-92.86, -1.96, -1.02]","[0.3, -5.54, 0.9]",611.161
"[-92.86, -1.95, -1.04]","[0.29, -5.54, 0.9]",621.1640000000001
"[-92.88, -1.91, -1.03]","[0.3, -5.54, 0.89]",631.164
"[-92.87, -1.93, -1.03]","[0.3, -5.54, 0.9]",641.193
"[-92.87, -1.93, -1.01]","[0.29, -5.54, 0.9]",651.165
"[-92.83, -1.92, -1.02]","[0.3, -5.54, 0.89]",661.168
"[-92.85, -1.96, -1.04]","[0.29, -5.54, 0.9]",671.165
"[-92.88, -1.93, -1.04]","[0.3, -5.54, 0.9]",682.162
"[-92.87, -1.96, -1.05]","[0.29, -5.54, 0.9]",691.177
"[-92.84, -1.93, -1.05]","[0.29, -5.54, 0.89]",701.164
"[-92.85, -1.91, -1.04]","[0.3, -5.54, 0.89]",711.1650000000001
"[-92.83, -1.94, -1.05]","[0.29, -5.53, 0.89]",721.169
"[-92.83, -1.94, -1.04]","[0.3, -5.53, 0.89]",731.164
"[-92.84, -1.9, -1.05]","[0.29, -5.53, 0.89]",741.168
"[-92.88, -1.95, -1.06]","[0.29, -5.53, 0.89]",751.1640000000001
"[-92.85, -1.91, -1.05]","[0.3, -5.53, 0.89]",761.164
