F,G,time
"[-89.31, -1.1, -0.4]","[-0.38, -5.75, 1.57]",5.036
"[-89.11, -1.14, -0.35]","[-0.37, -5.75, 1.56]",28.029
"[-89.11, -1.15, -0.34]","[-0.37, -5.75, 1.56]",30.057000000000002
"[-89.11, -1.13, -0.34]","[-0.37, -5.75, 1.56]",32.03
"[-89.04, -1.14, -0.33]","[-0.37, -5.75, 1.56]",40.063
"[-89.06, -1.04, -0.4]","[-0.36, -5.75, 1.56]",74.05799999999999
"[-89.07, -1.08, -0.39]","[-0.36, -5.75, 1.56]",75.05799999999999
"[-89.1, -1.06, -0.37]","[-0.37, -5.75, 1.56]",78.06299999999999
"[-89.07, -1.08, -0.33]","[-0.37, -5.75, 1.55]",80.00200000000001
"[-89.31, -1.12, -0.25]","[-0.37, -5.74, 1.55]",106.005
"[-89.29, -1.11, -0.24]","[-0.37, -5.74, 1.55]",108.125
"[-89.37, -1.11, -0.24]","[-0.37, -5.74, 1.55]",110.117
"[-89.38, -1.1, -0.25]","[-0.37, -5.74, 1.55]",121.244
"[-89.28, -1.16, -0.34]","[-0.36, -5.74, 1.55]",151.366
"[-89.25, -1.14, -0.32]","[-0.36, -5.75, 1.55]",153.371
"[-89.22, -1.16, -0.32]","[-0.36, -5.74, 1.55]",154.361
"[-89.07, -1.17, -0.38]","[-0.36, -5.74, 1.55]",192.228
"[-89.02, -1.09, -0.39]","[-0.36, -5.74, 1.55]",193.364
"[-89.04, -1.07, -0.39]","[-0.36, -5.74, 1.55]",195.33100000000002
"[-89.04, -1.08, -0.4]","[-0.36, -5.74, 1.55]",197.19500000000002
"[-89.04, -1.09, -0.4]","[-0.36, -5.74, 1.55]",200.31099999999998
"[-89.08, -1.09, -0.41]","[-0.35, -5.74, 1.56]",211.293
"[-89.11, -1.03, -0.37]","[-0.35, -5.73, 1.56]",220.34
"[-89.13, -1.05, -0.34]","[-0.35, -5.73, 1.56]",230.347
"[-89.15, -1.08, -0.31]","[-0.35, -5.72, 1.56]",241.32999999999998
"[-89.22, -1.06, -0.28]","[-0.35, -5.72, 1.56]",250.348
"[-89.23, -1.06, -0.3]","[-0.35, -5.72, 1.56]",260.332
"[-89.24, -1.09, -0.32]","[-0.35, -5.72, 1.56]",271.304
"[-89.22, -1.09, -0.32]","[-0.35, -5.72, 1.56]",280.353
"[-89.21, -1.09, -0.37]","[-0.35, -5.72, 1.56]",293.467
"[-89.16, -1.06, -0.37]","[-0.35, -5.73, 1.56]",301.331
"[-89.19, -1.11, -0.38]","[-0.34, -5.73, 1.56]",310.347
"[-89.17, -1.08, -0.33]","[-0.34, -5.73, 1.56]",320.332
"[-89.15, -1.08, -0.37]","[-0.34, -5.73, 1.55]",330.291
"[-89.19, -1.07, -0.36]","[-0.34, -5.72, 1.55]",340.334
"[-89.21, -1.07, -0.35]","[-0.34, -5.72, 1.55]",350.352
