F,G,time
"[-92.24, -3.5, -0.56]","[-0.54, -5.73, 0.73]",822.175
"[-92.22, -3.46, -0.56]","[-0.54, -5.72, 0.73]",833.004
"[-92.22, -3.48, -0.55]","[-0.54, -5.72, 0.73]",842.172
"[-92.22, -3.46, -0.55]","[-0.54, -5.72, 0.73]",851.9989999999999
"[-92.22, -3.45, -0.55]","[-0.54, -5.72, 0.73]",862.174
"[-92.21, -3.44, -0.55]","[-0.54, -5.72, 0.73]",872.1659999999999
"[-92.25, -3.43, -0.55]","[-0.54, -5.72, 0.73]",882.0
"[-92.26, -3.46, -0.56]","[-0.54, -5.72, 0.73]",892.0
"[-92.29, -3.46, -0.55]","[-0.54, -5.72, 0.73]",902.173
"[-92.26, -3.47, -0.55]","[-0.53, -5.72, 0.73]",914.9979999999999
"[-92.21, -3.45, -0.54]","[-0.53, -5.72, 0.74]",922.169
"[-92.26, -3.48, -0.55]","[-0.53, -5.72, 0.74]",932.0
"[-92.24, -3.48, -0.55]","[-0.53, -5.72, 0.73]",942.0319999999999
"[-92.22, -3.46, -0.56]","[-0.53, -5.72, 0.74]",952.167
"[-92.2, -3.47, -0.55]","[-0.53, -5.72, 0.73]",962.17
"[-92.2, -3.47, -0.55]","[-0.53, -5.72, 0.73]",972.1809999999999
"[-92.23, -3.44, -0.53]","[-0.53, -5.72, 0.73]",981.997
"[-92.25, -3.47, -0.54]","[-0.53, -5.72, 0.73]",992.158
"[-92.24, -3.46, -0.53]","[-0.53, -5.72, 0.73]",1002.1629999999999
"[-92.25, -3.46, -0.52]","[-0.53, -5.72, 0.73]",1012.173
"[-92.24, -3.48, -0.52]","[-0.53, -5.72, 0.73]",1022.1739999999999
"[-92.24, -3.49, -0.52]","[-0.54, -5.72, 0.73]",1031.998
"[-92.25, -3.5, -0.52]","[-0.53, -5.72, 0.73]",1042.165
"[-92.23, -3.48, -0.5]","[-0.53, -5.72, 0.73]",1052.173
"[-92.24, -3.49, -0.52]","[-0.53, -5.72, 0.73]",1062.168
"[-92.24, -3.49, -0.52]","[-0.53, -5.72, 0.73]",1072.179
"[-92.23, -3.5, -0.52]","[-0.53, -5.72, 0.73]",1081.998
"[-92.22, -3.48, -0.51]","[-0.53, -5.72, 0.73]",1092.17
"[-92.24, -3.47, -0.52]","[-0.53, -5.72, 0.73]",1102.174
"[-92.26, -3.48, -0.51]","[-0.53, -5.72, 0.73]",1112.166
"[-92.26, -3.48, -0.51]","[-0.53, -5.72, 0.73]",1122.1680000000001
"[-92.22, -3.48, -0.5]","[-0.53, -5.72, 0.73]",1131.999
"[-92.26, -3.44, -0.49]","[-0.53, -5.72, 0.73]",1142.167
"[-92.27, -3.48, -0.49]","[-0.53, -5.72, 0.73]",1152.167
"[-92.23, -3.47, -0.5]","[-0.53, -5.72, 0.73]",1162.171
"[-92.24, -3.48, -0.51]","[-0.53, -5.72, 0.73]",1172.169
"[-92.22, -3.5, -0.52]","[-0.53, -5.72, 0.73]",1181.997
"[-92.23, -3.48, -0.52]","[-0.53, -5.72, 0.73]",1192.167
"[-92.2, -3.49, -0.54]","[-0.53, -5.72, 0.73]",1205.1719999999998
"[-92.22, -3.5, -0.54]","[-0.53, -5.72, 0.73]",1212.173
"[-92.25, -3.47, -0.52]","[-0.53, -5.72, 0.74]",1222.173
"[-92.23, -3.46, -0.53]","[-0.53, -5.72, 0.74]",1231.999
"[-92.24, -3.47, -0.54]","[-0.52, -5.71, 0.74]",1242.1580000000001
"[-92.27, -3.46, -0.54]","[-0.52, -5.71, 0.74]",1252.165
"[-92.27, -3.44, -0.54]","[-0.52, -5.71, 0.74]",1262.169
"[-92.27, -3.44, -0.54]","[-0.52, -5.71, 0.74]",1272.1670000000001
"[-92.27, -3.46, -0.53]","[-0.52, -5.71, 0.74]",1281.997
"[-92.24, -3.46, -0.54]","[-0.52, -5.71, 0.74]",1292.174
"[-92.25, -3.44, -0.56]","[-0.52, -5.71, 0.74]",1302.19
"[-92.23, -3.45, -0.55]","[-0.52, -5.71, 0.74]",1312.168
"[-92.24, -3.45, -0.54]","[-0.52, -5.71, 0.74]",1322.1680000000001
"[-92.24, -3.43, -0.55]","[-0.52, -5.71, 0.74]",1332.163
"[-92.26, -3.45, -0.56]","[-0.52, -5.71, 0.74]",1342.178
"[-92.24, -3.45, -0.55]","[-0.52, -5.71, 0.74]",1352.17
"[-92.28, -3.44, -0.54]","[-0.52, -5.7, 0.74]",1362.1680000000001
"[-92.26, -3.43, -0.55]","[-0.52, -5.71, 0.74]",1372.0
"[-92.28, -3.42, -0.54]","[-0.52, -5.71, 0.74]",1382.1689999999999
"[-92.28, -3.45, -0.55]","[-0.52, -5.71, 0.74]",1392.171
"[-92.29, -3.46, -0.56]","[-0.52, -5.71, 0.74]",1402.1699999999998
"[-92.27, -3.43, -0.54]","[-0.52, -5.7, 0.74]",1412.1699999999998
"[-92.28, -3.44, -0.55]","[-0.52, -5.71, 0.74]",1422.19
"[-92.28, -3.43, -0.55]","[-0.52, -5.7, 0.74]",1432.174
"[-92.28, -3.42, -0.54]","[-0.52, -5.7, 0.74]",1442.1699999999998
"[-92.28, -3.45, -0.56]","[-0.52, -5.7, 0.74]",1452.186
"[-92.27, -3.43, -0.55]","[-0.52, -5.7, 0.74]",1462.162
"[-92.29, -3.46, -0.56]","[-0.52, -5.71, 0.74]",1472.167
"[-92.29, -3.45, -0.56]","[-0.52, -5.71, 0.74]",1482.18
"[-92.27, -3.42, -0.54]","[-0.52, -5.7, 0.74]",1495.1689999999999
"[-92.31, -3.42, -0.55]","[-0.52, -5.71, 0.74]",1502.174
"[-92.31, -3.42, -0.56]","[-0.52, -5.71, 0.74]",1512.165
"[-92.3, -3.43, -0.56]","[-0.52, -5.7, 0.74]",1522.164
"[-92.26, -3.42, -0.55]","[-0.51, -5.7, 0.74]",1532.176
"[-92.27, -3.41, -0.56]","[-0.51, -5.7, 0.74]",1542.159
"[-92.27, -3.41, -0.57]","[-0.51, -5.7, 0.74]",1552.172
"[-92.27, -3.43, -0.57]","[-0.51, -5.7, 0.74]",1562.17
"[-92.26, -3.42, -0.57]","[-0.51, -5.7, 0.74]",1572.176
"[-92.27, -3.42, -0.58]","[-0.51, -5.7, 0.74]",1582.179
"[-92.31, -3.4, -0.56]","[-0.51, -5.7, 0.74]",1592.174
"[-92.3, -3.42, -0.58]","[-0.51, -5.7, 0.74]",1602.164
"[-92.26, -3.42, -0.57]","[-0.51, -5.7, 0.74]",1612.1799999999998
"[-92.28, -3.39, -0.57]","[-0.51, -5.7, 0.74]",1622.1680000000001
"[-92.31, -3.43, -0.58]","[-0.51, -5.7, 0.74]",1632.174
"[-92.3, -3.37, -0.56]","[-0.51, -5.7, 0.74]",1642.172
"[-92.28, -3.42, -0.58]","[-0.51, -5.7, 0.74]",1652.1870000000001
"[-92.29, -3.45, -0.59]","[-0.51, -5.7, 0.74]",1669.171
"[-92.3, -3.41, -0.58]","[-0.51, -5.7, 0.74]",1672.174
"[-92.27, -3.42, -0.58]","[-0.51, -5.7, 0.74]",1682.184
"[-92.31, -3.44, -0.59]","[-0.51, -5.7, 0.74]",1692.1779999999999
"[-92.32, -3.43, -0.58]","[-0.51, -5.7, 0.74]",1702.175
"[-92.3, -3.43, -0.58]","[-0.51, -5.69, 0.74]",1712.1660000000002
"[-92.28, -3.44, -0.57]","[-0.51, -5.7, 0.74]",1722.168
"[-92.32, -3.42, -0.56]","[-0.51, -5.69, 0.74]",1732.1770000000001
"[-92.32, -3.43, -0.57]","[-0.51, -5.7, 0.74]",1742.164
"[-92.31, -3.45, -0.58]","[-0.51, -5.7, 0.74]",1752.167
"[-92.27, -3.41, -0.57]","[-0.51, -5.69, 0.74]",1762.174
"[-92.28, -3.44, -0.56]","[-0.51, -5.7, 0.74]",1775.177
"[-92.31, -3.44, -0.57]","[-0.51, -5.7, 0.74]",1782.172
"[-92.3, -3.42, -0.57]","[-0.51, -5.7, 0.74]",1792.164
"[-92.3, -3.42, -0.56]","[-0.51, -5.69, 0.74]",1802.17
"[-92.29, -3.42, -0.57]","[-0.51, -5.69, 0.74]",1812.171
"[-92.31, -3.41, -0.57]","[-0.51, -5.69, 0.74]",1822.165
"[-92.29, -3.43, -0.56]","[-0.51, -5.69, 0.74]",1831.997
"[-92.32, -3.42, -0.55]","[-0.51, -5.69, 0.74]",1842.17
"[-92.27, -3.42, -0.56]","[-0.51, -5.69, 0.74]",1852.174
"[-92.32, -3.43, -0.57]","[-0.51, -5.7, 0.74]",1862.1689999999999
"[-92.3, -3.42, -0.56]","[-0.51, -5.69, 0.74]",1872.1699999999998
"[-92.3, -3.41, -0.56]","[-0.51, -5.7, 0.74]",1882.183
"[-92.3, -3.45, -0.58]","[-0.51, -5.7, 0.74]",1892.169
"[-92.29, -3.43, -0.57]","[-0.51, -5.7, 0.74]",1902.999
"[-92.29, -3.42, -0.57]","[-0.51, -5.7, 0.74]",1912.174
"[-92.27, -3.43, -0.58]","[-0.51, -5.7, 0.74]",1922.165
"[-92.28, -3.45, -0.57]","[-0.51, -5.7, 0.74]",1932.176
"[-92.27, -3.44, -0.56]","[-0.51, -5.69, 0.74]",1942.1580000000001
"[-92.32, -3.39, -0.55]","[-0.51, -5.7, 0.75]",1952.174
"[-92.3, -3.43, -0.57]","[-0.51, -5.69, 0.74]",1961.999
"[-92.27, -3.43, -0.56]","[-0.51, -5.69, 0.74]",1972.163
"[-92.29, -3.42, -0.56]","[-0.51, -5.69, 0.74]",1982.1599999999999
"[-92.29, -3.43, -0.56]","[-0.51, -5.69, 0.75]",1992.174
"[-92.31, -3.42, -0.56]","[-0.51, -5.69, 0.75]",2002.1599999999999
"[-92.3, -3.44, -0.56]","[-0.51, -5.69, 0.74]",2012.1730000000002
"[-92.33, -3.42, -0.56]","[-0.51, -5.69, 0.75]",2022.1860000000001
"[-92.28, -3.41, -0.55]","[-0.51, -5.69, 0.75]",2032.175
"[-92.31, -3.39, -0.54]","[-0.51, -5.69, 0.75]",2042.1689999999999
"[-92.31, -3.44, -0.56]","[-0.51, -5.69, 0.75]",2052.1699999999996
"[-92.31, -3.43, -0.55]","[-0.51, -5.69, 0.75]",2065.169
"[-92.31, -3.42, -0.54]","[-0.51, -5.69, 0.75]",2072.165
"[-92.3, -3.42, -0.53]","[-0.5, -5.69, 0.75]",2082.1749999999997
"[-92.25, -3.39, -0.55]","[-0.5, -5.69, 0.76]",2092.173
"[-92.24, -3.39, -0.58]","[-0.5, -5.68, 0.76]",2102.172
"[-92.23, -3.35, -0.59]","[-0.5, -5.68, 0.75]",2112.17
"[-92.24, -3.38, -0.59]","[-0.5, -5.67, 0.75]",2122.169
"[-92.22, -3.37, -0.6]","[-0.5, -5.67, 0.75]",2132.055
"[-92.25, -3.38, -0.57]","[-0.5, -5.67, 0.75]",2142.174
"[-92.29, -3.38, -0.54]","[-0.5, -5.66, 0.75]",2152.174
"[-92.3, -3.38, -0.53]","[-0.51, -5.66, 0.75]",2162.17
"[-92.37, -3.39, -0.52]","[-0.51, -5.66, 0.74]",2172.173
"[-92.37, -3.38, -0.5]","[-0.51, -5.66, 0.75]",2182.007
"[-92.4, -3.39, -0.52]","[-0.51, -5.66, 0.75]",2192.165
"[-92.39, -3.37, -0.53]","[-0.51, -5.66, 0.75]",2202.171
"[-92.37, -3.36, -0.52]","[-0.5, -5.65, 0.75]",2212.172
"[-92.32, -3.37, -0.54]","[-0.51, -5.66, 0.74]",2222.174
"[-92.25, -3.35, -0.54]","[-0.51, -5.66, 0.74]",2232.1749999999997
"[-92.22, -3.35, -0.53]","[-0.51, -5.66, 0.74]",2242.172
"[-92.19, -3.36, -0.52]","[-0.51, -5.66, 0.74]",2252.173
"[-92.19, -3.37, -0.53]","[-0.51, -5.66, 0.74]",2262.168
"[-92.19, -3.36, -0.54]","[-0.51, -5.66, 0.74]",2272.17
"[-92.23, -3.35, -0.54]","[-0.51, -5.66, 0.74]",2282.1690000000003
"[-92.28, -3.36, -0.54]","[-0.51, -5.65, 0.74]",2292.169
"[-92.33, -3.37, -0.53]","[-0.51, -5.65, 0.74]",2302.174
"[-92.35, -3.38, -0.52]","[-0.51, -5.65, 0.74]",2312.012
"[-92.38, -3.4, -0.55]","[-0.51, -5.65, 0.75]",2322.165
"[-92.38, -3.33, -0.55]","[-0.51, -5.65, 0.75]",2332.012
"[-92.29, -3.35, -0.55]","[-0.51, -5.65, 0.75]",2345.165
"[-92.27, -3.33, -0.57]","[-0.51, -5.64, 0.75]",2352.1740000000004
"[-92.15, -3.38, -0.59]","[-0.51, -5.65, 0.76]",2362.168
"[-92.1, -3.33, -0.65]","[-0.51, -5.63, 0.77]",2371.995
"[-92.04, -3.28, -0.7]","[-0.5, -5.63, 0.79]",2381.9970000000003
"[-92.0, -3.22, -0.8]","[-0.5, -5.6, 0.82]",2392.004
"[-91.85, -3.09, -0.86]","[-0.45, -5.59, 0.84]",2402.1710000000003
"[-91.67, -3.13, -1.02]","[-0.46, -5.57, 0.86]",2412.172
"[-91.12, -3.27, -0.91]","[-0.47, -5.72, 0.71]",2422.168
"[-91.3, -3.38, -0.99]","[-0.48, -5.63, 0.61]",2432.171
"[-91.97, -3.16, -0.84]","[-0.6, -5.64, 0.7]",2442.17
"[-92.42, -3.26, -0.45]","[-0.53, -5.7, 0.66]",2452.1670000000004
"[-93.59, -3.51, 0.09]","[-0.5, -5.66, 0.69]",2462.174
"[-94.13, -3.61, 0.17]","[-0.56, -5.67, 0.72]",2472.167
"[-94.64, -3.53, 0.04]","[-0.49, -5.72, 0.71]",2482.1710000000003
"[-94.89, -3.45, -0.1]","[-0.51, -5.78, 0.76]",2492.1820000000002
"[-94.17, -3.43, -0.36]","[-0.54, -5.71, 0.75]",2502.0389999999998
"[-93.05, -3.14, -0.64]","[-0.52, -5.71, 0.72]",2512.174
"[-92.44, -3.23, -0.92]","[-0.51, -5.72, 0.77]",2522.174
"[-91.7, -3.34, -0.86]","[-0.49, -5.69, 0.76]",2532.1760000000004
"[-91.08, -3.55, -0.66]","[-0.5, -5.59, 0.74]",2542.179
"[-90.82, -3.48, -0.67]","[-0.51, -5.57, 0.73]",2552.165
"[-91.6, -3.43, -0.63]","[-0.52, -5.61, 0.73]",2562.166
"[-92.03, -3.4, -0.46]","[-0.53, -5.62, 0.74]",2571.996
"[-92.6, -3.35, -0.34]","[-0.53, -5.61, 0.72]",2582.169
"[-93.21, -3.31, -0.32]","[-0.54, -5.62, 0.73]",2592.17
"[-93.73, -3.36, -0.27]","[-0.53, -5.64, 0.76]",2602.17
"[-94.07, -3.34, -0.08]","[-0.5, -5.65, 0.79]",2612.168
"[-94.06, -3.35, -0.03]","[-0.52, -5.63, 0.79]",2622.174
"[-93.78, -3.23, -0.19]","[-0.51, -5.62, 0.78]",2635.176
"[-93.22, -3.09, -0.5]","[-0.5, -5.65, 0.79]",2642.1670000000004
"[-92.58, -3.13, -0.75]","[-0.48, -5.66, 0.79]",2652.174
"[-91.98, -3.15, -0.82]","[-0.46, -5.64, 0.77]",2662.172
"[-91.52, -3.15, -0.91]","[-0.46, -5.63, 0.76]",2672.1710000000003
"[-91.41, -3.17, -0.93]","[-0.46, -5.61, 0.75]",2682.169
"[-91.66, -3.29, -0.82]","[-0.47, -5.6, 0.75]",2692.1710000000003
"[-92.13, -3.38, -0.65]","[-0.48, -5.58, 0.74]",2702.163
"[-92.67, -3.41, -0.57]","[-0.47, -5.59, 0.73]",2712.174
"[-93.22, -3.5, -0.5]","[-0.49, -5.63, 0.75]",2722.171
"[-93.65, -3.61, -0.36]","[-0.49, -5.64, 0.76]",2732.174
"[-93.85, -3.64, -0.17]","[-0.51, -5.64, 0.76]",2742.169
"[-93.79, -3.64, -0.15]","[-0.52, -5.64, 0.75]",2752.1589999999997
"[-93.44, -3.56, -0.22]","[-0.52, -5.65, 0.76]",2762.169
"[-92.94, -3.52, -0.39]","[-0.51, -5.66, 0.76]",2772.169
"[-92.34, -3.48, -0.55]","[-0.5, -5.65, 0.76]",2782.1690000000003
"[-91.87, -3.37, -0.71]","[-0.5, -5.64, 0.76]",2792.162
"[-91.49, -3.32, -0.81]","[-0.5, -5.64, 0.76]",2802.1699999999996
"[-91.38, -3.31, -0.8]","[-0.51, -5.63, 0.76]",2812.1730000000002
"[-91.56, -3.29, -0.68]","[-0.52, -5.61, 0.76]",2822.172
"[-91.92, -3.32, -0.55]","[-0.51, -5.6, 0.76]",2832.174
"[-92.42, -3.35, -0.47]","[-0.51, -5.61, 0.77]",2842.159
"[-92.99, -3.35, -0.4]","[-0.51, -5.62, 0.78]",2852.0
"[-93.45, -3.35, -0.33]","[-0.51, -5.62, 0.78]",2862.174
"[-93.66, -3.37, -0.32]","[-0.5, -5.62, 0.78]",2872.167
"[-93.63, -3.36, -0.34]","[-0.49, -5.64, 0.78]",2882.17
"[-93.34, -3.38, -0.39]","[-0.49, -5.64, 0.78]",2892.1730000000002
"[-92.96, -3.43, -0.47]","[-0.48, -5.64, 0.77]",2902.165
"[-92.48, -3.44, -0.59]","[-0.48, -5.64, 0.77]",2914.18
"[-92.04, -3.46, -0.71]","[-0.48, -5.65, 0.77]",2922.168
"[-91.79, -3.41, -0.81]","[-0.48, -5.64, 0.76]",2932.169
"[-91.7, -3.37, -0.88]","[-0.49, -5.63, 0.76]",2942.169
"[-91.87, -3.35, -0.89]","[-0.49, -5.62, 0.76]",2952.165
"[-92.22, -3.4, -0.8]","[-0.49, -5.62, 0.76]",2962.172
"[-92.63, -3.41, -0.58]","[-0.49, -5.61, 0.76]",2972.1730000000002
"[-93.05, -3.46, -0.4]","[-0.49, -5.6, 0.76]",2982.173
"[-93.4, -3.45, -0.28]","[-0.5, -5.6, 0.76]",2992.17
"[-93.58, -3.48, -0.24]","[-0.51, -5.61, 0.76]",3002.1710000000003
"[-93.53, -3.47, -0.19]","[-0.5, -5.62, 0.76]",3012.172
"[-93.3, -3.5, -0.26]","[-0.5, -5.63, 0.76]",3022.162
"[-93.05, -3.52, -0.35]","[-0.5, -5.64, 0.77]",3032.174
"[-92.65, -3.5, -0.45]","[-0.48, -5.63, 0.77]",3042.17
"[-92.26, -3.48, -0.53]","[-0.49, -5.62, 0.77]",3052.173
"[-92.02, -3.44, -0.63]","[-0.49, -5.6, 0.77]",3062.172
"[-91.86, -3.37, -0.71]","[-0.49, -5.62, 0.78]",3072.1690000000003
"[-91.88, -3.33, -0.74]","[-0.48, -5.61, 0.79]",3082.1679999999997
"[-92.05, -3.26, -0.67]","[-0.48, -5.6, 0.78]",3092.174
"[-92.37, -3.25, -0.62]","[-0.48, -5.59, 0.78]",3103.007
"[-92.67, -3.22, -0.55]","[-0.48, -5.59, 0.78]",3112.168
"[-93.01, -3.24, -0.44]","[-0.49, -5.6, 0.78]",3122.16
"[-93.28, -3.33, -0.37]","[-0.49, -5.6, 0.78]",3132.173
"[-93.39, -3.34, -0.3]","[-0.49, -5.6, 0.78]",3142.169
"[-93.3, -3.42, -0.38]","[-0.49, -5.61, 0.79]",3151.996
"[-93.02, -3.43, -0.51]","[-0.48, -5.62, 0.79]",3177.0
"[-92.77, -3.44, -0.63]","[-0.49, -5.61, 0.78]",3177.0
"[-92.59, -3.46, -0.68]","[-0.47, -5.53, 0.77]",3181.9959999999996
"[-92.54, -3.72, -0.48]","[-0.42, -5.3, 0.75]",3192.0299999999997
"[-91.48, -4.33, 0.23]","[-0.37, -5.05, 0.64]",3205.0299999999997
"[-89.42, -4.2, 0.19]","[-0.4, -4.86, 0.58]",3212.0299999999997
"[-85.08, -3.36, -0.71]","[-0.43, -4.87, 0.56]",3222.0330000000004
"[-82.83, -2.64, -2.27]","[-0.44, -4.59, 0.5]",3231.996
"[-75.77, -1.97, -3.22]","[-0.45, -4.0, 0.43]",3242.0339999999997
"[-72.6, -2.06, -2.7]","[-0.39, -3.7, 0.43]",3252.031
"[-73.11, -2.0, -2.89]","[-0.33, -3.75, 0.47]",3262.03
"[-73.09, -1.95, -2.38]","[-0.25, -3.8, 0.55]",3272.029
"[-72.88, -2.22, -1.38]","[-0.24, -3.76, 0.55]",3282.024
"[-72.22, -2.35, -0.36]","[-0.27, -3.67, 0.54]",3292.013
"[-72.56, -2.31, 0.2]","[-0.27, -3.68, 0.55]",3302.034
"[-73.28, -1.79, 0.09]","[-0.25, -3.71, 0.57]",3312.03
"[-73.61, -0.83, -0.74]","[-0.37, -4.07, 0.56]",3322.063
"[-75.37, -1.09, -1.57]","[-0.37, -4.73, 0.69]",3332.0699999999997
"[-88.34, -5.28, 0.23]","[0.02, -2.65, -0.2]",3342.0679999999998
"[-98.41, -6.19, 0.69]","[-0.79, -0.67, -0.31]",3352.1740000000004
"[-93.69, 0.76, -1.0]","[-1.78, -2.49, 0.06]",3362.158
"[-76.72, 7.28, 0.95]","[-0.49, -3.59, -0.01]",3372.17
"[-66.74, 0.55, -1.68]","[0.08, -2.79, 0.43]",3382.205
"[-51.57, -3.02, -2.04]","[-0.53, -1.59, -0.27]",3392.207
"[-47.53, 3.65, -1.25]","[-0.48, -0.86, -0.5]",3402.0350000000003
"[-49.85, 5.84, -3.7]","[-0.17, -1.41, -0.25]",3412.207
