F,G,time
"[-92.4, -2.56, -0.55]","[-0.13, -5.63, 0.91]",8.002
"[-92.27, -2.58, -0.48]","[-0.13, -5.62, 0.91]",13.037
"[-92.23, -2.61, -0.49]","[-0.13, -5.61, 0.91]",23.012999999999998
"[-92.27, -2.67, -0.53]","[-0.13, -5.61, 0.91]",32.036
"[-92.42, -2.67, -0.53]","[-0.14, -5.61, 0.91]",42.039
"[-92.57, -2.65, -0.5]","[-0.14, -5.61, 0.91]",52.03
"[-92.71, -2.6, -0.45]","[-0.15, -5.61, 0.91]",61.992
"[-92.85, -2.59, -0.43]","[-0.15, -5.61, 0.91]",72.02699999999999
"[-92.91, -2.54, -0.4]","[-0.16, -5.61, 0.9]",82.026
"[-92.97, -2.54, -0.39]","[-0.16, -5.61, 0.9]",91.97800000000001
"[-92.87, -2.55, -0.38]","[-0.16, -5.62, 0.9]",102.025
"[-92.75, -2.55, -0.4]","[-0.16, -5.62, 0.9]",111.99199999999999
"[-92.61, -2.57, -0.42]","[-0.15, -5.62, 0.9]",121.979
"[-92.51, -2.56, -0.45]","[-0.15, -5.62, 0.9]",134.026
"[-92.45, -2.61, -0.48]","[-0.15, -5.61, 0.9]",151.006
"[-92.38, -2.62, -0.48]","[-0.15, -5.61, 0.9]",155.005
"[-92.42, -2.63, -0.46]","[-0.15, -5.6, 0.9]",164.009
"[-92.5, -2.63, -0.45]","[-0.15, -5.6, 0.9]",173.00199999999998
"[-92.61, -2.64, -0.44]","[-0.15, -5.6, 0.9]",181.993
"[-92.75, -2.65, -0.46]","[-0.16, -5.6, 0.9]",192.967
"[-92.81, -2.58, -0.47]","[-0.16, -5.61, 0.9]",202.96900000000002
"[-92.87, -2.56, -0.44]","[-0.17, -5.61, 0.9]",214.994
"[-92.85, -2.59, -0.4]","[-0.17, -5.61, 0.89]",222.023
"[-92.8, -2.53, -0.4]","[-0.17, -5.61, 0.89]",231.973
"[-92.64, -2.57, -0.46]","[-0.17, -5.61, 0.9]",249.98999999999998
"[-92.61, -2.58, -0.46]","[-0.17, -5.61, 0.9]",252.008
"[-92.52, -2.57, -0.49]","[-0.16, -5.61, 0.9]",271.97700000000003
"[-92.48, -2.6, -0.47]","[-0.16, -5.61, 0.9]",273.96999999999997
"[-92.47, -2.6, -0.5]","[-0.15, -5.61, 0.9]",281.99
"[-92.51, -2.63, -0.49]","[-0.15, -5.6, 0.9]",292.115
"[-92.6, -2.59, -0.5]","[-0.14, -5.6, 0.91]",302.121
"[-92.64, -2.65, -0.47]","[-0.15, -5.6, 0.9]",312.131
"[-92.7, -2.61, -0.46]","[-0.15, -5.6, 0.9]",322.115
"[-92.78, -2.6, -0.45]","[-0.16, -5.6, 0.9]",332.975
"[-92.82, -2.58, -0.45]","[-0.16, -5.6, 0.9]",342.125
"[-92.77, -2.55, -0.43]","[-0.16, -5.6, 0.9]",352.11199999999997
"[-92.73, -2.55, -0.42]","[-0.17, -5.6, 0.9]",362.06100000000004
"[-92.7, -2.57, -0.42]","[-0.16, -5.61, 0.9]",372.121
"[-92.63, -2.57, -0.43]","[-0.17, -5.61, 0.9]",382.122
"[-92.58, -2.55, -0.45]","[-0.16, -5.61, 0.9]",392.118
"[-92.56, -2.56, -0.46]","[-0.16, -5.61, 0.9]",401.968
"[-92.57, -2.6, -0.47]","[-0.15, -5.61, 0.9]",411.978
"[-92.56, -2.63, -0.49]","[-0.15, -5.61, 0.9]",422.968
"[-92.62, -2.64, -0.47]","[-0.15, -5.6, 0.9]",432.967
"[-92.69, -2.58, -0.44]","[-0.15, -5.6, 0.9]",442.003
"[-92.74, -2.6, -0.43]","[-0.15, -5.6, 0.9]",451.96599999999995
"[-92.79, -2.61, -0.45]","[-0.16, -5.6, 0.9]",462.001
"[-92.79, -2.6, -0.45]","[-0.16, -5.6, 0.9]",472.001
"[-92.76, -2.54, -0.43]","[-0.16, -5.6, 0.9]",482.007
"[-92.73, -2.56, -0.42]","[-0.17, -5.6, 0.9]",495.0
"[-92.67, -2.56, -0.42]","[-0.17, -5.6, 0.9]",502.96799999999996
"[-92.64, -2.56, -0.42]","[-0.17, -5.6, 0.9]",511.97099999999995
"[-92.61, -2.58, -0.44]","[-0.17, -5.6, 0.9]",522.0
"[-92.59, -2.6, -0.45]","[-0.17, -5.6, 0.9]",532.003
"[-92.63, -2.6, -0.46]","[-0.17, -5.6, 0.9]",542.001
"[-92.64, -2.61, -0.46]","[-0.16, -5.6, 0.9]",562.002
"[-92.66, -2.59, -0.47]","[-0.17, -5.6, 0.9]",562.981
"[-92.74, -2.61, -0.47]","[-0.16, -5.6, 0.9]",571.964
"[-92.73, -2.62, -0.46]","[-0.17, -5.59, 0.9]",581.966
"[-92.74, -2.6, -0.46]","[-0.17, -5.59, 0.9]",591.9649999999999
"[-92.74, -2.62, -0.45]","[-0.17, -5.59, 0.9]",601.964
"[-92.7, -2.6, -0.44]","[-0.18, -5.59, 0.9]",611.9639999999999
"[-92.68, -2.59, -0.45]","[-0.18, -5.59, 0.9]",622.0
"[-92.7, -2.57, -0.47]","[-0.18, -5.6, 0.9]",632.092
"[-92.64, -2.59, -0.44]","[-0.18, -5.59, 0.9]",642.083
"[-92.62, -2.59, -0.45]","[-0.18, -5.59, 0.9]",652.969
"[-92.62, -2.6, -0.46]","[-0.18, -5.59, 0.9]",661.966
"[-92.66, -2.62, -0.48]","[-0.18, -5.59, 0.9]",672.091
"[-92.68, -2.63, -0.47]","[-0.17, -5.59, 0.91]",682.1469999999999
"[-92.7, -2.61, -0.46]","[-0.17, -5.59, 0.91]",691.988
"[-92.75, -2.62, -0.47]","[-0.17, -5.59, 0.91]",702.153
"[-92.71, -2.64, -0.46]","[-0.18, -5.59, 0.9]",711.9799999999999
"[-92.76, -2.63, -0.45]","[-0.18, -5.59, 0.9]",722.1379999999999
"[-92.73, -2.59, -0.44]","[-0.18, -5.59, 0.9]",733.024
"[-92.7, -2.6, -0.45]","[-0.19, -5.59, 0.9]",742.134
"[-92.69, -2.6, -0.45]","[-0.19, -5.59, 0.9]",752.1320000000001
"[-92.64, -2.58, -0.44]","[-0.19, -5.59, 0.9]",762.018
"[-92.65, -2.6, -0.44]","[-0.19, -5.59, 0.9]",775.089
"[-92.71, -2.6, -0.47]","[-0.19, -5.59, 0.9]",781.9730000000001
"[-92.71, -2.62, -0.46]","[-0.19, -5.59, 0.9]",792.132
"[-92.7, -2.65, -0.46]","[-0.18, -5.59, 0.9]",802.003
"[-92.7, -2.61, -0.47]","[-0.18, -5.59, 0.9]",813.0110000000001
"[-92.72, -2.62, -0.47]","[-0.18, -5.59, 0.91]",822.131
"[-92.72, -2.62, -0.47]","[-0.18, -5.59, 0.9]",832.1370000000001
"[-92.71, -2.66, -0.47]","[-0.18, -5.59, 0.9]",842.121
"[-92.71, -2.62, -0.47]","[-0.18, -5.59, 0.9]",852.144
"[-92.69, -2.65, -0.47]","[-0.19, -5.59, 0.9]",863.009
"[-92.65, -2.63, -0.46]","[-0.19, -5.59, 0.9]",872.1320000000001
