F,G,time
"[-93.18, -2.47, 0.08]","[-0.17, -5.58, 0.94]",869.044
"[-93.18, -2.44, 0.04]","[-0.17, -5.58, 0.94]",879.163
"[-93.07, -2.42, 0.03]","[-0.17, -5.59, 0.94]",888.97
"[-93.04, -2.46, 0.03]","[-0.18, -5.59, 0.94]",899.157
"[-93.04, -2.41, -0.01]","[-0.18, -5.59, 0.94]",909.16
"[-92.96, -2.41, -0.03]","[-0.18, -5.59, 0.94]",919.147
"[-92.92, -2.43, -0.05]","[-0.18, -5.59, 0.94]",929.135
"[-92.96, -2.41, -0.04]","[-0.18, -5.59, 0.94]",939.972
"[-93.02, -2.45, 0.0]","[-0.18, -5.59, 0.94]",949.142
"[-93.05, -2.45, 0.02]","[-0.18, -5.59, 0.94]",959.13
"[-93.07, -2.47, 0.04]","[-0.17, -5.59, 0.94]",969.143
"[-93.16, -2.49, 0.07]","[-0.17, -5.59, 0.94]",979.15
"[-93.14, -2.49, 0.08]","[-0.17, -5.58, 0.94]",988.975
"[-93.16, -2.5, 0.08]","[-0.18, -5.58, 0.94]",999.1510000000001
"[-93.12, -2.49, 0.07]","[-0.17, -5.58, 0.94]",1011.158
"[-93.12, -2.44, 0.03]","[-0.18, -5.59, 0.94]",1018.9749999999999
"[-93.07, -2.44, 0.01]","[-0.18, -5.59, 0.94]",1029.1509999999998
"[-93.03, -2.44, 0.01]","[-0.18, -5.59, 0.94]",1038.971
"[-93.01, -2.38, -0.01]","[-0.18, -5.59, 0.94]",1049.141
"[-93.01, -2.42, -0.01]","[-0.18, -5.59, 0.94]",1059.15
"[-93.01, -2.43, -0.02]","[-0.18, -5.59, 0.94]",1069.145
"[-93.04, -2.43, -0.01]","[-0.18, -5.59, 0.94]",1079.1519999999998
"[-93.07, -2.45, 0.02]","[-0.18, -5.59, 0.94]",1088.972
"[-93.09, -2.48, 0.04]","[-0.18, -5.58, 0.94]",1099.975
"[-93.11, -2.48, 0.05]","[-0.18, -5.59, 0.94]",1109.1409999999998
"[-93.13, -2.5, 0.05]","[-0.18, -5.59, 0.94]",1119.027
"[-93.13, -2.51, 0.06]","[-0.18, -5.58, 0.94]",1129.035
"[-93.12, -2.52, 0.05]","[-0.18, -5.59, 0.94]",1138.973
"[-93.08, -2.48, 0.03]","[-0.18, -5.58, 0.94]",1149.031
"[-93.04, -2.47, 0.01]","[-0.18, -5.59, 0.94]",1159.014
"[-93.02, -2.45, -0.01]","[-0.18, -5.59, 0.94]",1169.031
"[-93.02, -2.45, 0.0]","[-0.19, -5.58, 0.94]",1179.0510000000002
"[-93.03, -2.43, -0.01]","[-0.18, -5.59, 0.94]",1188.973
"[-93.03, -2.45, 0.01]","[-0.19, -5.58, 0.94]",1199.0320000000002
"[-93.04, -2.45, 0.02]","[-0.18, -5.58, 0.94]",1209.0330000000001
"[-93.06, -2.44, 0.04]","[-0.18, -5.58, 0.94]",1219.021
"[-93.09, -2.45, 0.06]","[-0.18, -5.58, 0.94]",1229.037
"[-93.14, -2.48, 0.05]","[-0.18, -5.58, 0.94]",1238.972
"[-93.13, -2.49, 0.07]","[-0.18, -5.58, 0.94]",1249.032
"[-93.11, -2.47, 0.07]","[-0.18, -5.58, 0.94]",1259.036
"[-93.11, -2.49, 0.07]","[-0.18, -5.58, 0.94]",1269.0410000000002
"[-93.09, -2.48, 0.06]","[-0.19, -5.58, 0.94]",1279.036
"[-93.09, -2.49, 0.03]","[-0.19, -5.58, 0.93]",1289.034
"[-93.08, -2.5, 0.03]","[-0.19, -5.58, 0.93]",1302.213
"[-93.04, -2.45, 0.01]","[-0.19, -5.58, 0.93]",1309.0349999999999
"[-93.06, -2.46, 0.02]","[-0.19, -5.58, 0.93]",1319.0539999999999
"[-93.07, -2.42, 0.02]","[-0.19, -5.58, 0.93]",1329.0420000000001
"[-93.07, -2.41, 0.01]","[-0.19, -5.58, 0.93]",1339.046
"[-93.08, -2.43, 0.03]","[-0.19, -5.58, 0.93]",1349.041
"[-93.1, -2.43, 0.05]","[-0.19, -5.58, 0.93]",1359.041
"[-93.15, -2.46, 0.05]","[-0.19, -5.58, 0.93]",1369.046
"[-93.09, -2.49, 0.07]","[-0.19, -5.57, 0.93]",1379.0359999999998
"[-93.13, -2.49, 0.06]","[-0.19, -5.58, 0.93]",1389.0420000000001
"[-93.1, -2.5, 0.07]","[-0.19, -5.57, 0.93]",1399.037
"[-93.07, -2.49, 0.04]","[-0.19, -5.58, 0.93]",1410.213
"[-93.08, -2.51, 0.04]","[-0.19, -5.58, 0.93]",1419.207
"[-93.06, -2.49, 0.04]","[-0.19, -5.57, 0.93]",1429.212
"[-93.04, -2.47, 0.02]","[-0.19, -5.58, 0.93]",1439.214
"[-93.05, -2.45, 0.03]","[-0.19, -5.57, 0.93]",1449.21
"[-93.09, -2.46, 0.02]","[-0.19, -5.57, 0.93]",1459.215
"[-93.1, -2.45, 0.04]","[-0.19, -5.57, 0.93]",1469.2099999999998
"[-93.08, -2.45, 0.04]","[-0.19, -5.57, 0.93]",1479.2099999999998
"[-93.11, -2.46, 0.04]","[-0.19, -5.57, 0.93]",1489.204
"[-93.12, -2.44, 0.05]","[-0.19, -5.57, 0.93]",1499.039
"[-93.11, -2.47, 0.04]","[-0.19, -5.57, 0.93]",1509.037
"[-93.11, -2.48, 0.05]","[-0.19, -5.57, 0.93]",1519.07
"[-93.11, -2.48, 0.05]","[-0.19, -5.57, 0.93]",1529.068
"[-93.1, -2.48, 0.02]","[-0.19, -5.57, 0.93]",1539.0710000000001
"[-93.09, -2.52, 0.04]","[-0.2, -5.57, 0.93]",1549.068
"[-93.06, -2.51, 0.03]","[-0.19, -5.57, 0.93]",1559.043
"[-93.04, -2.48, 0.03]","[-0.19, -5.57, 0.93]",1569.07
"[-93.08, -2.47, 0.02]","[-0.2, -5.57, 0.93]",1581.053
"[-93.1, -2.48, 0.02]","[-0.19, -5.57, 0.93]",1589.068
"[-93.1, -2.43, 0.04]","[-0.2, -5.57, 0.93]",1599.035
"[-93.11, -2.46, 0.05]","[-0.19, -5.57, 0.93]",1609.068
"[-93.12, -2.47, 0.05]","[-0.19, -5.57, 0.93]",1619.071
"[-93.15, -2.46, 0.04]","[-0.2, -5.57, 0.93]",1629.067
"[-93.1, -2.47, 0.05]","[-0.19, -5.57, 0.93]",1639.034
"[-93.13, -2.46, 0.05]","[-0.19, -5.57, 0.93]",1649.035
"[-93.13, -2.5, 0.05]","[-0.19, -5.57, 0.93]",1659.068
"[-93.08, -2.47, 0.03]","[-0.19, -5.57, 0.93]",1669.067
"[-93.06, -2.49, 0.03]","[-0.19, -5.57, 0.93]",1679.0700000000002
"[-93.08, -2.49, 0.02]","[-0.19, -5.57, 0.93]",1689.171
"[-93.08, -2.49, 0.03]","[-0.19, -5.57, 0.93]",1699.204
"[-93.06, -2.5, 0.03]","[-0.19, -5.57, 0.93]",1709.128
"[-93.05, -2.49, 0.03]","[-0.19, -5.57, 0.93]",1719.1680000000001
"[-93.09, -2.46, 0.03]","[-0.2, -5.57, 0.93]",1729.084
"[-93.11, -2.45, 0.02]","[-0.19, -5.57, 0.93]",1739.202
"[-93.15, -2.45, 0.03]","[-0.19, -5.57, 0.93]",1749.2620000000002
"[-93.12, -2.49, 0.04]","[-0.19, -5.57, 0.93]",1759.251
"[-93.13, -2.44, 0.03]","[-0.19, -5.57, 0.93]",1769.2669999999998
"[-93.09, -2.48, 0.05]","[-0.2, -5.57, 0.93]",1779.268
"[-93.1, -2.46, 0.04]","[-0.19, -5.57, 0.93]",1789.088
"[-93.09, -2.47, 0.03]","[-0.2, -5.57, 0.93]",1801.264
"[-93.09, -2.52, 0.01]","[-0.19, -5.57, 0.93]",1809.256
"[-93.08, -2.5, 0.02]","[-0.19, -5.57, 0.93]",1819.261
"[-93.06, -2.51, 0.03]","[-0.2, -5.57, 0.93]",1829.256
"[-93.09, -2.51, 0.04]","[-0.19, -5.57, 0.93]",1839.079
"[-93.07, -2.48, 0.02]","[-0.19, -5.57, 0.93]",1849.2079999999999
"[-93.09, -2.48, 0.02]","[-0.19, -5.57, 0.93]",1862.259
"[-93.1, -2.5, 0.03]","[-0.19, -5.57, 0.93]",1869.249
"[-93.12, -2.47, 0.03]","[-0.2, -5.57, 0.93]",1879.249
"[-93.11, -2.47, 0.04]","[-0.19, -5.57, 0.93]",1889.168
"[-93.12, -2.47, 0.03]","[-0.2, -5.57, 0.93]",1899.226
"[-93.17, -2.46, 0.03]","[-0.2, -5.57, 0.93]",1909.2279999999998
"[-93.11, -2.47, 0.03]","[-0.2, -5.57, 0.93]",1919.241
"[-93.14, -2.47, 0.03]","[-0.2, -5.57, 0.93]",1929.084
"[-93.08, -2.44, 0.02]","[-0.2, -5.57, 0.93]",1939.1719999999998
"[-93.07, -2.48, 0.04]","[-0.2, -5.57, 0.93]",1949.244
"[-93.08, -2.49, 0.02]","[-0.2, -5.57, 0.93]",1959.164
"[-93.09, -2.49, 0.02]","[-0.2, -5.57, 0.93]",1969.234
"[-93.1, -2.49, 0.04]","[-0.2, -5.57, 0.93]",1979.239
"[-93.08, -2.49, 0.06]","[-0.19, -5.57, 0.93]",1989.263
"[-93.09, -2.5, 0.06]","[-0.2, -5.57, 0.93]",1999.223
"[-93.11, -2.46, 0.04]","[-0.19, -5.57, 0.93]",2009.237
"[-93.1, -2.45, 0.04]","[-0.2, -5.57, 0.93]",2019.2199999999998
"[-93.08, -2.47, 0.03]","[-0.2, -5.57, 0.93]",2029.223
"[-93.15, -2.45, 0.02]","[-0.2, -5.57, 0.93]",2039.0839999999998
"[-93.11, -2.48, 0.03]","[-0.2, -5.57, 0.93]",2049.235
"[-93.08, -2.47, 0.03]","[-0.2, -5.57, 0.93]",2059.094
"[-93.05, -2.5, 0.03]","[-0.2, -5.57, 0.93]",2069.2400000000002
"[-93.1, -2.45, 0.02]","[-0.2, -5.57, 0.94]",2079.092
"[-93.1, -2.48, 0.03]","[-0.19, -5.57, 0.94]",2089.242
"[-93.07, -2.55, 0.04]","[-0.2, -5.57, 0.93]",2099.0829999999996
"[-93.05, -2.52, 0.02]","[-0.19, -5.57, 0.93]",2109.241
"[-93.12, -2.52, 0.01]","[-0.2, -5.57, 0.93]",2119.241
"[-93.14, -2.5, 0.02]","[-0.19, -5.57, 0.93]",2129.1000000000004
"[-93.19, -2.47, 0.03]","[-0.19, -5.57, 0.92]",2139.2540000000004
"[-93.22, -2.43, 0.04]","[-0.2, -5.57, 0.92]",2152.168
"[-93.27, -2.4, 0.02]","[-0.19, -5.57, 0.92]",2159.085
"[-93.3, -2.41, 0.05]","[-0.2, -5.57, 0.92]",2169.233
"[-93.3, -2.35, 0.06]","[-0.2, -5.57, 0.92]",2179.085
"[-93.3, -2.35, 0.07]","[-0.2, -5.57, 0.91]",2189.2749999999996
"[-93.3, -2.37, 0.07]","[-0.2, -5.57, 0.92]",2199.0789999999997
"[-93.29, -2.36, 0.04]","[-0.2, -5.57, 0.91]",2209.263
"[-93.22, -2.34, 0.03]","[-0.2, -5.57, 0.91]",2219.276
"[-93.22, -2.4, 0.04]","[-0.2, -5.58, 0.91]",2229.079
"[-93.21, -2.44, 0.04]","[-0.2, -5.58, 0.91]",2239.085
"[-93.19, -2.41, 0.01]","[-0.2, -5.58, 0.92]",2260.0750000000003
"[-93.2, -2.46, 0.0]","[-0.2, -5.58, 0.91]",2261.079
"[-93.21, -2.44, -0.0]","[-0.2, -5.58, 0.91]",2269.2670000000003
"[-93.22, -2.46, 0.01]","[-0.21, -5.58, 0.91]",2279.0789999999997
"[-93.22, -2.42, 0.02]","[-0.2, -5.57, 0.91]",2289.079
"[-93.25, -2.39, 0.04]","[-0.2, -5.57, 0.91]",2299.276
"[-93.26, -2.39, 0.05]","[-0.2, -5.57, 0.91]",2309.265
"[-93.29, -2.36, 0.06]","[-0.2, -5.57, 0.9]",2319.273
"[-93.3, -2.36, 0.06]","[-0.21, -5.57, 0.91]",2329.1040000000003
"[-93.29, -2.33, 0.05]","[-0.21, -5.57, 0.91]",2339.0789999999997
"[-93.27, -2.39, 0.05]","[-0.21, -5.57, 0.91]",2349.266
"[-93.24, -2.36, 0.03]","[-0.21, -5.57, 0.91]",2359.0860000000002
"[-93.18, -2.38, 0.02]","[-0.2, -5.57, 0.91]",2369.079
"[-93.2, -2.45, 0.01]","[-0.21, -5.57, 0.93]",2379.172
"[-93.11, -2.41, 0.01]","[-0.19, -5.57, 0.93]",2389.253
"[-93.09, -2.44, 0.03]","[-0.19, -5.56, 0.93]",2399.263
"[-93.07, -2.48, -0.02]","[-0.18, -5.56, 0.93]",2410.263
"[-93.05, -2.56, -0.11]","[-0.18, -5.55, 0.96]",2419.2619999999997
"[-92.95, -2.57, -0.24]","[-0.11, -5.56, 0.98]",2431.268
"[-92.81, -2.83, -0.54]","[-0.16, -5.53, 1.07]",2439.265
"[-92.61, -2.91, -0.28]","[-0.18, -5.59, 0.96]",2449.252
"[-92.66, -3.12, 0.6]","[-0.22, -5.62, 0.67]",2459.27
"[-93.09, -2.39, 0.64]","[-0.43, -5.49, 0.71]",2469.265
"[-93.16, -1.92, 0.26]","[-0.28, -5.62, 0.88]",2479.268
"[-93.84, -2.2, -0.06]","[-0.13, -5.54, 0.94]",2489.262
"[-94.11, -2.36, 0.23]","[-0.21, -5.6, 0.91]",2499.2670000000003
"[-94.35, -1.73, 0.0]","[-0.23, -5.58, 0.83]",2509.08
"[-94.27, -1.84, -0.16]","[-0.23, -5.57, 0.93]",2519.114
"[-93.97, -2.2, 0.09]","[-0.25, -5.56, 0.97]",2529.174
"[-93.5, -2.29, 0.18]","[-0.24, -5.54, 0.84]",2539.058
"[-93.01, -2.36, -0.03]","[-0.3, -5.55, 0.82]",2549.174
"[-92.57, -2.58, -0.37]","[-0.26, -5.53, 0.9]",2558.995
"[-92.24, -2.96, -0.53]","[-0.15, -5.56, 0.92]",2569.002
"[-92.24, -3.26, -0.56]","[-0.16, -5.53, 0.9]",2578.989
"[-92.35, -3.0, -0.34]","[-0.22, -5.54, 0.88]",2589.029
"[-92.7, -2.65, 0.09]","[-0.23, -5.51, 0.88]",2599.024
"[-93.12, -2.59, 0.45]","[-0.2, -5.51, 0.89]",2609.99
"[-93.59, -2.57, 0.34]","[-0.17, -5.52, 0.91]",2619.056
"[-94.04, -2.46, 0.1]","[-0.17, -5.55, 0.93]",2629.004
"[-94.35, -2.22, 0.24]","[-0.16, -5.56, 0.94]",2638.9990000000003
"[-94.35, -2.02, 0.39]","[-0.19, -5.56, 0.94]",2649.051
"[-94.15, -1.97, 0.16]","[-0.2, -5.58, 0.93]",2658.995
"[-93.75, -2.0, -0.05]","[-0.2, -5.59, 0.93]",2669.003
"[-93.26, -2.07, -0.06]","[-0.2, -5.58, 0.93]",2679.096
"[-92.8, -2.13, -0.13]","[-0.18, -5.56, 0.92]",2689.0040000000004
"[-92.44, -2.31, -0.3]","[-0.19, -5.54, 0.93]",2700.161
"[-92.26, -2.41, -0.44]","[-0.19, -5.54, 0.92]",2711.0099999999998
"[-92.35, -2.46, -0.36]","[-0.19, -5.53, 0.9]",2719.029
"[-92.54, -2.56, -0.26]","[-0.19, -5.51, 0.9]",2729.99
"[-92.91, -2.65, -0.27]","[-0.17, -5.52, 0.91]",2739.005
"[-93.4, -2.65, -0.14]","[-0.15, -5.53, 0.91]",2749.01
"[-93.81, -2.52, 0.13]","[-0.14, -5.52, 0.92]",2759.004
"[-94.12, -2.4, 0.31]","[-0.13, -5.52, 0.93]",2769.016
"[-94.3, -2.32, 0.23]","[-0.14, -5.53, 0.93]",2779.044
"[-94.22, -2.29, 0.03]","[-0.15, -5.56, 0.93]",2789.004
"[-93.86, -2.3, -0.15]","[-0.15, -5.56, 0.93]",2800.164
"[-93.42, -2.34, -0.24]","[-0.15, -5.56, 0.94]",2809.059
"[-92.94, -2.23, -0.3]","[-0.16, -5.56, 0.92]",2819.2200000000003
"[-92.53, -2.27, -0.34]","[-0.19, -5.55, 0.9]",2830.5060000000003
"[-92.3, -2.35, -0.39]","[-0.19, -5.54, 0.9]",2839.626
"[-92.25, -2.46, -0.38]","[-0.19, -5.53, 0.92]",2849.853
"[-92.42, -2.51, -0.35]","[-0.18, -5.53, 0.92]",2859.852
"[-92.78, -2.57, -0.28]","[-0.17, -5.53, 0.92]",2869.8540000000003
"[-93.22, -2.6, -0.16]","[-0.17, -5.53, 0.93]",2879.854
"[-93.61, -2.55, 0.11]","[-0.16, -5.53, 0.93]",2889.002
"[-93.95, -2.4, 0.36]","[-0.17, -5.53, 0.93]",2899.854
"[-94.15, -2.31, 0.45]","[-0.17, -5.54, 0.93]",2909.851
"[-94.16, -2.27, 0.33]","[-0.16, -5.55, 0.94]",2918.939
"[-93.96, -2.27, 0.2]","[-0.16, -5.57, 0.95]",2929.855
"[-93.65, -2.24, 0.09]","[-0.17, -5.57, 0.94]",2939.854
"[-93.23, -2.18, -0.06]","[-0.19, -5.57, 0.92]",2949.8540000000003
"[-92.87, -2.18, -0.19]","[-0.2, -5.57, 0.92]",2960.002
"[-92.51, -2.24, -0.26]","[-0.2, -5.56, 0.92]",2969.8540000000003
"[-92.43, -2.33, -0.3]","[-0.19, -5.55, 0.92]",2979.895
"[-92.48, -2.4, -0.31]","[-0.18, -5.54, 0.92]",2992.004
"[-92.7, -2.5, -0.27]","[-0.18, -5.53, 0.92]",2999.8559999999998
"[-93.04, -2.53, -0.14]","[-0.18, -5.53, 0.91]",3009.016
"[-93.44, -2.55, 0.01]","[-0.17, -5.53, 0.92]",3019.853
"[-93.8, -2.52, 0.1]","[-0.16, -5.54, 0.92]",3029.855
"[-94.04, -2.51, 0.18]","[-0.16, -5.54, 0.93]",3039.022
"[-94.03, -2.52, 0.24]","[-0.14, -5.55, 0.93]",3049.021
"[-93.91, -2.43, 0.15]","[-0.15, -5.55, 0.93]",3059.869
"[-93.7, -2.41, 0.02]","[-0.16, -5.56, 0.93]",3069.011
"[-93.37, -2.28, -0.11]","[-0.16, -5.56, 0.92]",3079.0190000000002
"[-92.98, -2.29, -0.25]","[-0.17, -5.56, 0.92]",3089.856
"[-92.69, -2.31, -0.4]","[-0.17, -5.55, 0.92]",3099.853
"[-92.49, -2.33, -0.49]","[-0.18, -5.55, 0.92]",3109.8590000000004
"[-92.48, -2.35, -0.42]","[-0.18, -5.54, 0.92]",3119.8559999999998
"[-92.66, -2.35, -0.32]","[-0.18, -5.52, 0.92]",3129.0110000000004
"[-92.91, -2.4, -0.19]","[-0.18, -5.52, 0.92]",3138.902
"[-93.23, -2.47, -0.07]","[-0.17, -5.52, 0.93]",3149.855
"[-93.59, -2.44, 0.06]","[-0.16, -5.52, 0.93]",3158.903
"[-93.98, -2.41, 0.25]","[-0.15, -5.43, 0.92]",3169.854
"[-94.07, -2.08, 0.71]","[-0.11, -5.17, 0.9]",3180.008
"[-93.09, -1.61, 1.35]","[-0.09, -4.95, 0.86]",3189.854
"[-89.98, -1.32, 1.39]","[-0.1, -4.82, 0.83]",3199.8540000000003
"[-85.06, -1.6, 0.16]","[-0.12, -4.78, 0.8]",3210.011
"[-81.52, -3.06, -4.24]","[-0.18, -4.78, 0.78]",3219.853
"[-75.77, -3.15, -3.24]","[-0.2, -4.24, 0.68]",3229.867
"[-70.43, -2.69, -2.54]","[-0.19, -3.69, 0.59]",3239.854
"[-70.35, -1.93, -1.41]","[-0.22, -3.52, 0.58]",3249.018
"[-72.4, -1.85, -0.25]","[-0.19, -3.58, 0.57]",3258.849
"[-72.77, -2.43, 0.97]","[-0.18, -3.7, 0.6]",3269.036
"[-65.87, -3.65, 3.53]","[-0.06, -5.11, 0.88]",3281.016
"[-64.44, -5.8, 3.71]","[-0.43, -5.29, 0.93]",3289.853
"[-86.5, -1.4, 1.64]","[-0.16, -5.41, 0.99]",3299.853
"[-107.22, -3.69, -0.69]","[0.17, -6.26, 1.13]",3309.8540000000003
"[-124.26, -3.38, -0.83]","[-0.03, -7.19, 1.32]",3319.027
"[-129.24, -2.79, -0.17]","[0.04, -7.49, 1.43]",3329.8549999999996
"[-126.97, -2.73, 0.38]","[0.22, -7.39, 1.38]",3339.871
"[-122.84, -1.85, 1.16]","[0.11, -7.17, 1.35]",3349.852
"[-116.58, -1.08, 0.77]","[0.17, -6.9, 1.36]",3359.853
"[-111.91, -1.15, -0.8]","[0.07, -6.72, 1.31]",3369.003
"[-109.28, 0.09, -1.82]","[-0.26, -6.72, 1.17]",3379.853
"[-105.31, -0.01, -2.18]","[-0.5, -6.52, 1.01]",3389.0099999999998
"[-101.37, -1.08, -2.26]","[-0.52, -6.29, 1.0]",3399.854
"[-97.81, -2.28, -1.48]","[-0.35, -6.09, 1.04]",3409.851
"[-96.65, -2.66, -0.63]","[-0.17, -5.82, 1.06]",3419.0209999999997
"[-93.2, -2.67, 0.75]","[-0.13, -5.49, 1.03]",3429.855
