F,G,time
"[-92.25, -3.6, -0.83]","[-0.66, -5.7, 0.7]",0.9990000000000001
"[-92.32, -3.54, -1.0]","[-0.67, -5.71, 0.7]",10.031
"[-92.38, -3.54, -1.07]","[-0.65, -5.71, 0.7]",13.972
"[-92.48, -3.56, -1.1]","[-0.65, -5.71, 0.7]",24.027
"[-92.54, -3.61, -1.05]","[-0.65, -5.71, 0.71]",33.977
"[-92.64, -3.64, -0.88]","[-0.65, -5.7, 0.71]",44.983000000000004
"[-92.68, -3.72, -0.77]","[-0.66, -5.69, 0.7]",53.979
"[-92.71, -3.67, -0.73]","[-0.66, -5.69, 0.7]",63.985
"[-92.7, -3.63, -0.84]","[-0.66, -5.7, 0.7]",73.97800000000001
"[-92.62, -3.6, -0.96]","[-0.65, -5.7, 0.71]",84.063
"[-92.6, -3.59, -1.04]","[-0.64, -5.7, 0.71]",94.013
"[-92.52, -3.56, -0.98]","[-0.63, -5.7, 0.71]",103.979
"[-92.43, -3.55, -0.9]","[-0.63, -5.69, 0.71]",114.02900000000001
"[-92.37, -3.59, -0.85]","[-0.63, -5.69, 0.71]",123.981
"[-92.49, -3.51, -0.94]","[-0.61, -5.68, 0.71]",152.13299999999998
"[-92.55, -3.52, -0.96]","[-0.61, -5.68, 0.71]",154.132
"[-92.56, -3.53, -0.95]","[-0.61, -5.68, 0.71]",156.13
"[-92.63, -3.51, -0.96]","[-0.6, -5.68, 0.71]",170.12
"[-92.66, -3.49, -0.95]","[-0.6, -5.67, 0.71]",174.047
"[-92.64, -3.56, -0.82]","[-0.59, -5.67, 0.71]",207.982
"[-92.62, -3.55, -0.82]","[-0.59, -5.67, 0.71]",209.113
"[-92.62, -3.54, -0.82]","[-0.59, -5.67, 0.71]",211.983
"[-92.63, -3.55, -0.84]","[-0.59, -5.67, 0.71]",213.12
"[-92.54, -3.48, -0.9]","[-0.59, -5.67, 0.72]",235.976
"[-92.51, -3.44, -0.95]","[-0.58, -5.67, 0.71]",237.987
"[-92.51, -3.47, -0.96]","[-0.58, -5.67, 0.71]",244.0
"[-92.48, -3.45, -0.93]","[-0.59, -5.67, 0.71]",254.12099999999998
"[-92.5, -3.5, -0.87]","[-0.59, -5.67, 0.71]",263.998
"[-92.53, -3.53, -0.83]","[-0.58, -5.67, 0.72]",274.055
"[-92.58, -3.52, -0.83]","[-0.59, -5.66, 0.71]",286.979
"[-92.63, -3.52, -0.87]","[-0.59, -5.66, 0.71]",293.983
"[-92.69, -3.51, -0.91]","[-0.59, -5.66, 0.71]",303.985
"[-92.67, -3.49, -0.91]","[-0.58, -5.66, 0.71]",313.975
"[-92.7, -3.51, -0.88]","[-0.58, -5.67, 0.71]",323.998
"[-92.64, -3.53, -0.81]","[-0.58, -5.66, 0.71]",334.12399999999997
"[-92.62, -3.53, -0.8]","[-0.58, -5.66, 0.71]",343.98
"[-92.62, -3.5, -0.81]","[-0.58, -5.66, 0.71]",354.056
"[-92.61, -3.49, -0.84]","[-0.57, -5.66, 0.71]",363.98
"[-92.6, -3.47, -0.85]","[-0.57, -5.66, 0.71]",374.108
"[-92.59, -3.46, -0.84]","[-0.57, -5.66, 0.71]",384.121
"[-92.61, -3.49, -0.83]","[-0.57, -5.66, 0.71]",394.023
"[-92.61, -3.5, -0.78]","[-0.57, -5.65, 0.71]",404.13
"[-92.7, -3.49, -0.75]","[-0.57, -5.65, 0.71]",413.974
"[-92.71, -3.52, -0.78]","[-0.57, -5.65, 0.71]",423.97200000000004
"[-92.73, -3.49, -0.77]","[-0.57, -5.65, 0.71]",433.969
"[-92.7, -3.53, -0.8]","[-0.56, -5.65, 0.71]",443.972
"[-92.68, -3.48, -0.84]","[-0.56, -5.66, 0.71]",453.005
"[-92.65, -3.49, -0.83]","[-0.56, -5.65, 0.71]",464.006
"[-92.63, -3.47, -0.81]","[-0.56, -5.65, 0.71]",473.971
"[-92.57, -3.47, -0.8]","[-0.56, -5.65, 0.71]",483.97
"[-92.57, -3.48, -0.79]","[-0.56, -5.65, 0.71]",493.97400000000005
"[-92.61, -3.47, -0.81]","[-0.56, -5.65, 0.71]",503.973
"[-92.64, -3.47, -0.84]","[-0.56, -5.65, 0.71]",513.971
"[-92.67, -3.46, -0.86]","[-0.56, -5.65, 0.71]",524.0010000000001
"[-92.66, -3.45, -0.84]","[-0.56, -5.65, 0.72]",533.995
"[-92.63, -3.45, -0.82]","[-0.56, -5.65, 0.72]",543.9739999999999
"[-92.64, -3.47, -0.8]","[-0.56, -5.65, 0.72]",554.0079999999999
"[-92.64, -3.5, -0.82]","[-0.55, -5.65, 0.72]",564.006
"[-92.64, -3.44, -0.83]","[-0.55, -5.65, 0.72]",576.971
"[-92.61, -3.42, -0.84]","[-0.55, -5.65, 0.72]",584.004
"[-92.6, -3.44, -0.86]","[-0.55, -5.65, 0.72]",593.994
"[-92.61, -3.44, -0.86]","[-0.55, -5.65, 0.72]",603.9689999999999
"[-92.61, -3.45, -0.84]","[-0.55, -5.65, 0.72]",613.974
"[-92.58, -3.45, -0.84]","[-0.55, -5.65, 0.72]",623.98
"[-92.64, -3.46, -0.83]","[-0.55, -5.65, 0.72]",634.023
"[-92.63, -3.43, -0.82]","[-0.55, -5.65, 0.72]",644.015
"[-92.66, -3.48, -0.84]","[-0.55, -5.65, 0.72]",654.033
"[-92.66, -3.45, -0.84]","[-0.55, -5.65, 0.72]",663.9730000000001
"[-92.65, -3.44, -0.82]","[-0.55, -5.65, 0.72]",674.0699999999999
"[-92.66, -3.46, -0.82]","[-0.55, -5.64, 0.72]",684.141
"[-92.63, -3.46, -0.82]","[-0.55, -5.65, 0.72]",693.971
"[-92.59, -3.47, -0.82]","[-0.55, -5.64, 0.72]",704.091
"[-92.61, -3.48, -0.83]","[-0.55, -5.64, 0.72]",714.083
"[-92.61, -3.43, -0.83]","[-0.55, -5.65, 0.72]",724.972
"[-92.63, -3.43, -0.84]","[-0.55, -5.65, 0.72]",734.067
"[-92.67, -3.44, -0.82]","[-0.55, -5.65, 0.72]",743.971
"[-92.68, -3.45, -0.79]","[-0.55, -5.64, 0.72]",754.077
"[-92.69, -3.48, -0.8]","[-0.55, -5.65, 0.71]",764.146
"[-92.69, -3.45, -0.78]","[-0.55, -5.64, 0.71]",774.065
"[-92.7, -3.47, -0.78]","[-0.55, -5.64, 0.71]",784.062
"[-92.68, -3.43, -0.78]","[-0.55, -5.64, 0.72]",793.971
"[-92.66, -3.45, -0.78]","[-0.55, -5.64, 0.72]",804.005
"[-92.67, -3.46, -0.81]","[-0.55, -5.64, 0.72]",820.376
"[-92.66, -3.48, -0.79]","[-0.55, -5.64, 0.72]",824.2009999999999
"[-92.61, -3.45, -0.79]","[-0.55, -5.64, 0.72]",834.204
"[-92.65, -3.47, -0.8]","[-0.55, -5.64, 0.72]",843.1959999999999
"[-92.65, -3.44, -0.79]","[-0.55, -5.64, 0.72]",857.2149999999999
"[-92.63, -3.48, -0.79]","[-0.55, -5.64, 0.72]",863.204
"[-92.69, -3.43, -0.8]","[-0.55, -5.64, 0.72]",873.203
"[-92.69, -3.45, -0.81]","[-0.55, -5.64, 0.72]",884.358
"[-92.68, -3.47, -0.79]","[-0.55, -5.64, 0.72]",894.196
"[-92.7, -3.45, -0.79]","[-0.55, -5.64, 0.72]",903.378
"[-92.67, -3.47, -0.8]","[-0.55, -5.64, 0.72]",914.198
"[-92.65, -3.45, -0.8]","[-0.55, -5.64, 0.72]",924.369
"[-92.64, -3.45, -0.82]","[-0.54, -5.64, 0.72]",934.38
"[-92.64, -3.43, -0.83]","[-0.54, -5.64, 0.72]",943.197
"[-92.62, -3.42, -0.82]","[-0.54, -5.64, 0.72]",954.214
"[-92.66, -3.43, -0.83]","[-0.54, -5.64, 0.72]",964.204
"[-92.62, -3.45, -0.82]","[-0.54, -5.64, 0.72]",974.204
"[-92.65, -3.44, -0.83]","[-0.54, -5.64, 0.72]",984.362
"[-92.61, -3.45, -0.81]","[-0.54, -5.64, 0.72]",993.198
"[-92.64, -3.45, -0.82]","[-0.54, -5.64, 0.72]",1004.198
"[-92.65, -3.42, -0.82]","[-0.54, -5.64, 0.72]",1014.2
"[-92.66, -3.44, -0.82]","[-0.54, -5.64, 0.72]",1024.2
"[-92.66, -3.42, -0.83]","[-0.54, -5.64, 0.72]",1034.222
"[-92.65, -3.45, -0.83]","[-0.54, -5.64, 0.72]",1044.196
"[-92.63, -3.41, -0.81]","[-0.54, -5.64, 0.72]",1054.221
"[-92.62, -3.42, -0.82]","[-0.54, -5.64, 0.72]",1063.374
"[-92.66, -3.43, -0.83]","[-0.54, -5.64, 0.72]",1074.1970000000001
"[-92.65, -3.43, -0.84]","[-0.54, -5.64, 0.72]",1084.2130000000002
"[-92.64, -3.45, -0.84]","[-0.54, -5.64, 0.72]",1093.1979999999999
"[-92.67, -3.43, -0.81]","[-0.54, -5.64, 0.72]",1104.1989999999998
"[-92.65, -3.43, -0.79]","[-0.54, -5.64, 0.72]",1114.1989999999998
"[-92.69, -3.46, -0.8]","[-0.54, -5.64, 0.72]",1124.214
