F,G,time
"[-92.07, -3.3, -1.45]","[-0.44, -5.7, 0.72]",5.035
"[-92.2, -3.23, -1.3]","[-0.44, -5.69, 0.72]",11.046
"[-92.36, -3.14, -1.2]","[-0.45, -5.67, 0.71]",21.044
"[-92.54, -3.04, -1.21]","[-0.44, -5.67, 0.71]",31.05
"[-92.66, -2.96, -1.25]","[-0.44, -5.67, 0.72]",43.015
"[-92.65, -2.95, -1.25]","[-0.43, -5.68, 0.72]",51.013999999999996
"[-92.59, -2.96, -1.19]","[-0.43, -5.67, 0.72]",61.016
"[-92.51, -2.97, -1.18]","[-0.43, -5.68, 0.72]",71.014
"[-92.4, -3.0, -1.2]","[-0.44, -5.68, 0.72]",81.074
"[-92.29, -3.13, -1.25]","[-0.44, -5.68, 0.72]",91.014
"[-92.21, -3.23, -1.29]","[-0.44, -5.68, 0.72]",101.08399999999999
"[-92.22, -3.27, -1.36]","[-0.44, -5.68, 0.72]",111.00999999999999
"[-92.22, -3.33, -1.41]","[-0.45, -5.67, 0.72]",121.06599999999999
"[-92.34, -3.29, -1.36]","[-0.45, -5.66, 0.72]",134.19400000000002
"[-92.42, -3.3, -1.32]","[-0.45, -5.66, 0.72]",141.07500000000002
"[-92.5, -3.27, -1.25]","[-0.45, -5.66, 0.72]",151.03900000000002
"[-92.59, -3.1, -1.18]","[-0.44, -5.66, 0.72]",178.19
"[-92.55, -3.06, -1.19]","[-0.43, -5.66, 0.72]",180.168
"[-92.55, -3.03, -1.19]","[-0.43, -5.66, 0.72]",182.194
"[-92.34, -2.99, -1.25]","[-0.43, -5.67, 0.72]",209.034
"[-92.3, -3.0, -1.26]","[-0.43, -5.67, 0.72]",211.00199999999998
"[-92.32, -2.98, -1.26]","[-0.43, -5.67, 0.72]",212.17600000000002
"[-92.3, -3.19, -1.32]","[-0.44, -5.66, 0.72]",246.077
"[-92.33, -3.2, -1.33]","[-0.44, -5.66, 0.72]",248.024
"[-92.32, -3.2, -1.33]","[-0.44, -5.66, 0.72]",249.07000000000002
"[-92.34, -3.22, -1.33]","[-0.44, -5.66, 0.72]",251.02
"[-92.43, -3.23, -1.32]","[-0.44, -5.66, 0.72]",261.142
"[-92.47, -3.25, -1.34]","[-0.44, -5.66, 0.72]",271.005
"[-92.49, -3.24, -1.31]","[-0.44, -5.66, 0.72]",282.00399999999996
"[-92.5, -3.2, -1.27]","[-0.44, -5.66, 0.72]",291.03000000000003
"[-92.5, -3.16, -1.24]","[-0.43, -5.66, 0.72]",301.066
"[-92.46, -3.07, -1.22]","[-0.43, -5.66, 0.72]",311.279
"[-92.39, -3.02, -1.26]","[-0.43, -5.66, 0.72]",321.056
"[-92.33, -3.02, -1.27]","[-0.42, -5.66, 0.72]",331.021
"[-92.31, -3.01, -1.29]","[-0.42, -5.67, 0.72]",341.086
"[-92.31, -3.05, -1.3]","[-0.42, -5.66, 0.72]",351.036
"[-92.34, -3.07, -1.28]","[-0.42, -5.66, 0.72]",361.074
"[-92.42, -3.14, -1.27]","[-0.43, -5.66, 0.72]",371.025
"[-92.48, -3.17, -1.26]","[-0.43, -5.65, 0.72]",381.051
"[-92.52, -3.18, -1.26]","[-0.44, -5.65, 0.72]",391.049
"[-92.51, -3.19, -1.27]","[-0.44, -5.65, 0.72]",402.00399999999996
"[-92.51, -3.2, -1.27]","[-0.43, -5.65, 0.72]",414.173
