F,G,time
"[-92.36, -3.46, -0.67]","[-0.49, -5.62, 0.71]",6.037
"[-92.58, -3.5, -0.66]","[-0.49, -5.63, 0.71]",12.064
"[-92.8, -3.51, -0.59]","[-0.48, -5.63, 0.71]",22.063
"[-92.83, -3.43, -0.39]","[-0.49, -5.63, 0.71]",51.054
"[-92.83, -3.39, -0.38]","[-0.48, -5.63, 0.71]",53.06
"[-92.76, -3.41, -0.39]","[-0.48, -5.63, 0.71]",55.065999999999995
"[-92.31, -3.27, -0.79]","[-0.47, -5.63, 0.71]",88.061
"[-92.29, -3.32, -0.8]","[-0.47, -5.63, 0.71]",89.01
"[-92.26, -3.32, -0.8]","[-0.47, -5.63, 0.71]",91.01299999999999
"[-92.26, -3.3, -0.78]","[-0.47, -5.63, 0.71]",93.00999999999999
"[-92.23, -3.36, -0.73]","[-0.47, -5.62, 0.71]",102.01
"[-92.5, -3.44, -0.56]","[-0.47, -5.62, 0.72]",130.02
"[-92.52, -3.44, -0.55]","[-0.47, -5.62, 0.72]",132.05800000000002
"[-92.55, -3.43, -0.55]","[-0.48, -5.62, 0.71]",134.075
"[-92.81, -3.42, -0.55]","[-0.47, -5.62, 0.71]",167.05900000000003
"[-92.79, -3.41, -0.48]","[-0.47, -5.62, 0.71]",169.004
"[-92.81, -3.4, -0.5]","[-0.47, -5.62, 0.71]",216.03
"[-92.29, -3.31, -0.74]","[-0.47, -5.62, 0.71]",218.01100000000002
"[-92.27, -3.3, -0.73]","[-0.47, -5.62, 0.71]",220.054
"[-92.32, -3.28, -0.75]","[-0.47, -5.62, 0.71]",222.007
"[-92.31, -3.31, -0.75]","[-0.47, -5.62, 0.71]",224.03400000000002
"[-92.29, -3.32, -0.75]","[-0.47, -5.62, 0.71]",226.00799999999998
"[-92.27, -3.29, -0.73]","[-0.47, -5.62, 0.71]",227.053
"[-92.32, -3.32, -0.74]","[-0.47, -5.62, 0.71]",232.05
"[-92.39, -3.36, -0.66]","[-0.47, -5.61, 0.71]",242.00900000000001
"[-92.49, -3.44, -0.59]","[-0.47, -5.61, 0.71]",252.011
"[-92.58, -3.44, -0.51]","[-0.47, -5.61, 0.72]",265.013
"[-92.72, -3.43, -0.5]","[-0.46, -5.61, 0.72]",272.05
"[-92.72, -3.45, -0.49]","[-0.46, -5.61, 0.72]",282.009
"[-92.75, -3.44, -0.5]","[-0.46, -5.62, 0.71]",293.06100000000004
"[-92.66, -3.41, -0.53]","[-0.47, -5.62, 0.71]",302.05
"[-92.59, -3.4, -0.58]","[-0.46, -5.62, 0.71]",312.05
"[-92.5, -3.36, -0.62]","[-0.46, -5.62, 0.71]",322.009
"[-92.41, -3.33, -0.63]","[-0.46, -5.62, 0.71]",332.05600000000004
"[-92.37, -3.33, -0.65]","[-0.46, -5.61, 0.71]",343.011
"[-92.35, -3.35, -0.65]","[-0.46, -5.61, 0.71]",352.04999999999995
"[-92.43, -3.32, -0.62]","[-0.46, -5.61, 0.71]",362.045
"[-92.53, -3.36, -0.58]","[-0.45, -5.61, 0.71]",372.012
"[-92.57, -3.41, -0.53]","[-0.46, -5.61, 0.71]",382.00600000000003
"[-92.66, -3.42, -0.49]","[-0.45, -5.61, 0.71]",392.00600000000003
"[-92.68, -3.42, -0.45]","[-0.45, -5.61, 0.71]",403.00399999999996
"[-92.69, -3.42, -0.43]","[-0.46, -5.61, 0.71]",413.005
"[-92.66, -3.37, -0.46]","[-0.45, -5.61, 0.71]",422.005
"[-92.61, -3.4, -0.52]","[-0.45, -5.61, 0.71]",432.00100000000003
"[-92.58, -3.34, -0.57]","[-0.46, -5.62, 0.71]",442.001
"[-92.52, -3.37, -0.59]","[-0.45, -5.61, 0.71]",452.017
"[-92.41, -3.33, -0.58]","[-0.45, -5.61, 0.71]",462.03499999999997
"[-92.47, -3.33, -0.58]","[-0.46, -5.61, 0.71]",471.999
"[-92.48, -3.34, -0.56]","[-0.45, -5.61, 0.71]",482.00100000000003
"[-92.5, -3.36, -0.53]","[-0.45, -5.61, 0.71]",492.03799999999995
"[-92.57, -3.36, -0.52]","[-0.45, -5.61, 0.71]",502.022
"[-92.62, -3.38, -0.48]","[-0.45, -5.61, 0.72]",512.0360000000001
"[-92.69, -3.37, -0.46]","[-0.45, -5.61, 0.71]",522.003
"[-92.7, -3.4, -0.45]","[-0.45, -5.61, 0.71]",532.003
"[-92.65, -3.39, -0.46]","[-0.45, -5.61, 0.71]",542.004
"[-92.6, -3.38, -0.51]","[-0.45, -5.61, 0.71]",552.002
"[-92.59, -3.36, -0.53]","[-0.45, -5.61, 0.71]",565.039
"[-92.51, -3.35, -0.56]","[-0.45, -5.61, 0.71]",572.0150000000001
"[-92.48, -3.32, -0.57]","[-0.45, -5.61, 0.71]",582.035
"[-92.52, -3.32, -0.56]","[-0.45, -5.61, 0.71]",592.035
"[-92.49, -3.34, -0.57]","[-0.45, -5.61, 0.71]",602.0060000000001
"[-92.52, -3.34, -0.55]","[-0.45, -5.61, 0.71]",612.004
"[-92.58, -3.33, -0.52]","[-0.44, -5.61, 0.71]",622.03
"[-92.61, -3.37, -0.5]","[-0.45, -5.61, 0.71]",632.0029999999999
"[-92.6, -3.36, -0.48]","[-0.44, -5.6, 0.72]",643.004
"[-92.65, -3.36, -0.48]","[-0.44, -5.61, 0.72]",652.0
"[-92.62, -3.36, -0.49]","[-0.44, -5.61, 0.72]",663.002
"[-92.59, -3.36, -0.51]","[-0.44, -5.61, 0.72]",672.196
"[-92.51, -3.34, -0.52]","[-0.44, -5.61, 0.72]",682.184
"[-92.51, -3.33, -0.54]","[-0.44, -5.61, 0.72]",692.187
"[-92.52, -3.33, -0.56]","[-0.44, -5.61, 0.72]",702.001
"[-92.48, -3.33, -0.54]","[-0.44, -5.61, 0.71]",712.003
"[-92.5, -3.31, -0.53]","[-0.44, -5.61, 0.71]",722.051
"[-92.52, -3.34, -0.51]","[-0.44, -5.61, 0.71]",732.004
"[-92.54, -3.33, -0.48]","[-0.44, -5.61, 0.71]",742.019
"[-92.56, -3.35, -0.47]","[-0.44, -5.61, 0.72]",752.002
"[-92.61, -3.37, -0.47]","[-0.44, -5.61, 0.72]",763.002
"[-92.6, -3.32, -0.47]","[-0.44, -5.61, 0.72]",772.007
"[-92.6, -3.36, -0.49]","[-0.44, -5.61, 0.72]",782.175
"[-92.57, -3.35, -0.48]","[-0.43, -5.61, 0.72]",792.1740000000001
"[-92.51, -3.36, -0.49]","[-0.43, -5.61, 0.72]",802.001
"[-92.47, -3.35, -0.5]","[-0.43, -5.61, 0.72]",813.0039999999999
"[-92.5, -3.34, -0.5]","[-0.43, -5.61, 0.72]",822.176
"[-92.55, -3.35, -0.51]","[-0.44, -5.61, 0.71]",832.185
"[-92.56, -3.32, -0.48]","[-0.43, -5.61, 0.72]",844.189
"[-92.55, -3.33, -0.47]","[-0.44, -5.61, 0.71]",852.0060000000001
"[-92.56, -3.32, -0.46]","[-0.43, -5.61, 0.72]",866.0120000000001
"[-92.55, -3.35, -0.45]","[-0.43, -5.61, 0.71]",872.1750000000001
"[-92.61, -3.34, -0.44]","[-0.43, -5.61, 0.72]",882.1759999999999
"[-92.61, -3.32, -0.44]","[-0.43, -5.61, 0.72]",892.183
"[-92.6, -3.35, -0.46]","[-0.43, -5.61, 0.71]",902.002
"[-92.56, -3.37, -0.48]","[-0.43, -5.61, 0.72]",912.1759999999999
"[-92.57, -3.34, -0.48]","[-0.43, -5.61, 0.72]",922.1740000000001
"[-92.52, -3.32, -0.48]","[-0.43, -5.61, 0.72]",932.1800000000001
"[-92.53, -3.36, -0.47]","[-0.43, -5.61, 0.72]",942.176
"[-92.53, -3.34, -0.48]","[-0.43, -5.61, 0.72]",952.0020000000001
"[-92.54, -3.29, -0.46]","[-0.43, -5.61, 0.72]",962.1809999999999
"[-92.57, -3.32, -0.46]","[-0.43, -5.61, 0.72]",972.175
"[-92.55, -3.36, -0.46]","[-0.43, -5.61, 0.72]",982.189
"[-92.58, -3.34, -0.46]","[-0.43, -5.61, 0.71]",992.18
"[-92.55, -3.35, -0.46]","[-0.43, -5.61, 0.72]",1002.038
"[-92.56, -3.32, -0.46]","[-0.43, -5.61, 0.71]",1012.031
"[-92.56, -3.36, -0.48]","[-0.43, -5.61, 0.71]",1023.0030000000002
"[-92.54, -3.35, -0.48]","[-0.43, -5.61, 0.72]",1032.166
"[-92.53, -3.33, -0.48]","[-0.43, -5.61, 0.71]",1042.014
"[-92.54, -3.34, -0.48]","[-0.43, -5.61, 0.72]",1052.0020000000002
"[-92.53, -3.33, -0.48]","[-0.43, -5.61, 0.72]",1062.02
"[-92.52, -3.33, -0.46]","[-0.43, -5.61, 0.71]",1072.006
"[-92.54, -3.34, -0.46]","[-0.43, -5.61, 0.71]",1083.015
"[-92.6, -3.31, -0.46]","[-0.43, -5.61, 0.71]",1092.038
"[-92.62, -3.34, -0.48]","[-0.43, -5.61, 0.71]",1102.002
"[-92.53, -3.34, -0.48]","[-0.43, -5.61, 0.72]",1112.006
"[-92.55, -3.33, -0.47]","[-0.43, -5.61, 0.71]",1122.036
"[-92.54, -3.33, -0.47]","[-0.43, -5.61, 0.71]",1132.166
"[-92.51, -3.32, -0.48]","[-0.43, -5.61, 0.71]",1143.0020000000002
"[-92.54, -3.33, -0.49]","[-0.43, -5.61, 0.71]",1152.0030000000002
"[-92.54, -3.3, -0.48]","[-0.43, -5.61, 0.72]",1165.089
"[-92.54, -3.34, -0.48]","[-0.43, -5.61, 0.71]",1173.017
"[-92.56, -3.35, -0.48]","[-0.43, -5.61, 0.71]",1183.046
"[-92.58, -3.31, -0.47]","[-0.43, -5.61, 0.71]",1192.009
"[-92.57, -3.33, -0.46]","[-0.43, -5.61, 0.71]",1202.003
"[-92.57, -3.3, -0.46]","[-0.43, -5.61, 0.71]",1212.0040000000001
"[-92.58, -3.29, -0.46]","[-0.43, -5.61, 0.71]",1222.021
"[-92.56, -3.32, -0.48]","[-0.43, -5.61, 0.71]",1232.019
"[-92.57, -3.3, -0.46]","[-0.43, -5.61, 0.71]",1243.047
"[-92.58, -3.35, -0.47]","[-0.43, -5.61, 0.71]",1252.037
"[-92.58, -3.31, -0.47]","[-0.43, -5.61, 0.71]",1263.0030000000002
"[-92.55, -3.33, -0.48]","[-0.43, -5.61, 0.71]",1272.159
"[-92.54, -3.36, -0.48]","[-0.43, -5.61, 0.71]",1282.026
"[-92.57, -3.32, -0.49]","[-0.43, -5.61, 0.71]",1293.017
"[-92.58, -3.34, -0.48]","[-0.42, -5.61, 0.72]",1302.038
"[-92.55, -3.35, -0.47]","[-0.42, -5.61, 0.71]",1312.003
"[-92.58, -3.33, -0.48]","[-0.42, -5.61, 0.72]",1322.0320000000002
"[-92.59, -3.31, -0.47]","[-0.42, -5.61, 0.72]",1332.1609999999998
"[-92.57, -3.31, -0.48]","[-0.42, -5.61, 0.72]",1342.018
"[-92.54, -3.32, -0.46]","[-0.42, -5.61, 0.71]",1352.159
"[-92.56, -3.3, -0.48]","[-0.43, -5.61, 0.71]",1363.02
"[-92.53, -3.31, -0.48]","[-0.42, -5.61, 0.72]",1372.025
"[-92.52, -3.3, -0.49]","[-0.42, -5.61, 0.72]",1382.061
"[-92.54, -3.28, -0.49]","[-0.42, -5.61, 0.71]",1393.003
"[-92.57, -3.31, -0.51]","[-0.42, -5.61, 0.72]",1402.023
"[-92.54, -3.32, -0.5]","[-0.42, -5.61, 0.72]",1412.02
"[-92.56, -3.3, -0.5]","[-0.42, -5.61, 0.72]",1422.1779999999999
"[-92.56, -3.3, -0.49]","[-0.42, -5.61, 0.72]",1432.174
"[-92.55, -3.32, -0.49]","[-0.42, -5.61, 0.72]",1442.0349999999999
"[-92.57, -3.3, -0.49]","[-0.42, -5.61, 0.72]",1452.1779999999999
"[-92.57, -3.31, -0.5]","[-0.42, -5.61, 0.72]",1465.0330000000001
"[-92.57, -3.3, -0.49]","[-0.42, -5.61, 0.72]",1472.186
"[-92.56, -3.32, -0.5]","[-0.42, -5.61, 0.72]",1483.002
"[-92.56, -3.31, -0.49]","[-0.42, -5.6, 0.72]",1492.012
"[-92.57, -3.3, -0.49]","[-0.42, -5.6, 0.72]",1503.0030000000002
"[-92.55, -3.32, -0.5]","[-0.42, -5.61, 0.72]",1512.156
"[-92.53, -3.32, -0.49]","[-0.42, -5.6, 0.72]",1522.064
"[-92.53, -3.31, -0.49]","[-0.42, -5.6, 0.72]",1532.1599999999999
