X,Y,Z,A,B,C,time
324.08,540.35,419.66,-1.93,-1.55,0.3,5.005
324.08,540.35,419.66,-1.93,-1.55,0.3,11.004999999999999
324.08,540.35,419.66,-1.93,-1.55,0.3,21.015
324.08,540.35,419.66,-1.93,-1.55,0.3,31.021
324.08,540.35,419.66,-1.93,-1.55,0.3,41.004
324.08,540.35,419.66,-1.93,-1.55,0.3,51.005
324.08,540.35,419.66,-1.93,-1.55,0.3,61.056
324.08,540.35,419.66,-1.93,-1.55,0.3,71.019
324.08,540.35,419.66,-1.93,-1.55,0.3,81.057
324.08,540.35,419.66,-1.93,-1.55,0.3,91.019
324.08,540.35,419.66,-1.93,-1.55,0.3,109.02000000000001
324.08,540.35,419.66,-1.93,-1.55,0.3,111.051
324.08,540.35,419.66,-1.93,-1.55,0.3,122.014
324.08,540.35,419.66,-1.93,-1.55,0.3,131.042
324.08,540.35,419.67,-1.93,-1.55,0.3,141.044
324.08,540.35,419.67,-1.93,-1.55,0.3,158.01299999999998
324.08,540.35,419.67,-1.93,-1.55,0.3,164.04
324.08,540.35,419.67,-1.93,-1.55,0.3,171.039
324.09,540.35,419.67,-1.93,-1.55,0.3,191.01000000000002
324.09,540.35,419.67,-1.93,-1.55,0.3,192.15099999999998
324.09,540.35,419.67,-1.93,-1.55,0.3,201.14399999999998
324.09,540.35,419.67,-1.93,-1.55,0.3,211.024
324.09,540.35,419.67,-1.93,-1.55,0.3,221.143
324.09,540.35,419.67,-1.93,-1.55,0.3,231.152
324.09,540.35,419.67,-1.93,-1.55,0.3,243.15200000000002
324.09,540.35,419.67,-1.93,-1.55,0.3,251.14999999999998
324.09,540.35,419.67,-1.93,-1.55,0.3,261.149
324.09,540.35,419.67,-1.92,-1.55,0.3,271.152
324.09,540.35,419.67,-1.92,-1.55,0.3,281.15000000000003
324.09,540.35,419.67,-1.92,-1.55,0.3,291.153
324.09,540.35,419.67,-1.92,-1.55,0.3,301.148
324.09,540.35,419.67,-1.92,-1.55,0.3,311.152
324.09,540.35,419.67,-1.92,-1.55,0.3,321.147
324.09,540.35,419.67,-1.92,-1.55,0.3,331.155
324.09,540.35,419.67,-1.92,-1.55,0.3,341.15000000000003
324.09,540.35,419.67,-1.92,-1.55,0.3,351.14099999999996
324.09,540.35,419.67,-1.92,-1.55,0.3,361.144
324.09,540.35,419.67,-1.92,-1.55,0.3,371.14200000000005
324.09,540.35,419.67,-1.92,-1.55,0.3,381.14
324.09,540.35,419.67,-1.92,-1.55,0.3,391.138
324.09,540.35,419.67,-1.92,-1.55,0.3,401.141
324.09,540.35,419.67,-1.92,-1.55,0.3,411.142
324.09,540.35,419.67,-1.92,-1.55,0.3,421.144
324.09,540.35,419.67,-1.92,-1.55,0.3,431.145
324.09,540.35,419.67,-1.92,-1.55,0.3,443.139
324.09,540.35,419.67,-1.92,-1.55,0.3,451.14
324.09,540.35,419.67,-1.92,-1.55,0.3,461.141
324.09,540.35,419.67,-1.92,-1.55,0.3,471.149
324.09,540.35,419.67,-1.92,-1.55,0.3,481.147
324.09,540.35,419.67,-1.92,-1.55,0.3,491.153
324.09,540.35,419.67,-1.92,-1.55,0.3,501.148
324.09,540.35,419.67,-1.92,-1.55,0.3,515.005
324.09,540.35,419.67,-1.92,-1.55,0.3,521.002
324.09,540.35,419.67,-1.92,-1.55,0.3,531.159
324.09,540.35,419.67,-1.92,-1.55,0.3,541.168
324.09,540.35,419.67,-1.92,-1.55,0.3,551.1610000000001
324.09,540.35,419.67,-1.92,-1.55,0.3,561.154
324.09,540.35,419.67,-1.92,-1.55,0.3,571.014
324.09,540.35,419.67,-1.92,-1.55,0.3,581.152
324.09,540.35,419.67,-1.92,-1.55,0.3,591.035
324.09,540.35,419.67,-1.92,-1.55,0.3,602.001
324.09,540.35,419.67,-1.92,-1.55,0.3,611.148
324.09,540.35,419.67,-1.92,-1.55,0.3,621.0
324.09,540.35,419.67,-1.92,-1.55,0.3,631.1510000000001
324.09,540.35,419.67,-1.92,-1.55,0.3,641.2090000000001
324.09,540.35,419.67,-1.92,-1.55,0.3,651.394
324.09,540.35,419.67,-1.92,-1.55,0.3,661.402
324.09,540.35,419.67,-1.92,-1.55,0.3,671.277
324.09,540.35,419.67,-1.92,-1.55,0.3,681.391
324.09,540.35,419.67,-1.92,-1.55,0.3,691.392
324.09,540.35,419.67,-1.92,-1.55,0.3,701.392
324.09,540.35,419.67,-1.92,-1.55,0.3,711.394
324.09,540.35,419.67,-1.92,-1.55,0.3,723.391
324.09,540.35,419.67,-1.92,-1.55,0.3,731.2570000000001
324.09,540.35,419.67,-1.92,-1.55,0.3,741.414
324.09,540.35,419.67,-1.92,-1.55,0.3,751.4060000000001
324.09,540.35,419.67,-1.92,-1.55,0.3,761.4159999999999
324.09,540.35,419.67,-1.92,-1.55,0.3,771.435
324.09,540.35,419.67,-1.92,-1.55,0.3,781.633
324.09,540.35,419.67,-1.92,-1.55,0.3,791.631
324.09,540.35,419.67,-1.92,-1.55,0.3,801.635
324.09,540.35,419.67,-1.92,-1.55,0.3,811.446
324.09,540.35,419.67,-1.92,-1.55,0.3,821.609
324.09,540.35,419.67,-1.92,-1.55,0.3,831.634
324.09,540.35,419.67,-1.92,-1.55,0.3,841.631
324.09,540.35,419.67,-1.92,-1.55,0.3,851.636
324.09,540.35,419.67,-1.92,-1.55,0.3,861.634
324.09,540.35,419.67,-1.92,-1.55,0.3,871.615
324.09,540.35,419.67,-1.92,-1.55,0.3,881.638
324.09,540.35,419.67,-1.92,-1.55,0.3,891.633
324.09,540.35,419.67,-1.92,-1.55,0.3,901.633
324.09,540.35,419.67,-1.92,-1.55,0.3,911.635
324.09,540.35,419.67,-1.92,-1.55,0.3,921.625
324.09,540.35,419.67,-1.92,-1.55,0.3,931.63
324.09,540.35,419.67,-1.92,-1.55,0.3,941.458
324.09,540.35,419.67,-1.92,-1.55,0.3,951.631
324.09,540.35,419.67,-1.92,-1.55,0.3,961.6400000000001
324.09,540.35,419.67,-1.92,-1.55,0.3,971.622
324.09,540.35,419.67,-1.92,-1.55,0.3,981.6310000000001
324.09,540.35,419.67,-1.92,-1.55,0.3,991.634
324.09,540.35,419.67,-1.92,-1.55,0.3,1003.447
324.09,540.35,419.67,-1.92,-1.55,0.3,1011.641
324.09,540.35,419.67,-1.92,-1.55,0.3,1021.6289999999999
324.09,540.35,419.67,-1.92,-1.55,0.3,1031.636
324.09,540.35,419.67,-1.92,-1.55,0.3,1041.644
324.09,540.35,419.67,-1.92,-1.55,0.3,1051.629
324.09,540.35,419.67,-1.92,-1.55,0.3,1061.6319999999998
324.09,540.35,419.67,-1.92,-1.55,0.3,1071.63
324.09,540.35,419.67,-1.92,-1.55,0.3,1081.6380000000001
324.09,540.35,419.67,-1.92,-1.55,0.3,1091.6319999999998
324.09,540.35,419.67,-1.92,-1.55,0.3,1101.624
324.09,540.35,419.67,-1.92,-1.55,0.3,1111.632
324.09,540.35,419.67,-1.92,-1.55,0.3,1121.627
324.09,540.35,419.67,-1.92,-1.55,0.3,1131.6329999999998
324.09,540.35,419.67,-1.92,-1.55,0.3,1141.6329999999998
324.09,540.35,419.67,-1.92,-1.55,0.3,1151.635
324.09,540.35,419.67,-1.92,-1.55,0.3,1161.636
324.09,540.35,419.67,-1.92,-1.55,0.3,1171.636
324.09,540.35,419.67,-1.92,-1.55,0.3,1181.645
324.09,540.35,419.67,-1.92,-1.55,0.3,1191.632
324.09,540.35,419.67,-1.92,-1.55,0.3,1201.627
324.09,540.35,419.67,-1.92,-1.55,0.3,1211.6290000000001
324.09,540.35,419.67,-1.92,-1.55,0.3,1221.619
324.09,540.35,419.67,-1.92,-1.55,0.3,1231.646
324.09,540.35,419.67,-1.92,-1.55,0.3,1241.651
324.09,540.35,419.67,-1.92,-1.55,0.3,1251.6290000000001
324.09,540.35,419.67,-1.92,-1.55,0.3,1261.6380000000001
324.09,540.35,419.67,-1.92,-1.55,0.3,1271.447
324.09,540.35,419.67,-1.92,-1.55,0.3,1283.6270000000002
324.09,540.35,419.67,-1.92,-1.55,0.3,1291.629
324.09,540.35,419.67,-1.92,-1.55,0.3,1301.633
324.09,540.35,419.67,-1.92,-1.55,0.3,1311.6350000000002
324.09,540.35,419.67,-1.92,-1.55,0.3,1321.482
324.09,540.35,419.67,-1.92,-1.55,0.3,1331.636
324.09,540.35,419.67,-1.92,-1.55,0.3,1341.633
324.09,540.35,419.67,-1.92,-1.55,0.3,1351.63
324.09,540.35,419.67,-1.92,-1.55,0.3,1361.636
324.09,540.35,419.67,-1.92,-1.55,0.3,1371.633
324.09,540.35,419.67,-1.92,-1.55,0.3,1381.6280000000002
324.09,540.35,419.67,-1.92,-1.55,0.3,1391.635
324.09,540.35,419.67,-1.92,-1.55,0.3,1401.635
324.09,540.35,419.67,-1.92,-1.55,0.3,1411.6329999999998
324.09,540.35,419.67,-1.92,-1.55,0.3,1421.6329999999998
324.09,540.35,419.67,-1.92,-1.55,0.3,1431.627
324.09,540.35,419.67,-1.92,-1.55,0.3,1441.632
324.09,540.35,419.67,-1.92,-1.55,0.3,1451.652
324.09,540.35,419.67,-1.92,-1.55,0.3,1461.634
324.09,540.35,419.67,-1.92,-1.55,0.3,1471.635
324.09,540.35,419.67,-1.92,-1.55,0.3,1481.6229999999998
324.09,540.35,419.67,-1.92,-1.55,0.3,1491.636
324.09,540.35,419.67,-1.92,-1.55,0.3,1501.634
324.09,540.35,419.67,-1.92,-1.55,0.3,1511.632
324.09,540.35,419.67,-1.92,-1.55,0.3,1521.6309999999999
324.09,540.35,419.67,-1.92,-1.55,0.3,1531.633
324.09,540.35,419.67,-1.92,-1.55,0.3,1541.449
324.09,540.35,419.67,-1.92,-1.55,0.3,1551.631
324.09,540.35,419.67,-1.92,-1.55,0.3,1564.4769999999999
324.09,540.35,419.67,-1.92,-1.55,0.3,1571.6319999999998
324.09,540.35,419.67,-1.92,-1.55,0.3,1581.6209999999999
324.09,540.35,419.67,-1.92,-1.55,0.3,1591.627
324.09,540.35,419.67,-1.92,-1.55,0.3,1601.627
324.09,540.35,419.67,-1.92,-1.55,0.3,1611.6280000000002
324.09,540.35,419.67,-1.92,-1.55,0.3,1621.631
324.09,540.35,419.67,-1.92,-1.55,0.3,1631.634
324.09,540.35,419.67,-1.92,-1.55,0.3,1641.637
324.09,540.35,419.67,-1.92,-1.55,0.3,1651.703
324.09,540.35,419.67,-1.92,-1.55,0.3,1661.762
324.09,540.35,419.67,-1.92,-1.55,0.3,1671.7640000000001
324.09,540.35,419.67,-1.92,-1.55,0.3,1681.933
324.09,540.35,419.67,-1.92,-1.55,0.3,1691.13
324.09,540.35,419.67,-1.92,-1.55,0.3,1701.145
324.09,540.35,419.67,-1.92,-1.55,0.3,1711.13
324.09,540.35,419.67,-1.92,-1.55,0.3,1721.132
324.09,540.35,419.67,-1.92,-1.55,0.3,1730.9920000000002
324.09,540.35,419.67,-1.92,-1.55,0.3,1741.1509999999998
324.09,540.35,419.67,-1.92,-1.55,0.3,1751.1380000000001
324.09,540.35,419.67,-1.92,-1.55,0.3,1761.1429999999998
324.09,540.35,419.67,-1.92,-1.55,0.3,1771.1490000000001
324.09,540.35,419.67,-1.92,-1.55,0.3,1781.023
324.09,540.35,419.67,-1.92,-1.55,0.3,1791.1390000000001
324.09,540.35,419.67,-1.92,-1.55,0.3,1801.133
324.09,540.35,419.67,-1.92,-1.55,0.3,1811.027
324.09,540.35,419.67,-1.92,-1.55,0.3,1821.1329999999998
324.09,540.35,419.67,-1.92,-1.55,0.3,1831.1470000000002
324.09,540.35,419.67,-1.92,-1.55,0.3,1843.1390000000001
324.09,540.35,419.67,-1.92,-1.55,0.3,1851.1409999999998
324.09,540.35,419.67,-1.92,-1.55,0.3,1861.134
324.09,540.35,419.67,-1.92,-1.55,0.3,1871.1390000000001
324.09,540.35,419.67,-1.92,-1.55,0.3,1881.03
324.09,540.35,419.67,-1.92,-1.55,0.3,1891.133
324.09,540.35,419.67,-1.92,-1.55,0.3,1901.142
324.09,540.35,419.67,-1.92,-1.55,0.3,1911.133
324.09,540.35,419.67,-1.92,-1.55,0.3,1921.133
324.09,540.35,419.67,-1.92,-1.55,0.3,1931.1370000000002
324.09,540.35,419.67,-1.92,-1.55,0.3,1941.135
324.09,540.35,419.67,-1.92,-1.55,0.3,1951.14
324.09,540.35,419.67,-1.92,-1.55,0.3,1961.134
324.09,540.35,419.67,-1.92,-1.55,0.3,1971.144
324.09,540.35,419.67,-1.92,-1.55,0.3,1980.989
324.09,540.35,419.67,-1.92,-1.55,0.3,1991.1319999999998
324.09,540.35,419.67,-1.92,-1.55,0.3,2001.1399999999999
324.09,540.35,419.67,-1.92,-1.55,0.3,2011.1370000000002
324.09,540.35,419.67,-1.92,-1.55,0.3,2021.1329999999998
324.09,540.35,419.67,-1.92,-1.55,0.3,2031.133
324.09,540.35,419.67,-1.92,-1.55,0.3,2041.992
324.09,540.35,419.67,-1.92,-1.55,0.3,2051.1330000000003
324.09,540.35,419.67,-1.92,-1.55,0.3,2061.133
324.09,540.35,419.67,-1.92,-1.55,0.3,2071.139
324.09,540.35,419.67,-1.92,-1.55,0.3,2081.133
324.09,540.35,419.67,-1.92,-1.55,0.3,2091.136
324.09,540.35,419.67,-1.92,-1.55,0.3,2101.112
324.09,540.35,419.67,-1.92,-1.55,0.3,2119.15
324.09,540.35,419.67,-1.92,-1.55,0.3,2123.136
324.09,540.35,419.67,-1.92,-1.55,0.3,2130.987
324.09,540.35,419.67,-1.92,-1.55,0.3,2141.147
324.09,540.35,419.67,-1.92,-1.55,0.3,2150.991
324.09,540.35,419.67,-1.92,-1.55,0.3,2161.9860000000003
324.09,540.35,419.67,-1.92,-1.55,0.3,2171.131
324.09,540.35,419.67,-1.92,-1.55,0.3,2181.133
324.09,540.35,419.67,-1.92,-1.55,0.3,2191.023
324.09,540.35,419.67,-1.92,-1.55,0.3,2201.0139999999997
324.09,540.35,419.67,-1.92,-1.55,0.3,2211.133
324.09,540.35,419.67,-1.92,-1.55,0.3,2221.986
324.09,540.35,419.67,-1.92,-1.55,0.3,2231.15
324.09,540.35,419.67,-1.92,-1.55,0.3,2241.1400000000003
324.09,540.35,419.67,-1.92,-1.55,0.3,2250.991
324.09,540.35,419.67,-1.92,-1.55,0.3,2261.127
324.09,540.35,419.67,-1.92,-1.55,0.3,2271.135
324.09,540.35,419.67,-1.92,-1.55,0.3,2281.986
324.09,540.35,419.67,-1.92,-1.55,0.3,2291.136
324.09,540.35,419.67,-1.92,-1.55,0.3,2300.995
