X,Y,Z,A,B,C,time
-166.36,619.34,418.12,-1.93,-1.55,0.3,0.9990000000000001
-166.37,619.34,418.12,-1.93,-1.55,0.3,10.031
-166.37,619.34,418.12,-1.93,-1.55,0.3,13.972
-166.37,619.34,418.12,-1.93,-1.55,0.3,24.027
-166.37,619.34,418.12,-1.93,-1.55,0.3,33.977
-166.37,619.34,418.12,-1.93,-1.55,0.3,44.983000000000004
-166.37,619.34,418.12,-1.93,-1.55,0.3,53.979
-166.37,619.34,418.12,-1.93,-1.55,0.3,63.985
-166.37,619.34,418.12,-1.93,-1.55,0.3,73.97800000000001
-166.37,619.34,418.12,-1.93,-1.55,0.3,84.063
-166.37,619.34,418.12,-1.93,-1.55,0.3,94.013
-166.37,619.34,418.12,-1.93,-1.55,0.3,103.979
-166.37,619.34,418.12,-1.93,-1.55,0.3,114.02900000000001
-166.37,619.34,418.12,-1.93,-1.55,0.3,123.981
-166.37,619.34,418.12,-1.93,-1.55,0.3,152.13299999999998
-166.37,619.34,418.12,-1.93,-1.55,0.3,154.132
-166.37,619.34,418.12,-1.93,-1.55,0.3,156.13
-166.37,619.34,418.12,-1.93,-1.55,0.3,170.12
-166.37,619.34,418.12,-1.93,-1.55,0.3,174.047
-166.37,619.34,418.12,-1.93,-1.55,0.3,207.982
-166.37,619.34,418.12,-1.93,-1.55,0.3,209.113
-166.37,619.34,418.12,-1.93,-1.55,0.3,211.983
-166.37,619.34,418.12,-1.93,-1.55,0.3,213.12
-166.37,619.34,418.12,-1.93,-1.55,0.3,235.976
-166.37,619.34,418.12,-1.93,-1.55,0.3,237.987
-166.37,619.34,418.12,-1.93,-1.55,0.3,244.0
-166.37,619.34,418.12,-1.93,-1.55,0.3,254.12099999999998
-166.37,619.34,418.12,-1.93,-1.55,0.3,263.998
-166.37,619.34,418.12,-1.93,-1.55,0.3,274.055
-166.37,619.34,418.12,-1.93,-1.55,0.3,286.979
-166.37,619.34,418.12,-1.93,-1.55,0.3,293.983
-166.37,619.34,418.12,-1.93,-1.55,0.3,303.985
-166.37,619.34,418.12,-1.93,-1.55,0.3,313.975
-166.37,619.34,418.12,-1.93,-1.55,0.3,323.998
-166.37,619.34,418.12,-1.93,-1.55,0.3,334.12399999999997
-166.37,619.34,418.12,-1.93,-1.55,0.3,343.98
-166.37,619.34,418.12,-1.93,-1.55,0.3,354.056
-166.37,619.34,418.12,-1.93,-1.55,0.3,363.98
-166.37,619.34,418.12,-1.93,-1.55,0.3,374.108
-166.37,619.34,418.12,-1.93,-1.55,0.3,384.121
-166.37,619.34,418.12,-1.93,-1.55,0.3,394.023
-166.37,619.34,418.12,-1.93,-1.55,0.3,404.13
-166.37,619.34,418.12,-1.93,-1.55,0.3,413.974
-166.37,619.34,418.12,-1.93,-1.55,0.3,423.97200000000004
-166.37,619.34,418.12,-1.93,-1.55,0.3,433.969
-166.37,619.34,418.12,-1.93,-1.55,0.3,443.972
-166.37,619.34,418.12,-1.93,-1.55,0.3,453.005
-166.37,619.34,418.12,-1.93,-1.55,0.3,464.006
-166.37,619.34,418.12,-1.93,-1.55,0.3,473.971
-166.37,619.34,418.12,-1.93,-1.55,0.3,483.97
-166.37,619.34,418.12,-1.93,-1.55,0.3,493.97400000000005
-166.37,619.34,418.12,-1.93,-1.55,0.3,503.973
-166.37,619.34,418.12,-1.93,-1.55,0.3,513.971
-166.37,619.34,418.12,-1.93,-1.55,0.3,524.0010000000001
-166.37,619.34,418.12,-1.93,-1.55,0.3,533.995
-166.37,619.34,418.12,-1.93,-1.55,0.3,543.9739999999999
-166.37,619.34,418.12,-1.93,-1.55,0.3,554.0079999999999
-166.37,619.34,418.12,-1.93,-1.55,0.3,564.006
-166.37,619.34,418.12,-1.93,-1.55,0.3,576.971
-166.37,619.34,418.12,-1.93,-1.55,0.3,584.004
-166.37,619.34,418.12,-1.93,-1.55,0.3,593.994
-166.37,619.34,418.12,-1.93,-1.55,0.3,603.9689999999999
-166.37,619.34,418.12,-1.93,-1.55,0.3,613.974
-166.37,619.34,418.12,-1.93,-1.55,0.3,623.98
-166.37,619.34,418.12,-1.93,-1.55,0.3,634.023
-166.37,619.34,418.12,-1.93,-1.55,0.3,644.015
-166.37,619.34,418.12,-1.93,-1.55,0.3,654.033
-166.37,619.34,418.12,-1.93,-1.55,0.3,663.9730000000001
-166.37,619.34,418.12,-1.93,-1.55,0.3,674.0699999999999
-166.37,619.34,418.12,-1.93,-1.55,0.3,684.141
-166.37,619.34,418.12,-1.93,-1.55,0.3,693.971
-166.37,619.34,418.12,-1.93,-1.55,0.3,704.091
-166.37,619.34,418.12,-1.93,-1.55,0.3,714.083
-166.37,619.34,418.12,-1.93,-1.55,0.3,724.972
-166.37,619.34,418.12,-1.93,-1.55,0.3,734.067
-166.37,619.34,418.12,-1.93,-1.55,0.3,743.971
-166.37,619.34,418.12,-1.93,-1.55,0.3,754.077
-166.37,619.34,418.12,-1.93,-1.55,0.3,764.146
-166.37,619.34,418.12,-1.93,-1.55,0.3,774.065
-166.37,619.34,418.12,-1.93,-1.55,0.3,784.062
-166.37,619.34,418.12,-1.93,-1.55,0.3,793.971
-166.37,619.34,418.12,-1.93,-1.55,0.3,804.005
-166.37,619.34,418.12,-1.93,-1.55,0.3,820.376
-166.37,619.34,418.12,-1.93,-1.55,0.3,824.2009999999999
-166.37,619.34,418.12,-1.93,-1.55,0.3,834.204
-166.37,619.34,418.12,-1.93,-1.55,0.3,843.1959999999999
-166.37,619.34,418.12,-1.93,-1.55,0.3,857.2149999999999
-166.37,619.34,418.12,-1.93,-1.55,0.3,863.204
-166.37,619.34,418.12,-1.93,-1.55,0.3,873.203
-166.37,619.34,418.12,-1.93,-1.55,0.3,884.358
-166.37,619.34,418.12,-1.93,-1.55,0.3,894.196
-166.37,619.34,418.12,-1.93,-1.55,0.3,903.378
-166.37,619.34,418.12,-1.93,-1.55,0.3,914.198
-166.37,619.34,418.12,-1.93,-1.55,0.3,924.369
-166.37,619.34,418.12,-1.93,-1.55,0.3,934.38
-166.37,619.34,418.12,-1.93,-1.55,0.3,943.197
-166.37,619.34,418.12,-1.93,-1.55,0.3,954.214
-166.37,619.34,418.12,-1.93,-1.55,0.3,964.204
-166.37,619.34,418.12,-1.93,-1.55,0.3,974.204
-166.37,619.34,418.12,-1.93,-1.55,0.3,984.362
-166.37,619.34,418.12,-1.93,-1.55,0.3,993.198
-166.37,619.34,418.12,-1.93,-1.55,0.3,1004.198
-166.37,619.34,418.12,-1.93,-1.55,0.3,1014.2
-166.37,619.34,418.12,-1.93,-1.55,0.3,1024.2
-166.37,619.34,418.12,-1.93,-1.55,0.3,1034.222
-166.37,619.34,418.12,-1.93,-1.55,0.3,1044.196
-166.37,619.34,418.12,-1.93,-1.55,0.3,1054.221
-166.37,619.34,418.12,-1.93,-1.55,0.3,1063.374
-166.37,619.34,418.12,-1.93,-1.55,0.3,1074.1970000000001
-166.37,619.34,418.12,-1.93,-1.55,0.3,1084.2130000000002
-166.37,619.34,418.12,-1.93,-1.55,0.3,1093.1979999999999
-166.37,619.34,418.12,-1.93,-1.55,0.3,1104.1989999999998
-166.37,619.34,418.12,-1.93,-1.55,0.3,1114.1989999999998
-166.37,619.34,418.12,-1.93,-1.55,0.3,1124.214
-166.37,619.34,418.12,-1.93,-1.55,0.3,1134.375
-166.37,619.34,418.12,-1.93,-1.55,0.3,1147.199
-166.37,619.34,418.12,-1.93,-1.55,0.3,1153.3709999999999
-166.37,619.34,418.12,-1.93,-1.55,0.3,1164.37
-166.37,619.34,418.12,-1.93,-1.55,0.3,1174.198
-166.37,619.34,418.12,-1.93,-1.55,0.3,1183.1989999999998
-166.37,619.34,418.12,-1.93,-1.55,0.3,1193.198
-166.37,619.34,418.12,-1.93,-1.55,0.3,1204.203
-166.37,619.34,418.12,-1.93,-1.55,0.3,1214.197
-166.37,619.34,418.12,-1.93,-1.55,0.3,1224.376
-166.37,619.34,418.12,-1.93,-1.55,0.3,1234.1979999999999
-166.37,619.34,418.12,-1.93,-1.55,0.3,1243.201
-166.37,619.34,418.12,-1.93,-1.55,0.3,1254.1979999999999
-166.37,619.34,418.12,-1.93,-1.55,0.3,1263.199
-166.37,619.34,418.12,-1.93,-1.55,0.3,1273.382
-166.37,619.34,418.12,-1.93,-1.55,0.3,1284.362
-166.37,619.34,418.12,-1.93,-1.55,0.3,1292.203
-166.37,619.34,418.12,-1.93,-1.55,0.3,1304.204
-166.37,619.34,418.12,-1.93,-1.55,0.3,1314.1979999999999
-166.37,619.34,418.12,-1.93,-1.55,0.3,1324.198
-166.37,619.34,418.12,-1.93,-1.55,0.3,1333.372
-166.37,619.34,418.12,-1.93,-1.55,0.3,1344.3670000000002
-166.37,619.34,418.12,-1.93,-1.55,0.3,1353.368
-166.37,619.34,418.12,-1.93,-1.55,0.3,1364.366
-166.37,619.34,418.12,-1.93,-1.55,0.3,1374.21
-166.37,619.34,418.12,-1.93,-1.55,0.3,1384.3700000000001
-166.37,619.34,418.12,-1.93,-1.55,0.3,1393.384
-166.37,619.34,418.12,-1.93,-1.55,0.3,1404.356
-166.37,619.34,418.12,-1.93,-1.55,0.3,1413.203
-166.37,619.34,418.12,-1.93,-1.55,0.3,1424.2030000000002
-166.37,619.34,418.12,-1.93,-1.55,0.3,1436.2330000000002
-166.37,619.34,418.12,-1.93,-1.55,0.3,1443.239
-166.37,619.34,418.12,-1.93,-1.55,0.3,1453.3799999999999
-166.37,619.34,418.12,-1.93,-1.55,0.3,1464.375
-166.37,619.34,418.12,-1.93,-1.55,0.3,1473.198
-166.37,619.34,418.12,-1.93,-1.55,0.3,1484.203
-166.37,619.34,418.12,-1.93,-1.55,0.3,1494.197
-166.37,619.34,418.12,-1.93,-1.55,0.3,1504.1979999999999
-166.37,619.34,418.12,-1.93,-1.55,0.3,1513.376
-166.37,619.34,418.12,-1.93,-1.55,0.3,1524.373
-166.37,619.34,418.12,-1.93,-1.55,0.3,1534.222
-166.37,619.34,418.12,-1.93,-1.55,0.3,1544.1979999999999
-166.37,619.34,418.12,-1.93,-1.55,0.3,1554.1979999999999
-166.37,619.34,418.12,-1.93,-1.55,0.3,1563.37
-166.37,619.34,418.12,-1.93,-1.55,0.3,1573.3539999999998
-166.37,619.34,418.12,-1.93,-1.55,0.3,1584.3670000000002
-166.37,619.34,418.12,-1.93,-1.55,0.3,1593.1979999999999
-166.37,619.34,418.12,-1.93,-1.55,0.3,1604.2050000000002
-166.37,619.34,418.12,-1.93,-1.55,0.3,1614.198
-166.37,619.34,418.12,-1.93,-1.55,0.3,1623.672
-166.37,619.34,418.12,-1.93,-1.55,0.3,1633.692
-166.37,619.34,418.12,-1.93,-1.55,0.3,1644.584
-166.37,619.34,418.12,-1.93,-1.55,0.3,1653.702
-166.37,619.34,418.12,-1.93,-1.55,0.3,1663.701
-166.37,619.34,418.12,-1.93,-1.55,0.3,1673.7
-166.37,619.34,418.12,-1.93,-1.55,0.3,1683.6960000000001
-166.37,619.34,418.12,-1.93,-1.55,0.3,1693.6970000000001
-166.37,619.34,418.12,-1.93,-1.55,0.3,1704.536
-166.37,619.34,418.12,-1.93,-1.55,0.3,1715.704
-166.37,619.34,418.12,-1.93,-1.55,0.3,1724.5459999999998
-166.37,619.34,418.12,-1.93,-1.55,0.3,1733.703
-166.37,619.34,418.12,-1.93,-1.55,0.3,1743.7050000000002
-166.37,619.34,418.12,-1.93,-1.55,0.3,1753.6860000000001
-166.37,619.34,418.12,-1.93,-1.55,0.3,1764.5420000000001
-166.37,619.34,418.12,-1.93,-1.55,0.3,1772.518
-166.37,619.34,418.12,-1.93,-1.55,0.3,1782.537
-166.37,619.34,418.12,-1.93,-1.55,0.3,1793.7099999999998
-166.37,619.34,418.12,-1.93,-1.55,0.3,1803.701
-166.37,619.34,418.12,-1.93,-1.55,0.3,1813.548
-166.37,619.34,418.12,-1.93,-1.55,0.3,1824.52
-166.37,619.34,418.12,-1.93,-1.55,0.3,1832.57
-166.37,619.34,418.12,-1.93,-1.55,0.3,1844.5849999999998
-166.37,619.34,418.12,-1.93,-1.55,0.3,1853.7030000000002
-166.37,619.34,418.12,-1.93,-1.55,0.3,1863.683
-166.37,619.34,418.12,-1.93,-1.55,0.3,1873.711
-166.37,619.34,418.12,-1.93,-1.55,0.3,1884.565
-166.37,619.34,418.12,-1.93,-1.55,0.3,1892.517
-166.37,619.34,418.12,-1.93,-1.55,0.3,1903.709
-166.37,619.34,418.12,-1.93,-1.55,0.3,1914.569
-166.37,619.34,418.12,-1.93,-1.55,0.3,1923.701
-166.37,619.34,418.12,-1.93,-1.55,0.3,1933.707
-166.37,619.34,418.12,-1.93,-1.55,0.3,1944.567
-166.37,619.34,418.12,-1.93,-1.55,0.3,1953.571
-166.37,619.34,418.12,-1.93,-1.55,0.3,1963.704
-166.37,619.34,418.12,-1.93,-1.55,0.3,1974.532
-166.37,619.34,418.12,-1.93,-1.55,0.3,1982.528
-166.37,619.34,418.12,-1.93,-1.55,0.3,1993.636
-166.37,619.34,418.12,-1.93,-1.55,0.3,2006.608
-166.37,619.34,418.12,-1.93,-1.55,0.3,2012.55
-166.37,619.34,418.12,-1.93,-1.55,0.3,2023.701
-166.37,619.34,418.12,-1.93,-1.55,0.3,2033.702
-166.37,619.34,418.12,-1.93,-1.55,0.3,2043.699
-166.37,619.34,418.12,-1.93,-1.55,0.3,2053.706
-166.37,619.34,418.12,-1.93,-1.55,0.3,2064.527
