X,Y,Z,A,B,C,time
220.95,572.3,419.41,-1.89,-1.55,0.27,10.049000000000001
220.96,572.3,419.41,-1.89,-1.55,0.27,10.049000000000001
220.99,572.28,419.43,-1.89,-1.55,0.27,17.102
220.99,572.28,419.43,-1.89,-1.55,0.27,19.052
220.99,572.28,419.43,-1.89,-1.55,0.27,21.05
221.01,572.27,419.44,-1.89,-1.55,0.27,33.126000000000005
221.01,572.27,419.44,-1.89,-1.55,0.27,41.107
221.03,572.26,419.45,-1.89,-1.55,0.27,55.120000000000005
221.04,572.26,419.46,-1.89,-1.55,0.27,62.07
221.05,572.25,419.46,-1.89,-1.55,0.27,71.11399999999999
221.06,572.25,419.47,-1.9,-1.55,0.27,81.114
221.08,572.24,419.48,-1.9,-1.55,0.27,90.10600000000001
221.09,572.24,419.48,-1.9,-1.55,0.27,101.108
221.1,572.23,419.49,-1.9,-1.55,0.27,112.065
221.11,572.23,419.49,-1.9,-1.55,0.27,121.067
221.12,572.22,419.5,-1.9,-1.55,0.27,131.154
221.13,572.22,419.5,-1.9,-1.55,0.27,141.155
221.14,572.21,419.51,-1.9,-1.55,0.27,151.10899999999998
221.15,572.21,419.52,-1.9,-1.55,0.27,161.06599999999997
221.16,572.2,419.52,-1.9,-1.55,0.27,171.17499999999998
221.17,572.2,419.53,-1.9,-1.55,0.27,181.188
221.18,572.19,419.53,-1.9,-1.55,0.27,190.204
221.19,572.19,419.54,-1.9,-1.55,0.27,201.201
221.2,572.18,419.54,-1.9,-1.55,0.27,211.117
221.21,572.18,419.55,-1.9,-1.55,0.28,221.204
221.23,572.17,419.56,-1.9,-1.55,0.28,231.207
221.23,572.17,419.56,-1.9,-1.55,0.28,240.143
221.25,572.16,419.57,-1.9,-1.55,0.28,251.20399999999998
221.26,572.16,419.57,-1.9,-1.55,0.28,261.06
221.27,572.15,419.58,-1.9,-1.55,0.28,271.127
221.28,572.15,419.58,-1.9,-1.55,0.28,281.18399999999997
221.29,572.14,419.59,-1.9,-1.55,0.28,290.19800000000004
221.3,572.14,419.59,-1.9,-1.55,0.28,301.196
221.31,572.14,419.59,-1.9,-1.55,0.28,312.075
221.32,572.13,419.6,-1.9,-1.55,0.28,320.17699999999996
221.33,572.13,419.6,-1.9,-1.55,0.28,331.181
221.34,572.12,419.6,-1.9,-1.55,0.28,340.171
221.35,572.12,419.6,-1.9,-1.55,0.28,351.17900000000003
221.36,572.11,419.6,-1.9,-1.55,0.28,361.089
221.37,572.11,419.61,-1.9,-1.55,0.28,371.211
221.38,572.11,419.61,-1.9,-1.55,0.28,381.213
221.39,572.1,419.61,-1.9,-1.55,0.28,390.169
221.4,572.1,419.61,-1.91,-1.55,0.28,400.208
221.41,572.09,419.61,-1.91,-1.55,0.28,410.058
221.42,572.09,419.61,-1.91,-1.55,0.28,420.186
221.43,572.09,419.61,-1.91,-1.55,0.28,430.202
221.44,572.08,419.61,-1.91,-1.55,0.28,440.193
221.45,572.08,419.62,-1.91,-1.55,0.28,450.167
221.46,572.08,419.62,-1.91,-1.55,0.28,460.11800000000005
221.46,572.07,419.62,-1.91,-1.55,0.28,470.18399999999997
221.47,572.07,419.62,-1.91,-1.55,0.28,480.12100000000004
221.48,572.06,419.62,-1.91,-1.55,0.28,490.20599999999996
221.49,572.06,419.62,-1.91,-1.55,0.28,500.205
221.5,572.06,419.62,-1.91,-1.55,0.28,511.099
221.51,572.05,419.62,-1.91,-1.55,0.28,520.182
221.52,572.05,419.62,-1.91,-1.55,0.28,530.092
221.53,572.05,419.62,-1.91,-1.55,0.28,540.2040000000001
221.53,572.04,419.62,-1.91,-1.55,0.28,550.205
221.54,572.04,419.63,-1.91,-1.55,0.28,561.065
221.54,572.04,419.63,-1.91,-1.55,0.28,570.191
221.55,572.04,419.63,-1.91,-1.55,0.28,580.127
221.55,572.04,419.63,-1.91,-1.55,0.28,592.072
221.56,572.03,419.63,-1.91,-1.55,0.28,600.207
221.56,572.03,419.63,-1.91,-1.55,0.28,611.057
221.57,572.03,419.64,-1.91,-1.55,0.28,620.1379999999999
221.56,572.03,419.65,-1.9,-1.55,0.28,630.189
221.56,572.02,419.66,-1.9,-1.55,0.28,640.0709999999999
221.56,572.0,419.65,-1.9,-1.55,0.28,650.096
221.57,571.99,419.64,-1.9,-1.55,0.27,661.067
221.57,571.98,419.62,-1.9,-1.55,0.27,670.203
221.58,571.96,419.62,-1.9,-1.55,0.27,680.212
221.58,571.96,419.61,-1.9,-1.55,0.27,690.178
221.59,571.96,419.61,-1.9,-1.55,0.27,700.2009999999999
221.59,571.96,419.61,-1.9,-1.55,0.27,711.059
221.59,571.96,419.61,-1.9,-1.55,0.27,720.176
221.59,571.96,419.62,-1.9,-1.55,0.27,730.208
221.59,571.97,419.63,-1.9,-1.55,0.27,740.198
221.59,571.98,419.63,-1.9,-1.55,0.28,751.093
221.6,571.98,419.63,-1.9,-1.55,0.28,761.054
221.6,571.99,419.62,-1.9,-1.55,0.28,770.202
221.61,572.0,419.63,-1.91,-1.55,0.28,780.19
221.61,572.01,419.63,-1.91,-1.55,0.28,790.205
221.6,572.02,419.64,-1.91,-1.55,0.28,800.098
221.6,572.03,419.64,-1.91,-1.55,0.28,810.0540000000001
221.6,572.03,419.65,-1.91,-1.55,0.28,820.189
221.6,572.04,419.65,-1.91,-1.55,0.28,830.211
221.59,572.05,419.65,-1.91,-1.55,0.29,842.0889999999999
221.59,572.05,419.65,-1.91,-1.55,0.29,850.238
221.59,572.05,419.65,-1.91,-1.55,0.29,860.052
221.59,572.05,419.66,-1.91,-1.55,0.29,870.227
221.6,572.06,419.66,-1.91,-1.55,0.29,882.206
221.6,572.06,419.66,-1.91,-1.55,0.29,890.222
221.6,572.06,419.66,-1.91,-1.55,0.29,900.215
221.6,572.06,419.66,-1.91,-1.55,0.29,910.051
221.61,572.06,419.66,-1.91,-1.55,0.29,920.227
221.61,572.06,419.66,-1.91,-1.55,0.29,930.21
221.61,572.06,419.66,-1.91,-1.55,0.29,940.196
221.61,572.06,419.66,-1.91,-1.55,0.29,950.197
221.61,572.06,419.66,-1.91,-1.55,0.29,960.0509999999999
221.61,572.06,419.66,-1.91,-1.55,0.29,970.221
221.62,572.06,419.66,-1.91,-1.55,0.29,980.2180000000001
221.62,572.06,419.66,-1.91,-1.55,0.29,990.221
221.63,572.06,419.66,-1.91,-1.55,0.29,1000.2379999999999
221.63,572.06,419.67,-1.91,-1.55,0.29,1010.074
221.63,572.06,419.67,-1.91,-1.55,0.29,1021.0989999999999
221.63,572.06,419.67,-1.91,-1.55,0.29,1030.225
221.64,572.05,419.67,-1.91,-1.55,0.29,1040.05
221.64,572.05,419.67,-1.91,-1.55,0.29,1050.206
221.64,572.05,419.67,-1.91,-1.55,0.29,1060.056
221.64,572.05,419.67,-1.91,-1.55,0.29,1070.2160000000001
221.64,572.05,419.67,-1.91,-1.55,0.29,1080.147
221.64,572.05,419.67,-1.91,-1.55,0.29,1090.2259999999999
221.64,572.05,419.67,-1.91,-1.55,0.29,1100.222
221.64,572.05,419.67,-1.91,-1.55,0.29,1110.0529999999999
221.64,572.05,419.67,-1.91,-1.55,0.29,1120.19
221.64,572.05,419.67,-1.91,-1.55,0.29,1130.2179999999998
221.64,572.05,419.67,-1.91,-1.55,0.29,1140.205
221.64,572.05,419.67,-1.91,-1.55,0.29,1150.231
221.64,572.05,419.67,-1.91,-1.55,0.29,1162.21
221.64,572.05,419.67,-1.91,-1.55,0.29,1170.194
221.64,572.05,419.67,-1.91,-1.55,0.29,1180.221
221.64,572.06,419.67,-1.91,-1.55,0.29,1190.222
221.64,572.06,419.67,-1.91,-1.55,0.29,1200.2060000000001
221.64,572.06,419.67,-1.91,-1.55,0.29,1210.053
221.64,572.06,419.67,-1.91,-1.55,0.29,1220.222
221.64,572.06,419.67,-1.91,-1.55,0.29,1230.205
221.64,572.06,419.67,-1.91,-1.55,0.29,1240.186
221.64,572.06,419.67,-1.91,-1.55,0.29,1250.216
221.64,572.06,419.67,-1.91,-1.55,0.29,1260.054
221.64,572.06,419.67,-1.91,-1.55,0.29,1270.221
221.64,572.06,419.67,-1.91,-1.55,0.29,1280.2160000000001
221.64,572.06,419.67,-1.91,-1.55,0.29,1290.2050000000002
221.64,572.06,419.67,-1.91,-1.55,0.29,1301.0900000000001
221.64,572.06,419.67,-1.91,-1.55,0.29,1310.095
221.64,572.06,419.67,-1.91,-1.55,0.29,1320.055
221.64,572.06,419.67,-1.91,-1.55,0.29,1330.086
221.64,572.06,419.67,-1.91,-1.55,0.29,1340.221
221.64,572.06,419.67,-1.91,-1.55,0.29,1350.091
221.64,572.06,419.67,-1.91,-1.55,0.29,1360.184
221.64,572.06,419.67,-1.91,-1.55,0.29,1370.217
221.64,572.06,419.67,-1.91,-1.55,0.29,1380.098
221.64,572.06,419.67,-1.91,-1.55,0.29,1390.205
221.64,572.06,419.67,-1.91,-1.55,0.29,1400.211
221.64,572.06,419.67,-1.91,-1.55,0.29,1410.199
