F,G,time
"[-91.79, -2.15, -0.62]","[-0.15, -5.66, 1.07]",0.0
"[-91.39, -2.07, -0.65]","[-0.15, -5.66, 1.06]",9.602
"[-91.02, -1.94, -0.73]","[-0.14, -5.65, 1.06]",17.893
"[-90.79, -1.82, -0.82]","[-0.15, -5.65, 1.06]",27.723000000000003
"[-90.85, -1.79, -0.81]","[-0.15, -5.64, 1.06]",37.107
"[-91.02, -1.88, -0.73]","[-0.16, -5.63, 1.06]",47.341
"[-91.9, -2.0, -0.49]","[-0.19, -5.6, 1.06]",71.735
"[-92.0, -2.01, -0.48]","[-0.2, -5.6, 1.06]",73.737
"[-92.15, -2.04, -0.44]","[-0.21, -5.61, 1.06]",77.735
"[-92.38, -2.08, -0.38]","[-0.21, -5.6, 1.06]",87.738
"[-92.26, -2.16, -0.5]","[-0.19, -5.62, 1.06]",109.72999999999999
"[-92.23, -2.13, -0.5]","[-0.19, -5.63, 1.06]",111.735
"[-92.04, -2.16, -0.56]","[-0.18, -5.63, 1.06]",117.73400000000001
"[-91.38, -2.05, -0.73]","[-0.16, -5.64, 1.06]",137.764
"[-91.32, -2.04, -0.75]","[-0.15, -5.64, 1.06]",139.73
"[-91.08, -1.93, -0.8]","[-0.15, -5.64, 1.05]",147.888
"[-91.01, -1.94, -0.85]","[-0.15, -5.65, 1.06]",156.76399999999998
"[-91.04, -1.91, -0.76]","[-0.16, -5.64, 1.06]",166.72899999999998
"[-91.24, -1.92, -0.66]","[-0.17, -5.63, 1.06]",178.05599999999998
"[-91.51, -1.94, -0.59]","[-0.18, -5.61, 1.06]",188.14600000000002
"[-91.84, -1.93, -0.52]","[-0.2, -5.6, 1.06]",198.733
"[-92.06, -1.97, -0.46]","[-0.21, -5.6, 1.06]",208.73600000000002
"[-92.19, -2.02, -0.45]","[-0.21, -5.6, 1.06]",216.727
"[-92.17, -2.04, -0.48]","[-0.21, -5.61, 1.06]",226.767
"[-91.91, -2.05, -0.56]","[-0.19, -5.62, 1.06]",240.156
"[-91.78, -2.03, -0.59]","[-0.18, -5.63, 1.06]",248.13
"[-91.51, -2.03, -0.68]","[-0.17, -5.64, 1.06]",257.916
"[-91.28, -2.0, -0.75]","[-0.15, -5.64, 1.06]",267.765
"[-91.17, -1.96, -0.77]","[-0.15, -5.65, 1.06]",277.874
"[-91.15, -1.95, -0.77]","[-0.15, -5.65, 1.06]",287.096
"[-91.25, -1.98, -0.72]","[-0.16, -5.64, 1.06]",297.792
"[-91.46, -1.99, -0.65]","[-0.17, -5.63, 1.06]",307.745
"[-91.73, -1.98, -0.58]","[-0.18, -5.61, 1.06]",317.747
"[-91.93, -2.01, -0.51]","[-0.2, -5.61, 1.06]",327.77099999999996
"[-92.06, -2.02, -0.43]","[-0.2, -5.6, 1.06]",337.767
"[-92.1, -2.03, -0.43]","[-0.19, -5.6, 1.06]",346.89799999999997
"[-92.08, -2.02, -0.51]","[-0.19, -5.61, 1.06]",365.89500000000004
"[-91.89, -1.96, -0.58]","[-0.18, -5.62, 1.06]",381.118
"[-91.68, -1.95, -0.63]","[-0.17, -5.63, 1.05]",381.118
"[-91.49, -2.0, -0.68]","[-0.15, -5.64, 1.05]",387.96799999999996
"[-91.38, -2.0, -0.7]","[-0.15, -5.64, 1.05]",397.903
"[-91.29, -2.0, -0.7]","[-0.15, -5.65, 1.05]",407.21200000000005
"[-91.35, -2.03, -0.68]","[-0.15, -5.64, 1.05]",417.95300000000003
"[-91.46, -2.0, -0.64]","[-0.16, -5.64, 1.05]",427.954
"[-91.68, -2.03, -0.61]","[-0.17, -5.63, 1.05]",437.955
"[-91.84, -2.03, -0.56]","[-0.18, -5.62, 1.05]",448.007
"[-91.93, -2.01, -0.49]","[-0.18, -5.62, 1.05]",457.34000000000003
"[-91.97, -2.02, -0.46]","[-0.18, -5.61, 1.06]",467.342
"[-91.94, -2.0, -0.49]","[-0.18, -5.62, 1.06]",478.18899999999996
"[-91.86, -1.95, -0.53]","[-0.17, -5.62, 1.05]",488.18699999999995
"[-91.69, -1.94, -0.6]","[-0.16, -5.63, 1.05]",497.85200000000003
"[-91.52, -1.93, -0.65]","[-0.15, -5.64, 1.05]",508.19000000000005
"[-91.36, -1.93, -0.68]","[-0.14, -5.65, 1.05]",520.861
"[-91.34, -1.97, -0.7]","[-0.14, -5.65, 1.05]",527.575
