F,G,time
"[-92.23, -2.78, -1.33]","[-0.41, -5.65, 0.72]",0.0
"[-92.45, -2.76, -1.35]","[-0.41, -5.64, 0.73]",0.0
"[-92.53, -2.76, -1.32]","[-0.4, -5.64, 0.73]",9.025
"[-92.71, -2.81, -1.31]","[-0.4, -5.64, 0.73]",13.374
"[-92.79, -2.9, -1.31]","[-0.41, -5.64, 0.73]",22.970000000000002
"[-92.82, -2.98, -1.29]","[-0.41, -5.64, 0.73]",32.006
"[-92.72, -3.11, -1.32]","[-0.42, -5.64, 0.72]",42.967999999999996
"[-92.59, -3.18, -1.39]","[-0.42, -5.64, 0.72]",52.001
"[-92.46, -3.18, -1.5]","[-0.41, -5.65, 0.72]",62.972
"[-92.4, -3.2, -1.61]","[-0.41, -5.66, 0.73]",71.97000000000001
"[-92.32, -3.15, -1.6]","[-0.41, -5.66, 0.72]",83.158
"[-92.33, -3.06, -1.55]","[-0.4, -5.65, 0.72]",92.158
"[-92.35, -2.96, -1.46]","[-0.4, -5.65, 0.72]",102.157
"[-92.61, -2.85, -1.21]","[-0.4, -5.63, 0.73]",127.164
"[-92.61, -2.88, -1.22]","[-0.4, -5.63, 0.73]",129.128
"[-92.67, -2.89, -1.22]","[-0.4, -5.63, 0.73]",132.349
"[-92.7, -2.84, -1.25]","[-0.4, -5.63, 0.73]",143.15200000000002
"[-92.64, -2.93, -1.38]","[-0.4, -5.63, 0.73]",166.168
"[-92.6, -2.92, -1.39]","[-0.39, -5.63, 0.73]",168.47400000000002
"[-92.58, -2.96, -1.43]","[-0.39, -5.63, 0.73]",172.376
"[-92.42, -3.13, -1.45]","[-0.4, -5.64, 0.73]",195.16
"[-92.4, -3.11, -1.46]","[-0.4, -5.64, 0.73]",197.46
"[-92.41, -3.13, -1.47]","[-0.4, -5.64, 0.73]",203.146
"[-92.4, -3.15, -1.5]","[-0.41, -5.64, 0.73]",212.84
"[-92.46, -3.13, -1.5]","[-0.41, -5.63, 0.73]",222.37699999999998
"[-92.52, -3.07, -1.44]","[-0.4, -5.63, 0.73]",232.13500000000002
"[-92.58, -3.03, -1.37]","[-0.4, -5.63, 0.73]",243.122
"[-92.66, -2.95, -1.31]","[-0.4, -5.63, 0.73]",252.125
"[-92.64, -2.92, -1.28]","[-0.39, -5.63, 0.73]",262.416
"[-92.59, -2.87, -1.28]","[-0.39, -5.62, 0.73]",275.775
"[-92.58, -2.87, -1.29]","[-0.39, -5.63, 0.73]",282.721
"[-92.52, -2.9, -1.35]","[-0.39, -5.63, 0.73]",292.362
"[-92.47, -2.89, -1.39]","[-0.39, -5.63, 0.73]",303.265
"[-92.48, -2.96, -1.45]","[-0.39, -5.63, 0.73]",312.772
