F,G,time
"[-92.5, -2.26, -0.38]","[-0.2, -5.63, 0.93]",0.9990000000000001
"[-92.53, -2.3, -0.4]","[-0.21, -5.62, 0.93]",9.046999999999999
"[-92.67, -2.37, -0.35]","[-0.2, -5.62, 0.93]",18.003
"[-92.74, -2.42, -0.28]","[-0.19, -5.62, 0.94]",26.006
"[-92.85, -2.46, -0.2]","[-0.19, -5.62, 0.94]",36.002
"[-92.93, -2.59, -0.13]","[-0.19, -5.62, 0.94]",46.032
"[-92.96, -2.62, -0.13]","[-0.2, -5.62, 0.94]",56.035000000000004
"[-92.9, -2.65, -0.14]","[-0.2, -5.63, 0.94]",66.038
"[-92.83, -2.62, -0.17]","[-0.21, -5.62, 0.94]",76.062
"[-92.7, -2.59, -0.24]","[-0.21, -5.62, 0.93]",88.002
"[-92.63, -2.56, -0.27]","[-0.21, -5.62, 0.93]",96.036
"[-92.57, -2.48, -0.27]","[-0.21, -5.62, 0.93]",106.02300000000001
"[-92.52, -2.38, -0.29]","[-0.21, -5.62, 0.93]",116.03399999999999
"[-92.52, -2.34, -0.3]","[-0.22, -5.61, 0.93]",126.04199999999999
"[-92.57, -2.37, -0.3]","[-0.21, -5.61, 0.93]",136.036
"[-92.67, -2.36, -0.32]","[-0.2, -5.61, 0.94]",146.038
"[-92.75, -2.41, -0.31]","[-0.21, -5.61, 0.94]",156.037
"[-92.85, -2.46, -0.3]","[-0.2, -5.61, 0.94]",166.03799999999998
"[-92.85, -2.54, -0.21]","[-0.2, -5.61, 0.94]",186.109
"[-92.88, -2.54, -0.2]","[-0.2, -5.61, 0.94]",188.109
"[-92.84, -2.59, -0.18]","[-0.2, -5.61, 0.94]",196.11
"[-92.8, -2.6, -0.19]","[-0.21, -5.61, 0.93]",208.073
"[-92.78, -2.59, -0.22]","[-0.21, -5.61, 0.93]",216.10299999999998
"[-92.7, -2.61, -0.24]","[-0.22, -5.61, 0.93]",226.08700000000002
"[-92.65, -2.56, -0.28]","[-0.22, -5.61, 0.92]",236.091
"[-92.64, -2.5, -0.29]","[-0.22, -5.61, 0.92]",246.198
"[-92.65, -2.45, -0.31]","[-0.22, -5.61, 0.93]",256.195
"[-92.69, -2.45, -0.29]","[-0.22, -5.61, 0.92]",266.078
"[-92.76, -2.44, -0.27]","[-0.22, -5.6, 0.93]",276.078
"[-92.79, -2.44, -0.25]","[-0.22, -5.6, 0.93]",286.078
"[-92.85, -2.48, -0.26]","[-0.22, -5.6, 0.93]",296.07800000000003
"[-92.88, -2.47, -0.26]","[-0.21, -5.6, 0.93]",306.08000000000004
