F,G,time
"[-93.39, -3.97, -0.81]","[-0.79, -5.42, 0.68]",7.0
"[-93.38, -3.99, -0.81]","[-0.78, -5.42, 0.68]",12.023000000000001
"[-93.35, -3.99, -0.79]","[-0.78, -5.41, 0.68]",22.018
"[-93.42, -3.99, -0.76]","[-0.78, -5.42, 0.68]",32.02
"[-93.46, -3.97, -0.71]","[-0.77, -5.42, 0.68]",42.02
"[-93.61, -3.98, -0.72]","[-0.77, -5.42, 0.69]",60.028
"[-93.64, -3.99, -0.74]","[-0.77, -5.43, 0.69]",63.02
"[-93.65, -3.97, -0.73]","[-0.77, -5.43, 0.69]",72.024
"[-93.7, -4.0, -0.71]","[-0.77, -5.42, 0.69]",82.02
"[-93.63, -3.94, -0.68]","[-0.76, -5.42, 0.69]",92.074
"[-93.58, -3.95, -0.69]","[-0.76, -5.41, 0.69]",101.96900000000001
"[-93.45, -3.94, -0.79]","[-0.75, -5.41, 0.69]",128.071
"[-93.43, -3.92, -0.79]","[-0.75, -5.41, 0.69]",130.07
"[-93.43, -3.92, -0.8]","[-0.75, -5.41, 0.68]",132.06699999999998
"[-93.46, -3.93, -0.79]","[-0.74, -5.41, 0.69]",173.11399999999998
"[-93.58, -3.92, -0.68]","[-0.73, -5.4, 0.69]",175.11499999999998
"[-93.58, -3.9, -0.68]","[-0.73, -5.41, 0.69]",177.112
"[-93.59, -3.92, -0.67]","[-0.73, -5.41, 0.69]",179.029
"[-93.64, -3.9, -0.69]","[-0.73, -5.41, 0.69]",194.978
"[-93.6, -3.91, -0.67]","[-0.73, -5.41, 0.69]",196.96800000000002
"[-93.57, -3.87, -0.73]","[-0.73, -5.4, 0.69]",221.06300000000002
"[-93.6, -3.9, -0.73]","[-0.73, -5.41, 0.69]",222.968
"[-93.58, -3.86, -0.71]","[-0.73, -5.4, 0.69]",224.006
"[-93.51, -3.88, -0.74]","[-0.72, -5.4, 0.69]",242.04500000000002
"[-93.52, -3.85, -0.76]","[-0.73, -5.4, 0.69]",242.969
"[-93.5, -3.87, -0.75]","[-0.73, -5.4, 0.69]",253.006
"[-93.51, -3.91, -0.75]","[-0.72, -5.4, 0.69]",266.015
"[-93.57, -3.89, -0.75]","[-0.72, -5.4, 0.69]",272.12199999999996
"[-93.6, -3.89, -0.73]","[-0.72, -5.4, 0.69]",282.127
"[-93.61, -3.87, -0.71]","[-0.72, -5.4, 0.69]",292.119
"[-93.65, -3.86, -0.69]","[-0.72, -5.4, 0.69]",302.122
"[-93.67, -3.87, -0.69]","[-0.72, -5.4, 0.69]",313.111
"[-93.66, -3.89, -0.67]","[-0.72, -5.4, 0.69]",322.11899999999997
"[-93.63, -3.86, -0.68]","[-0.72, -5.4, 0.69]",332.129
"[-93.61, -3.84, -0.7]","[-0.72, -5.4, 0.69]",342.129
"[-93.56, -3.86, -0.73]","[-0.72, -5.4, 0.69]",351.98400000000004
"[-93.6, -3.86, -0.75]","[-0.72, -5.4, 0.69]",362.124
"[-93.57, -3.85, -0.75]","[-0.72, -5.4, 0.69]",372.131
