F,G,time
"[-92.92, -3.96, -0.62]","[-0.78, -5.54, 0.67]",5.001
"[-92.97, -4.02, -0.6]","[-0.78, -5.53, 0.66]",12.001
"[-93.04, -4.06, -0.61]","[-0.78, -5.53, 0.66]",21.999000000000002
"[-93.02, -4.08, -0.61]","[-0.78, -5.53, 0.66]",32.002
"[-92.87, -3.97, -0.57]","[-0.78, -5.54, 0.66]",61.998999999999995
"[-92.84, -3.95, -0.56]","[-0.78, -5.54, 0.66]",67.011
"[-92.84, -3.92, -0.58]","[-0.77, -5.54, 0.66]",69.015
"[-92.8, -3.85, -0.55]","[-0.77, -5.54, 0.66]",74.007
"[-92.78, -3.76, -0.6]","[-0.76, -5.54, 0.66]",101.116
"[-92.83, -3.79, -0.61]","[-0.76, -5.54, 0.66]",104.002
"[-92.79, -3.79, -0.61]","[-0.75, -5.54, 0.67]",105.116
"[-92.8, -3.79, -0.63]","[-0.75, -5.54, 0.67]",112.001
"[-92.97, -3.91, -0.6]","[-0.75, -5.53, 0.67]",144.17
"[-92.95, -3.91, -0.59]","[-0.74, -5.53, 0.67]",147.191
"[-92.97, -3.91, -0.61]","[-0.74, -5.53, 0.67]",149.18200000000002
"[-92.99, -3.94, -0.61]","[-0.74, -5.53, 0.67]",187.11700000000002
"[-92.89, -3.92, -0.61]","[-0.74, -5.53, 0.67]",189.139
"[-92.89, -3.95, -0.63]","[-0.74, -5.53, 0.67]",191.112
"[-92.89, -3.91, -0.62]","[-0.75, -5.53, 0.67]",193.089
"[-92.88, -3.9, -0.62]","[-0.74, -5.53, 0.67]",195.09099999999998
"[-92.86, -3.9, -0.6]","[-0.75, -5.53, 0.67]",202.163
"[-92.83, -3.87, -0.6]","[-0.75, -5.53, 0.67]",213.005
"[-92.87, -3.83, -0.66]","[-0.74, -5.54, 0.67]",237.13600000000002
"[-92.85, -3.8, -0.64]","[-0.74, -5.53, 0.67]",240.00199999999998
"[-92.87, -3.8, -0.64]","[-0.74, -5.53, 0.67]",242.208
"[-92.88, -3.85, -0.63]","[-0.74, -5.53, 0.67]",252.18800000000002
"[-92.89, -3.83, -0.62]","[-0.73, -5.53, 0.68]",262.01000000000005
"[-92.95, -3.86, -0.61]","[-0.73, -5.53, 0.68]",272.197
"[-92.92, -3.88, -0.62]","[-0.73, -5.53, 0.68]",282.11
"[-92.94, -3.88, -0.65]","[-0.72, -5.53, 0.68]",292.162
"[-92.91, -3.88, -0.66]","[-0.72, -5.53, 0.68]",302.192
"[-92.9, -3.86, -0.64]","[-0.73, -5.53, 0.68]",313.003
"[-92.86, -3.88, -0.63]","[-0.73, -5.53, 0.67]",322.10499999999996
"[-92.89, -3.87, -0.62]","[-0.73, -5.53, 0.67]",332.198
"[-92.86, -3.86, -0.63]","[-0.72, -5.53, 0.67]",342.11
"[-92.89, -3.83, -0.62]","[-0.73, -5.53, 0.67]",355.194
"[-92.88, -3.8, -0.63]","[-0.72, -5.53, 0.67]",362.011
"[-92.91, -3.81, -0.65]","[-0.72, -5.53, 0.67]",372.09799999999996
"[-92.89, -3.78, -0.64]","[-0.72, -5.53, 0.67]",382.124
"[-92.92, -3.83, -0.64]","[-0.72, -5.53, 0.67]",392.171
"[-92.95, -3.84, -0.63]","[-0.71, -5.53, 0.68]",402.148
"[-92.91, -3.83, -0.64]","[-0.71, -5.53, 0.68]",412.003
"[-92.91, -3.85, -0.64]","[-0.71, -5.53, 0.68]",422.157
"[-92.93, -3.83, -0.62]","[-0.71, -5.53, 0.68]",432.099
"[-92.91, -3.85, -0.63]","[-0.71, -5.53, 0.68]",442.09700000000004
"[-92.83, -3.84, -0.62]","[-0.71, -5.53, 0.68]",452.17600000000004
"[-92.89, -3.81, -0.62]","[-0.72, -5.53, 0.67]",462.004
"[-92.9, -3.82, -0.64]","[-0.72, -5.53, 0.67]",472.144
"[-92.9, -3.84, -0.65]","[-0.72, -5.53, 0.67]",482.114
"[-92.9, -3.81, -0.62]","[-0.72, -5.53, 0.67]",492.113
"[-92.93, -3.81, -0.62]","[-0.72, -5.53, 0.67]",502.17199999999997
"[-92.96, -3.8, -0.62]","[-0.71, -5.53, 0.68]",512.004
"[-92.91, -3.8, -0.63]","[-0.71, -5.53, 0.68]",522.164
"[-92.89, -3.82, -0.65]","[-0.71, -5.53, 0.68]",532.1850000000001
"[-92.89, -3.81, -0.65]","[-0.71, -5.53, 0.68]",542.147
"[-92.91, -3.79, -0.64]","[-0.71, -5.53, 0.68]",552.172
"[-92.9, -3.86, -0.64]","[-0.71, -5.53, 0.68]",561.999
"[-92.88, -3.83, -0.63]","[-0.7, -5.53, 0.68]",572.172
"[-92.89, -3.81, -0.63]","[-0.71, -5.53, 0.68]",582.105
"[-92.88, -3.82, -0.65]","[-0.71, -5.53, 0.67]",592.173
"[-92.93, -3.78, -0.64]","[-0.71, -5.53, 0.68]",602.164
"[-92.95, -3.76, -0.65]","[-0.71, -5.53, 0.68]",612.001
"[-92.95, -3.81, -0.64]","[-0.7, -5.53, 0.68]",622.078
"[-92.92, -3.78, -0.64]","[-0.71, -5.53, 0.68]",632.169
"[-92.94, -3.81, -0.65]","[-0.7, -5.53, 0.68]",642.104
"[-92.91, -3.8, -0.64]","[-0.7, -5.53, 0.68]",655.196
"[-92.9, -3.81, -0.66]","[-0.7, -5.53, 0.68]",662.001
"[-92.87, -3.78, -0.64]","[-0.7, -5.53, 0.68]",672.0930000000001
"[-92.86, -3.8, -0.63]","[-0.7, -5.53, 0.68]",682.1080000000001
"[-92.88, -3.82, -0.63]","[-0.7, -5.53, 0.68]",692.176
"[-92.89, -3.8, -0.64]","[-0.69, -5.53, 0.68]",702.0880000000001
"[-92.89, -3.76, -0.65]","[-0.7, -5.53, 0.68]",712.0020000000001
"[-92.9, -3.78, -0.64]","[-0.7, -5.53, 0.68]",722.174
"[-92.9, -3.79, -0.63]","[-0.7, -5.53, 0.68]",732.115
"[-92.93, -3.77, -0.63]","[-0.7, -5.53, 0.68]",742.104
"[-92.93, -3.78, -0.63]","[-0.7, -5.53, 0.68]",752.1759999999999
"[-92.94, -3.78, -0.62]","[-0.7, -5.53, 0.68]",762.0010000000001
"[-92.91, -3.79, -0.63]","[-0.7, -5.53, 0.68]",775.003
"[-92.91, -3.79, -0.63]","[-0.7, -5.53, 0.68]",782.1740000000001
"[-92.91, -3.78, -0.63]","[-0.69, -5.53, 0.68]",792.0749999999999
"[-92.92, -3.78, -0.63]","[-0.69, -5.53, 0.68]",802.02
"[-92.89, -3.78, -0.62]","[-0.69, -5.53, 0.68]",812.0
"[-92.89, -3.8, -0.62]","[-0.69, -5.53, 0.68]",822.0920000000001
"[-92.9, -3.83, -0.62]","[-0.69, -5.53, 0.68]",832.003
"[-92.89, -3.79, -0.63]","[-0.69, -5.53, 0.68]",842.129
"[-92.9, -3.79, -0.63]","[-0.69, -5.53, 0.68]",852.091
"[-92.96, -3.78, -0.63]","[-0.69, -5.53, 0.68]",862.0020000000001
"[-92.91, -3.77, -0.63]","[-0.69, -5.53, 0.68]",872.169
"[-92.91, -3.77, -0.62]","[-0.69, -5.53, 0.68]",882.1510000000001
"[-92.94, -3.78, -0.62]","[-0.69, -5.53, 0.68]",892.138
"[-92.94, -3.78, -0.62]","[-0.69, -5.53, 0.68]",902.1120000000001
"[-92.93, -3.8, -0.63]","[-0.69, -5.53, 0.68]",912.0
"[-92.92, -3.78, -0.64]","[-0.69, -5.53, 0.68]",922.103
"[-92.91, -3.79, -0.62]","[-0.69, -5.53, 0.68]",932.191
"[-92.94, -3.77, -0.62]","[-0.68, -5.53, 0.68]",942.1610000000001
"[-92.91, -3.78, -0.64]","[-0.69, -5.53, 0.68]",955.173
"[-92.93, -3.76, -0.63]","[-0.69, -5.53, 0.68]",961.999
"[-92.89, -3.77, -0.63]","[-0.69, -5.53, 0.68]",972.1149999999999
"[-92.93, -3.78, -0.64]","[-0.69, -5.53, 0.68]",982.105
"[-92.91, -3.76, -0.63]","[-0.68, -5.53, 0.68]",992.184
"[-92.94, -3.77, -0.63]","[-0.69, -5.53, 0.68]",1002.0910000000001
"[-92.95, -3.77, -0.63]","[-0.69, -5.53, 0.68]",1012.0029999999999
"[-92.93, -3.76, -0.64]","[-0.69, -5.53, 0.68]",1022.135
"[-92.92, -3.77, -0.63]","[-0.69, -5.53, 0.68]",1032.189
"[-92.91, -3.76, -0.64]","[-0.69, -5.53, 0.68]",1042.1879999999999
"[-92.91, -3.76, -0.64]","[-0.69, -5.53, 0.68]",1052.172
"[-92.92, -3.78, -0.64]","[-0.69, -5.53, 0.68]",1062.002
"[-92.9, -3.76, -0.64]","[-0.68, -5.53, 0.68]",1072.151
"[-92.91, -3.77, -0.65]","[-0.69, -5.53, 0.68]",1082.165
"[-92.92, -3.76, -0.64]","[-0.68, -5.53, 0.68]",1092.0810000000001
"[-92.94, -3.77, -0.64]","[-0.69, -5.53, 0.68]",1102.1309999999999
"[-92.91, -3.78, -0.64]","[-0.68, -5.53, 0.68]",1112.0049999999999
"[-92.92, -3.74, -0.63]","[-0.68, -5.53, 0.68]",1122.106
"[-92.89, -3.75, -0.64]","[-0.68, -5.52, 0.68]",1132.1509999999998
"[-92.94, -3.72, -0.64]","[-0.69, -5.52, 0.68]",1142.144
"[-92.92, -3.76, -0.65]","[-0.68, -5.53, 0.68]",1152.086
"[-92.9, -3.79, -0.65]","[-0.68, -5.52, 0.68]",1162.002
"[-92.89, -3.73, -0.63]","[-0.68, -5.52, 0.68]",1172.061
"[-92.94, -3.76, -0.63]","[-0.68, -5.52, 0.68]",1182.119
"[-92.93, -3.77, -0.65]","[-0.67, -5.52, 0.68]",1192.211
"[-92.96, -3.73, -0.66]","[-0.68, -5.52, 0.68]",1202.157
"[-93.0, -3.77, -0.65]","[-0.68, -5.52, 0.68]",1212.027
"[-92.95, -3.73, -0.64]","[-0.68, -5.52, 0.68]",1230.164
"[-92.95, -3.72, -0.65]","[-0.68, -5.52, 0.68]",1232.219
"[-92.97, -3.72, -0.64]","[-0.68, -5.52, 0.68]",1242.0910000000001
"[-92.92, -3.74, -0.64]","[-0.68, -5.52, 0.68]",1255.15
"[-92.97, -3.72, -0.66]","[-0.67, -5.52, 0.68]",1262.029
"[-92.93, -3.71, -0.65]","[-0.68, -5.52, 0.68]",1272.1180000000002
"[-92.98, -3.76, -0.65]","[-0.67, -5.52, 0.69]",1282.218
"[-92.97, -3.76, -0.65]","[-0.67, -5.52, 0.68]",1292.215
"[-92.99, -3.74, -0.65]","[-0.67, -5.52, 0.69]",1302.113
"[-92.97, -3.73, -0.66]","[-0.67, -5.52, 0.69]",1312.061
"[-92.93, -3.7, -0.66]","[-0.67, -5.52, 0.69]",1322.1689999999999
"[-92.95, -3.73, -0.66]","[-0.67, -5.52, 0.69]",1332.0639999999999
"[-92.95, -3.73, -0.66]","[-0.67, -5.51, 0.69]",1342.1009999999999
"[-92.95, -3.72, -0.67]","[-0.67, -5.52, 0.69]",1352.215
"[-92.94, -3.71, -0.67]","[-0.67, -5.52, 0.69]",1362.173
"[-92.99, -3.7, -0.68]","[-0.67, -5.52, 0.69]",1372.1689999999999
"[-92.96, -3.71, -0.68]","[-0.67, -5.52, 0.69]",1382.164
"[-92.95, -3.71, -0.68]","[-0.67, -5.52, 0.69]",1392.059
"[-92.96, -3.74, -0.69]","[-0.67, -5.52, 0.69]",1402.107
"[-92.95, -3.69, -0.68]","[-0.67, -5.51, 0.69]",1412.2189999999998
"[-92.96, -3.68, -0.68]","[-0.66, -5.51, 0.69]",1422.108
"[-92.93, -3.71, -0.69]","[-0.67, -5.51, 0.69]",1432.157
"[-92.95, -3.71, -0.71]","[-0.67, -5.51, 0.69]",1442.155
"[-92.99, -3.71, -0.7]","[-0.66, -5.51, 0.69]",1452.116
"[-92.96, -3.7, -0.69]","[-0.67, -5.51, 0.69]",1462.0919999999999
"[-92.96, -3.68, -0.68]","[-0.66, -5.51, 0.69]",1472.2
"[-92.96, -3.72, -0.69]","[-0.66, -5.51, 0.69]",1482.105
"[-92.98, -3.71, -0.69]","[-0.67, -5.51, 0.69]",1492.219
"[-92.96, -3.71, -0.7]","[-0.67, -5.51, 0.69]",1502.03
"[-92.97, -3.67, -0.7]","[-0.66, -5.51, 0.69]",1512.218
"[-92.97, -3.69, -0.7]","[-0.66, -5.51, 0.69]",1522.149
"[-92.96, -3.72, -0.67]","[-0.66, -5.51, 0.69]",1532.1979999999999
"[-92.96, -3.7, -0.66]","[-0.67, -5.51, 0.69]",1542.096
"[-92.96, -3.72, -0.68]","[-0.67, -5.51, 0.69]",1556.027
"[-92.99, -3.7, -0.71]","[-0.66, -5.51, 0.69]",1562.09
"[-92.97, -3.7, -0.71]","[-0.67, -5.51, 0.69]",1572.087
"[-92.99, -3.72, -0.71]","[-0.66, -5.51, 0.69]",1582.085
"[-93.01, -3.7, -0.68]","[-0.66, -5.51, 0.69]",1592.1870000000001
"[-92.98, -3.71, -0.69]","[-0.66, -5.51, 0.69]",1602.0939999999998
"[-92.97, -3.72, -0.68]","[-0.66, -5.51, 0.69]",1612.193
"[-93.01, -3.72, -0.68]","[-0.66, -5.51, 0.69]",1622.158
"[-93.0, -3.68, -0.7]","[-0.67, -5.51, 0.69]",1632.122
"[-92.95, -3.71, -0.72]","[-0.66, -5.51, 0.69]",1642.11
"[-93.0, -3.69, -0.71]","[-0.67, -5.51, 0.69]",1652.215
"[-93.02, -3.72, -0.68]","[-0.66, -5.51, 0.69]",1662.099
"[-93.01, -3.68, -0.67]","[-0.66, -5.51, 0.69]",1672.1950000000002
"[-92.98, -3.71, -0.69]","[-0.66, -5.51, 0.7]",1682.1
"[-92.94, -3.71, -0.67]","[-0.66, -5.5, 0.69]",1692.169
"[-92.98, -3.71, -0.69]","[-0.66, -5.51, 0.69]",1702.107
"[-92.99, -3.7, -0.71]","[-0.66, -5.51, 0.69]",1712.224
"[-93.0, -3.69, -0.71]","[-0.66, -5.51, 0.69]",1722.1100000000001
"[-92.98, -3.69, -0.7]","[-0.66, -5.51, 0.7]",1732.161
"[-92.99, -3.71, -0.7]","[-0.66, -5.5, 0.69]",1742.168
"[-92.95, -3.71, -0.69]","[-0.66, -5.51, 0.7]",1752.116
"[-92.98, -3.68, -0.7]","[-0.66, -5.51, 0.7]",1762.108
"[-92.97, -3.71, -0.71]","[-0.66, -5.51, 0.7]",1772.219
"[-92.99, -3.69, -0.73]","[-0.66, -5.51, 0.7]",1782.087
"[-92.96, -3.68, -0.72]","[-0.66, -5.51, 0.69]",1792.162
"[-93.0, -3.69, -0.69]","[-0.66, -5.51, 0.69]",1802.116
"[-93.0, -3.71, -0.7]","[-0.66, -5.51, 0.7]",1812.091
"[-92.98, -3.69, -0.68]","[-0.66, -5.5, 0.7]",1822.093
"[-93.01, -3.69, -0.69]","[-0.66, -5.5, 0.7]",1832.203
"[-93.0, -3.69, -0.69]","[-0.66, -5.5, 0.7]",1842.137
"[-93.02, -3.69, -0.71]","[-0.66, -5.51, 0.7]",1855.1660000000002
"[-93.0, -3.67, -0.72]","[-0.66, -5.51, 0.7]",1862.1049999999998
"[-93.01, -3.71, -0.71]","[-0.65, -5.51, 0.7]",1872.082
"[-92.96, -3.69, -0.7]","[-0.65, -5.5, 0.7]",1882.0829999999999
"[-93.0, -3.68, -0.68]","[-0.65, -5.5, 0.7]",1892.198
"[-92.98, -3.67, -0.7]","[-0.66, -5.5, 0.7]",1902.095
"[-92.97, -3.68, -0.7]","[-0.65, -5.5, 0.7]",1912.201
"[-93.01, -3.67, -0.7]","[-0.65, -5.5, 0.7]",1922.1280000000002
"[-92.95, -3.67, -0.69]","[-0.65, -5.5, 0.7]",1932.083
"[-93.0, -3.67, -0.67]","[-0.65, -5.5, 0.7]",1942.086
"[-92.99, -3.71, -0.67]","[-0.65, -5.5, 0.7]",1952.2150000000001
"[-93.0, -3.69, -0.67]","[-0.65, -5.5, 0.7]",1962.107
"[-93.03, -3.68, -0.68]","[-0.65, -5.5, 0.7]",1972.203
"[-93.03, -3.7, -0.7]","[-0.65, -5.5, 0.7]",1982.1470000000002
"[-92.99, -3.69, -0.69]","[-0.65, -5.5, 0.7]",1992.1960000000001
"[-92.99, -3.66, -0.69]","[-0.65, -5.5, 0.7]",2002.0760000000002
"[-93.0, -3.68, -0.68]","[-0.65, -5.5, 0.7]",2012.2040000000002
"[-92.98, -3.7, -0.68]","[-0.65, -5.5, 0.7]",2022.125
"[-92.97, -3.68, -0.67]","[-0.65, -5.5, 0.7]",2032.1570000000002
"[-92.98, -3.69, -0.69]","[-0.65, -5.5, 0.69]",2042.123
"[-93.0, -3.68, -0.68]","[-0.65, -5.5, 0.7]",2052.197
"[-93.02, -3.68, -0.68]","[-0.65, -5.5, 0.7]",2062.103
"[-93.01, -3.67, -0.67]","[-0.65, -5.5, 0.7]",2072.1949999999997
"[-93.01, -3.69, -0.7]","[-0.64, -5.5, 0.71]",2082.1079999999997
"[-92.95, -3.71, -0.68]","[-0.64, -5.5, 0.71]",2092.159
"[-92.94, -3.7, -0.7]","[-0.65, -5.5, 0.71]",2102.11
"[-92.93, -3.69, -0.73]","[-0.65, -5.5, 0.7]",2112.104
"[-92.91, -3.68, -0.75]","[-0.65, -5.5, 0.7]",2122.028
"[-92.89, -3.63, -0.74]","[-0.65, -5.49, 0.7]",2132.197
"[-92.88, -3.67, -0.74]","[-0.65, -5.49, 0.7]",2142.077
"[-92.87, -3.63, -0.73]","[-0.65, -5.49, 0.69]",2155.219
"[-92.92, -3.61, -0.72]","[-0.66, -5.49, 0.69]",2162.0879999999997
"[-92.92, -3.62, -0.69]","[-0.66, -5.49, 0.69]",2174.027
"[-92.92, -3.6, -0.67]","[-0.66, -5.49, 0.69]",2182.099
"[-93.02, -3.62, -0.68]","[-0.66, -5.49, 0.69]",2192.199
"[-92.99, -3.63, -0.69]","[-0.65, -5.49, 0.69]",2202.026
"[-92.93, -3.59, -0.66]","[-0.65, -5.48, 0.69]",2212.1710000000003
"[-92.93, -3.61, -0.69]","[-0.65, -5.49, 0.69]",2222.031
"[-92.91, -3.59, -0.72]","[-0.66, -5.49, 0.69]",2232.04
"[-92.9, -3.59, -0.75]","[-0.65, -5.49, 0.69]",2242.0330000000004
"[-92.81, -3.62, -0.75]","[-0.65, -5.49, 0.69]",2252.212
"[-92.81, -3.59, -0.72]","[-0.65, -5.49, 0.69]",2262.14
"[-92.84, -3.62, -0.74]","[-0.65, -5.49, 0.69]",2272.222
"[-92.79, -3.59, -0.73]","[-0.65, -5.49, 0.69]",2283.031
"[-92.82, -3.59, -0.72]","[-0.65, -5.48, 0.69]",2292.029
"[-92.89, -3.63, -0.72]","[-0.66, -5.49, 0.69]",2302.0860000000002
"[-92.92, -3.6, -0.71]","[-0.66, -5.48, 0.68]",2312.188
"[-92.91, -3.58, -0.69]","[-0.65, -5.48, 0.69]",2322.028
"[-92.95, -3.58, -0.69]","[-0.66, -5.48, 0.69]",2332.1510000000003
"[-93.0, -3.59, -0.67]","[-0.65, -5.48, 0.69]",2342.0299999999997
"[-92.99, -3.59, -0.68]","[-0.66, -5.48, 0.69]",2352.03
"[-92.98, -3.6, -0.67]","[-0.65, -5.47, 0.7]",2364.028
"[-92.87, -3.59, -0.7]","[-0.63, -5.48, 0.7]",2372.043
"[-92.79, -3.65, -0.76]","[-0.65, -5.48, 0.7]",2382.0350000000003
"[-92.78, -3.6, -0.8]","[-0.64, -5.47, 0.71]",2392.049
"[-92.67, -3.64, -0.83]","[-0.64, -5.47, 0.72]",2402.029
"[-92.64, -3.58, -0.97]","[-0.59, -5.43, 0.75]",2412.029
"[-92.3, -3.78, -1.19]","[-0.64, -5.43, 0.82]",2422.029
"[-91.78, -3.86, -1.06]","[-0.55, -5.58, 0.65]",2432.208
"[-92.28, -4.21, -0.99]","[-0.7, -5.44, 0.52]",2442.091
"[-92.63, -3.48, -0.74]","[-0.78, -5.44, 0.6]",2455.1150000000002
"[-93.21, -3.46, -0.65]","[-0.64, -5.53, 0.63]",2462.0280000000002
"[-94.09, -3.48, -0.19]","[-0.65, -5.48, 0.67]",2472.14
"[-94.56, -3.44, 0.09]","[-0.64, -5.5, 0.66]",2482.1659999999997
"[-94.92, -3.21, -0.14]","[-0.59, -5.51, 0.66]",2492.029
"[-95.0, -3.27, -0.49]","[-0.63, -5.6, 0.75]",2502.093
"[-94.29, -3.31, -0.71]","[-0.63, -5.54, 0.73]",2512.199
"[-93.42, -3.33, -0.87]","[-0.64, -5.53, 0.68]",2522.03
"[-92.87, -3.49, -1.2]","[-0.65, -5.5, 0.69]",2532.036
"[-92.42, -3.7, -1.28]","[-0.58, -5.5, 0.72]",2542.089
"[-91.92, -4.12, -1.19]","[-0.59, -5.44, 0.72]",2552.029
"[-92.0, -4.16, -0.91]","[-0.64, -5.42, 0.67]",2562.026
"[-92.58, -4.07, -0.73]","[-0.65, -5.42, 0.67]",2572.028
"[-92.98, -4.01, -0.66]","[-0.65, -5.45, 0.71]",2582.026
"[-93.44, -3.89, -0.62]","[-0.64, -5.46, 0.71]",2592.029
"[-93.84, -3.77, -0.52]","[-0.66, -5.47, 0.69]",2602.027
