F,G,time
"[-92.53, -3.07, -0.68]","[-0.37, -5.6, 0.76]",9.998999999999999
"[-92.55, -3.09, -0.67]","[-0.37, -5.6, 0.76]",9.998999999999999
"[-92.63, -3.09, -0.63]","[-0.37, -5.6, 0.76]",11.0
"[-92.77, -3.12, -0.56]","[-0.37, -5.6, 0.76]",21.009
"[-92.97, -3.12, -0.52]","[-0.37, -5.58, 0.76]",47.018
"[-92.94, -3.13, -0.55]","[-0.37, -5.58, 0.76]",49.010999999999996
"[-92.97, -3.15, -0.57]","[-0.37, -5.58, 0.76]",51.009
"[-92.74, -3.19, -0.76]","[-0.35, -5.6, 0.76]",78.008
"[-92.69, -3.22, -0.75]","[-0.35, -5.6, 0.77]",80.014
"[-92.66, -3.22, -0.75]","[-0.35, -5.6, 0.76]",82.058
"[-92.55, -3.26, -0.71]","[-0.35, -5.6, 0.76]",91.026
"[-92.49, -3.25, -0.7]","[-0.35, -5.6, 0.76]",101.047
"[-92.45, -3.18, -0.72]","[-0.35, -5.6, 0.76]",111.015
"[-92.49, -3.14, -0.74]","[-0.35, -5.6, 0.76]",121.097
"[-92.58, -3.1, -0.73]","[-0.35, -5.59, 0.77]",131.099
"[-92.67, -3.09, -0.7]","[-0.35, -5.59, 0.77]",141.149
"[-92.77, -3.11, -0.64]","[-0.35, -5.59, 0.77]",151.155
"[-92.85, -3.06, -0.56]","[-0.36, -5.58, 0.77]",161.14999999999998
"[-92.89, -3.06, -0.53]","[-0.36, -5.57, 0.77]",171.148
"[-92.9, -3.07, -0.56]","[-0.35, -5.57, 0.77]",181.149
"[-92.82, -3.09, -0.62]","[-0.35, -5.58, 0.77]",191.145
"[-92.77, -3.11, -0.71]","[-0.34, -5.58, 0.77]",201.153
"[-92.68, -3.12, -0.78]","[-0.34, -5.59, 0.77]",211.15
"[-92.61, -3.18, -0.81]","[-0.34, -5.59, 0.77]",221.154
"[-92.54, -3.18, -0.8]","[-0.33, -5.59, 0.77]",231.153
"[-92.59, -3.17, -0.78]","[-0.34, -5.59, 0.77]",241.154
"[-92.62, -3.18, -0.72]","[-0.34, -5.58, 0.77]",254.16499999999996
"[-92.66, -3.15, -0.68]","[-0.35, -5.58, 0.77]",261.151
"[-92.76, -3.11, -0.67]","[-0.35, -5.58, 0.77]",271.15
"[-92.87, -3.08, -0.66]","[-0.35, -5.58, 0.77]",281.144
"[-92.87, -3.06, -0.62]","[-0.35, -5.57, 0.77]",291.15000000000003
"[-92.86, -3.07, -0.61]","[-0.35, -5.57, 0.77]",301.154
"[-92.86, -3.06, -0.6]","[-0.35, -5.57, 0.77]",311.02200000000005
"[-92.85, -3.08, -0.63]","[-0.34, -5.58, 0.77]",321.151
"[-92.75, -3.05, -0.66]","[-0.34, -5.58, 0.77]",331.15099999999995
"[-92.68, -3.08, -0.71]","[-0.34, -5.58, 0.77]",341.152
"[-92.67, -3.08, -0.77]","[-0.33, -5.58, 0.77]",351.147
"[-92.63, -3.1, -0.77]","[-0.34, -5.58, 0.77]",361.15599999999995
"[-92.66, -3.14, -0.76]","[-0.34, -5.58, 0.77]",371.15
"[-92.66, -3.16, -0.73]","[-0.34, -5.58, 0.77]",381.153
"[-92.73, -3.15, -0.67]","[-0.35, -5.57, 0.77]",391.163
"[-92.82, -3.16, -0.65]","[-0.35, -5.57, 0.77]",401.13
"[-92.86, -3.15, -0.63]","[-0.35, -5.57, 0.77]",411.008
"[-92.85, -3.12, -0.62]","[-0.35, -5.57, 0.77]",421.034
"[-92.86, -3.07, -0.6]","[-0.35, -5.57, 0.77]",431.113
"[-92.8, -3.08, -0.62]","[-0.34, -5.57, 0.77]",441.172
"[-92.79, -3.07, -0.66]","[-0.34, -5.57, 0.77]",451.182
"[-92.71, -3.07, -0.68]","[-0.34, -5.58, 0.77]",461.192
"[-92.73, -3.06, -0.7]","[-0.34, -5.58, 0.77]",471.18
"[-92.66, -3.07, -0.7]","[-0.33, -5.58, 0.77]",481.188
"[-92.7, -3.12, -0.73]","[-0.34, -5.58, 0.77]",491.0
"[-92.74, -3.14, -0.72]","[-0.33, -5.57, 0.77]",501.19800000000004
"[-92.72, -3.16, -0.7]","[-0.34, -5.57, 0.77]",511.188
"[-92.83, -3.17, -0.67]","[-0.35, -5.57, 0.77]",521.177
"[-92.85, -3.17, -0.64]","[-0.35, -5.57, 0.77]",534.083
"[-92.83, -3.16, -0.62]","[-0.35, -5.57, 0.77]",541.184
"[-92.82, -3.15, -0.61]","[-0.35, -5.56, 0.77]",551.024
"[-92.84, -3.13, -0.62]","[-0.35, -5.57, 0.77]",561.1890000000001
"[-92.77, -3.12, -0.64]","[-0.34, -5.57, 0.77]",571.174
"[-92.75, -3.13, -0.67]","[-0.34, -5.57, 0.77]",581.11
"[-92.73, -3.09, -0.66]","[-0.34, -5.58, 0.77]",591.1899999999999
"[-92.7, -3.09, -0.65]","[-0.34, -5.57, 0.77]",601.185
"[-92.71, -3.12, -0.65]","[-0.34, -5.57, 0.77]",611.007
"[-92.75, -3.16, -0.66]","[-0.34, -5.57, 0.77]",621.193
"[-92.78, -3.17, -0.66]","[-0.34, -5.57, 0.77]",631.165
"[-92.81, -3.16, -0.64]","[-0.35, -5.57, 0.77]",641.1869999999999
"[-92.84, -3.17, -0.61]","[-0.35, -5.56, 0.77]",651.181
"[-92.85, -3.19, -0.6]","[-0.35, -5.57, 0.77]",661.186
"[-92.84, -3.16, -0.59]","[-0.35, -5.56, 0.77]",671.1709999999999
"[-92.78, -3.15, -0.57]","[-0.35, -5.56, 0.77]",681.1859999999999
"[-92.79, -3.16, -0.61]","[-0.35, -5.57, 0.77]",691.183
