F,G,time
"[-90.86, -2.24, -0.61]","[-0.28, -5.76, 1.08]",6.002999999999999
"[-90.89, -2.19, -0.63]","[-0.29, -5.76, 1.08]",13.006
"[-90.98, -2.16, -0.55]","[-0.29, -5.75, 1.08]",23.006999999999998
"[-91.09, -2.23, -0.41]","[-0.29, -5.74, 1.09]",33.010999999999996
"[-91.17, -2.29, -0.3]","[-0.29, -5.74, 1.09]",43.006
"[-91.35, -2.26, -0.26]","[-0.3, -5.73, 1.09]",54.009
"[-91.42, -2.27, -0.34]","[-0.29, -5.73, 1.09]",63.101000000000006
"[-91.44, -2.22, -0.39]","[-0.29, -5.73, 1.09]",73.004
"[-91.43, -2.22, -0.45]","[-0.28, -5.73, 1.09]",83.1
"[-91.33, -2.21, -0.49]","[-0.28, -5.73, 1.09]",93.004
"[-91.26, -2.26, -0.52]","[-0.28, -5.74, 1.09]",105.01299999999999
"[-91.11, -2.32, -0.48]","[-0.28, -5.74, 1.09]",113.165
"[-91.04, -2.35, -0.44]","[-0.28, -5.74, 1.09]",123.16000000000001
"[-91.01, -2.28, -0.44]","[-0.28, -5.74, 1.09]",133.162
"[-90.97, -2.27, -0.5]","[-0.28, -5.74, 1.09]",143.048
"[-91.05, -2.27, -0.53]","[-0.28, -5.73, 1.09]",153.172
"[-91.27, -2.26, -0.4]","[-0.28, -5.71, 1.09]",180.149
"[-91.3, -2.27, -0.37]","[-0.28, -5.71, 1.09]",183.01999999999998
"[-91.31, -2.28, -0.35]","[-0.29, -5.71, 1.09]",185.00900000000001
"[-91.34, -2.29, -0.3]","[-0.29, -5.71, 1.09]",193.14100000000002
"[-91.39, -2.3, -0.37]","[-0.28, -5.71, 1.09]",222.06699999999998
"[-91.43, -2.26, -0.39]","[-0.28, -5.71, 1.09]",224.016
"[-91.38, -2.29, -0.41]","[-0.28, -5.71, 1.09]",226.01
"[-91.33, -2.31, -0.46]","[-0.27, -5.71, 1.09]",233.172
"[-91.15, -2.36, -0.46]","[-0.27, -5.72, 1.08]",263.166
"[-91.12, -2.36, -0.46]","[-0.27, -5.72, 1.08]",265.154
"[-91.11, -2.34, -0.45]","[-0.27, -5.72, 1.08]",267.152
"[-91.13, -2.35, -0.45]","[-0.27, -5.72, 1.08]",273.171
"[-91.14, -2.32, -0.44]","[-0.27, -5.71, 1.08]",283.152
"[-91.22, -2.29, -0.45]","[-0.27, -5.72, 1.08]",293.16999999999996
"[-91.25, -2.3, -0.44]","[-0.27, -5.71, 1.08]",303.161
"[-91.32, -2.3, -0.39]","[-0.27, -5.71, 1.08]",313.07800000000003
"[-91.37, -2.27, -0.34]","[-0.27, -5.71, 1.09]",323.161
"[-91.38, -2.28, -0.32]","[-0.27, -5.71, 1.09]",333.156
"[-91.37, -2.26, -0.29]","[-0.27, -5.71, 1.09]",343.16200000000003
"[-91.37, -2.25, -0.31]","[-0.26, -5.71, 1.09]",353.153
"[-91.32, -2.25, -0.36]","[-0.26, -5.71, 1.09]",363.149
"[-91.27, -2.27, -0.43]","[-0.26, -5.72, 1.09]",373.156
"[-91.21, -2.24, -0.47]","[-0.26, -5.71, 1.09]",387.021
"[-91.18, -2.22, -0.5]","[-0.26, -5.72, 1.09]",393.155
"[-91.19, -2.24, -0.5]","[-0.26, -5.71, 1.09]",403.159
"[-91.2, -2.3, -0.49]","[-0.26, -5.71, 1.09]",413.159
"[-91.21, -2.28, -0.44]","[-0.26, -5.71, 1.09]",423.154
"[-91.27, -2.3, -0.42]","[-0.26, -5.71, 1.09]",433.159
"[-91.35, -2.27, -0.41]","[-0.27, -5.71, 1.09]",443.16
"[-91.36, -2.23, -0.39]","[-0.27, -5.7, 1.09]",453.185
"[-91.37, -2.24, -0.38]","[-0.27, -5.7, 1.09]",464.053
"[-91.35, -2.24, -0.36]","[-0.26, -5.71, 1.09]",473.155
"[-91.35, -2.21, -0.34]","[-0.26, -5.7, 1.09]",483.157
"[-91.29, -2.25, -0.36]","[-0.26, -5.71, 1.09]",493.15700000000004
"[-91.25, -2.23, -0.4]","[-0.26, -5.71, 1.09]",504.01700000000005
"[-91.26, -2.2, -0.41]","[-0.26, -5.71, 1.09]",513.004
"[-91.24, -2.22, -0.44]","[-0.25, -5.71, 1.09]",523.002
"[-91.25, -2.25, -0.44]","[-0.25, -5.71, 1.09]",533.1890000000001
"[-91.28, -2.26, -0.44]","[-0.25, -5.71, 1.09]",543.193
"[-91.3, -2.28, -0.41]","[-0.26, -5.7, 1.09]",553.178
"[-91.35, -2.27, -0.35]","[-0.26, -5.7, 1.09]",563.043
"[-91.33, -2.35, -0.38]","[-0.26, -5.7, 1.09]",573.095
"[-91.38, -2.31, -0.33]","[-0.26, -5.7, 1.09]",584.009
"[-91.38, -2.32, -0.34]","[-0.26, -5.7, 1.09]",593.172
"[-91.38, -2.31, -0.33]","[-0.26, -5.7, 1.09]",604.015
"[-91.35, -2.25, -0.32]","[-0.26, -5.7, 1.09]",613.177
"[-91.35, -2.3, -0.36]","[-0.26, -5.7, 1.09]",623.174
"[-91.32, -2.27, -0.35]","[-0.25, -5.7, 1.09]",633.1790000000001
"[-91.29, -2.3, -0.39]","[-0.25, -5.7, 1.09]",643.0
"[-91.25, -2.29, -0.39]","[-0.25, -5.7, 1.09]",654.018
"[-91.28, -2.3, -0.41]","[-0.25, -5.7, 1.09]",663.187
"[-91.31, -2.29, -0.42]","[-0.25, -5.7, 1.09]",673.0899999999999
"[-91.31, -2.3, -0.39]","[-0.25, -5.7, 1.09]",683.178
"[-91.31, -2.31, -0.38]","[-0.25, -5.7, 1.09]",693.064
"[-91.34, -2.28, -0.36]","[-0.25, -5.7, 1.09]",704.005
"[-91.35, -2.3, -0.35]","[-0.25, -5.7, 1.09]",713.063
"[-91.33, -2.3, -0.35]","[-0.25, -5.7, 1.09]",723.0600000000001
"[-91.34, -2.28, -0.35]","[-0.25, -5.7, 1.09]",733.0600000000001
"[-91.34, -2.26, -0.36]","[-0.25, -5.7, 1.09]",743.0600000000001
"[-91.33, -2.26, -0.36]","[-0.25, -5.7, 1.09]",753.023
"[-91.28, -2.28, -0.38]","[-0.25, -5.7, 1.09]",763.053
"[-91.29, -2.26, -0.37]","[-0.25, -5.7, 1.09]",773.044
"[-91.29, -2.25, -0.35]","[-0.25, -5.7, 1.09]",783.045
"[-91.3, -2.26, -0.36]","[-0.25, -5.69, 1.09]",793.048
"[-91.32, -2.3, -0.37]","[-0.25, -5.69, 1.09]",807.005
"[-91.32, -2.26, -0.36]","[-0.25, -5.7, 1.09]",813.002
"[-91.36, -2.28, -0.36]","[-0.25, -5.7, 1.09]",823.0450000000001
"[-91.34, -2.25, -0.34]","[-0.25, -5.69, 1.09]",833.044
"[-91.34, -2.28, -0.35]","[-0.25, -5.7, 1.09]",843.0450000000001
"[-91.34, -2.24, -0.33]","[-0.25, -5.69, 1.09]",853.0020000000001
