F,G,time
"[-90.98, -2.31, -0.67]","[-0.42, -5.73, 1.11]",0.0
"[-90.94, -2.32, -0.7]","[-0.42, -5.72, 1.11]",9.998999999999999
"[-90.87, -2.35, -0.77]","[-0.41, -5.73, 1.11]",9.998999999999999
"[-90.79, -2.39, -0.83]","[-0.41, -5.74, 1.12]",18.005
"[-90.72, -2.37, -0.9]","[-0.41, -5.73, 1.11]",47.024
"[-90.66, -2.39, -0.91]","[-0.41, -5.73, 1.11]",49.024
"[-90.68, -2.39, -0.89]","[-0.41, -5.73, 1.11]",51.024
"[-90.67, -2.37, -0.85]","[-0.41, -5.73, 1.11]",59.006
"[-90.82, -2.3, -0.73]","[-0.4, -5.72, 1.11]",91.009
"[-90.86, -2.29, -0.73]","[-0.4, -5.72, 1.11]",96.041
"[-90.89, -2.27, -0.71]","[-0.41, -5.72, 1.11]",98.041
"[-90.9, -2.25, -0.71]","[-0.41, -5.72, 1.11]",147.006
"[-90.83, -2.34, -0.7]","[-0.4, -5.71, 1.11]",149.006
"[-90.85, -2.35, -0.73]","[-0.4, -5.71, 1.11]",150.044
"[-90.82, -2.35, -0.72]","[-0.4, -5.71, 1.11]",152.043
"[-90.84, -2.37, -0.74]","[-0.4, -5.71, 1.11]",154.04100000000003
"[-90.85, -2.35, -0.74]","[-0.4, -5.71, 1.11]",178.041
"[-90.81, -2.42, -0.79]","[-0.4, -5.71, 1.11]",180.041
"[-90.83, -2.44, -0.78]","[-0.4, -5.71, 1.11]",182.04500000000002
"[-90.83, -2.44, -0.79]","[-0.4, -5.71, 1.11]",184.043
"[-90.91, -2.43, -0.69]","[-0.41, -5.7, 1.11]",212.005
"[-90.94, -2.44, -0.69]","[-0.41, -5.7, 1.11]",214.00900000000001
"[-90.97, -2.4, -0.66]","[-0.41, -5.7, 1.11]",215.041
"[-90.97, -2.41, -0.66]","[-0.41, -5.7, 1.11]",219.04399999999998
"[-90.98, -2.38, -0.65]","[-0.41, -5.69, 1.11]",229.009
"[-91.0, -2.35, -0.66]","[-0.41, -5.7, 1.11]",239.005
"[-90.99, -2.36, -0.68]","[-0.4, -5.7, 1.11]",249.04100000000003
"[-90.94, -2.3, -0.67]","[-0.4, -5.69, 1.11]",259.005
"[-90.94, -2.33, -0.7]","[-0.4, -5.7, 1.11]",269.00600000000003
"[-90.97, -2.34, -0.72]","[-0.39, -5.7, 1.11]",279.005
"[-90.89, -2.35, -0.71]","[-0.4, -5.7, 1.11]",289.031
"[-90.91, -2.38, -0.72]","[-0.39, -5.7, 1.11]",299.012
"[-90.9, -2.37, -0.75]","[-0.4, -5.7, 1.11]",309.014
"[-90.91, -2.36, -0.76]","[-0.4, -5.7, 1.11]",319.013
"[-90.94, -2.39, -0.76]","[-0.4, -5.69, 1.11]",329.01599999999996
"[-90.96, -2.38, -0.75]","[-0.4, -5.69, 1.11]",339.148
"[-90.98, -2.4, -0.74]","[-0.4, -5.69, 1.11]",349.041
"[-91.02, -2.39, -0.71]","[-0.4, -5.69, 1.11]",362.011
"[-90.97, -2.39, -0.7]","[-0.4, -5.69, 1.11]",369.008
"[-90.91, -2.32, -0.68]","[-0.4, -5.69, 1.11]",379.012
"[-90.93, -2.33, -0.72]","[-0.4, -5.69, 1.11]",389.121
"[-90.89, -2.31, -0.71]","[-0.39, -5.69, 1.11]",399.15099999999995
"[-90.88, -2.3, -0.7]","[-0.39, -5.69, 1.11]",409.149
"[-90.88, -2.35, -0.72]","[-0.39, -5.69, 1.11]",419.03200000000004
"[-90.89, -2.35, -0.71]","[-0.39, -5.69, 1.11]",429.014
"[-90.9, -2.37, -0.71]","[-0.39, -5.69, 1.11]",439.014
"[-90.92, -2.37, -0.7]","[-0.39, -5.69, 1.11]",449.052
"[-90.96, -2.36, -0.71]","[-0.39, -5.69, 1.11]",459.15299999999996
"[-91.01, -2.37, -0.7]","[-0.4, -5.68, 1.11]",469.055
"[-91.03, -2.45, -0.72]","[-0.39, -5.68, 1.11]",482.011
"[-90.97, -2.34, -0.67]","[-0.39, -5.68, 1.11]",489.012
"[-90.96, -2.4, -0.69]","[-0.39, -5.68, 1.11]",499.013
"[-90.98, -2.38, -0.68]","[-0.39, -5.68, 1.11]",509.15500000000003
"[-90.97, -2.37, -0.68]","[-0.39, -5.68, 1.11]",519.1569999999999
"[-90.95, -2.36, -0.68]","[-0.39, -5.68, 1.11]",529.021
"[-90.96, -2.34, -0.68]","[-0.39, -5.68, 1.11]",539.011
"[-90.97, -2.34, -0.69]","[-0.39, -5.68, 1.11]",549.155
"[-91.0, -2.36, -0.68]","[-0.39, -5.68, 1.11]",559.0169999999999
"[-90.95, -2.37, -0.68]","[-0.39, -5.68, 1.11]",569.153
"[-90.96, -2.41, -0.68]","[-0.39, -5.67, 1.11]",579.152
"[-91.01, -2.39, -0.69]","[-0.39, -5.68, 1.11]",589.009
"[-91.06, -2.37, -0.68]","[-0.39, -5.67, 1.11]",599.0269999999999
"[-90.98, -2.37, -0.69]","[-0.39, -5.67, 1.11]",609.011
"[-90.99, -2.39, -0.72]","[-0.39, -5.68, 1.11]",619.013
"[-90.96, -2.38, -0.69]","[-0.39, -5.67, 1.11]",629.0210000000001
"[-90.99, -2.4, -0.69]","[-0.38, -5.67, 1.11]",639.045
"[-90.97, -2.36, -0.68]","[-0.39, -5.67, 1.11]",652.014
"[-91.0, -2.36, -0.69]","[-0.38, -5.68, 1.11]",659.163
"[-90.95, -2.37, -0.69]","[-0.38, -5.67, 1.11]",669.0120000000001
"[-90.94, -2.34, -0.68]","[-0.38, -5.67, 1.11]",679.012
"[-90.95, -2.38, -0.7]","[-0.38, -5.68, 1.11]",689.0079999999999
"[-90.98, -2.37, -0.7]","[-0.38, -5.67, 1.11]",699.1659999999999
"[-90.96, -2.35, -0.7]","[-0.38, -5.67, 1.11]",709.021
"[-91.0, -2.35, -0.68]","[-0.38, -5.67, 1.11]",719.096
"[-90.99, -2.37, -0.68]","[-0.38, -5.67, 1.11]",729.017
"[-90.98, -2.36, -0.66]","[-0.38, -5.67, 1.11]",739.0219999999999
"[-91.0, -2.36, -0.67]","[-0.38, -5.67, 1.11]",749.066
"[-91.0, -2.4, -0.7]","[-0.38, -5.67, 1.11]",759.186
"[-91.02, -2.37, -0.69]","[-0.38, -5.67, 1.11]",769.005
"[-90.96, -2.35, -0.68]","[-0.38, -5.67, 1.11]",781.003
"[-90.99, -2.34, -0.67]","[-0.38, -5.67, 1.11]",789.002
"[-90.97, -2.4, -0.69]","[-0.38, -5.67, 1.11]",799.012
"[-90.99, -2.33, -0.66]","[-0.38, -5.67, 1.11]",809.075
"[-90.98, -2.35, -0.67]","[-0.38, -5.67, 1.11]",819.173
"[-91.01, -2.35, -0.68]","[-0.38, -5.67, 1.11]",829.003
"[-91.02, -2.34, -0.7]","[-0.38, -5.67, 1.11]",839.003
"[-91.02, -2.37, -0.7]","[-0.38, -5.66, 1.11]",849.051
"[-91.03, -2.36, -0.68]","[-0.38, -5.66, 1.11]",858.0020000000001
"[-91.05, -2.39, -0.71]","[-0.38, -5.67, 1.11]",869.0020000000001
"[-91.03, -2.36, -0.7]","[-0.38, -5.66, 1.11]",879.002
"[-91.03, -2.36, -0.7]","[-0.38, -5.66, 1.11]",889.0360000000001
"[-91.03, -2.36, -0.72]","[-0.38, -5.66, 1.11]",899.0350000000001
"[-91.06, -2.37, -0.71]","[-0.38, -5.66, 1.11]",909.081
"[-91.01, -2.34, -0.7]","[-0.38, -5.66, 1.11]",918.081
"[-91.01, -2.32, -0.69]","[-0.38, -5.66, 1.11]",930.0500000000001
"[-91.0, -2.34, -0.71]","[-0.38, -5.67, 1.11]",941.0809999999999
"[-91.0, -2.32, -0.69]","[-0.38, -5.66, 1.11]",949.048
"[-91.03, -2.35, -0.71]","[-0.38, -5.66, 1.11]",959.0490000000001
"[-91.02, -2.34, -0.71]","[-0.38, -5.67, 1.11]",968.082
"[-91.03, -2.34, -0.71]","[-0.37, -5.66, 1.11]",978.081
"[-91.01, -2.36, -0.71]","[-0.37, -5.66, 1.11]",989.0550000000001
"[-90.99, -2.31, -0.7]","[-0.37, -5.66, 1.11]",999.082
"[-91.05, -2.34, -0.7]","[-0.37, -5.66, 1.11]",1009.0840000000001
"[-91.01, -2.34, -0.71]","[-0.37, -5.66, 1.11]",1019.082
"[-91.01, -2.34, -0.73]","[-0.37, -5.66, 1.11]",1029.081
"[-90.98, -2.33, -0.72]","[-0.37, -5.66, 1.11]",1038.065
"[-91.02, -2.32, -0.71]","[-0.37, -5.66, 1.11]",1049.07
"[-91.01, -2.32, -0.71]","[-0.37, -5.66, 1.11]",1059.102
"[-91.02, -2.34, -0.72]","[-0.37, -5.66, 1.11]",1069.0539999999999
"[-91.02, -2.33, -0.71]","[-0.37, -5.66, 1.11]",1079.063
"[-91.01, -2.3, -0.68]","[-0.37, -5.66, 1.11]",1089.047
"[-91.06, -2.36, -0.72]","[-0.37, -5.66, 1.11]",1098.103
"[-91.03, -2.32, -0.72]","[-0.37, -5.66, 1.11]",1109.051
"[-91.02, -2.35, -0.74]","[-0.37, -5.66, 1.11]",1119.106
"[-91.03, -2.35, -0.75]","[-0.37, -5.66, 1.11]",1128.103
"[-91.01, -2.33, -0.75]","[-0.37, -5.66, 1.11]",1139.0690000000002
"[-91.01, -2.33, -0.73]","[-0.36, -5.66, 1.11]",1149.096
"[-91.04, -2.34, -0.75]","[-0.36, -5.65, 1.11]",1158.216
"[-91.02, -2.33, -0.74]","[-0.37, -5.66, 1.11]",1168.235
"[-91.03, -2.33, -0.74]","[-0.36, -5.66, 1.11]",1179.2540000000001
"[-91.01, -2.32, -0.74]","[-0.37, -5.66, 1.11]",1188.295
"[-91.03, -2.3, -0.73]","[-0.37, -5.66, 1.11]",1199.253
"[-91.05, -2.3, -0.74]","[-0.37, -5.66, 1.11]",1209.249
"[-91.04, -2.33, -0.74]","[-0.37, -5.66, 1.11]",1221.2540000000001
"[-91.04, -2.31, -0.73]","[-0.37, -5.66, 1.11]",1229.249
"[-91.03, -2.3, -0.73]","[-0.37, -5.66, 1.11]",1239.26
"[-91.01, -2.31, -0.73]","[-0.37, -5.66, 1.11]",1248.29
"[-91.04, -2.31, -0.73]","[-0.37, -5.66, 1.11]",1259.2479999999998
"[-91.03, -2.34, -0.74]","[-0.37, -5.66, 1.11]",1268.288
"[-91.03, -2.33, -0.75]","[-0.37, -5.66, 1.11]",1278.2910000000002
"[-91.03, -2.33, -0.74]","[-0.37, -5.66, 1.11]",1288.2530000000002
"[-91.01, -2.33, -0.73]","[-0.37, -5.66, 1.11]",1299.25
"[-91.02, -2.3, -0.74]","[-0.36, -5.66, 1.11]",1308.297
"[-91.02, -2.3, -0.73]","[-0.37, -5.66, 1.11]",1318.295
"[-91.01, -2.32, -0.73]","[-0.37, -5.66, 1.11]",1328.2910000000002
"[-91.04, -2.31, -0.75]","[-0.37, -5.66, 1.11]",1338.291
