F,G,time
"[-93.08, -4.05, -0.38]","[-0.81, -5.51, 0.67]",14.006
"[-93.05, -4.02, -0.39]","[-0.81, -5.51, 0.67]",16.037
"[-93.13, -4.07, -0.42]","[-0.81, -5.51, 0.67]",18.005
"[-93.39, -4.02, -0.59]","[-0.8, -5.51, 0.67]",48.022000000000006
"[-93.34, -4.02, -0.56]","[-0.8, -5.51, 0.67]",51.009
"[-93.36, -4.02, -0.55]","[-0.8, -5.51, 0.67]",52.013999999999996
"[-93.31, -4.03, -0.49]","[-0.8, -5.51, 0.67]",55.09
"[-93.29, -4.05, -0.37]","[-0.8, -5.51, 0.67]",65.089
"[-93.09, -4.05, -0.36]","[-0.8, -5.52, 0.67]",91.049
"[-93.08, -4.02, -0.37]","[-0.8, -5.52, 0.67]",93.175
"[-93.02, -4.03, -0.4]","[-0.8, -5.52, 0.67]",95.156
"[-93.04, -4.0, -0.58]","[-0.81, -5.52, 0.67]",126.01100000000001
"[-93.06, -3.97, -0.58]","[-0.81, -5.52, 0.67]",128.00400000000002
"[-93.04, -4.02, -0.52]","[-0.82, -5.52, 0.67]",130.00900000000001
"[-93.25, -4.01, -0.29]","[-0.79, -5.5, 0.68]",157.18099999999998
"[-93.27, -4.03, -0.32]","[-0.79, -5.5, 0.68]",163.135
"[-93.29, -4.03, -0.35]","[-0.78, -5.5, 0.68]",165.18
"[-93.31, -4.03, -0.39]","[-0.78, -5.5, 0.68]",167.06799999999998
"[-93.36, -3.98, -0.49]","[-0.79, -5.5, 0.68]",175.171
"[-93.25, -4.02, -0.48]","[-0.8, -5.51, 0.67]",200.037
"[-93.23, -3.98, -0.46]","[-0.8, -5.51, 0.67]",203.137
"[-93.18, -4.03, -0.42]","[-0.8, -5.51, 0.67]",205.05399999999997
"[-93.12, -4.01, -0.34]","[-0.79, -5.51, 0.67]",215.173
"[-93.08, -4.0, -0.33]","[-0.78, -5.51, 0.68]",225.176
"[-93.07, -4.04, -0.4]","[-0.78, -5.51, 0.68]",235.011
"[-93.09, -3.96, -0.5]","[-0.78, -5.51, 0.68]",245.003
"[-93.15, -3.93, -0.55]","[-0.79, -5.51, 0.68]",255.10399999999998
"[-93.18, -3.96, -0.53]","[-0.79, -5.5, 0.68]",265.004
"[-93.24, -3.95, -0.46]","[-0.78, -5.5, 0.68]",275.069
"[-93.24, -3.96, -0.38]","[-0.77, -5.5, 0.68]",286.003
"[-93.24, -4.01, -0.36]","[-0.77, -5.5, 0.68]",296.005
"[-93.25, -4.01, -0.39]","[-0.77, -5.5, 0.68]",306.00500000000005
"[-93.28, -3.96, -0.44]","[-0.77, -5.5, 0.68]",315.001
"[-93.23, -3.93, -0.46]","[-0.78, -5.5, 0.68]",325.004
"[-93.18, -3.97, -0.48]","[-0.78, -5.5, 0.68]",336.003
"[-93.14, -3.96, -0.46]","[-0.77, -5.51, 0.68]",346.011
"[-93.1, -3.94, -0.42]","[-0.77, -5.51, 0.68]",355.00399999999996
"[-93.09, -4.0, -0.42]","[-0.77, -5.51, 0.68]",365.00100000000003
"[-93.12, -3.97, -0.42]","[-0.77, -5.51, 0.68]",375.06
"[-93.18, -3.95, -0.44]","[-0.78, -5.51, 0.68]",385.004
"[-93.21, -3.95, -0.46]","[-0.78, -5.5, 0.68]",395.15299999999996
"[-93.26, -3.97, -0.46]","[-0.78, -5.5, 0.68]",406.003
