time,depth,torque,angle,angle_velocity,angle_acceleration
0.010033,47.32638931274414,-1.1759179830551147,-6618.31201171875,0.0858306884765625,-85.8306884765625
0.022091,47.40277862548828,-1.1759179830551147,-6618.31201171875,0.0,171.661376953125
0.034162,47.42361068725586,-1.1759179830551147,-6618.31201171875,0.0,0.0
0.046127,47.39583206176758,-1.1759179830551147,-6618.31201171875,0.0,-171.661376953125
0.058184,47.38194274902344,-1.1759179830551147,-6618.31201171875,0.0,85.8306884765625
0.072112,47.34722137451172,-1.1759179830551147,-6618.31201171875,0.0,0.0
0.084185,47.40277862548828,-1.1759179830551147,-6618.31201171875,0.0858306884765625,171.661376953125
0.096137,47.38888931274414,-1.1759179830551147,-6618.31201171875,-0.0858306884765625,171.661376953125
0.108126,47.38888931274414,-1.1759179830551147,-6618.31201171875,0.0,171.661376953125
0.120223,47.36111068725586,-1.1759179830551147,-6618.31201171875,0.0,85.8306884765625
0.132111,47.36805725097656,-1.1759179830551147,-6618.31201171875,-0.0858306884765625,-171.661376953125
0.144249,47.39583206176758,-1.1759179830551147,-6618.31201171875,0.0,-85.8306884765625
0.156155,47.41666793823242,-1.1759179830551147,-6618.31201171875,0.0,0.0
0.168246,47.42361068725586,-1.1759179830551147,-6618.31201171875,0.0,85.8306884765625
0.180139,47.35416793823242,-1.1759179830551147,-6618.31201171875,0.0858306884765625,0.0
0.19224,47.36111068725586,-1.1759179830551147,-6618.31201171875,0.0,-85.8306884765625
0.204134,47.42361068725586,-1.1759179830551147,-6618.31201171875,0.0,171.661376953125
0.216158,47.38194274902344,-1.1759179830551147,-6618.31201171875,-0.0858306884765625,171.661376953125
0.228251,47.38194274902344,-1.1759179830551147,-6618.31201171875,0.0,0.0
0.240164,47.38194274902344,-1.1759179830551147,-6618.31201171875,-0.0858306884765625,-171.661376953125
0.252246,47.33333206176758,-1.1759179830551147,-6618.31201171875,0.0,0.0
0.264248,47.36111068725586,-1.1759179830551147,-6618.31201171875,-0.0858306884765625,0.0
0.276158,47.42361068725586,-1.1759179830551147,-6618.31201171875,0.0,171.661376953125
0.28824,47.38888931274414,-1.1759179830551147,-6618.31201171875,0.0,85.8306884765625
0.300127,47.40277862548828,-1.1759179830551147,-6618.31201171875,0.0,85.8306884765625
