F,G,time
"[-91.98, -3.2, -1.73]","[-0.44, -5.6, 0.68]",5.033
"[-92.03, -3.17, -1.82]","[-0.43, -5.6, 0.69]",11.001999999999999
"[-92.21, -3.12, -1.94]","[-0.42, -5.6, 0.69]",22.006999999999998
"[-92.44, -3.12, -1.96]","[-0.42, -5.6, 0.69]",30.048
"[-92.66, -3.09, -1.83]","[-0.43, -5.59, 0.68]",41.014
"[-92.82, -3.11, -1.65]","[-0.43, -5.59, 0.68]",51.013999999999996
"[-92.88, -3.16, -1.54]","[-0.43, -5.59, 0.68]",61.015
"[-92.84, -3.17, -1.55]","[-0.42, -5.6, 0.68]",72.062
"[-92.72, -3.14, -1.68]","[-0.42, -5.61, 0.69]",81.012
"[-92.53, -3.1, -1.81]","[-0.42, -5.62, 0.69]",91.018
"[-92.38, -3.06, -1.89]","[-0.42, -5.62, 0.68]",101.049
"[-92.23, -3.05, -1.91]","[-0.43, -5.61, 0.68]",111.006
"[-92.17, -3.07, -1.87]","[-0.43, -5.61, 0.68]",121.002
"[-92.39, -3.21, -1.7]","[-0.43, -5.59, 0.68]",147.00199999999998
"[-92.42, -3.18, -1.69]","[-0.43, -5.59, 0.68]",149.04
"[-92.47, -3.21, -1.7]","[-0.43, -5.59, 0.68]",152.038
"[-92.64, -3.16, -1.7]","[-0.43, -5.59, 0.68]",161.03500000000003
"[-92.8, -3.11, -1.76]","[-0.43, -5.59, 0.68]",199.006
"[-92.65, -3.14, -1.69]","[-0.43, -5.6, 0.68]",201.05100000000002
"[-92.63, -3.15, -1.68]","[-0.42, -5.61, 0.68]",203.009
"[-92.58, -3.17, -1.68]","[-0.43, -5.6, 0.68]",205.011
"[-92.5, -3.15, -1.65]","[-0.43, -5.61, 0.68]",211.006
"[-92.38, -3.15, -1.67]","[-0.43, -5.61, 0.68]",221.008
"[-92.3, -3.1, -1.83]","[-0.43, -5.61, 0.68]",239.004
"[-92.28, -3.11, -1.83]","[-0.43, -5.61, 0.68]",241.053
"[-92.28, -3.15, -1.87]","[-0.43, -5.61, 0.68]",251.05499999999998
"[-92.36, -3.16, -1.8]","[-0.43, -5.6, 0.68]",261.04
"[-92.49, -3.2, -1.71]","[-0.43, -5.59, 0.69]",270.04699999999997
"[-92.62, -3.2, -1.62]","[-0.44, -5.59, 0.69]",281.03000000000003
"[-92.67, -3.18, -1.6]","[-0.44, -5.59, 0.69]",291.016
"[-92.67, -3.17, -1.62]","[-0.44, -5.58, 0.68]",301.046
"[-92.64, -3.16, -1.69]","[-0.44, -5.59, 0.68]",311.002
"[-92.58, -3.13, -1.74]","[-0.43, -5.6, 0.69]",321.009
