F,G,time
"[-92.89, -2.14, -0.73]","[0.13, -5.54, 0.93]",5.9959999999999996
"[-93.04, -2.14, -0.69]","[0.12, -5.54, 0.93]",7.9959999999999996
"[-93.18, -2.14, -0.64]","[0.12, -5.53, 0.93]",17.000999999999998
"[-93.25, -2.11, -0.59]","[0.11, -5.54, 0.93]",25.999000000000002
"[-93.29, -2.13, -0.57]","[0.11, -5.54, 0.93]",37.017
"[-93.22, -2.12, -0.58]","[0.1, -5.54, 0.93]",47.010000000000005
"[-93.13, -2.14, -0.62]","[0.1, -5.53, 0.93]",57.004
"[-92.87, -2.2, -0.73]","[0.09, -5.53, 0.93]",85.006
"[-92.85, -2.2, -0.73]","[0.09, -5.53, 0.93]",87.00099999999999
"[-92.85, -2.23, -0.72]","[0.09, -5.53, 0.93]",92.044
"[-92.88, -2.22, -0.72]","[0.09, -5.53, 0.93]",97.004
"[-93.12, -2.22, -0.69]","[0.08, -5.52, 0.93]",129.00900000000001
"[-93.11, -2.24, -0.69]","[0.07, -5.52, 0.93]",131.00500000000002
"[-93.15, -2.23, -0.7]","[0.08, -5.52, 0.93]",133.00500000000002
"[-93.13, -2.21, -0.69]","[0.07, -5.52, 0.93]",136.046
"[-93.13, -2.19, -0.64]","[0.08, -5.52, 0.93]",171.004
"[-93.09, -2.19, -0.64]","[0.07, -5.52, 0.93]",173.005
"[-93.11, -2.21, -0.65]","[0.08, -5.52, 0.93]",175.005
"[-93.1, -2.2, -0.65]","[0.07, -5.52, 0.93]",178.004
"[-92.97, -2.2, -0.71]","[0.07, -5.52, 0.93]",206.998
"[-92.94, -2.22, -0.7]","[0.07, -5.52, 0.93]",209.001
"[-92.97, -2.23, -0.71]","[0.07, -5.52, 0.93]",211.032
"[-93.04, -2.25, -0.67]","[0.07, -5.52, 0.93]",236.03199999999998
"[-93.06, -2.25, -0.67]","[0.07, -5.52, 0.93]",238.03199999999998
"[-93.06, -2.24, -0.68]","[0.07, -5.52, 0.93]",240.0
"[-93.13, -2.22, -0.66]","[0.07, -5.52, 0.93]",260.99899999999997
"[-93.12, -2.21, -0.65]","[0.07, -5.52, 0.93]",262.99899999999997
"[-93.12, -2.2, -0.64]","[0.07, -5.52, 0.93]",266.99899999999997
"[-93.11, -2.19, -0.64]","[0.07, -5.52, 0.93]",278.036
"[-93.11, -2.21, -0.66]","[0.07, -5.53, 0.93]",287.03499999999997
"[-93.06, -2.2, -0.67]","[0.07, -5.52, 0.93]",297.033
"[-93.04, -2.21, -0.67]","[0.07, -5.52, 0.93]",307.039
"[-93.03, -2.19, -0.67]","[0.07, -5.52, 0.93]",317.00899999999996
"[-93.02, -2.22, -0.65]","[0.07, -5.52, 0.93]",327.033
"[-93.03, -2.23, -0.63]","[0.07, -5.52, 0.93]",336.038
"[-93.06, -2.25, -0.63]","[0.07, -5.52, 0.93]",348.001
"[-93.09, -2.27, -0.65]","[0.06, -5.52, 0.93]",356.998
"[-93.09, -2.26, -0.67]","[0.06, -5.52, 0.93]",367.002
"[-93.09, -2.24, -0.65]","[0.06, -5.52, 0.93]",380.032
"[-93.08, -2.21, -0.64]","[0.06, -5.52, 0.93]",387.041
"[-93.08, -2.2, -0.64]","[0.06, -5.52, 0.93]",395.998
"[-93.06, -2.22, -0.65]","[0.06, -5.52, 0.93]",407.001
"[-93.04, -2.24, -0.65]","[0.06, -5.52, 0.93]",417.016
"[-93.03, -2.24, -0.67]","[0.06, -5.52, 0.93]",426.999
"[-93.06, -2.23, -0.65]","[0.06, -5.52, 0.93]",437.01099999999997
"[-93.03, -2.24, -0.63]","[0.06, -5.52, 0.93]",454.001
"[-93.06, -2.25, -0.62]","[0.06, -5.52, 0.93]",464.001
"[-93.06, -2.25, -0.62]","[0.06, -5.52, 0.93]",467.005
"[-93.11, -2.24, -0.65]","[0.06, -5.53, 0.93]",478.059
"[-93.07, -2.27, -0.64]","[0.06, -5.52, 0.93]",487.015
"[-93.04, -2.23, -0.66]","[0.05, -5.52, 0.93]",496.998
"[-93.05, -2.24, -0.65]","[0.05, -5.52, 0.93]",506.99799999999993
"[-93.03, -2.22, -0.65]","[0.05, -5.52, 0.93]",516.057
"[-93.05, -2.24, -0.64]","[0.05, -5.52, 0.93]",526.9979999999999
"[-93.03, -2.24, -0.64]","[0.05, -5.52, 0.93]",537.059
"[-93.01, -2.23, -0.66]","[0.06, -5.52, 0.93]",547.023
"[-93.04, -2.22, -0.66]","[0.05, -5.52, 0.93]",556.999
"[-93.06, -2.26, -0.66]","[0.05, -5.52, 0.93]",568.018
"[-93.05, -2.22, -0.65]","[0.05, -5.52, 0.93]",577.056
"[-93.08, -2.25, -0.66]","[0.05, -5.53, 0.93]",587.056
"[-93.05, -2.23, -0.67]","[0.05, -5.53, 0.93]",597.0569999999999
"[-93.06, -2.25, -0.65]","[0.05, -5.53, 0.93]",607.056
"[-93.04, -2.22, -0.66]","[0.05, -5.53, 0.93]",617.9989999999999
"[-93.03, -2.25, -0.65]","[0.05, -5.53, 0.93]",627.0559999999999
"[-93.02, -2.21, -0.66]","[0.05, -5.53, 0.93]",636.014
"[-93.03, -2.25, -0.64]","[0.05, -5.53, 0.93]",646.996
"[-93.05, -2.26, -0.65]","[0.04, -5.53, 0.93]",659.9979999999999
"[-93.02, -2.27, -0.65]","[0.04, -5.53, 0.93]",667.01
"[-93.09, -2.25, -0.66]","[0.04, -5.53, 0.93]",678.005
"[-93.03, -2.25, -0.64]","[0.05, -5.53, 0.93]",687.055
"[-93.03, -2.24, -0.65]","[0.05, -5.53, 0.93]",697.059
"[-93.04, -2.29, -0.64]","[0.04, -5.53, 0.93]",707.0490000000001
"[-93.02, -2.26, -0.65]","[0.04, -5.53, 0.93]",717.001
"[-93.02, -2.26, -0.64]","[0.04, -5.53, 0.93]",727.05
"[-93.0, -2.23, -0.64]","[0.04, -5.53, 0.93]",737.049
"[-93.02, -2.25, -0.63]","[0.04, -5.53, 0.93]",747.05
"[-93.01, -2.25, -0.63]","[0.04, -5.53, 0.93]",756.9979999999999
"[-93.04, -2.25, -0.65]","[0.04, -5.53, 0.93]",767.002
"[-93.04, -2.25, -0.65]","[0.04, -5.53, 0.93]",778.0219999999999
"[-93.02, -2.26, -0.65]","[0.04, -5.53, 0.93]",787.172
"[-93.03, -2.26, -0.66]","[0.04, -5.53, 0.93]",797.1279999999999
"[-93.02, -2.28, -0.66]","[0.04, -5.53, 0.93]",807.1700000000001
"[-92.99, -2.28, -0.66]","[0.04, -5.53, 0.93]",817.1220000000001
"[-93.02, -2.29, -0.66]","[0.04, -5.53, 0.93]",827.173
"[-93.01, -2.26, -0.66]","[0.04, -5.53, 0.93]",837.172
"[-93.03, -2.26, -0.66]","[0.04, -5.53, 0.93]",847.169
"[-93.01, -2.26, -0.67]","[0.04, -5.53, 0.93]",857.17
"[-93.01, -2.25, -0.68]","[0.04, -5.53, 0.93]",867.236
"[-93.03, -2.26, -0.66]","[0.04, -5.53, 0.93]",877.269
"[-92.99, -2.25, -0.66]","[0.04, -5.53, 0.93]",887.267
"[-93.01, -2.25, -0.65]","[0.04, -5.53, 0.93]",897.2750000000001
"[-93.03, -2.29, -0.66]","[0.04, -5.53, 0.93]",907.236
"[-93.01, -2.24, -0.67]","[0.04, -5.53, 0.93]",917.2320000000001
"[-93.02, -2.27, -0.66]","[0.04, -5.53, 0.93]",927.261
"[-93.02, -2.28, -0.67]","[0.04, -5.53, 0.93]",936.2700000000001
"[-93.0, -2.27, -0.66]","[0.04, -5.53, 0.93]",950.237
"[-93.01, -2.26, -0.66]","[0.04, -5.53, 0.93]",957.269
"[-92.99, -2.27, -0.66]","[0.04, -5.53, 0.93]",967.2349999999999
"[-93.03, -2.25, -0.68]","[0.03, -5.53, 0.93]",978.256
"[-93.0, -2.27, -0.66]","[0.03, -5.53, 0.93]",987.268
"[-93.01, -2.26, -0.67]","[0.03, -5.53, 0.93]",996.266
"[-93.05, -2.25, -0.68]","[0.03, -5.53, 0.93]",1007.269
"[-93.03, -2.26, -0.67]","[0.03, -5.53, 0.93]",1017.232
"[-92.98, -2.27, -0.67]","[0.03, -5.52, 0.93]",1027.236
"[-93.0, -2.27, -0.68]","[0.03, -5.52, 0.93]",1037.269
"[-93.0, -2.3, -0.68]","[0.03, -5.52, 0.93]",1047.259
"[-93.01, -2.28, -0.67]","[0.03, -5.52, 0.93]",1056.271
"[-93.0, -2.28, -0.67]","[0.03, -5.52, 0.93]",1067.235
"[-92.97, -2.27, -0.67]","[0.03, -5.52, 0.93]",1078.27
"[-92.99, -2.28, -0.68]","[0.03, -5.52, 0.93]",1087.235
"[-93.05, -2.29, -0.69]","[0.03, -5.52, 0.93]",1097.2630000000001
"[-93.04, -2.27, -0.67]","[0.03, -5.52, 0.93]",1107.248
"[-93.05, -2.29, -0.68]","[0.03, -5.52, 0.93]",1117.2359999999999
"[-93.02, -2.31, -0.68]","[0.03, -5.52, 0.93]",1127.267
"[-93.01, -2.31, -0.67]","[0.03, -5.52, 0.93]",1137.27
