F,G,time
"[-92.85, -2.02, -0.82]","[0.28, -5.54, 0.91]",5.998
"[-92.71, -2.02, -0.83]","[0.28, -5.53, 0.9]",11.004999999999999
"[-92.61, -2.0, -0.83]","[0.28, -5.53, 0.9]",20.997999999999998
"[-92.64, -2.02, -0.81]","[0.28, -5.52, 0.9]",31.008999999999997
"[-93.06, -2.03, -0.68]","[0.28, -5.5, 0.9]",59.012
"[-93.17, -2.02, -0.69]","[0.28, -5.5, 0.9]",61.002
"[-93.15, -2.01, -0.68]","[0.28, -5.5, 0.9]",62.064
"[-93.34, -2.0, -0.66]","[0.28, -5.5, 0.91]",71.063
"[-93.31, -1.99, -0.63]","[0.28, -5.52, 0.91]",103.004
"[-93.3, -2.02, -0.63]","[0.28, -5.52, 0.91]",108.0
"[-93.23, -1.98, -0.65]","[0.28, -5.52, 0.9]",109.06299999999999
"[-93.19, -2.03, -0.64]","[0.28, -5.52, 0.9]",112.0
"[-93.03, -2.02, -0.69]","[0.27, -5.52, 0.9]",121.003
"[-92.81, -2.02, -0.77]","[0.28, -5.52, 0.9]",149.04700000000003
"[-92.7, -2.02, -0.85]","[0.27, -5.51, 0.9]",151.041
"[-92.75, -2.03, -0.85]","[0.27, -5.51, 0.9]",192.018
"[-93.25, -2.0, -0.6]","[0.27, -5.49, 0.9]",194.00300000000001
"[-93.26, -2.02, -0.61]","[0.27, -5.49, 0.9]",196.02800000000002
"[-93.3, -2.04, -0.61]","[0.27, -5.49, 0.91]",197.04
"[-93.32, -2.04, -0.59]","[0.27, -5.49, 0.9]",199.041
"[-93.34, -2.04, -0.61]","[0.27, -5.49, 0.9]",204.003
"[-93.31, -1.98, -0.68]","[0.28, -5.51, 0.91]",230.00300000000001
"[-93.23, -1.99, -0.68]","[0.28, -5.51, 0.9]",232.035
"[-93.23, -1.98, -0.68]","[0.28, -5.51, 0.9]",234.003
"[-93.03, -2.02, -0.7]","[0.27, -5.51, 0.9]",249.007
"[-93.0, -1.98, -0.71]","[0.28, -5.51, 0.91]",251.04100000000003
"[-92.87, -1.98, -0.73]","[0.28, -5.51, 0.9]",261.042
"[-92.81, -2.0, -0.76]","[0.27, -5.51, 0.9]",271.00600000000003
"[-92.83, -2.02, -0.79]","[0.28, -5.51, 0.9]",281.007
"[-92.88, -2.0, -0.78]","[0.28, -5.5, 0.9]",291.01
"[-92.98, -1.99, -0.75]","[0.27, -5.5, 0.9]",301.008
"[-93.12, -2.01, -0.69]","[0.28, -5.49, 0.9]",311.007
"[-93.25, -2.02, -0.66]","[0.28, -5.49, 0.91]",321.003
"[-93.34, -1.98, -0.61]","[0.28, -5.49, 0.91]",331.003
"[-93.33, -2.03, -0.59]","[0.28, -5.49, 0.91]",341.01599999999996
"[-93.28, -2.0, -0.62]","[0.28, -5.5, 0.91]",351.009
"[-93.2, -2.0, -0.69]","[0.28, -5.5, 0.9]",361.064
"[-93.07, -2.0, -0.73]","[0.27, -5.51, 0.91]",371.00899999999996
"[-92.97, -1.97, -0.76]","[0.28, -5.51, 0.9]",381.013
"[-92.91, -2.02, -0.78]","[0.28, -5.51, 0.9]",394.00600000000003
"[-92.85, -2.0, -0.77]","[0.28, -5.51, 0.9]",401.011
"[-92.87, -2.0, -0.75]","[0.28, -5.5, 0.9]",411.177
"[-92.97, -2.01, -0.72]","[0.28, -5.5, 0.9]",421.008
"[-93.08, -2.01, -0.69]","[0.28, -5.49, 0.9]",431.00699999999995
