time,depth,torque,angle,angle_velocity,angle_acceleration
0.009038,46.86805725097656,-1.6442197561264038,-5222.97705078125,0.0,-85.8306884765625
0.022062,46.875,-1.6442197561264038,-5222.97802734375,0.0,0.0
0.034076,46.95138931274414,-1.6442197561264038,-5222.97802734375,0.0858306884765625,0.0
0.046053,46.9375,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,85.8306884765625
0.058016,46.94444274902344,-1.6442197561264038,-5222.97705078125,0.0,0.0
0.070008,46.90972137451172,-1.6442197561264038,-5222.97802734375,0.0,85.8306884765625
0.08205,46.88194274902344,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,-171.661376953125
0.094049,46.89583206176758,-1.6442197561264038,-5222.97802734375,0.0858306884765625,-171.661376953125
0.10602,46.86805725097656,-1.6442197561264038,-5222.97705078125,0.0858306884765625,0.0
0.118006,46.95138931274414,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,-171.661376953125
0.130018,46.93055725097656,-1.6442197561264038,-5222.97705078125,0.0,0.0
0.142072,46.9375,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,171.661376953125
0.154069,46.93055725097656,-1.6442197561264038,-5222.97705078125,0.0,-85.8306884765625
0.166068,46.875,-1.6442197561264038,-5222.97705078125,0.0,0.0
0.178004,46.88194274902344,-1.6442197561264038,-5222.97802734375,0.0858306884765625,0.0
0.190017,46.875,-1.6442197561264038,-5222.97705078125,0.0,85.8306884765625
0.202046,46.88194274902344,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,-171.661376953125
0.214063,46.86111068725586,-1.6442197561264038,-5222.97705078125,0.0858306884765625,0.0
0.226064,46.875,-1.6442197561264038,-5222.97705078125,0.0858306884765625,0.0
0.238024,46.9375,-1.6442197561264038,-5222.97705078125,0.0,0.0
0.250061,46.94444274902344,-1.6442197561264038,-5222.97705078125,0.0,-85.8306884765625
0.262061,46.89583206176758,-1.6442197561264038,-5222.97705078125,0.0858306884765625,0.0
0.274064,46.93055725097656,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,-85.8306884765625
0.286061,46.95138931274414,-1.6442197561264038,-5222.97802734375,0.0858306884765625,-85.8306884765625
0.298025,46.90277862548828,-1.6442197561264038,-5222.97802734375,0.0,-85.8306884765625
0.309789,46.88194274902344,-1.6442197561264038,-5222.97802734375,0.0,0.0
0.321847,46.95138931274414,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,-85.8306884765625
0.333844,46.96527862548828,-1.6442197561264038,-5222.97705078125,0.0,0.0
0.345842,46.88194274902344,-1.6442197561264038,-5222.97802734375,0.0858306884765625,257.4920654296875
0.357833,46.875,-1.6442197561264038,-5222.97802734375,0.0,171.661376953125
0.369845,46.89583206176758,-1.6442197561264038,-5222.97802734375,0.0,85.8306884765625
0.381831,46.875,-1.6442197561264038,-5222.97705078125,0.0,0.0
0.393829,46.88194274902344,-1.6442197561264038,-5222.97802734375,0.0,0.0
0.405829,46.95138931274414,-1.6442197561264038,-5222.97802734375,-0.0858306884765625,-85.8306884765625
0.41784,46.90972137451172,-1.6442197561264038,-5222.97705078125,0.0,-171.661376953125
0.429788,46.90277862548828,-1.6442197561264038,-5222.97705078125,0.0,85.8306884765625
0.441789,46.90972137451172,-1.6442197561264038,-5222.97802734375,0.0,257.4920654296875
0.455828,46.86805725097656,-1.6442197561264038,-5222.97705078125,0.0858306884765625,-85.8306884765625
0.46783,46.89583206176758,-1.6442197561264038,-5222.97802734375,0.0,0.0
0.47979,46.875,-1.6442197561264038,-5222.97705078125,0.0,171.661376953125
0.491828,46.89583206176758,-1.6442197561264038,-5222.97802734375,-0.0858306884765625,-171.661376953125
0.503828,46.86805725097656,-1.6442197561264038,-5222.97705078125,0.0,0.0
0.51579,46.89583206176758,-1.6442197561264038,-5222.97705078125,0.0,0.0
0.527796,46.9375,-1.6442197561264038,-5222.97705078125,0.0858306884765625,85.8306884765625
0.539928,46.9375,-1.6442197561264038,-5222.97705078125,0.0858306884765625,-171.661376953125
0.551843,46.88194274902344,-1.6442197561264038,-5222.97802734375,0.0,171.661376953125
0.563841,46.875,-1.6442197561264038,-5222.97705078125,0.0858306884765625,0.0
0.57595,46.93055725097656,-1.6442197561264038,-5222.97802734375,0.0858306884765625,-171.661376953125
0.587859,46.90972137451172,-1.6442197561264038,-5222.97705078125,0.0,0.0
0.599925,46.89583206176758,-1.6442197561264038,-5222.97705078125,0.0,-85.8306884765625
0.61183,46.9375,-1.6442197561264038,-5222.97802734375,0.0,85.8306884765625
0.623938,46.88194274902344,-1.6442197561264038,-5222.97705078125,0.0858306884765625,0.0
0.635952,46.86805725097656,-1.6442197561264038,-5222.97705078125,0.0,-85.8306884765625
0.647793,46.94444274902344,-1.6442197561264038,-5222.97802734375,-0.0858306884765625,85.8306884765625
0.661797,46.94444274902344,-1.6442197561264038,-5222.97705078125,0.0,0.0
0.673935,46.9375,-1.6442197561264038,-5222.97705078125,0.0,0.0
0.685948,46.89583206176758,-1.6442197561264038,-5222.97705078125,0.0,0.0
0.697876,46.86111068725586,-1.6442197561264038,-5222.97705078125,0.0,0.0
0.709925,46.93055725097656,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,171.661376953125
0.721972,46.9375,-1.6442197561264038,-5222.97705078125,0.0858306884765625,0.0
0.733956,46.86805725097656,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,-85.8306884765625
0.745792,46.875,-1.6442197561264038,-5222.97802734375,0.0,0.0
0.7579,46.90972137451172,-1.6442197561264038,-5222.97705078125,0.171661376953125,85.8306884765625
0.769961,46.93055725097656,-1.6442197561264038,-5222.97802734375,0.0,85.8306884765625
0.781983,46.9375,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,171.661376953125
0.79393,46.86111068725586,-1.6442197561264038,-5222.97802734375,0.171661376953125,-171.661376953125
0.806825,46.89583206176758,-1.6442197561264038,-5222.97705078125,-0.171661376953125,0.0
0.819959,46.94444274902344,-1.6442197561264038,-5222.97705078125,0.0,0.0
0.831982,46.88194274902344,-1.6442197561264038,-5222.97802734375,0.0858306884765625,257.4920654296875
0.843895,46.93055725097656,-1.6442197561264038,-5222.97705078125,0.0,-85.8306884765625
0.855996,46.90972137451172,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,171.661376953125
0.867903,46.90972137451172,-1.6442197561264038,-5222.97802734375,-0.0858306884765625,171.661376953125
0.879968,46.94444274902344,-1.6442197561264038,-5222.97705078125,0.0,0.0
0.891967,46.86805725097656,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,-257.4920654296875
0.905171,46.89583206176758,-1.6442197561264038,-5222.97705078125,0.0858306884765625,-85.8306884765625
0.917169,46.91666793823242,-1.6442197561264038,-5222.97705078125,0.0,85.8306884765625
0.928978,46.9375,-1.6442197561264038,-5222.97802734375,0.0,0.0
0.941171,46.91666793823242,-1.6442197561264038,-5222.97802734375,0.0,0.0
0.953176,46.88194274902344,-1.6442197561264038,-5222.97705078125,0.0,85.8306884765625
0.966176,46.90277862548828,-1.6442197561264038,-5222.97705078125,0.0,171.661376953125
0.978991,46.93055725097656,-1.6442197561264038,-5222.97705078125,0.0,0.0
0.991176,46.89583206176758,-1.6442197561264038,-5222.97705078125,0.0,0.0
1.003168,46.95138931274414,-1.6442197561264038,-5222.97802734375,0.0,0.0
1.015178,46.89583206176758,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,0.0
1.027042,46.90277862548828,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,171.661376953125
1.039178,46.95138931274414,-1.6442197561264038,-5222.97705078125,0.0,0.0
1.051166,46.9375,-1.6442197561264038,-5222.97802734375,-0.0858306884765625,-171.661376953125
1.063178,46.91666793823242,-1.6442197561264038,-5222.97705078125,0.0,-85.8306884765625
1.075177,46.86805725097656,-1.6442197561264038,-5222.97802734375,0.0,171.661376953125
1.088977,46.86805725097656,-1.6442197561264038,-5222.97705078125,0.0,85.8306884765625
1.100985,46.95138931274414,-1.6442197561264038,-5222.97802734375,-0.0858306884765625,171.661376953125
1.112975,46.9375,-1.6442197561264038,-5222.97802734375,0.0,0.0
1.125179,46.88194274902344,-1.6442197561264038,-5222.97705078125,0.0858306884765625,-85.8306884765625
1.137181,46.94444274902344,-1.6442197561264038,-5222.97705078125,0.0,0.0
1.150019,46.86111068725586,-1.6442197561264038,-5222.97705078125,0.0,0.0
1.163168,46.94444274902344,-1.6442197561264038,-5222.97705078125,0.0,0.0
1.175173,46.875,-1.6442197561264038,-5222.97705078125,0.0858306884765625,0.0
1.187172,46.93055725097656,-1.6442197561264038,-5222.97705078125,0.0,0.0
1.199031,46.90277862548828,-1.6442197561264038,-5222.97705078125,0.0858306884765625,-85.8306884765625
1.210975,46.90277862548828,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,85.8306884765625
1.223174,46.90972137451172,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,-171.661376953125
1.236173,46.90972137451172,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,85.8306884765625
1.248984,46.88194274902344,-1.6442197561264038,-5222.97705078125,0.0,-85.8306884765625
1.260975,46.86805725097656,-1.6442197561264038,-5222.97705078125,0.0858306884765625,-171.661376953125
1.273177,46.93055725097656,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,-171.661376953125
1.285004,46.90972137451172,-1.6442197561264038,-5222.97802734375,0.0,85.8306884765625
1.297158,46.9375,-1.6442197561264038,-5222.97705078125,0.0,0.0
1.309168,46.94444274902344,-1.6442197561264038,-5222.97705078125,0.0,0.0
1.321175,46.90277862548828,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,-85.8306884765625
1.333159,46.86805725097656,-1.6442197561264038,-5222.97705078125,0.0858306884765625,0.0
1.345073,46.91666793823242,-1.6442197561264038,-5222.97802734375,0.0858306884765625,171.661376953125
1.356977,46.95138931274414,-1.6442197561264038,-5222.97705078125,0.0,171.661376953125
1.369017,46.875,-1.6442197561264038,-5222.97802734375,-0.0858306884765625,-171.661376953125
1.380993,46.94444274902344,-1.6442197561264038,-5222.97802734375,0.0858306884765625,171.661376953125
1.393172,46.95138931274414,-1.6442197561264038,-5222.97705078125,0.0,0.0
1.405178,46.875,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,-85.8306884765625
1.41702,46.89583206176758,-1.6442197561264038,-5222.97802734375,0.0,-85.8306884765625
1.431154,46.93055725097656,-1.6442197561264038,-5222.97802734375,0.0,0.0
1.443181,46.89583206176758,-1.6442197561264038,-5222.97802734375,0.0,-85.8306884765625
1.455153,46.91666793823242,-1.6442197561264038,-5222.97802734375,0.0858306884765625,-85.8306884765625
1.467154,46.88194274902344,-1.6442197561264038,-5222.97705078125,0.0,0.0
1.479151,46.89583206176758,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,171.661376953125
1.491152,46.90972137451172,-1.6442197561264038,-5222.97802734375,0.0858306884765625,171.661376953125
1.503153,46.86111068725586,-1.6442197561264038,-5222.97705078125,0.0858306884765625,-85.8306884765625
1.515144,46.875,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,-85.8306884765625
1.526984,46.86805725097656,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,257.4920654296875
1.539155,46.93055725097656,-1.6442197561264038,-5222.97802734375,0.0858306884765625,-171.661376953125
1.551171,46.91666793823242,-1.6442197561264038,-5222.97802734375,0.0,0.0
1.563147,46.875,-1.6442197561264038,-5222.97705078125,0.0858306884765625,0.0
1.575007,46.86805725097656,-1.6442197561264038,-5222.97802734375,0.0,0.0
1.58715,46.90277862548828,-1.6442197561264038,-5222.97802734375,0.0,0.0
1.59898,46.94444274902344,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,171.661376953125
1.611149,46.82638931274414,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,171.661376953125
1.623007,46.86805725097656,-1.6442197561264038,-5222.97802734375,0.0,-85.8306884765625
1.634981,46.88194274902344,-1.6442197561264038,-5222.97802734375,-0.0858306884765625,343.32275390625
1.647154,46.9375,-1.6442197561264038,-5222.97802734375,0.0858306884765625,85.8306884765625
1.661148,46.86805725097656,-1.6442197561264038,-5222.97802734375,-0.0858306884765625,171.661376953125
1.673148,46.9375,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,0.0
1.684984,46.89583206176758,-1.6442197561264038,-5222.97705078125,0.0,-257.4920654296875
1.697159,46.93055725097656,-1.6442197561264038,-5222.97705078125,0.0,85.8306884765625
1.709149,46.91666793823242,-1.6442197561264038,-5222.97705078125,0.0,85.8306884765625
1.721155,46.89583206176758,-1.6442197561264038,-5222.97705078125,0.0,-85.8306884765625
1.732979,46.88194274902344,-1.6442197561264038,-5222.97802734375,0.0858306884765625,171.661376953125
1.745177,46.86805725097656,-1.6442197561264038,-5222.97705078125,0.0,85.8306884765625
1.75716,46.875,-1.6442197561264038,-5222.97705078125,0.0,171.661376953125
1.769144,46.88194274902344,-1.6442197561264038,-5222.97705078125,0.0,85.8306884765625
1.78098,46.9375,-1.6442197561264038,-5222.97705078125,0.0,0.0
1.792997,46.90277862548828,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,-85.8306884765625
1.805028,46.88194274902344,-1.6442197561264038,-5222.97802734375,0.0,0.0
1.817137,46.86805725097656,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,85.8306884765625
1.829149,46.90277862548828,-1.6442197561264038,-5222.97802734375,-0.0858306884765625,0.0
1.840977,46.86805725097656,-1.6442197561264038,-5222.97802734375,0.0,-85.8306884765625
1.853154,46.875,-1.6442197561264038,-5222.97705078125,0.0858306884765625,171.661376953125
1.865131,46.90277862548828,-1.6442197561264038,-5222.97705078125,0.0,171.661376953125
1.87713,46.90972137451172,-1.6442197561264038,-5222.97802734375,-0.0858306884765625,0.0
1.889012,46.94444274902344,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,-85.8306884765625
1.901156,46.90277862548828,-1.6442197561264038,-5222.97705078125,0.0,171.661376953125
1.91316,46.89583206176758,-1.6442197561264038,-5222.97802734375,0.0,-171.661376953125
1.924979,46.91666793823242,-1.6442197561264038,-5222.97802734375,0.0858306884765625,-85.8306884765625
1.937159,46.90972137451172,-1.6442197561264038,-5222.97705078125,0.0,0.0
1.949143,46.875,-1.6442197561264038,-5222.97705078125,0.0858306884765625,85.8306884765625
1.963144,46.93055725097656,-1.6442197561264038,-5222.97802734375,0.0858306884765625,171.661376953125
1.975149,46.91666793823242,-1.6442197561264038,-5222.97705078125,0.0,0.0
1.987157,46.91666793823242,-1.6442197561264038,-5222.97802734375,0.0,171.661376953125
2.001159,46.94444274902344,-1.6442197561264038,-5222.97802734375,-0.0858306884765625,0.0
2.012983,46.88194274902344,-1.6442197561264038,-5222.97705078125,0.0,-85.8306884765625
2.025005,46.875,-1.6442197561264038,-5222.97802734375,0.0,0.0
2.037155,46.95138931274414,-1.6442197561264038,-5222.97802734375,0.0858306884765625,0.0
2.049152,46.94444274902344,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,85.8306884765625
2.061156,46.94444274902344,-1.6442197561264038,-5222.97705078125,0.0,-85.8306884765625
2.072979,46.88194274902344,-1.6442197561264038,-5222.97705078125,0.0858306884765625,0.0
2.085028,46.94444274902344,-1.6442197561264038,-5222.97705078125,0.0858306884765625,0.0
2.097159,46.8125,-1.6442197561264038,-5222.97705078125,0.0,0.0
2.109164,46.86111068725586,-1.6442197561264038,-5222.97705078125,0.0858306884765625,0.0
2.120976,46.84027862548828,-1.6442197561264038,-5222.97705078125,0.0858306884765625,-343.32275390625
2.133042,46.86805725097656,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,171.661376953125
2.145041,46.90277862548828,-1.6442197561264038,-5222.97705078125,0.0858306884765625,-171.661376953125
2.157046,46.80555725097656,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,85.8306884765625
2.169035,46.83333206176758,-1.6442197561264038,-5222.97705078125,0.0858306884765625,85.8306884765625
2.181043,46.84722137451172,-1.6442197561264038,-5222.97705078125,0.0858306884765625,-343.32275390625
2.192922,46.84027862548828,-1.6442197561264038,-5222.97705078125,0.0858306884765625,0.0
2.205043,46.88194274902344,-1.6442197561264038,-5222.97705078125,0.0,-257.4920654296875
2.216873,46.86805725097656,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,85.8306884765625
2.236872,46.8125,-1.6442197561264038,-5222.97705078125,0.0,85.8306884765625
2.254876,46.83333206176758,-1.6442197561264038,-5222.97705078125,0.0858306884765625,-85.8306884765625
2.266871,46.83333206176758,-1.6442197561264038,-5222.97705078125,0.0,-85.8306884765625
2.278871,46.86805725097656,-1.6442197561264038,-5222.97705078125,-0.0858306884765625,85.8306884765625
2.290877,46.82638931274414,-1.6442197561264038,-5222.97705078125,-0.171661376953125,0.0
2.302907,46.90277862548828,-1.6442197561264038,-5222.97705078125,0.0858306884765625,257.4920654296875
2.314872,46.89583206176758,-1.6442197561264038,-5222.97705078125,0.2574920654296875,-171.661376953125
2.326871,46.84722137451172,-1.6442197561264038,-5222.97705078125,0.0858306884765625,0.0
2.338872,46.88194274902344,-1.6442197561264038,-5222.97705078125,0.0,0.0
2.350872,46.79861068725586,-1.6442197561264038,-5222.97705078125,0.0,0.0
2.362875,46.83333206176758,-1.6442197561264038,-5222.97705078125,0.0,0.0
