F,G,time
"[-93.75, -1.96, -0.12]","[0.22, -5.54, 0.93]",9.039
"[-93.55, -1.97, -0.24]","[0.21, -5.53, 0.92]",14.003
"[-93.35, -1.94, -0.39]","[0.2, -5.54, 0.92]",24.061
"[-93.03, -1.97, -0.47]","[0.2, -5.53, 0.92]",34.056000000000004
"[-92.76, -1.98, -0.51]","[0.21, -5.52, 0.92]",44.062
"[-92.6, -1.98, -0.54]","[0.21, -5.51, 0.92]",54.065000000000005
"[-92.59, -2.04, -0.54]","[0.21, -5.51, 0.92]",64.066
"[-93.15, -2.02, -0.33]","[0.21, -5.5, 0.92]",92.048
"[-93.26, -2.06, -0.31]","[0.21, -5.51, 0.92]",94.048
"[-93.28, -2.04, -0.32]","[0.21, -5.51, 0.92]",97.04
"[-93.71, -1.99, -0.18]","[0.2, -5.52, 0.92]",126.006
"[-93.67, -1.99, -0.17]","[0.2, -5.52, 0.92]",128.05700000000002
"[-93.7, -2.02, -0.17]","[0.2, -5.52, 0.92]",130.00300000000001
"[-93.65, -1.98, -0.15]","[0.2, -5.52, 0.92]",134.001
"[-93.13, -1.99, -0.34]","[0.19, -5.52, 0.92]",158.062
"[-93.1, -1.99, -0.38]","[0.2, -5.51, 0.92]",160.053
"[-92.99, -1.96, -0.44]","[0.2, -5.51, 0.92]",164.053
"[-92.81, -2.01, -0.55]","[0.2, -5.51, 0.92]",174.057
"[-92.8, -2.04, -0.52]","[0.2, -5.5, 0.91]",220.01100000000002
"[-93.27, -1.99, -0.28]","[0.21, -5.5, 0.92]",222.011
"[-93.29, -2.03, -0.27]","[0.2, -5.5, 0.92]",224.011
"[-93.35, -2.02, -0.27]","[0.2, -5.5, 0.92]",225.053
"[-93.39, -2.05, -0.28]","[0.2, -5.5, 0.92]",227.054
"[-93.52, -2.03, -0.27]","[0.2, -5.51, 0.92]",234.053
"[-93.64, -2.01, -0.24]","[0.2, -5.51, 0.92]",244.054
"[-93.39, -1.94, -0.28]","[0.2, -5.52, 0.92]",273.053
"[-93.34, -1.96, -0.28]","[0.2, -5.51, 0.92]",276.01300000000003
"[-93.3, -1.96, -0.29]","[0.2, -5.51, 0.92]",278.01
"[-93.2, -2.0, -0.35]","[0.2, -5.51, 0.92]",284.054
"[-93.0, -1.97, -0.42]","[0.2, -5.51, 0.92]",294.054
"[-92.83, -2.0, -0.48]","[0.2, -5.51, 0.92]",304.053
"[-92.84, -2.0, -0.5]","[0.2, -5.51, 0.92]",314.05300000000005
"[-92.88, -2.0, -0.46]","[0.2, -5.5, 0.92]",324.053
"[-92.99, -1.99, -0.41]","[0.2, -5.5, 0.92]",334.053
"[-93.18, -2.02, -0.34]","[0.21, -5.5, 0.92]",344.053
"[-93.36, -2.05, -0.28]","[0.2, -5.5, 0.92]",354.053
"[-93.5, -2.01, -0.22]","[0.2, -5.5, 0.92]",364.053
"[-93.55, -1.98, -0.17]","[0.2, -5.5, 0.92]",374.07
"[-93.54, -1.99, -0.2]","[0.19, -5.51, 0.92]",384.137
"[-93.43, -1.98, -0.27]","[0.19, -5.51, 0.92]",394.00600000000003
"[-93.29, -1.99, -0.34]","[0.19, -5.51, 0.92]",404.046
"[-93.1, -2.0, -0.39]","[0.19, -5.51, 0.92]",414.158
"[-92.99, -1.98, -0.43]","[0.19, -5.51, 0.92]",424.148
"[-92.91, -2.03, -0.45]","[0.19, -5.5, 0.92]",434.14799999999997
"[-92.9, -2.01, -0.45]","[0.19, -5.5, 0.91]",444.15
"[-92.98, -2.03, -0.4]","[0.19, -5.5, 0.92]",454.157
"[-93.11, -2.05, -0.36]","[0.2, -5.5, 0.92]",464.15000000000003
"[-93.28, -2.02, -0.33]","[0.2, -5.5, 0.92]",474.16
"[-93.4, -2.02, -0.27]","[0.19, -5.5, 0.92]",484.149
"[-93.46, -2.01, -0.24]","[0.19, -5.5, 0.92]",494.15999999999997
"[-93.5, -2.03, -0.22]","[0.18, -5.5, 0.92]",504.15200000000004
"[-93.44, -2.01, -0.23]","[0.19, -5.5, 0.92]",516.004
"[-93.32, -1.99, -0.29]","[0.18, -5.51, 0.92]",524.147
