F,G,time
"[-93.01, -4.03, -1.22]","[-0.78, -5.47, 0.67]",17.008
"[-93.04, -4.0, -1.23]","[-0.78, -5.47, 0.67]",19.008
"[-93.02, -4.02, -1.23]","[-0.79, -5.47, 0.67]",22.009999999999998
"[-93.12, -3.97, -1.3]","[-0.78, -5.47, 0.67]",29.008
"[-93.0, -3.97, -1.25]","[-0.78, -5.48, 0.67]",61.008
"[-92.92, -3.98, -1.22]","[-0.78, -5.48, 0.67]",63.0
"[-92.87, -3.97, -1.22]","[-0.78, -5.48, 0.67]",68.006
"[-92.89, -3.96, -1.24]","[-0.78, -5.48, 0.67]",69.99900000000001
"[-92.77, -3.98, -1.25]","[-0.77, -5.49, 0.67]",79.06
"[-92.76, -3.97, -1.31]","[-0.78, -5.48, 0.67]",103.188
"[-92.79, -3.95, -1.3]","[-0.78, -5.48, 0.67]",105.127
"[-92.78, -4.0, -1.31]","[-0.77, -5.48, 0.67]",110.274
"[-93.0, -3.98, -1.24]","[-0.77, -5.47, 0.67]",137.274
"[-93.01, -3.97, -1.22]","[-0.77, -5.47, 0.68]",140.215
"[-93.03, -3.95, -1.23]","[-0.77, -5.47, 0.68]",142.21800000000002
"[-93.05, -3.96, -1.22]","[-0.77, -5.47, 0.67]",149.21599999999998
"[-93.04, -3.93, -1.24]","[-0.77, -5.47, 0.67]",159.216
"[-92.92, -3.92, -1.27]","[-0.77, -5.47, 0.67]",185.255
"[-92.88, -3.95, -1.28]","[-0.77, -5.47, 0.67]",187.254
"[-92.89, -3.95, -1.28]","[-0.77, -5.47, 0.68]",189.257
"[-92.85, -3.96, -1.29]","[-0.77, -5.48, 0.67]",199.22400000000002
"[-92.86, -3.95, -1.26]","[-0.76, -5.47, 0.68]",230.22500000000002
"[-92.91, -3.92, -1.27]","[-0.76, -5.47, 0.67]",231.254
"[-92.88, -3.93, -1.27]","[-0.76, -5.47, 0.67]",233.253
"[-92.91, -3.94, -1.28]","[-0.76, -5.47, 0.68]",239.231
"[-92.95, -3.96, -1.28]","[-0.76, -5.47, 0.68]",249.224
"[-93.02, -3.92, -1.3]","[-0.76, -5.47, 0.68]",259.227
"[-93.0, -3.92, -1.3]","[-0.77, -5.47, 0.68]",269.258
"[-92.95, -3.89, -1.27]","[-0.76, -5.47, 0.68]",279.22400000000005
"[-92.95, -3.89, -1.27]","[-0.77, -5.47, 0.67]",289.262
"[-92.9, -3.93, -1.3]","[-0.76, -5.47, 0.68]",299.226
"[-92.91, -3.93, -1.31]","[-0.76, -5.47, 0.68]",310.223
"[-92.86, -3.94, -1.31]","[-0.76, -5.47, 0.68]",319.224
"[-92.87, -3.95, -1.33]","[-0.76, -5.47, 0.68]",329.221
"[-92.89, -3.94, -1.31]","[-0.76, -5.47, 0.68]",339.22400000000005
"[-92.91, -3.95, -1.28]","[-0.76, -5.47, 0.68]",349.257
"[-92.91, -3.91, -1.27]","[-0.76, -5.47, 0.68]",362.22700000000003
"[-92.95, -3.93, -1.26]","[-0.76, -5.47, 0.68]",369.379
"[-92.94, -3.94, -1.28]","[-0.76, -5.47, 0.68]",379.379
"[-92.95, -3.95, -1.29]","[-0.76, -5.47, 0.68]",389.27299999999997
"[-92.94, -3.95, -1.3]","[-0.76, -5.47, 0.68]",399.218
"[-92.88, -3.92, -1.28]","[-0.76, -5.47, 0.68]",410.36699999999996
"[-92.88, -3.93, -1.28]","[-0.76, -5.47, 0.68]",419.332
"[-92.85, -3.93, -1.27]","[-0.75, -5.47, 0.68]",429.36800000000005
"[-92.87, -3.92, -1.28]","[-0.76, -5.47, 0.68]",439.38
"[-92.88, -3.93, -1.29]","[-0.76, -5.47, 0.68]",449.26300000000003
"[-92.92, -3.93, -1.29]","[-0.76, -5.47, 0.68]",459.228
"[-92.92, -3.93, -1.28]","[-0.76, -5.47, 0.68]",469.383
"[-92.92, -3.95, -1.29]","[-0.76, -5.47, 0.68]",479.27500000000003
"[-92.95, -3.94, -1.27]","[-0.76, -5.47, 0.68]",489.319
"[-92.96, -3.93, -1.28]","[-0.76, -5.47, 0.68]",499.22499999999997
"[-92.94, -3.92, -1.27]","[-0.76, -5.47, 0.68]",510.228
"[-92.93, -3.92, -1.26]","[-0.76, -5.47, 0.68]",519.261
"[-92.9, -3.91, -1.27]","[-0.76, -5.47, 0.68]",529.3820000000001
"[-92.88, -3.93, -1.28]","[-0.76, -5.47, 0.68]",539.224
"[-92.89, -3.92, -1.28]","[-0.76, -5.47, 0.68]",549.327
"[-92.9, -3.9, -1.28]","[-0.75, -5.47, 0.68]",559.38
"[-92.92, -3.9, -1.27]","[-0.76, -5.47, 0.68]",569.2700000000001
"[-92.94, -3.9, -1.27]","[-0.75, -5.47, 0.68]",579.268
"[-92.94, -3.88, -1.26]","[-0.75, -5.47, 0.68]",589.2230000000001
"[-92.95, -3.93, -1.27]","[-0.75, -5.47, 0.68]",599.3380000000001
"[-92.95, -3.88, -1.27]","[-0.75, -5.47, 0.68]",610.3629999999999
"[-92.95, -3.93, -1.28]","[-0.75, -5.47, 0.68]",619.321
"[-92.94, -3.88, -1.29]","[-0.75, -5.47, 0.68]",629.2280000000001
