time,depth,torque,angle,angle_velocity,angle_acceleration
0.010998,47.01388931274414,-1.9040508270263672,-5307.39990234375,0.0,-85.8306884765625
0.023009,46.98611068725586,-1.9040508270263672,-5307.39990234375,-0.0858306884765625,0.0
0.036028,47.00694274902344,-1.9040508270263672,-5307.39990234375,0.0,-85.8306884765625
0.048089,46.98611068725586,-1.9040508270263672,-5307.39990234375,-0.0858306884765625,-257.4920654296875
0.060083,46.97916793823242,-1.9040508270263672,-5307.39990234375,0.0,0.0
0.071963,47.03472137451172,-1.9040508270263672,-5307.39990234375,-0.171661376953125,85.8306884765625
0.08408,46.96527862548828,-1.9040508270263672,-5307.39990234375,0.0,-85.8306884765625
0.096162,47.04861068725586,-1.9040508270263672,-5307.39990234375,-0.0858306884765625,-85.8306884765625
0.110008,47.02083206176758,-1.9040508270263672,-5307.39990234375,0.0,85.8306884765625
0.121962,47.03472137451172,-1.9040508270263672,-5307.39990234375,0.0,0.0
0.133666,46.98611068725586,-1.9040508270263672,-5307.39990234375,-0.0858306884765625,85.8306884765625
0.14686,47.04166793823242,-1.9040508270263672,-5307.39990234375,0.0,0.0
0.158787,47.04166793823242,-1.9040508270263672,-5307.39990234375,-0.0858306884765625,0.0
0.170833,47.03472137451172,-1.9040508270263672,-5307.39990234375,0.0,0.0
0.181696,47.00694274902344,-1.9040508270263672,-5307.39990234375,0.0,0.0
0.195669,47.0,-1.9040508270263672,-5307.39990234375,-0.0858306884765625,-257.4920654296875
0.20767,47.03472137451172,-1.9040508270263672,-5307.39990234375,0.0,0.0
0.219815,46.97916793823242,-1.9040508270263672,-5307.39990234375,0.0,0.0
0.231815,46.97916793823242,-1.9040508270263672,-5307.39990234375,0.0858306884765625,-171.661376953125
0.244815,47.03472137451172,-1.9040508270263672,-5307.39990234375,0.0,0.0
0.256684,47.0,-1.9040508270263672,-5307.39990234375,0.0,0.0
0.268767,47.03472137451172,-1.9040508270263672,-5307.39990234375,0.0,171.661376953125
0.280809,47.00694274902344,-1.9040508270263672,-5307.39990234375,0.0858306884765625,0.0
0.292817,47.04166793823242,-1.9040508270263672,-5307.39990234375,0.0,0.0
0.304678,46.96527862548828,-1.9040508270263672,-5307.39990234375,0.0,0.0
0.316672,46.98611068725586,-1.9040508270263672,-5307.39990234375,0.0,-85.8306884765625
0.330674,46.95138931274414,-1.9040508270263672,-5307.39990234375,0.0,0.0
0.344809,46.97916793823242,-1.9040508270263672,-5307.39990234375,0.0,-85.8306884765625
0.356805,47.00694274902344,-1.9040508270263672,-5307.39990234375,0.0,0.0
0.36876,46.95138931274414,-1.9040508270263672,-5307.39990234375,-0.0858306884765625,85.8306884765625
0.380807,46.98611068725586,-1.9040508270263672,-5307.39990234375,0.0,0.0
0.392825,47.03472137451172,-1.9040508270263672,-5307.39990234375,0.0,0.0
0.404805,46.95138931274414,-1.9040508270263672,-5307.39990234375,0.0858306884765625,0.0
0.416671,46.95138931274414,-1.9040508270263672,-5307.39990234375,0.171661376953125,85.8306884765625
0.428684,46.96527862548828,-1.9040508270263672,-5307.39990234375,-0.0858306884765625,0.0
0.440676,47.01388931274414,-1.9040508270263672,-5307.39990234375,0.0858306884765625,-171.661376953125
0.452807,47.02083206176758,-1.9040508270263672,-5307.39990234375,0.0,0.0
0.464811,47.0,-1.9040508270263672,-5307.39990234375,-0.0858306884765625,171.661376953125
0.476682,47.03472137451172,-1.9040508270263672,-5307.39990234375,0.0,0.0
0.488778,47.0,-1.9040508270263672,-5307.39990234375,0.0,85.8306884765625
0.500805,47.04861068725586,-1.9040508270263672,-5307.39990234375,0.0,0.0
0.512811,46.97916793823242,-1.9040508270263672,-5307.39990234375,0.0,0.0
0.526671,47.00694274902344,-1.9040508270263672,-5307.39990234375,0.0,0.0
0.53871,47.01388931274414,-1.9040508270263672,-5307.39990234375,0.0858306884765625,0.0
