F,G,time
"[-93.42, -3.77, -0.68]","[-0.69, -5.42, 0.65]",755.269
"[-93.4, -3.77, -0.69]","[-0.69, -5.42, 0.65]",765.2679999999999
"[-93.4, -3.75, -0.72]","[-0.69, -5.42, 0.65]",775.167
"[-93.43, -3.77, -0.7]","[-0.68, -5.42, 0.65]",786.179
"[-93.41, -3.79, -0.7]","[-0.69, -5.42, 0.65]",795.276
"[-93.45, -3.78, -0.7]","[-0.68, -5.42, 0.65]",805.156
"[-93.4, -3.78, -0.69]","[-0.68, -5.42, 0.65]",815.318
"[-93.42, -3.78, -0.69]","[-0.68, -5.42, 0.65]",825.283
"[-93.37, -3.77, -0.7]","[-0.68, -5.42, 0.65]",835.313
"[-93.39, -3.78, -0.73]","[-0.68, -5.42, 0.65]",847.1149999999999
"[-93.45, -3.75, -0.72]","[-0.68, -5.42, 0.65]",855.148
"[-93.43, -3.77, -0.7]","[-0.68, -5.42, 0.65]",866.115
"[-93.44, -3.75, -0.7]","[-0.68, -5.42, 0.65]",878.115
"[-93.44, -3.76, -0.7]","[-0.68, -5.42, 0.65]",885.148
"[-93.39, -3.77, -0.7]","[-0.68, -5.42, 0.65]",895.15
"[-93.4, -3.75, -0.7]","[-0.68, -5.42, 0.65]",906.1139999999999
"[-93.47, -3.75, -0.7]","[-0.68, -5.42, 0.65]",915.115
"[-93.43, -3.75, -0.71]","[-0.68, -5.42, 0.65]",925.149
"[-93.42, -3.76, -0.69]","[-0.68, -5.42, 0.65]",935.154
"[-93.42, -3.77, -0.7]","[-0.68, -5.42, 0.65]",945.1129999999999
"[-93.39, -3.75, -0.71]","[-0.67, -5.42, 0.65]",955.112
"[-93.38, -3.76, -0.71]","[-0.68, -5.42, 0.65]",966.113
"[-93.41, -3.74, -0.71]","[-0.68, -5.42, 0.65]",975.15
"[-93.4, -3.73, -0.7]","[-0.67, -5.42, 0.65]",985.148
"[-93.41, -3.77, -0.69]","[-0.68, -5.42, 0.65]",995.15
"[-93.39, -3.76, -0.69]","[-0.67, -5.42, 0.65]",1005.1129999999999
"[-93.39, -3.74, -0.69]","[-0.67, -5.42, 0.65]",1015.1479999999999
"[-93.43, -3.75, -0.7]","[-0.67, -5.42, 0.65]",1026.113
"[-93.41, -3.74, -0.69]","[-0.67, -5.42, 0.65]",1035.115
"[-93.41, -3.74, -0.7]","[-0.67, -5.42, 0.65]",1045.141
"[-93.4, -3.71, -0.69]","[-0.67, -5.42, 0.65]",1057.115
"[-93.39, -3.74, -0.7]","[-0.67, -5.42, 0.65]",1066.147
"[-93.39, -3.74, -0.7]","[-0.67, -5.42, 0.65]",1075.289
"[-93.41, -3.74, -0.71]","[-0.67, -5.42, 0.65]",1086.1570000000002
"[-93.4, -3.76, -0.7]","[-0.67, -5.42, 0.65]",1095.288
"[-93.44, -3.75, -0.7]","[-0.67, -5.42, 0.65]",1105.2949999999998
"[-93.42, -3.72, -0.7]","[-0.67, -5.42, 0.66]",1115.289
"[-93.42, -3.73, -0.69]","[-0.67, -5.42, 0.66]",1125.294
"[-93.45, -3.73, -0.7]","[-0.67, -5.42, 0.66]",1135.2830000000001
"[-93.45, -3.73, -0.7]","[-0.67, -5.42, 0.66]",1146.175
"[-93.4, -3.74, -0.69]","[-0.67, -5.42, 0.65]",1159.29
"[-93.39, -3.73, -0.69]","[-0.67, -5.42, 0.65]",1166.1870000000001
"[-93.41, -3.73, -0.68]","[-0.67, -5.42, 0.65]",1175.288
"[-93.43, -3.73, -0.69]","[-0.67, -5.42, 0.65]",1185.29
"[-93.44, -3.74, -0.7]","[-0.67, -5.42, 0.66]",1195.3
"[-93.44, -3.72, -0.69]","[-0.67, -5.42, 0.65]",1206.113
"[-93.45, -3.72, -0.7]","[-0.67, -5.42, 0.65]",1216.22
"[-93.46, -3.74, -0.71]","[-0.67, -5.42, 0.66]",1225.296
"[-93.47, -3.74, -0.69]","[-0.67, -5.42, 0.65]",1235.2849999999999
"[-93.41, -3.72, -0.69]","[-0.67, -5.42, 0.66]",1245.299
"[-93.43, -3.71, -0.7]","[-0.67, -5.42, 0.66]",1256.115
"[-93.42, -3.74, -0.71]","[-0.67, -5.42, 0.66]",1266.173
"[-93.41, -3.71, -0.71]","[-0.67, -5.42, 0.66]",1275.2939999999999
"[-93.44, -3.72, -0.71]","[-0.67, -5.42, 0.66]",1285.299
"[-93.4, -3.74, -0.7]","[-0.67, -5.42, 0.66]",1295.2859999999998
"[-93.44, -3.7, -0.71]","[-0.66, -5.42, 0.66]",1305.19
"[-93.45, -3.72, -0.7]","[-0.66, -5.42, 0.66]",1315.286
"[-93.41, -3.74, -0.72]","[-0.66, -5.42, 0.66]",1326.113
"[-93.47, -3.73, -0.73]","[-0.66, -5.42, 0.66]",1335.526
"[-93.45, -3.71, -0.72]","[-0.66, -5.42, 0.66]",1345.49
"[-93.43, -3.71, -0.71]","[-0.66, -5.41, 0.66]",1356.53
"[-93.43, -3.72, -0.72]","[-0.66, -5.42, 0.66]",1365.51
"[-93.4, -3.71, -0.72]","[-0.66, -5.42, 0.66]",1375.5230000000001
"[-93.43, -3.71, -0.73]","[-0.66, -5.42, 0.66]",1386.3490000000002
"[-93.43, -3.71, -0.72]","[-0.66, -5.42, 0.66]",1395.518
"[-93.42, -3.74, -0.73]","[-0.66, -5.42, 0.66]",1405.347
"[-93.43, -3.72, -0.72]","[-0.66, -5.42, 0.66]",1415.518
"[-93.43, -3.7, -0.71]","[-0.66, -5.42, 0.66]",1425.5500000000002
"[-93.42, -3.71, -0.71]","[-0.66, -5.42, 0.66]",1435.559
"[-93.45, -3.72, -0.71]","[-0.66, -5.41, 0.66]",1448.525
"[-93.42, -3.68, -0.71]","[-0.66, -5.41, 0.66]",1455.376
"[-93.42, -3.72, -0.71]","[-0.66, -5.41, 0.66]",1465.561
"[-93.47, -3.74, -0.72]","[-0.66, -5.42, 0.66]",1475.564
"[-93.47, -3.71, -0.71]","[-0.66, -5.42, 0.66]",1485.555
"[-93.44, -3.71, -0.72]","[-0.66, -5.41, 0.66]",1495.552
"[-93.43, -3.7, -0.71]","[-0.66, -5.41, 0.66]",1505.414
"[-93.46, -3.71, -0.71]","[-0.66, -5.41, 0.66]",1515.558
"[-93.47, -3.7, -0.72]","[-0.66, -5.42, 0.66]",1525.5140000000001
"[-93.45, -3.72, -0.71]","[-0.66, -5.41, 0.66]",1535.548
"[-93.44, -3.72, -0.71]","[-0.66, -5.41, 0.66]",1545.4859999999999
"[-93.46, -3.69, -0.71]","[-0.66, -5.41, 0.66]",1556.376
"[-93.47, -3.7, -0.72]","[-0.66, -5.41, 0.66]",1565.483
"[-93.45, -3.69, -0.7]","[-0.66, -5.41, 0.66]",1575.547
"[-93.46, -3.7, -0.71]","[-0.65, -5.41, 0.66]",1585.518
"[-93.47, -3.69, -0.72]","[-0.66, -5.41, 0.66]",1595.5459999999998
"[-93.46, -3.7, -0.72]","[-0.65, -5.41, 0.66]",1605.375
"[-93.43, -3.72, -0.71]","[-0.66, -5.41, 0.66]",1615.545
"[-93.45, -3.69, -0.71]","[-0.66, -5.41, 0.66]",1625.549
"[-93.43, -3.7, -0.71]","[-0.66, -5.41, 0.66]",1635.548
"[-93.45, -3.68, -0.72]","[-0.66, -5.41, 0.66]",1645.488
"[-93.49, -3.72, -0.71]","[-0.66, -5.41, 0.66]",1655.389
"[-93.46, -3.7, -0.71]","[-0.65, -5.41, 0.66]",1665.4940000000001
"[-93.45, -3.69, -0.71]","[-0.65, -5.41, 0.66]",1675.545
"[-93.49, -3.7, -0.71]","[-0.65, -5.41, 0.66]",1685.492
"[-93.47, -3.68, -0.72]","[-0.65, -5.41, 0.66]",1696.389
"[-93.46, -3.68, -0.71]","[-0.65, -5.41, 0.66]",1705.377
"[-93.44, -3.68, -0.71]","[-0.65, -5.41, 0.66]",1715.549
"[-93.45, -3.7, -0.71]","[-0.65, -5.41, 0.66]",1725.4879999999998
"[-93.45, -3.68, -0.72]","[-0.65, -5.41, 0.66]",1738.384
"[-93.44, -3.69, -0.71]","[-0.65, -5.41, 0.66]",1745.5449999999998
"[-93.46, -3.7, -0.73]","[-0.65, -5.41, 0.66]",1756.558
"[-93.47, -3.68, -0.71]","[-0.65, -5.41, 0.66]",1765.4950000000001
"[-93.45, -3.66, -0.71]","[-0.65, -5.41, 0.66]",1775.546
"[-93.46, -3.69, -0.71]","[-0.65, -5.41, 0.66]",1785.549
"[-93.46, -3.67, -0.71]","[-0.65, -5.41, 0.66]",1795.547
"[-93.45, -3.67, -0.7]","[-0.65, -5.41, 0.66]",1806.376
"[-93.45, -3.67, -0.71]","[-0.65, -5.41, 0.66]",1815.545
"[-93.46, -3.68, -0.71]","[-0.65, -5.41, 0.66]",1825.5
"[-93.48, -3.68, -0.71]","[-0.65, -5.41, 0.66]",1835.55
"[-93.43, -3.7, -0.7]","[-0.65, -5.41, 0.67]",1845.378
"[-93.47, -3.68, -0.72]","[-0.65, -5.41, 0.66]",1856.527
"[-93.49, -3.69, -0.71]","[-0.65, -5.41, 0.67]",1866.376
"[-93.45, -3.67, -0.7]","[-0.64, -5.41, 0.67]",1875.559
"[-93.45, -3.69, -0.69]","[-0.64, -5.41, 0.67]",1885.5610000000001
"[-93.45, -3.68, -0.69]","[-0.64, -5.41, 0.67]",1895.548
"[-93.49, -3.66, -0.71]","[-0.64, -5.41, 0.66]",1905.4979999999998
"[-93.49, -3.68, -0.71]","[-0.64, -5.41, 0.67]",1915.545
"[-93.47, -3.66, -0.7]","[-0.64, -5.41, 0.67]",1925.497
"[-93.45, -3.69, -0.69]","[-0.65, -5.41, 0.66]",1935.5469999999998
"[-93.47, -3.67, -0.7]","[-0.64, -5.41, 0.67]",1945.4769999999999
"[-93.46, -3.67, -0.7]","[-0.64, -5.41, 0.66]",1956.539
"[-93.47, -3.69, -0.7]","[-0.64, -5.41, 0.67]",1965.491
"[-93.47, -3.7, -0.7]","[-0.64, -5.41, 0.67]",1975.546
"[-93.48, -3.65, -0.7]","[-0.64, -5.41, 0.66]",1985.75
"[-93.47, -3.66, -0.7]","[-0.64, -5.41, 0.67]",1995.757
"[-93.48, -3.67, -0.7]","[-0.64, -5.41, 0.67]",2005.934
"[-93.48, -3.66, -0.7]","[-0.64, -5.41, 0.67]",2017.927
"[-93.48, -3.66, -0.71]","[-0.65, -5.41, 0.66]",2025.934
"[-93.48, -3.67, -0.71]","[-0.65, -5.41, 0.66]",2034.755
"[-93.47, -3.66, -0.7]","[-0.64, -5.41, 0.67]",2045.7559999999999
"[-93.47, -3.71, -0.71]","[-0.64, -5.41, 0.66]",2055.755
"[-93.44, -3.66, -0.69]","[-0.64, -5.4, 0.67]",2067.7599999999998
"[-93.47, -3.67, -0.71]","[-0.64, -5.41, 0.67]",2075.783
"[-93.4, -3.7, -0.71]","[-0.63, -5.4, 0.68]",2085.756
"[-93.38, -3.69, -0.71]","[-0.63, -5.4, 0.68]",2095.757
"[-93.41, -3.65, -0.72]","[-0.63, -5.4, 0.67]",2105.7709999999997
"[-93.37, -3.68, -0.74]","[-0.64, -5.4, 0.67]",2115.7560000000003
"[-93.4, -3.66, -0.74]","[-0.64, -5.4, 0.67]",2125.756
"[-93.41, -3.64, -0.73]","[-0.64, -5.4, 0.67]",2135.772
"[-93.37, -3.62, -0.73]","[-0.63, -5.4, 0.67]",2145.757
"[-93.44, -3.62, -0.71]","[-0.63, -5.4, 0.67]",2156.758
"[-93.45, -3.61, -0.67]","[-0.64, -5.39, 0.67]",2165.761
"[-93.42, -3.59, -0.65]","[-0.63, -5.39, 0.66]",2175.949
"[-93.42, -3.58, -0.65]","[-0.63, -5.39, 0.66]",2185.9289999999996
"[-93.46, -3.63, -0.69]","[-0.63, -5.39, 0.66]",2195.928
"[-93.47, -3.6, -0.71]","[-0.63, -5.39, 0.66]",2205.77
"[-93.37, -3.63, -0.7]","[-0.63, -5.39, 0.66]",2215.927
"[-93.38, -3.62, -0.72]","[-0.63, -5.39, 0.66]",2225.922
"[-93.36, -3.62, -0.73]","[-0.63, -5.39, 0.66]",2235.756
"[-93.35, -3.6, -0.72]","[-0.63, -5.39, 0.66]",2245.758
"[-93.34, -3.59, -0.72]","[-0.63, -5.39, 0.66]",2256.7560000000003
"[-93.37, -3.6, -0.74]","[-0.63, -5.39, 0.66]",2264.77
"[-93.36, -3.62, -0.73]","[-0.63, -5.39, 0.66]",2275.756
"[-93.4, -3.59, -0.73]","[-0.63, -5.39, 0.66]",2286.921
"[-93.38, -3.59, -0.69]","[-0.63, -5.39, 0.66]",2295.756
"[-93.43, -3.6, -0.69]","[-0.63, -5.39, 0.66]",2307.9170000000004
"[-93.42, -3.59, -0.69]","[-0.63, -5.39, 0.66]",2315.954
"[-93.4, -3.61, -0.7]","[-0.63, -5.39, 0.66]",2325.7560000000003
"[-93.39, -3.61, -0.69]","[-0.63, -5.39, 0.66]",2335.9230000000002
"[-93.39, -3.6, -0.7]","[-0.64, -5.39, 0.66]",2345.933
"[-93.42, -3.58, -0.73]","[-0.63, -5.39, 0.66]",2356.7580000000003
"[-93.36, -3.61, -0.72]","[-0.63, -5.4, 0.66]",2365.923
"[-93.41, -3.6, -0.73]","[-0.63, -5.39, 0.66]",2375.928
"[-93.36, -3.58, -0.7]","[-0.63, -5.39, 0.67]",2384.771
"[-93.32, -3.58, -0.71]","[-0.62, -5.38, 0.67]",2395.758
"[-93.29, -3.59, -0.72]","[-0.62, -5.39, 0.68]",2405.7580000000003
"[-93.31, -3.57, -0.76]","[-0.62, -5.38, 0.68]",2415.756
"[-93.27, -3.55, -0.79]","[-0.6, -5.38, 0.69]",2426.953
"[-93.24, -3.6, -0.86]","[-0.58, -5.37, 0.69]",2435.925
"[-93.14, -3.58, -1.07]","[-0.55, -5.35, 0.78]",2445.922
"[-92.88, -3.86, -1.08]","[-0.56, -5.36, 0.75]",2454.922
"[-92.45, -4.05, -0.66]","[-0.53, -5.46, 0.52]",2465.928
"[-93.09, -3.9, -0.45]","[-0.69, -5.3, 0.51]",2475.758
"[-93.42, -3.34, -0.55]","[-0.66, -5.41, 0.59]",2485.953
"[-94.12, -3.28, -0.69]","[-0.58, -5.45, 0.62]",2495.759
"[-94.87, -3.28, -0.49]","[-0.62, -5.42, 0.66]",2505.935
"[-95.23, -3.08, -0.4]","[-0.56, -5.46, 0.62]",2515.929
"[-95.33, -2.98, -0.64]","[-0.52, -5.42, 0.67]",2525.924
"[-94.74, -3.15, -0.79]","[-0.56, -5.48, 0.74]",2535.7569999999996
"[-94.08, -3.22, -0.79]","[-0.59, -5.37, 0.65]",2545.7580000000003
"[-93.34, -3.3, -0.7]","[-0.62, -5.36, 0.61]",2555.767
"[-92.61, -3.48, -1.0]","[-0.6, -5.32, 0.64]",2565.753
"[-92.29, -4.03, -1.42]","[-0.51, -5.38, 0.7]",2582.9230000000002
"[-92.34, -4.05, -1.43]","[-0.52, -5.36, 0.68]",2587.767
"[-92.69, -3.87, -1.12]","[-0.58, -5.35, 0.63]",2595.9300000000003
"[-93.3, -3.67, -0.85]","[-0.6, -5.36, 0.64]",2605.9269999999997
"[-93.87, -3.6, -0.59]","[-0.57, -5.38, 0.69]",2615.8610000000003
"[-94.55, -3.59, -0.4]","[-0.56, -5.4, 0.69]",2625.761
"[-94.97, -3.49, -0.3]","[-0.56, -5.39, 0.67]",2635.941
"[-95.05, -3.36, -0.37]","[-0.55, -5.41, 0.67]",2645.946
"[-94.82, -3.22, -0.47]","[-0.53, -5.41, 0.7]",2656.9210000000003
"[-94.34, -3.13, -0.57]","[-0.54, -5.41, 0.69]",2665.761
"[-93.77, -3.08, -0.74]","[-0.57, -5.37, 0.66]",2675.922
"[-93.13, -3.19, -0.92]","[-0.58, -5.38, 0.65]",2684.784
"[-92.7, -3.35, -1.08]","[-0.57, -5.36, 0.66]",2695.756
"[-92.56, -3.5, -1.11]","[-0.57, -5.37, 0.67]",2705.927
"[-92.81, -3.54, -1.04]","[-0.58, -5.35, 0.66]",2715.759
"[-93.23, -3.56, -0.91]","[-0.59, -5.36, 0.65]",2725.922
"[-93.83, -3.71, -0.83]","[-0.59, -5.37, 0.66]",2735.755
"[-94.37, -3.77, -0.74]","[-0.58, -5.38, 0.67]",2744.9469999999997
"[-94.76, -3.75, -0.58]","[-0.58, -5.39, 0.66]",2755.757
"[-94.88, -3.68, -0.44]","[-0.56, -5.39, 0.67]",2765.755
"[-94.69, -3.51, -0.46]","[-0.55, -5.39, 0.68]",2775.789
"[-94.25, -3.38, -0.66]","[-0.54, -5.38, 0.68]",2785.786
"[-93.72, -3.3, -0.92]","[-0.55, -5.37, 0.67]",2795.787
"[-93.2, -3.25, -1.14]","[-0.55, -5.36, 0.67]",2804.7889999999998
"[-92.69, -3.27, -1.27]","[-0.54, -5.36, 0.68]",2815.763
"[-92.51, -3.33, -1.27]","[-0.54, -5.35, 0.68]",2825.788
"[-92.67, -3.38, -1.17]","[-0.55, -5.34, 0.67]",2835.753
"[-93.08, -3.51, -0.96]","[-0.57, -5.34, 0.67]",2845.752
"[-93.58, -3.65, -0.76]","[-0.57, -5.36, 0.68]",2856.7520000000004
"[-94.15, -3.68, -0.65]","[-0.56, -5.37, 0.69]",2876.755
"[-94.55, -3.72, -0.59]","[-0.55, -5.39, 0.7]",2877.7529999999997
"[-94.71, -3.68, -0.57]","[-0.55, -5.39, 0.7]",2885.752
"[-94.53, -3.55, -0.61]","[-0.54, -5.4, 0.7]",2895.791
"[-94.15, -3.42, -0.67]","[-0.54, -5.39, 0.7]",2905.788
"[-93.64, -3.31, -0.76]","[-0.55, -5.37, 0.69]",2915.79
"[-93.16, -3.21, -0.87]","[-0.55, -5.36, 0.68]",2924.788
"[-92.81, -3.2, -1.03]","[-0.54, -5.36, 0.69]",2935.788
"[-92.68, -3.23, -1.15]","[-0.53, -5.35, 0.69]",2945.7960000000003
"[-92.81, -3.27, -1.11]","[-0.55, -5.35, 0.68]",2956.788
"[-93.18, -3.4, -0.98]","[-0.56, -5.36, 0.68]",2965.789
"[-93.68, -3.48, -0.76]","[-0.56, -5.36, 0.68]",2975.782
"[-94.16, -3.63, -0.57]","[-0.56, -5.37, 0.68]",2985.788
"[-94.52, -3.71, -0.46]","[-0.56, -5.38, 0.68]",2995.782
"[-94.69, -3.71, -0.46]","[-0.57, -5.39, 0.68]",3005.788
"[-94.57, -3.68, -0.55]","[-0.56, -5.39, 0.68]",3015.788
"[-94.31, -3.62, -0.72]","[-0.57, -5.39, 0.67]",3025.785
"[-93.88, -3.55, -0.85]","[-0.57, -5.37, 0.67]",3035.783
"[-93.39, -3.47, -0.94]","[-0.57, -5.36, 0.65]",3045.757
"[-93.08, -3.47, -0.99]","[-0.58, -5.35, 0.65]",3054.8320000000003
"[-92.85, -3.42, -0.99]","[-0.57, -5.36, 0.66]",3065.833
"[-93.01, -3.41, -0.98]","[-0.57, -5.35, 0.66]",3075.8329999999996
"[-93.28, -3.42, -0.88]","[-0.56, -5.36, 0.66]",3085.831
"[-93.72, -3.46, -0.81]","[-0.56, -5.36, 0.66]",3095.831
"[-94.09, -3.5, -0.73]","[-0.56, -5.38, 0.67]",3105.828
"[-94.37, -3.59, -0.64]","[-0.56, -5.39, 0.67]",3115.8320000000003
"[-94.49, -3.61, -0.58]","[-0.56, -5.39, 0.68]",3125.832
"[-94.4, -3.57, -0.55]","[-0.56, -5.39, 0.68]",3135.833
"[-94.1, -3.57, -0.62]","[-0.56, -5.38, 0.68]",3145.832
"[-93.76, -3.51, -0.8]","[-0.56, -5.35, 0.67]",3158.832
"[-93.65, -3.5, -0.98]","[-0.57, -5.2, 0.66]",3165.833
"[-93.23, -3.47, -0.95]","[-0.58, -4.95, 0.61]",3175.833
"[-91.61, -3.42, -0.89]","[-0.58, -4.74, 0.55]",3185.829
"[-87.95, -3.33, -1.33]","[-0.6, -4.84, 0.52]",3195.831
"[-85.51, -3.14, -3.48]","[-0.59, -4.57, 0.48]",3205.8309999999997
"[-78.49, -3.1, -2.57]","[-0.6, -3.98, 0.39]",3215.833
"[-74.26, -3.14, -1.94]","[-0.61, -3.53, 0.32]",3224.831
"[-72.98, -3.08, -1.42]","[-0.54, -3.37, 0.34]",3235.84
"[-71.94, -3.09, -1.17]","[-0.46, -3.41, 0.39]",3245.832
"[-72.73, -3.39, -0.5]","[-0.44, -3.34, 0.39]",3256.835
"[-72.12, -3.47, 0.34]","[-0.44, -3.36, 0.38]",3266.799
"[-72.33, -3.32, 0.38]","[-0.4, -3.47, 0.4]",3275.832
"[-74.17, -3.15, -0.38]","[-0.36, -3.58, 0.45]",3284.831
"[-76.41, -2.97, -1.14]","[-0.37, -3.67, 0.46]",3295.8340000000003
"[-77.75, -2.95, 0.39]","[-0.4, -4.17, 0.48]",3305.832
"[-82.77, -3.08, 0.08]","[-0.45, -4.15, 0.77]",3315.835
"[-97.16, -3.61, -1.57]","[-0.37, -2.25, 0.91]",3325.8320000000003
"[-96.61, -2.78, -4.26]","[-0.32, -3.15, 0.48]",3335.832
"[-93.07, -2.57, -3.24]","[-0.61, -3.68, 0.47]",3344.831
"[-75.05, -1.11, -3.34]","[-0.33, -2.75, 0.4]",3355.827
"[-57.49, -0.78, -3.8]","[-0.31, -2.16, 0.38]",3365.874
"[-55.38, -1.1, -5.94]","[-0.41, -1.97, 0.16]",3375.8759999999997
"[-50.71, -1.02, -5.26]","[-0.47, -1.55, 0.09]",3385.874
"[-49.58, -0.93, -6.07]","[-0.35, -1.45, 0.16]",3395.9049999999997
"[-49.25, -1.71, -5.55]","[-0.33, -1.39, 0.15]",3404.914
"[-49.73, -2.38, -4.07]","[-0.44, -1.12, 0.06]",3415.896
"[-48.08, -2.16, -2.68]","[-0.49, -0.91, -0.02]",3425.861
"[-47.32, -1.98, -2.58]","[-0.4, -0.91, 0.03]",3435.857
