F,G,time
"[-91.9, -2.18, -0.28]","[-0.15, -5.8, 1.02]",8.0
"[-91.8, -2.15, -0.19]","[-0.14, -5.8, 1.02]",13.004999999999999
"[-91.85, -2.14, -0.15]","[-0.13, -5.79, 1.02]",23.006999999999998
"[-92.0, -2.03, -0.14]","[-0.13, -5.79, 1.02]",32.008
"[-92.26, -1.98, -0.11]","[-0.14, -5.78, 1.01]",42.009
"[-92.51, -1.98, -0.16]","[-0.16, -5.78, 1.01]",53.003
"[-92.71, -1.93, -0.24]","[-0.17, -5.8, 1.01]",63.004000000000005
"[-92.83, -1.94, -0.27]","[-0.18, -5.8, 1.01]",73.004
"[-92.83, -1.9, -0.21]","[-0.18, -5.8, 1.01]",83.005
"[-92.75, -1.88, -0.13]","[-0.17, -5.8, 1.01]",93.00500000000001
"[-92.58, -1.9, -0.07]","[-0.16, -5.79, 1.02]",103.006
"[-92.35, -1.94, -0.05]","[-0.16, -5.79, 1.02]",113.006
"[-92.12, -2.05, -0.16]","[-0.16, -5.78, 1.01]",133.006
"[-92.17, -2.08, -0.16]","[-0.16, -5.78, 1.01]",135.07
"[-92.09, -2.15, -0.22]","[-0.17, -5.78, 1.01]",143.006
"[-92.18, -2.16, -0.3]","[-0.17, -5.78, 1.01]",173.028
"[-92.38, -2.05, -0.23]","[-0.17, -5.77, 1.0]",177.005
"[-92.4, -2.09, -0.2]","[-0.17, -5.77, 1.0]",179.063
"[-92.45, -2.03, -0.17]","[-0.17, -5.77, 1.0]",183.00900000000001
"[-92.65, -1.89, -0.05]","[-0.17, -5.76, 1.0]",202.047
"[-92.65, -1.88, -0.04]","[-0.17, -5.76, 1.0]",204.065
"[-92.7, -1.88, -0.04]","[-0.17, -5.77, 1.0]",213.01
"[-92.72, -1.92, -0.09]","[-0.18, -5.77, 1.0]",223.00900000000001
"[-92.68, -1.96, -0.15]","[-0.18, -5.78, 1.0]",233.009
"[-92.6, -2.05, -0.22]","[-0.18, -5.77, 1.0]",243.00900000000001
"[-92.42, -2.09, -0.23]","[-0.18, -5.78, 1.0]",253.00499999999997
"[-92.31, -2.08, -0.2]","[-0.18, -5.78, 1.0]",263.00800000000004
"[-92.22, -2.09, -0.14]","[-0.18, -5.77, 1.0]",273.007
"[-92.18, -2.11, -0.11]","[-0.17, -5.77, 1.01]",283.007
"[-92.19, -2.11, -0.14]","[-0.18, -5.76, 1.01]",293.008
"[-92.31, -2.08, -0.19]","[-0.18, -5.76, 1.01]",303.008
"[-92.4, -2.06, -0.19]","[-0.18, -5.76, 1.0]",313.008
"[-92.51, -2.04, -0.2]","[-0.19, -5.76, 1.0]",323.009
"[-92.62, -2.03, -0.17]","[-0.19, -5.76, 1.0]",333.007
"[-92.64, -1.99, -0.19]","[-0.19, -5.76, 1.0]",343.007
"[-92.66, -1.98, -0.14]","[-0.19, -5.76, 1.0]",353.009
"[-92.63, -1.97, -0.09]","[-0.19, -5.76, 1.0]",363.009
"[-92.53, -2.0, -0.08]","[-0.19, -5.76, 1.01]",373.008
"[-92.45, -2.01, -0.09]","[-0.19, -5.77, 1.01]",383.009
"[-92.37, -2.07, -0.12]","[-0.19, -5.76, 1.01]",393.007
"[-92.34, -2.08, -0.17]","[-0.19, -5.77, 1.01]",403.007
"[-92.31, -2.12, -0.17]","[-0.19, -5.77, 1.01]",413.01
"[-92.3, -2.12, -0.17]","[-0.19, -5.77, 1.01]",423.01
"[-92.32, -2.07, -0.17]","[-0.19, -5.77, 1.01]",433.01
"[-92.4, -2.07, -0.15]","[-0.19, -5.76, 1.0]",446.061
"[-92.47, -2.04, -0.11]","[-0.19, -5.76, 1.0]",452.06
"[-92.5, -1.98, -0.1]","[-0.18, -5.76, 1.0]",463.011
"[-92.57, -2.01, -0.11]","[-0.19, -5.76, 1.0]",473.009
"[-92.59, -1.99, -0.13]","[-0.18, -5.76, 1.0]",483.01
"[-92.6, -2.0, -0.15]","[-0.19, -5.76, 1.0]",493.01
"[-92.56, -2.06, -0.15]","[-0.19, -5.76, 1.0]",503.009
"[-92.5, -2.05, -0.14]","[-0.19, -5.76, 1.0]",512.0120000000001
"[-92.46, -2.09, -0.13]","[-0.19, -5.76, 1.0]",523.0120000000001
"[-92.38, -2.06, -0.13]","[-0.19, -5.76, 1.0]",533.01
"[-92.39, -2.07, -0.14]","[-0.19, -5.76, 1.0]",543.01
"[-92.38, -2.06, -0.14]","[-0.19, -5.76, 1.0]",553.01
"[-92.38, -2.08, -0.14]","[-0.19, -5.76, 1.0]",563.009
"[-92.42, -2.09, -0.15]","[-0.19, -5.76, 1.0]",573.01
"[-92.44, -2.07, -0.16]","[-0.19, -5.76, 1.0]",583.01
"[-92.49, -2.06, -0.17]","[-0.19, -5.76, 1.0]",593.01
"[-92.49, -2.03, -0.14]","[-0.19, -5.76, 1.0]",603.009
"[-92.52, -2.06, -0.13]","[-0.19, -5.76, 1.0]",613.0100000000001
"[-92.52, -2.08, -0.13]","[-0.2, -5.75, 1.0]",623.01
"[-92.51, -2.06, -0.14]","[-0.19, -5.76, 1.0]",633.01
"[-92.5, -2.06, -0.15]","[-0.2, -5.76, 1.0]",643.01
"[-92.42, -2.08, -0.17]","[-0.2, -5.76, 1.0]",660.01
"[-92.45, -2.1, -0.17]","[-0.2, -5.76, 1.01]",663.01
"[-92.42, -2.09, -0.18]","[-0.2, -5.75, 1.01]",673.008
"[-92.41, -2.11, -0.18]","[-0.2, -5.76, 1.01]",683.01
"[-92.42, -2.14, -0.15]","[-0.2, -5.75, 1.01]",693.005
"[-92.43, -2.1, -0.17]","[-0.2, -5.76, 1.01]",703.01
"[-92.44, -2.06, -0.15]","[-0.2, -5.76, 1.0]",713.01
"[-92.49, -2.05, -0.17]","[-0.2, -5.76, 1.01]",725.044
"[-92.49, -2.04, -0.19]","[-0.2, -5.76, 1.0]",733.005
"[-92.5, -2.07, -0.17]","[-0.2, -5.76, 1.0]",744.006
"[-92.5, -2.05, -0.17]","[-0.2, -5.76, 1.0]",753.01
"[-92.51, -2.02, -0.19]","[-0.2, -5.76, 1.0]",763.01
"[-92.49, -2.06, -0.18]","[-0.2, -5.75, 1.01]",773.0120000000001
