F,G,time
"[-85.99, 2.62, -0.52]","[-0.13, -5.74, 2.4]",0.0
"[-85.95, 2.64, -0.54]","[-0.13, -5.74, 2.4]",10.036
"[-85.87, 2.65, -0.57]","[-0.13, -5.75, 2.4]",31.122
"[-85.89, 2.64, -0.58]","[-0.13, -5.75, 2.4]",33.043000000000006
"[-85.83, 2.64, -0.59]","[-0.13, -5.76, 2.4]",36.114
"[-85.88, 2.63, -0.56]","[-0.12, -5.76, 2.4]",79.046
"[-86.0, 2.6, -0.51]","[-0.14, -5.73, 2.4]",81.055
"[-86.01, 2.6, -0.51]","[-0.14, -5.73, 2.4]",83.018
"[-86.02, 2.55, -0.51]","[-0.14, -5.73, 2.4]",85.01100000000001
"[-86.03, 2.55, -0.49]","[-0.14, -5.73, 2.4]",87.06700000000001
"[-86.08, 2.49, -0.46]","[-0.15, -5.73, 2.4]",96.064
"[-86.08, 2.49, -0.42]","[-0.15, -5.73, 2.4]",107.014
"[-86.09, 2.51, -0.43]","[-0.15, -5.72, 2.4]",116.02
"[-86.01, 2.51, -0.44]","[-0.15, -5.72, 2.4]",126.18099999999998
"[-85.97, 2.52, -0.42]","[-0.15, -5.73, 2.4]",136.25799999999998
"[-85.96, 2.5, -0.41]","[-0.14, -5.73, 2.4]",146.708
"[-85.96, 2.47, -0.44]","[-0.14, -5.73, 2.4]",156.021
"[-85.94, 2.48, -0.4]","[-0.14, -5.73, 2.4]",166.19500000000002
"[-86.03, 2.48, -0.42]","[-0.15, -5.72, 2.39]",177.009
"[-86.1, 2.52, -0.44]","[-0.15, -5.72, 2.39]",187.07199999999997
"[-86.16, 2.5, -0.48]","[-0.15, -5.72, 2.39]",196.186
"[-86.22, 2.51, -0.48]","[-0.14, -5.72, 2.4]",207.05599999999998
"[-86.23, 2.46, -0.47]","[-0.14, -5.72, 2.4]",216.281
"[-86.25, 2.51, -0.45]","[-0.14, -5.72, 2.39]",229.27800000000002
"[-86.24, 2.5, -0.48]","[-0.14, -5.72, 2.39]",235.176
"[-86.2, 2.54, -0.47]","[-0.14, -5.72, 2.39]",246.455
"[-86.17, 2.51, -0.47]","[-0.14, -5.72, 2.39]",256.301
"[-86.17, 2.54, -0.48]","[-0.13, -5.72, 2.39]",266.303
"[-86.14, 2.53, -0.5]","[-0.13, -5.72, 2.39]",276.317
"[-86.11, 2.51, -0.49]","[-0.13, -5.72, 2.39]",286.302
"[-86.11, 2.54, -0.48]","[-0.13, -5.72, 2.39]",295.305
"[-86.11, 2.53, -0.49]","[-0.14, -5.72, 2.39]",306.301
"[-86.11, 2.56, -0.48]","[-0.14, -5.72, 2.39]",316.387
"[-86.13, 2.54, -0.46]","[-0.14, -5.72, 2.39]",326.33
"[-86.15, 2.54, -0.48]","[-0.14, -5.72, 2.39]",336.324
"[-86.16, 2.52, -0.5]","[-0.14, -5.72, 2.39]",345.39300000000003
"[-86.14, 2.52, -0.5]","[-0.14, -5.72, 2.39]",355.744
"[-86.12, 2.53, -0.49]","[-0.14, -5.72, 2.39]",366.76300000000003
"[-86.09, 2.5, -0.49]","[-0.13, -5.72, 2.39]",376.31399999999996
"[-86.08, 2.52, -0.47]","[-0.13, -5.72, 2.39]",386.394
"[-86.15, 2.52, -0.49]","[-0.13, -5.72, 2.39]",396.314
"[-86.12, 2.52, -0.49]","[-0.14, -5.72, 2.39]",406.559
"[-86.13, 2.52, -0.51]","[-0.14, -5.72, 2.39]",415.678
"[-86.2, 2.5, -0.51]","[-0.14, -5.71, 2.39]",426.853
"[-86.23, 2.47, -0.51]","[-0.14, -5.72, 2.39]",436.37399999999997
"[-86.24, 2.48, -0.49]","[-0.14, -5.71, 2.39]",446.305
"[-86.25, 2.48, -0.47]","[-0.14, -5.71, 2.39]",456.43899999999996
"[-86.26, 2.46, -0.48]","[-0.14, -5.72, 2.39]",466.384
"[-86.28, 2.49, -0.47]","[-0.14, -5.71, 2.39]",475.456
"[-86.26, 2.49, -0.47]","[-0.14, -5.71, 2.39]",486.44
"[-86.26, 2.46, -0.48]","[-0.14, -5.71, 2.39]",496.52299999999997
"[-86.27, 2.46, -0.5]","[-0.14, -5.71, 2.39]",510.76
"[-86.24, 2.51, -0.48]","[-0.14, -5.71, 2.39]",516.304
"[-86.23, 2.49, -0.48]","[-0.14, -5.71, 2.39]",526.307
"[-86.24, 2.47, -0.51]","[-0.14, -5.71, 2.39]",535.658
"[-86.24, 2.49, -0.49]","[-0.13, -5.71, 2.39]",546.387
"[-86.26, 2.48, -0.5]","[-0.13, -5.71, 2.39]",556.504
"[-86.23, 2.5, -0.49]","[-0.14, -5.71, 2.39]",566.3059999999999
"[-86.23, 2.52, -0.49]","[-0.13, -5.71, 2.39]",576.307
"[-86.22, 2.49, -0.51]","[-0.14, -5.71, 2.39]",585.851
"[-86.2, 2.5, -0.48]","[-0.13, -5.71, 2.39]",595.857
"[-86.21, 2.52, -0.46]","[-0.13, -5.71, 2.39]",606.885
"[-86.2, 2.51, -0.48]","[-0.13, -5.71, 2.39]",616.7719999999999
"[-86.25, 2.44, -0.52]","[-0.13, -5.7, 2.39]",626.559
"[-86.21, 2.48, -0.5]","[-0.13, -5.71, 2.39]",635.861
"[-86.23, 2.5, -0.49]","[-0.13, -5.71, 2.39]",645.7389999999999
"[-86.26, 2.5, -0.51]","[-0.13, -5.7, 2.39]",655.722
"[-86.25, 2.47, -0.51]","[-0.13, -5.7, 2.39]",666.7769999999999
"[-86.29, 2.49, -0.5]","[-0.13, -5.71, 2.39]",675.96
"[-86.29, 2.49, -0.5]","[-0.14, -5.71, 2.39]",686.184
"[-86.31, 2.49, -0.52]","[-0.13, -5.7, 2.38]",696.187
"[-86.27, 2.5, -0.51]","[-0.13, -5.7, 2.38]",706.21
"[-86.32, 2.48, -0.53]","[-0.13, -5.7, 2.38]",716.059
"[-86.29, 2.49, -0.51]","[-0.13, -5.7, 2.38]",728.05
"[-86.3, 2.49, -0.5]","[-0.13, -5.7, 2.38]",736.092
"[-86.3, 2.48, -0.52]","[-0.13, -5.7, 2.38]",747.039
"[-86.3, 2.48, -0.5]","[-0.13, -5.7, 2.38]",755.1999999999999
"[-86.33, 2.47, -0.51]","[-0.13, -5.7, 2.38]",766.03
"[-86.31, 2.48, -0.51]","[-0.13, -5.7, 2.38]",775.068
"[-86.3, 2.48, -0.53]","[-0.13, -5.71, 2.38]",789.034
"[-86.28, 2.49, -0.53]","[-0.13, -5.7, 2.38]",796.068
"[-86.28, 2.52, -0.52]","[-0.13, -5.7, 2.38]",810.033
"[-86.24, 2.5, -0.53]","[-0.13, -5.7, 2.38]",816.0690000000001
"[-86.25, 2.5, -0.54]","[-0.13, -5.7, 2.38]",826.0659999999999
"[-86.24, 2.5, -0.52]","[-0.13, -5.7, 2.38]",835.033
"[-86.25, 2.49, -0.54]","[-0.13, -5.7, 2.38]",846.774
"[-86.28, 2.52, -0.54]","[-0.13, -5.71, 2.38]",856.03
"[-86.31, 2.5, -0.55]","[-0.13, -5.7, 2.38]",866.03
"[-86.27, 2.51, -0.53]","[-0.13, -5.7, 2.38]",876.03
"[-86.28, 2.48, -0.55]","[-0.13, -5.7, 2.38]",886.03
"[-86.29, 2.49, -0.53]","[-0.13, -5.7, 2.38]",895.306
"[-86.34, 2.46, -0.53]","[-0.13, -5.7, 2.38]",906.034
"[-86.27, 2.5, -0.52]","[-0.13, -5.7, 2.38]",915.03
"[-86.3, 2.49, -0.54]","[-0.13, -5.7, 2.38]",926.033
"[-86.29, 2.47, -0.55]","[-0.13, -5.7, 2.38]",936.0319999999999
"[-86.34, 2.49, -0.52]","[-0.13, -5.7, 2.38]",946.068
"[-86.35, 2.48, -0.52]","[-0.13, -5.7, 2.38]",958.24
"[-86.34, 2.47, -0.54]","[-0.13, -5.7, 2.38]",966.526
"[-86.35, 2.48, -0.51]","[-0.13, -5.7, 2.38]",976.206
"[-86.35, 2.46, -0.51]","[-0.13, -5.7, 2.38]",986.039
"[-86.38, 2.46, -0.51]","[-0.13, -5.7, 2.38]",996.187
"[-86.38, 2.45, -0.51]","[-0.13, -5.7, 2.38]",1006.035
"[-86.38, 2.48, -0.49]","[-0.13, -5.7, 2.38]",1016.1579999999999
"[-86.34, 2.47, -0.51]","[-0.13, -5.7, 2.38]",1027.045
"[-86.35, 2.47, -0.5]","[-0.13, -5.7, 2.38]",1035.194
"[-86.31, 2.46, -0.5]","[-0.13, -5.7, 2.38]",1047.056
