F,G,time
"[-93.04, -1.71, -0.12]","[-0.01, -5.7, 1.02]",9.96
"[-93.03, -1.71, -0.11]","[-0.01, -5.7, 1.02]",16.036
"[-92.97, -1.78, -0.16]","[-0.02, -5.7, 1.02]",26.997
"[-92.9, -1.85, -0.25]","[-0.02, -5.7, 1.02]",36.028999999999996
"[-92.79, -1.89, -0.32]","[-0.02, -5.7, 1.02]",45.964999999999996
"[-92.68, -1.93, -0.3]","[-0.02, -5.71, 1.01]",55.982
"[-92.58, -1.9, -0.24]","[-0.02, -5.7, 1.02]",65.966
"[-92.55, -1.9, -0.2]","[-0.01, -5.69, 1.02]",75.96600000000001
"[-92.54, -1.9, -0.16]","[-0.01, -5.69, 1.02]",85.964
"[-92.74, -1.78, -0.21]","[-0.02, -5.68, 1.01]",109.997
"[-92.74, -1.81, -0.23]","[-0.03, -5.68, 1.01]",112.003
"[-92.82, -1.83, -0.26]","[-0.03, -5.68, 1.01]",116.962
"[-92.94, -1.8, -0.33]","[-0.03, -5.69, 1.01]",139.961
"[-92.96, -1.81, -0.29]","[-0.04, -5.69, 1.01]",141.965
"[-93.02, -1.77, -0.26]","[-0.03, -5.69, 1.01]",145.975
"[-92.89, -1.78, -0.17]","[-0.03, -5.69, 1.01]",167.96800000000002
"[-92.89, -1.78, -0.12]","[-0.02, -5.69, 1.02]",169.961
"[-92.83, -1.79, -0.11]","[-0.02, -5.69, 1.02]",175.961
"[-92.81, -1.82, -0.15]","[-0.03, -5.69, 1.02]",188.962
"[-92.79, -1.87, -0.21]","[-0.03, -5.69, 1.02]",195.96099999999998
"[-92.77, -1.9, -0.24]","[-0.03, -5.69, 1.02]",206.96200000000002
"[-92.74, -1.9, -0.22]","[-0.03, -5.69, 1.01]",216.99699999999999
"[-92.68, -1.87, -0.18]","[-0.03, -5.69, 1.01]",226.997
"[-92.72, -1.86, -0.15]","[-0.03, -5.68, 1.01]",235.997
"[-92.77, -1.85, -0.16]","[-0.02, -5.68, 1.01]",246.0
"[-92.81, -1.82, -0.17]","[-0.03, -5.68, 1.01]",258.971
"[-92.88, -1.79, -0.2]","[-0.03, -5.68, 1.01]",266.962
"[-92.89, -1.81, -0.24]","[-0.03, -5.68, 1.01]",276.988
"[-92.94, -1.86, -0.26]","[-0.04, -5.68, 1.01]",286.025
"[-92.9, -1.82, -0.25]","[-0.03, -5.68, 1.01]",296.02299999999997
"[-92.87, -1.83, -0.16]","[-0.03, -5.68, 1.01]",306.01099999999997
"[-92.83, -1.84, -0.11]","[-0.03, -5.68, 1.01]",316.019
"[-92.78, -1.81, -0.11]","[-0.02, -5.68, 1.01]",327.966
"[-92.77, -1.86, -0.13]","[-0.03, -5.68, 1.01]",336.96700000000004
"[-92.77, -1.88, -0.16]","[-0.02, -5.68, 1.01]",345.966
"[-92.78, -1.9, -0.19]","[-0.03, -5.68, 1.01]",355.96299999999997
"[-92.8, -1.85, -0.22]","[-0.03, -5.68, 1.01]",366.02000000000004
"[-92.8, -1.88, -0.19]","[-0.03, -5.68, 1.01]",376.02799999999996
"[-92.81, -1.83, -0.17]","[-0.03, -5.67, 1.01]",386.02599999999995
"[-92.88, -1.83, -0.15]","[-0.03, -5.67, 1.01]",396.02500000000003
"[-92.88, -1.8, -0.15]","[-0.03, -5.67, 1.01]",406.023
"[-92.87, -1.82, -0.18]","[-0.03, -5.67, 1.01]",416.008
"[-92.87, -1.82, -0.23]","[-0.03, -5.67, 1.01]",427.019
"[-92.86, -1.83, -0.22]","[-0.03, -5.67, 1.01]",436.966
"[-92.85, -1.84, -0.21]","[-0.03, -5.67, 1.01]",446.984
