X,Y,Z,A,B,C,time
-9.15,636.75,419.25,-1.93,-1.55,0.31,0.0
-9.15,636.75,419.25,-1.93,-1.55,0.31,5.989999999999999
-9.15,636.75,419.25,-1.93,-1.55,0.31,15.007
-9.15,636.75,419.25,-1.93,-1.55,0.31,24.998
-9.15,636.75,419.25,-1.93,-1.55,0.31,34.92
-9.15,636.75,419.25,-1.93,-1.55,0.31,44.94
-9.15,636.75,419.25,-1.93,-1.55,0.31,54.977
-9.15,636.75,419.25,-1.93,-1.55,0.31,64.93599999999999
-9.15,636.75,419.25,-1.93,-1.55,0.31,74.976
-9.15,636.75,419.25,-1.93,-1.55,0.31,84.975
-9.15,636.75,419.25,-1.93,-1.55,0.31,97.96100000000001
-9.15,636.75,419.25,-1.93,-1.55,0.31,104.92
-9.15,636.75,419.25,-1.93,-1.55,0.31,114.965
-9.15,636.75,419.25,-1.93,-1.55,0.31,124.921
-9.15,636.75,419.25,-1.93,-1.55,0.31,140.956
-9.15,636.75,419.25,-1.93,-1.55,0.31,144.959
-9.15,636.75,419.25,-1.93,-1.55,0.31,154.921
-9.15,636.75,419.25,-1.93,-1.55,0.31,164.97
-9.15,636.75,419.25,-1.93,-1.55,0.31,174.96900000000002
-9.15,636.75,419.25,-1.93,-1.55,0.31,184.963
-9.15,636.75,419.25,-1.93,-1.55,0.31,194.96099999999998
-9.15,636.75,419.25,-1.93,-1.55,0.31,204.96900000000002
-9.15,636.75,419.25,-1.93,-1.55,0.31,214.969
-9.15,636.75,419.25,-1.93,-1.55,0.31,224.972
-9.15,636.75,419.25,-1.93,-1.55,0.31,234.926
-9.15,636.75,419.25,-1.93,-1.55,0.31,244.92600000000002
-9.15,636.75,419.25,-1.93,-1.55,0.31,254.969
-9.15,636.75,419.25,-1.93,-1.55,0.31,264.962
-9.15,636.75,419.25,-1.93,-1.55,0.31,276.92499999999995
-9.15,636.75,419.25,-1.93,-1.55,0.31,284.981
-9.15,636.75,419.25,-1.93,-1.55,0.31,294.933
-9.15,636.75,419.25,-1.93,-1.55,0.31,304.96099999999996
-9.15,636.75,419.25,-1.93,-1.55,0.31,314.96000000000004
-9.15,636.75,419.25,-1.93,-1.55,0.31,324.95
-9.15,636.75,419.25,-1.93,-1.55,0.31,334.928
-9.15,636.75,419.25,-1.93,-1.55,0.31,344.95599999999996
-9.15,636.75,419.25,-1.93,-1.55,0.31,354.943
-9.15,636.75,419.25,-1.93,-1.55,0.31,364.945
-9.15,636.75,419.25,-1.93,-1.55,0.31,376.93
-9.15,636.75,419.25,-1.93,-1.55,0.31,384.943
-9.15,636.75,419.25,-1.93,-1.55,0.31,394.929
-9.15,636.75,419.25,-1.93,-1.55,0.31,404.92699999999996
-9.15,636.75,419.25,-1.93,-1.55,0.31,414.93
-9.15,636.75,419.25,-1.93,-1.55,0.31,424.94399999999996
-9.15,636.75,419.25,-1.93,-1.55,0.31,435.06600000000003
-9.15,636.75,419.25,-1.93,-1.55,0.31,445.08
-9.15,636.75,419.25,-1.93,-1.55,0.31,455.001
-9.15,636.75,419.25,-1.93,-1.55,0.31,465.018
-9.15,636.75,419.25,-1.93,-1.55,0.31,475.02
-9.15,636.75,419.25,-1.93,-1.55,0.31,485.043
-9.15,636.75,419.25,-1.93,-1.55,0.31,495.931
-9.15,636.75,419.25,-1.93,-1.55,0.31,504.927
-9.15,636.75,419.25,-1.93,-1.55,0.31,514.9200000000001
-9.15,636.75,419.25,-1.93,-1.55,0.31,524.9350000000001
-9.15,636.75,419.25,-1.93,-1.55,0.31,535.01
-9.15,636.75,419.25,-1.93,-1.55,0.31,545.928
-9.15,636.75,419.25,-1.93,-1.55,0.31,554.9399999999999
-9.15,636.75,419.25,-1.93,-1.55,0.31,564.924
-9.15,636.75,419.25,-1.93,-1.55,0.31,574.9929999999999
-9.15,636.75,419.25,-1.93,-1.55,0.31,585.0889999999999
-9.15,636.75,419.25,-1.93,-1.55,0.31,594.9219999999999
-9.15,636.75,419.25,-1.93,-1.55,0.31,604.935
-9.15,636.75,419.25,-1.93,-1.55,0.31,615.07
-9.15,636.75,419.25,-1.93,-1.55,0.31,624.953
-9.15,636.75,419.25,-1.93,-1.55,0.31,635.005
-9.15,636.75,419.25,-1.93,-1.55,0.31,645.922
-9.15,636.75,419.25,-1.93,-1.55,0.31,656.9390000000001
-9.15,636.75,419.25,-1.93,-1.55,0.31,664.922
-9.15,636.75,419.25,-1.93,-1.55,0.31,675.053
-9.15,636.75,419.25,-1.93,-1.55,0.31,685.074
-9.15,636.75,419.25,-1.93,-1.55,0.31,694.967
-9.15,636.75,419.25,-1.93,-1.55,0.31,705.0110000000001
-9.15,636.75,419.25,-1.93,-1.55,0.31,714.9219999999999
-9.15,636.75,419.25,-1.93,-1.55,0.31,725.03
-9.15,636.75,419.25,-1.93,-1.55,0.31,734.936
-9.15,636.75,419.25,-1.93,-1.55,0.31,745.923
-9.15,636.75,419.25,-1.93,-1.55,0.31,755.002
-9.15,636.75,419.25,-1.93,-1.55,0.31,775.018
-9.15,636.75,419.25,-1.93,-1.55,0.31,776.9970000000001
-9.15,636.75,419.25,-1.93,-1.55,0.31,784.945
-9.15,636.75,419.25,-1.93,-1.55,0.31,794.917
-9.15,636.75,419.25,-1.93,-1.55,0.31,805.03
-9.15,636.75,419.25,-1.93,-1.55,0.31,815.035
-9.15,636.75,419.25,-1.93,-1.55,0.31,824.92
-9.15,636.75,419.25,-1.93,-1.55,0.31,834.92
-9.15,636.75,419.25,-1.93,-1.55,0.31,844.933
-9.15,636.75,419.25,-1.93,-1.55,0.31,855.071
-9.15,636.75,419.25,-1.93,-1.55,0.31,865.077
-9.15,636.75,419.25,-1.93,-1.55,0.31,874.922
-9.15,636.75,419.25,-1.93,-1.55,0.31,884.931
-9.15,636.75,419.25,-1.93,-1.55,0.31,894.919
-9.15,636.75,419.25,-1.93,-1.55,0.31,904.934
-9.15,636.75,419.25,-1.93,-1.55,0.31,915.08
-9.15,636.75,419.25,-1.93,-1.55,0.31,925.074
-9.15,636.75,419.25,-1.93,-1.55,0.31,937.082
-9.15,636.75,419.25,-1.93,-1.55,0.31,944.918
-9.15,636.75,419.25,-1.93,-1.55,0.31,954.922
-9.15,636.75,419.25,-1.93,-1.55,0.31,965.0450000000001
-9.15,636.75,419.25,-1.93,-1.55,0.31,974.953
-9.15,636.75,419.25,-1.93,-1.55,0.31,984.9350000000001
-9.15,636.75,419.25,-1.93,-1.55,0.31,994.9200000000001
-9.15,636.75,419.25,-1.93,-1.55,0.31,1004.9209999999999
-9.15,636.75,419.25,-1.93,-1.55,0.31,1015.0989999999999
-9.15,636.75,419.25,-1.93,-1.55,0.31,1025.0710000000001
-9.15,636.75,419.25,-1.93,-1.55,0.31,1035.0980000000002
-9.15,636.75,419.25,-1.93,-1.55,0.31,1044.9219999999998
-9.15,636.75,419.25,-1.93,-1.55,0.31,1054.934
-9.15,636.75,419.25,-1.93,-1.55,0.31,1065.101
-9.15,636.75,419.25,-1.93,-1.55,0.31,1074.928
-9.15,636.75,419.25,-1.93,-1.55,0.31,1084.953
-9.15,636.75,419.25,-1.93,-1.55,0.31,1094.9180000000001
-9.15,636.75,419.25,-1.93,-1.55,0.31,1104.983
-9.15,636.75,419.25,-1.93,-1.55,0.31,1114.917
-9.15,636.75,419.25,-1.93,-1.55,0.31,1124.954
-9.15,636.75,419.25,-1.93,-1.55,0.31,1134.9640000000002
-9.15,636.75,419.25,-1.93,-1.55,0.31,1149.9189999999999
-9.15,636.75,419.25,-1.93,-1.55,0.31,1154.918
-9.15,636.75,419.25,-1.93,-1.55,0.31,1164.951
-9.15,636.75,419.25,-1.93,-1.55,0.31,1174.9279999999999
-9.15,636.75,419.25,-1.93,-1.55,0.31,1184.959
-9.15,636.75,419.25,-1.93,-1.55,0.31,1194.918
-9.15,636.75,419.25,-1.93,-1.55,0.31,1205.952
-9.15,636.75,419.25,-1.93,-1.55,0.31,1216.955
-9.15,636.75,419.25,-1.93,-1.55,0.31,1224.9699999999998
-9.15,636.75,419.25,-1.93,-1.55,0.31,1234.945
-9.15,636.75,419.25,-1.93,-1.55,0.31,1244.916
-9.15,636.75,419.25,-1.93,-1.55,0.31,1254.9170000000001
-9.15,636.75,419.25,-1.93,-1.55,0.31,1264.971
