F,G,time
"[-92.79, -1.24, 0.02]","[0.06, -5.81, 1.03]",0.0
"[-92.85, -1.27, 0.03]","[0.05, -5.8, 1.03]",10.035
"[-92.84, -1.29, 0.0]","[0.05, -5.81, 1.03]",15.056
"[-92.87, -1.32, -0.01]","[0.05, -5.81, 1.03]",27.09
"[-92.81, -1.3, -0.01]","[0.04, -5.81, 1.03]",36.057
"[-92.71, -1.31, -0.02]","[0.03, -5.81, 1.02]",49.062000000000005
"[-92.67, -1.29, -0.06]","[0.02, -5.81, 1.02]",57.022999999999996
"[-92.57, -1.3, -0.11]","[0.02, -5.81, 1.02]",66.063
"[-92.52, -1.26, -0.16]","[0.02, -5.81, 1.02]",76.041
"[-92.54, -1.27, -0.17]","[0.01, -5.81, 1.02]",87.03099999999999
"[-92.48, -1.25, -0.13]","[0.02, -5.81, 1.02]",96.003
"[-92.52, -1.24, -0.11]","[0.02, -5.8, 1.02]",106.001
"[-92.57, -1.27, -0.06]","[0.02, -5.8, 1.02]",116.05799999999999
"[-92.64, -1.26, -0.05]","[0.03, -5.8, 1.02]",126.06200000000001
"[-92.7, -1.33, -0.04]","[0.03, -5.8, 1.03]",145.04600000000002
"[-92.76, -1.33, -0.03]","[0.03, -5.8, 1.03]",147.047
"[-92.76, -1.33, -0.01]","[0.03, -5.8, 1.03]",158.04299999999998
"[-92.74, -1.3, 0.0]","[0.03, -5.8, 1.03]",167.039
"[-92.7, -1.33, 0.0]","[0.02, -5.8, 1.02]",182.04899999999998
"[-92.73, -1.32, -0.02]","[0.02, -5.79, 1.02]",186.047
"[-92.69, -1.32, -0.05]","[0.03, -5.8, 1.02]",195.047
"[-92.64, -1.32, -0.08]","[0.02, -5.8, 1.02]",207.04600000000002
"[-92.6, -1.33, -0.09]","[0.01, -5.8, 1.02]",217.04999999999998
"[-92.59, -1.27, -0.11]","[0.01, -5.79, 1.02]",226.047
"[-92.57, -1.33, -0.09]","[0.01, -5.79, 1.02]",236.047
"[-92.58, -1.28, -0.09]","[0.02, -5.79, 1.02]",246.006
"[-92.63, -1.3, -0.1]","[0.02, -5.79, 1.02]",255.04399999999998
"[-92.67, -1.31, -0.08]","[0.02, -5.79, 1.02]",267.04699999999997
"[-92.72, -1.3, -0.04]","[0.02, -5.79, 1.02]",276.043
"[-92.74, -1.3, -0.03]","[0.02, -5.79, 1.02]",286.04200000000003
"[-92.76, -1.31, -0.02]","[0.02, -5.79, 1.02]",297.04900000000004
"[-92.74, -1.31, -0.02]","[0.02, -5.79, 1.02]",306.047
"[-92.71, -1.3, -0.03]","[0.02, -5.79, 1.02]",326.049
"[-92.72, -1.3, -0.03]","[0.01, -5.79, 1.02]",330.04200000000003
"[-92.7, -1.31, -0.04]","[0.01, -5.79, 1.02]",336.04200000000003
