F,G,time
"[-92.51, -1.75, -0.09]","[-0.03, -5.77, 1.05]",0.0
"[-92.34, -1.74, -0.14]","[-0.02, -5.77, 1.04]",12.005999999999998
"[-92.26, -1.82, -0.19]","[-0.02, -5.77, 1.05]",14.003
"[-92.27, -1.86, -0.2]","[-0.01, -5.77, 1.05]",23.983
"[-92.35, -1.85, -0.07]","[-0.0, -5.76, 1.05]",43.027
"[-92.39, -1.84, -0.06]","[-0.01, -5.76, 1.05]",45.038000000000004
"[-92.49, -1.86, -0.02]","[0.0, -5.76, 1.05]",53.067
"[-92.66, -1.83, 0.0]","[0.0, -5.76, 1.05]",65.095
"[-92.73, -1.83, 0.02]","[0.0, -5.76, 1.05]",71.978
"[-92.79, -1.8, 0.03]","[0.0, -5.76, 1.05]",83.078
"[-92.82, -1.78, 0.01]","[-0.01, -5.76, 1.05]",93.02000000000001
"[-92.77, -1.76, -0.03]","[-0.01, -5.77, 1.04]",103.018
"[-92.72, -1.77, -0.07]","[-0.02, -5.77, 1.04]",113.02199999999999
"[-92.55, -1.78, -0.11]","[-0.02, -5.76, 1.04]",123.017
"[-92.48, -1.78, -0.14]","[-0.02, -5.76, 1.04]",132.973
"[-92.42, -1.81, -0.14]","[-0.02, -5.76, 1.05]",143.01500000000001
"[-92.36, -1.8, -0.17]","[-0.01, -5.76, 1.05]",152.97299999999998
"[-92.35, -1.87, -0.2]","[-0.01, -5.76, 1.05]",163.022
"[-92.43, -1.89, -0.16]","[-0.01, -5.76, 1.05]",172.974
"[-92.53, -1.85, -0.07]","[-0.0, -5.76, 1.05]",183.01899999999998
"[-92.57, -1.82, -0.01]","[0.0, -5.75, 1.05]",192.989
"[-92.65, -1.82, 0.01]","[0.0, -5.75, 1.05]",203.033
"[-92.75, -1.76, -0.02]","[0.0, -5.75, 1.05]",213.043
"[-92.75, -1.79, -0.0]","[-0.01, -5.75, 1.04]",223.028
"[-92.73, -1.79, -0.03]","[-0.01, -5.75, 1.04]",233.017
"[-92.7, -1.76, -0.06]","[-0.02, -5.76, 1.04]",243.159
"[-92.61, -1.74, -0.11]","[-0.01, -5.76, 1.04]",252.974
"[-92.55, -1.81, -0.11]","[-0.02, -5.76, 1.04]",263.02
"[-92.52, -1.78, -0.15]","[-0.01, -5.76, 1.04]",273.009
"[-92.48, -1.82, -0.16]","[-0.01, -5.76, 1.04]",283.019
"[-92.46, -1.87, -0.14]","[-0.01, -5.76, 1.04]",292.97499999999997
"[-92.5, -1.86, -0.15]","[-0.01, -5.76, 1.04]",303.01800000000003
"[-92.6, -1.85, -0.13]","[-0.0, -5.76, 1.04]",312.976
"[-92.62, -1.84, -0.07]","[-0.0, -5.75, 1.04]",323.024
"[-92.67, -1.8, -0.03]","[0.0, -5.75, 1.04]",332.974
"[-92.7, -1.78, -0.01]","[-0.0, -5.75, 1.04]",345.018
"[-92.7, -1.78, 0.0]","[-0.0, -5.75, 1.04]",353.053
"[-92.68, -1.76, -0.01]","[-0.01, -5.76, 1.04]",363.019
"[-92.68, -1.79, -0.03]","[-0.01, -5.76, 1.04]",372.98199999999997
"[-92.6, -1.8, -0.07]","[-0.02, -5.76, 1.04]",383.023
