F,G,time
"[-92.72, -3.84, -0.74]","[-0.78, -5.6, 0.65]",9.996
"[-92.86, -3.9, -0.86]","[-0.78, -5.59, 0.66]",9.996
"[-92.97, -3.9, -0.96]","[-0.77, -5.6, 0.66]",16.999
"[-92.78, -3.93, -1.0]","[-0.76, -5.6, 0.66]",36.016
"[-92.81, -3.94, -1.02]","[-0.75, -5.61, 0.66]",38.016
"[-92.62, -3.93, -0.94]","[-0.76, -5.62, 0.66]",47.017
"[-92.55, -3.97, -0.89]","[-0.76, -5.61, 0.65]",57.014
"[-92.46, -3.94, -0.88]","[-0.76, -5.61, 0.65]",68.07100000000001
"[-92.49, -3.83, -1.02]","[-0.77, -5.61, 0.65]",96.223
"[-92.52, -3.84, -1.01]","[-0.77, -5.61, 0.65]",98.22500000000001
"[-92.52, -3.79, -1.02]","[-0.77, -5.61, 0.65]",100.226
"[-92.76, -3.86, -0.83]","[-0.77, -5.59, 0.65]",129.25
"[-92.78, -3.85, -0.82]","[-0.77, -5.59, 0.65]",134.227
"[-92.83, -3.87, -0.81]","[-0.77, -5.59, 0.65]",136.239
"[-92.81, -3.88, -0.81]","[-0.76, -5.59, 0.66]",138.22400000000002
"[-92.82, -3.88, -0.84]","[-0.76, -5.59, 0.66]",173.224
"[-92.66, -3.9, -0.99]","[-0.75, -5.6, 0.66]",175.278
"[-92.67, -3.89, -0.98]","[-0.75, -5.6, 0.66]",177.27499999999998
"[-92.64, -3.86, -0.98]","[-0.75, -5.6, 0.65]",179.224
"[-92.56, -3.9, -0.96]","[-0.74, -5.61, 0.65]",188.222
"[-92.51, -3.9, -0.93]","[-0.75, -5.62, 0.65]",198.237
"[-92.53, -3.86, -0.94]","[-0.76, -5.62, 0.65]",224.353
"[-92.57, -3.87, -0.96]","[-0.77, -5.62, 0.65]",226.343
"[-92.6, -3.84, -0.96]","[-0.77, -5.62, 0.65]",229.345
"[-92.66, -3.82, -0.97]","[-0.77, -5.61, 0.65]",237.391
"[-92.72, -3.84, -0.91]","[-0.76, -5.61, 0.65]",268.34799999999996
"[-92.7, -3.88, -0.91]","[-0.76, -5.61, 0.65]",270.356
"[-92.72, -3.86, -0.91]","[-0.76, -5.61, 0.66]",272.34799999999996
"[-92.7, -3.85, -0.91]","[-0.76, -5.61, 0.66]",278.356
"[-92.65, -3.85, -0.91]","[-0.75, -5.61, 0.66]",287.39500000000004
"[-92.63, -3.89, -0.96]","[-0.74, -5.62, 0.66]",298.356
"[-92.59, -3.82, -0.97]","[-0.74, -5.62, 0.66]",307.396
"[-92.5, -3.83, -0.99]","[-0.74, -5.63, 0.66]",317.395
"[-92.55, -3.86, -0.99]","[-0.74, -5.63, 0.66]",327.397
"[-92.55, -3.84, -0.95]","[-0.75, -5.63, 0.65]",338.349
"[-92.58, -3.85, -0.93]","[-0.75, -5.63, 0.66]",347.39599999999996
"[-92.6, -3.83, -0.9]","[-0.75, -5.63, 0.66]",358.356
"[-92.64, -3.82, -0.91]","[-0.76, -5.63, 0.66]",367.397
"[-92.66, -3.82, -0.93]","[-0.76, -5.63, 0.66]",377.395
"[-92.66, -3.84, -0.94]","[-0.75, -5.63, 0.66]",388.489
"[-92.61, -3.83, -0.91]","[-0.75, -5.63, 0.66]",398.42699999999996
"[-92.61, -3.87, -0.91]","[-0.74, -5.63, 0.66]",410.479
"[-92.58, -3.83, -0.91]","[-0.74, -5.63, 0.66]",417.507
"[-92.55, -3.86, -0.92]","[-0.74, -5.63, 0.66]",427.444
"[-92.57, -3.85, -0.93]","[-0.73, -5.63, 0.66]",437.378
"[-92.55, -3.81, -0.93]","[-0.74, -5.63, 0.66]",447.496
"[-92.59, -3.83, -0.92]","[-0.74, -5.63, 0.66]",458.34999999999997
"[-92.59, -3.85, -0.91]","[-0.74, -5.63, 0.66]",467.506
"[-92.65, -3.87, -0.88]","[-0.75, -5.63, 0.65]",478.352
"[-92.62, -3.86, -0.85]","[-0.75, -5.63, 0.65]",487.47200000000004
"[-92.64, -3.86, -0.86]","[-0.75, -5.63, 0.65]",497.424
"[-92.65, -3.83, -0.86]","[-0.75, -5.63, 0.65]",507.455
"[-92.62, -3.85, -0.86]","[-0.75, -5.63, 0.65]",518.351
"[-92.61, -3.87, -0.88]","[-0.76, -5.63, 0.65]",527.51
"[-92.58, -3.88, -0.87]","[-0.75, -5.63, 0.65]",537.517
"[-92.56, -3.84, -0.87]","[-0.75, -5.63, 0.65]",548.344
"[-92.58, -3.88, -0.88]","[-0.74, -5.63, 0.65]",557.5219999999999
"[-92.6, -3.87, -0.87]","[-0.74, -5.63, 0.65]",568.3439999999999
"[-92.6, -3.86, -0.86]","[-0.74, -5.63, 0.66]",578.3810000000001
"[-92.59, -3.84, -0.86]","[-0.75, -5.63, 0.65]",587.5160000000001
"[-92.62, -3.86, -0.89]","[-0.75, -5.63, 0.66]",598.3439999999999
"[-92.62, -3.84, -0.87]","[-0.75, -5.63, 0.66]",607.4359999999999
"[-92.6, -3.85, -0.86]","[-0.75, -5.63, 0.65]",617.343
"[-92.63, -3.82, -0.88]","[-0.75, -5.64, 0.66]",627.736
"[-92.58, -3.82, -0.87]","[-0.75, -5.64, 0.65]",637.741
"[-92.58, -3.86, -0.89]","[-0.75, -5.64, 0.65]",647.599
"[-92.6, -3.84, -0.9]","[-0.75, -5.64, 0.65]",657.7460000000001
"[-92.57, -3.83, -0.9]","[-0.75, -5.64, 0.66]",667.6419999999999
"[-92.57, -3.82, -0.88]","[-0.74, -5.63, 0.66]",677.739
"[-92.59, -3.83, -0.88]","[-0.74, -5.63, 0.66]",690.693
"[-92.56, -3.87, -0.88]","[-0.74, -5.63, 0.66]",698.596
"[-92.63, -3.84, -0.89]","[-0.74, -5.63, 0.66]",707.603
"[-92.6, -3.85, -0.89]","[-0.74, -5.63, 0.66]",717.739
"[-92.61, -3.83, -0.89]","[-0.74, -5.63, 0.66]",727.5939999999999
"[-92.62, -3.81, -0.88]","[-0.74, -5.63, 0.66]",737.7439999999999
"[-92.63, -3.82, -0.88]","[-0.74, -5.63, 0.66]",747.596
"[-92.62, -3.81, -0.88]","[-0.74, -5.63, 0.66]",757.745
"[-92.58, -3.8, -0.88]","[-0.74, -5.63, 0.66]",767.597
"[-92.58, -3.8, -0.89]","[-0.74, -5.64, 0.66]",777.738
"[-92.58, -3.81, -0.89]","[-0.74, -5.63, 0.66]",787.738
"[-92.6, -3.81, -0.89]","[-0.73, -5.63, 0.66]",797.626
"[-92.58, -3.82, -0.88]","[-0.73, -5.63, 0.66]",807.767
"[-92.59, -3.85, -0.87]","[-0.73, -5.63, 0.66]",818.594
"[-92.57, -3.82, -0.84]","[-0.73, -5.63, 0.66]",827.5949999999999
"[-92.58, -3.85, -0.86]","[-0.73, -5.63, 0.66]",837.7639999999999
"[-92.63, -3.84, -0.85]","[-0.74, -5.63, 0.66]",847.598
"[-92.62, -3.82, -0.86]","[-0.74, -5.63, 0.66]",857.782
"[-92.61, -3.85, -0.87]","[-0.74, -5.63, 0.66]",867.8789999999999
"[-92.58, -3.81, -0.86]","[-0.74, -5.63, 0.66]",877.873
"[-92.56, -3.8, -0.85]","[-0.73, -5.63, 0.66]",887.857
"[-92.63, -3.82, -0.86]","[-0.74, -5.63, 0.66]",897.861
"[-92.57, -3.85, -0.86]","[-0.73, -5.63, 0.66]",907.8580000000001
"[-92.61, -3.82, -0.86]","[-0.74, -5.63, 0.66]",917.756
"[-92.6, -3.82, -0.86]","[-0.73, -5.63, 0.66]",927.7959999999999
"[-92.6, -3.82, -0.86]","[-0.73, -5.63, 0.66]",937.8760000000001
"[-92.6, -3.83, -0.86]","[-0.73, -5.63, 0.66]",947.8050000000001
"[-92.61, -3.8, -0.85]","[-0.73, -5.63, 0.66]",957.801
"[-92.62, -3.82, -0.86]","[-0.73, -5.63, 0.66]",967.88
"[-92.6, -3.81, -0.85]","[-0.72, -5.63, 0.66]",982.113
"[-92.6, -3.81, -0.85]","[-0.73, -5.63, 0.66]",987.3
"[-92.6, -3.79, -0.85]","[-0.73, -5.63, 0.66]",998.3149999999999
"[-92.59, -3.81, -0.85]","[-0.73, -5.63, 0.66]",1007.2939999999999
"[-92.58, -3.83, -0.85]","[-0.74, -5.63, 0.66]",1017.298
"[-92.57, -3.81, -0.86]","[-0.74, -5.63, 0.66]",1028.32
"[-92.56, -3.8, -0.85]","[-0.73, -5.63, 0.66]",1037.2930000000001
"[-92.6, -3.79, -0.88]","[-0.74, -5.63, 0.66]",1047.131
"[-92.57, -3.81, -0.87]","[-0.73, -5.63, 0.66]",1058.293
"[-92.6, -3.81, -0.88]","[-0.73, -5.63, 0.66]",1067.3
"[-92.6, -3.8, -0.88]","[-0.73, -5.63, 0.66]",1078.311
"[-92.62, -3.84, -0.89]","[-0.72, -5.63, 0.66]",1087.39
"[-92.6, -3.8, -0.88]","[-0.73, -5.63, 0.66]",1097.262
"[-92.6, -3.81, -0.88]","[-0.72, -5.63, 0.66]",1108.293
"[-92.62, -3.8, -0.89]","[-0.72, -5.63, 0.66]",1118.354
"[-92.62, -3.8, -0.88]","[-0.73, -5.63, 0.66]",1127.404
"[-92.63, -3.82, -0.9]","[-0.73, -5.63, 0.66]",1137.412
"[-92.6, -3.79, -0.89]","[-0.73, -5.63, 0.66]",1147.3249999999998
"[-92.61, -3.77, -0.88]","[-0.73, -5.63, 0.66]",1157.4070000000002
"[-92.58, -3.78, -0.89]","[-0.72, -5.63, 0.66]",1167.404
"[-92.61, -3.78, -0.89]","[-0.72, -5.63, 0.66]",1178.26
"[-92.6, -3.81, -0.9]","[-0.72, -5.63, 0.66]",1188.2740000000001
"[-92.63, -3.77, -0.88]","[-0.72, -5.63, 0.66]",1197.395
"[-92.62, -3.77, -0.89]","[-0.72, -5.63, 0.66]",1207.402
"[-92.61, -3.79, -0.9]","[-0.72, -5.63, 0.67]",1217.41
"[-92.62, -3.75, -0.89]","[-0.72, -5.63, 0.66]",1227.402
"[-92.6, -3.79, -0.9]","[-0.72, -5.62, 0.67]",1238.26
"[-92.59, -3.78, -0.91]","[-0.72, -5.62, 0.67]",1247.3829999999998
"[-92.62, -3.78, -0.9]","[-0.72, -5.62, 0.67]",1260.3470000000002
"[-92.6, -3.74, -0.88]","[-0.72, -5.62, 0.67]",1268.2910000000002
"[-92.6, -3.76, -0.89]","[-0.72, -5.62, 0.67]",1277.409
"[-92.65, -3.74, -0.91]","[-0.72, -5.62, 0.67]",1287.412
"[-92.64, -3.76, -0.91]","[-0.72, -5.62, 0.67]",1298.292
"[-92.64, -3.79, -0.91]","[-0.72, -5.62, 0.67]",1307.4060000000002
"[-92.64, -3.77, -0.91]","[-0.72, -5.62, 0.67]",1318.2640000000001
"[-92.65, -3.77, -0.91]","[-0.72, -5.62, 0.67]",1327.404
"[-92.64, -3.77, -0.9]","[-0.72, -5.62, 0.67]",1337.407
"[-92.66, -3.74, -0.9]","[-0.71, -5.62, 0.67]",1348.276
"[-92.67, -3.78, -0.91]","[-0.71, -5.62, 0.67]",1358.339
"[-92.61, -3.75, -0.91]","[-0.71, -5.62, 0.67]",1367.3880000000001
"[-92.67, -3.75, -0.92]","[-0.71, -5.62, 0.67]",1377.256
"[-92.62, -3.74, -0.92]","[-0.71, -5.62, 0.67]",1387.389
"[-92.68, -3.74, -0.91]","[-0.71, -5.62, 0.67]",1397.276
"[-92.66, -3.74, -0.92]","[-0.71, -5.62, 0.67]",1407.404
"[-92.67, -3.74, -0.94]","[-0.71, -5.62, 0.67]",1418.3380000000002
"[-92.65, -3.74, -0.93]","[-0.71, -5.61, 0.67]",1427.406
"[-92.65, -3.76, -0.94]","[-0.71, -5.61, 0.67]",1437.406
"[-92.66, -3.74, -0.93]","[-0.71, -5.61, 0.67]",1447.4070000000002
"[-92.65, -3.73, -0.92]","[-0.71, -5.61, 0.67]",1457.413
"[-92.67, -3.72, -0.93]","[-0.7, -5.61, 0.67]",1467.404
"[-92.67, -3.74, -0.93]","[-0.7, -5.61, 0.67]",1478.232
"[-92.64, -3.74, -0.93]","[-0.7, -5.61, 0.67]",1487.406
"[-92.64, -3.75, -0.94]","[-0.71, -5.61, 0.67]",1497.404
"[-92.64, -3.76, -0.93]","[-0.71, -5.61, 0.67]",1508.279
"[-92.62, -3.74, -0.93]","[-0.71, -5.61, 0.67]",1517.407
"[-92.65, -3.73, -0.93]","[-0.71, -5.61, 0.67]",1527.404
"[-92.65, -3.73, -0.93]","[-0.71, -5.61, 0.67]",1538.265
"[-92.63, -3.75, -0.94]","[-0.71, -5.61, 0.67]",1550.3290000000002
"[-92.67, -3.73, -0.94]","[-0.71, -5.61, 0.67]",1558.26
"[-92.63, -3.72, -0.94]","[-0.7, -5.61, 0.67]",1567.404
