F,G,time
"[-92.8, -1.23, -0.08]","[-0.1, -5.69, 1.08]",5.002999999999999
"[-92.63, -1.25, -0.07]","[-0.11, -5.69, 1.08]",11.004
"[-92.44, -1.32, -0.02]","[-0.11, -5.69, 1.08]",23.003
"[-92.27, -1.33, -0.02]","[-0.11, -5.68, 1.08]",31.005000000000003
"[-92.22, -1.42, -0.06]","[-0.1, -5.67, 1.09]",41.009
"[-92.23, -1.52, -0.12]","[-0.1, -5.68, 1.09]",51.004
"[-92.4, -1.46, -0.15]","[-0.11, -5.67, 1.08]",75.015
"[-92.46, -1.45, -0.17]","[-0.1, -5.67, 1.08]",77.099
"[-92.5, -1.43, -0.14]","[-0.1, -5.66, 1.08]",81.092
"[-92.71, -1.32, -0.06]","[-0.09, -5.66, 1.08]",107.009
"[-92.8, -1.27, 0.01]","[-0.09, -5.66, 1.08]",109.002
"[-92.81, -1.25, 0.02]","[-0.1, -5.66, 1.08]",111.00500000000001
"[-92.83, -1.23, 0.05]","[-0.1, -5.66, 1.08]",121.019
"[-92.8, -1.22, 0.04]","[-0.1, -5.66, 1.07]",131.168
"[-92.76, -1.28, 0.02]","[-0.11, -5.67, 1.07]",141.143
"[-92.68, -1.34, -0.02]","[-0.12, -5.67, 1.07]",151.16299999999998
"[-92.6, -1.38, -0.09]","[-0.12, -5.67, 1.07]",161.212
"[-92.47, -1.43, -0.12]","[-0.12, -5.67, 1.07]",171.18900000000002
"[-92.4, -1.41, -0.09]","[-0.12, -5.67, 1.07]",181.157
"[-92.41, -1.43, -0.03]","[-0.12, -5.67, 1.07]",191.15699999999998
"[-92.36, -1.41, -0.06]","[-0.12, -5.67, 1.07]",201.15800000000002
"[-92.58, -1.41, -0.07]","[-0.12, -5.66, 1.07]",220.159
"[-92.55, -1.41, -0.05]","[-0.12, -5.66, 1.07]",222.328
"[-92.67, -1.37, -0.04]","[-0.12, -5.66, 1.07]",231.16
"[-92.73, -1.38, -0.03]","[-0.12, -5.65, 1.07]",241.157
"[-92.78, -1.32, -0.06]","[-0.12, -5.66, 1.06]",251.18699999999998
"[-92.83, -1.29, -0.05]","[-0.12, -5.65, 1.06]",261.17
"[-92.85, -1.33, -0.01]","[-0.12, -5.66, 1.06]",271.171
"[-92.73, -1.33, 0.01]","[-0.12, -5.66, 1.06]",281.158
"[-92.69, -1.37, 0.01]","[-0.13, -5.66, 1.06]",291.16700000000003
"[-92.59, -1.4, -0.0]","[-0.13, -5.66, 1.07]",303.311
"[-92.5, -1.42, -0.03]","[-0.13, -5.66, 1.06]",311.179
"[-92.48, -1.44, -0.03]","[-0.13, -5.66, 1.07]",321.16299999999995
"[-92.5, -1.45, -0.06]","[-0.13, -5.66, 1.07]",331.31699999999995
"[-92.45, -1.46, -0.09]","[-0.14, -5.66, 1.07]",341.32
"[-92.5, -1.44, -0.1]","[-0.13, -5.66, 1.07]",351.162
"[-92.57, -1.42, -0.07]","[-0.13, -5.66, 1.07]",361.163
"[-92.62, -1.38, -0.02]","[-0.13, -5.65, 1.07]",371.165
"[-92.67, -1.35, 0.02]","[-0.13, -5.65, 1.07]",381.214
"[-92.71, -1.33, 0.02]","[-0.13, -5.65, 1.07]",391.257
"[-92.75, -1.34, -0.01]","[-0.13, -5.65, 1.07]",401.158
"[-92.77, -1.35, -0.02]","[-0.13, -5.65, 1.07]",411.202
"[-92.73, -1.37, 0.01]","[-0.13, -5.65, 1.07]",421.164
"[-92.64, -1.37, 0.02]","[-0.14, -5.66, 1.06]",431.17299999999994
"[-92.6, -1.43, 0.0]","[-0.14, -5.65, 1.06]",441.219
"[-92.59, -1.43, -0.04]","[-0.14, -5.66, 1.06]",451.319
"[-92.55, -1.43, -0.02]","[-0.14, -5.65, 1.06]",461.159
"[-92.5, -1.44, -0.01]","[-0.14, -5.65, 1.06]",471.16200000000003
"[-92.54, -1.45, -0.04]","[-0.14, -5.65, 1.06]",480.323
"[-92.55, -1.45, -0.06]","[-0.14, -5.65, 1.06]",491.17699999999996
"[-92.6, -1.42, -0.06]","[-0.13, -5.65, 1.06]",501.158
"[-92.68, -1.42, -0.05]","[-0.14, -5.65, 1.06]",511.181
"[-92.73, -1.38, -0.06]","[-0.14, -5.65, 1.06]",522.162
"[-92.74, -1.37, -0.03]","[-0.13, -5.65, 1.06]",531.1890000000001
"[-92.76, -1.36, -0.06]","[-0.13, -5.65, 1.06]",541.164
"[-92.74, -1.36, -0.01]","[-0.13, -5.65, 1.06]",551.3050000000001
"[-92.67, -1.35, 0.01]","[-0.13, -5.65, 1.06]",561.218
"[-92.64, -1.39, 0.03]","[-0.13, -5.65, 1.06]",571.159
