F,G,time
"[-92.42, -1.06, 0.48]","[0.02, -5.8, 1.11]",0.0
"[-92.65, -1.14, 0.46]","[0.04, -5.81, 1.11]",15.009
"[-92.63, -1.11, 0.46]","[0.04, -5.8, 1.11]",17.009
"[-92.79, -1.15, 0.5]","[0.06, -5.8, 1.12]",42.018
"[-92.89, -1.14, 0.54]","[0.06, -5.8, 1.12]",43.094
"[-92.88, -1.12, 0.56]","[0.06, -5.8, 1.11]",46.029
"[-92.91, -1.11, 0.59]","[0.06, -5.79, 1.11]",56.034
"[-92.87, -1.11, 0.59]","[0.06, -5.79, 1.11]",65.098
"[-92.84, -1.11, 0.53]","[0.05, -5.79, 1.11]",75.11
"[-92.76, -1.16, 0.52]","[0.04, -5.8, 1.11]",84.09800000000001
"[-92.61, -1.1, 0.48]","[0.02, -5.8, 1.1]",104.135
"[-92.6, -1.09, 0.47]","[0.02, -5.8, 1.09]",106.03899999999999
"[-92.55, -1.09, 0.46]","[0.02, -5.8, 1.09]",115.036
"[-92.57, -1.13, 0.47]","[0.01, -5.8, 1.09]",125.15499999999999
"[-92.56, -1.11, 0.46]","[0.02, -5.8, 1.09]",135.147
"[-92.64, -1.16, 0.47]","[0.02, -5.79, 1.09]",145.15900000000002
"[-92.7, -1.18, 0.45]","[0.03, -5.79, 1.1]",155.15200000000002
"[-92.76, -1.16, 0.44]","[0.04, -5.79, 1.1]",165.034
"[-92.81, -1.2, 0.49]","[0.04, -5.79, 1.1]",175.033
"[-92.85, -1.18, 0.54]","[0.05, -5.79, 1.1]",186.005
"[-92.86, -1.13, 0.57]","[0.04, -5.78, 1.11]",198.0
"[-92.84, -1.12, 0.54]","[0.04, -5.78, 1.1]",205.003
"[-92.85, -1.12, 0.51]","[0.04, -5.79, 1.1]",214.031
"[-92.78, -1.13, 0.49]","[0.02, -5.78, 1.1]",225.03699999999998
"[-92.73, -1.12, 0.48]","[0.02, -5.79, 1.1]",241.003
"[-92.71, -1.11, 0.46]","[0.01, -5.78, 1.1]",245.058
"[-92.65, -1.11, 0.47]","[0.01, -5.78, 1.1]",255.034
