F,G,time
"[-92.53, -1.23, 0.12]","[0.01, -5.79, 1.13]",0.0
"[-92.43, -1.21, 0.11]","[0.0, -5.79, 1.12]",10.002
"[-92.28, -1.21, 0.14]","[-0.01, -5.78, 1.12]",19.039
"[-92.19, -1.25, 0.08]","[-0.01, -5.78, 1.12]",28.977
"[-92.14, -1.3, -0.01]","[-0.01, -5.78, 1.11]",38.983
"[-92.13, -1.29, -0.03]","[-0.01, -5.78, 1.11]",48.989
"[-92.15, -1.29, 0.03]","[-0.0, -5.77, 1.11]",59.977000000000004
"[-92.25, -1.27, 0.06]","[-0.0, -5.77, 1.11]",69.161
"[-92.34, -1.22, 0.09]","[0.0, -5.78, 1.11]",78.311
"[-92.44, -1.18, 0.16]","[0.01, -5.77, 1.11]",88.372
"[-92.55, -1.18, 0.2]","[0.01, -5.76, 1.12]",98.363
"[-92.62, -1.19, 0.16]","[0.01, -5.77, 1.12]",108.344
"[-92.55, -1.18, 0.14]","[0.01, -5.77, 1.12]",133.33999999999997
"[-92.57, -1.2, 0.15]","[0.01, -5.77, 1.12]",137.461
"[-92.51, -1.18, 0.16]","[0.0, -5.77, 1.12]",139.46
"[-92.38, -1.18, 0.14]","[-0.0, -5.77, 1.12]",151.46200000000002
"[-92.27, -1.21, 0.11]","[-0.0, -5.77, 1.12]",163.345
"[-92.2, -1.24, 0.07]","[-0.01, -5.77, 1.12]",168.343
"[-92.17, -1.28, 0.03]","[-0.0, -5.76, 1.12]",179.341
"[-92.15, -1.26, 0.0]","[-0.01, -5.76, 1.12]",188.34300000000002
"[-92.19, -1.27, 0.0]","[-0.01, -5.76, 1.11]",198.50699999999998
"[-92.27, -1.24, 0.02]","[-0.01, -5.75, 1.12]",208.528
"[-92.38, -1.25, 0.06]","[-0.01, -5.74, 1.12]",218.516
"[-92.45, -1.25, 0.09]","[-0.0, -5.75, 1.12]",228.53799999999998
"[-92.56, -1.23, 0.11]","[-0.0, -5.75, 1.12]",239.43800000000002
"[-92.58, -1.22, 0.14]","[-0.01, -5.74, 1.12]",249.512
"[-92.57, -1.21, 0.15]","[-0.01, -5.74, 1.12]",265.347
"[-92.54, -1.2, 0.11]","[-0.01, -5.74, 1.11]",268.34400000000005
"[-92.53, -1.26, 0.1]","[-0.01, -5.75, 1.11]",278.539
"[-92.46, -1.27, 0.1]","[-0.02, -5.74, 1.11]",288.508
"[-92.39, -1.28, 0.09]","[-0.02, -5.74, 1.11]",299.359
"[-92.34, -1.29, 0.07]","[-0.03, -5.75, 1.11]",308.34299999999996
"[-92.31, -1.28, 0.05]","[-0.03, -5.74, 1.1]",318.34200000000004
"[-92.31, -1.28, 0.06]","[-0.03, -5.74, 1.1]",328.511
"[-92.32, -1.3, 0.06]","[-0.03, -5.74, 1.1]",339.515
"[-92.39, -1.28, 0.08]","[-0.03, -5.74, 1.1]",348.523
"[-92.49, -1.27, 0.1]","[-0.02, -5.73, 1.1]",358.356
"[-92.54, -1.25, 0.11]","[-0.02, -5.73, 1.1]",368.34099999999995
"[-92.62, -1.23, 0.11]","[-0.02, -5.73, 1.1]",378.35699999999997
"[-92.61, -1.22, 0.12]","[-0.02, -5.73, 1.1]",388.34400000000005
"[-92.57, -1.24, 0.15]","[-0.02, -5.73, 1.1]",398.346
"[-92.57, -1.25, 0.14]","[-0.02, -5.73, 1.11]",408.341
"[-92.52, -1.25, 0.13]","[-0.03, -5.73, 1.11]",418.34
"[-92.46, -1.27, 0.1]","[-0.03, -5.74, 1.11]",428.52099999999996
"[-92.39, -1.27, 0.09]","[-0.03, -5.74, 1.11]",438.531
"[-92.32, -1.27, 0.07]","[-0.04, -5.74, 1.11]",450.53900000000004
"[-92.32, -1.3, 0.07]","[-0.03, -5.74, 1.11]",459.345
"[-92.32, -1.35, 0.07]","[-0.04, -5.74, 1.11]",468.355
"[-92.34, -1.28, 0.05]","[-0.03, -5.74, 1.11]",478.35
"[-92.41, -1.28, 0.07]","[-0.03, -5.73, 1.11]",488.35
"[-92.47, -1.27, 0.09]","[-0.03, -5.73, 1.11]",498.41999999999996
"[-92.48, -1.28, 0.11]","[-0.03, -5.73, 1.11]",508.36199999999997
"[-92.53, -1.22, 0.1]","[-0.03, -5.73, 1.11]",518.343
"[-92.53, -1.25, 0.13]","[-0.03, -5.73, 1.11]",528.354
"[-92.55, -1.26, 0.14]","[-0.03, -5.73, 1.11]",539.354
"[-92.49, -1.26, 0.11]","[-0.03, -5.73, 1.11]",548.352
"[-92.47, -1.26, 0.11]","[-0.04, -5.73, 1.11]",558.339
"[-92.46, -1.28, 0.12]","[-0.04, -5.73, 1.11]",568.513
"[-92.4, -1.27, 0.1]","[-0.04, -5.73, 1.11]",578.345
"[-92.38, -1.28, 0.11]","[-0.04, -5.73, 1.11]",588.5369999999999
"[-92.42, -1.28, 0.1]","[-0.04, -5.73, 1.11]",598.5070000000001
"[-92.41, -1.27, 0.08]","[-0.04, -5.73, 1.11]",608.358
"[-92.42, -1.29, 0.09]","[-0.04, -5.73, 1.11]",618.5070000000001
"[-92.44, -1.31, 0.12]","[-0.03, -5.73, 1.11]",628.343
"[-92.52, -1.27, 0.13]","[-0.04, -5.73, 1.11]",638.35
"[-92.59, -1.3, 0.14]","[-0.03, -5.73, 1.11]",649.44
"[-92.54, -1.25, 0.13]","[-0.03, -5.73, 1.1]",659.514
"[-92.57, -1.24, 0.13]","[-0.04, -5.73, 1.1]",668.3489999999999
"[-92.52, -1.27, 0.14]","[-0.03, -5.73, 1.1]",678.345
"[-92.53, -1.28, 0.13]","[-0.04, -5.72, 1.1]",688.3399999999999
"[-92.48, -1.27, 0.11]","[-0.04, -5.73, 1.1]",698.5120000000001
"[-92.45, -1.29, 0.11]","[-0.04, -5.73, 1.1]",708.3399999999999
"[-92.42, -1.26, 0.1]","[-0.05, -5.72, 1.1]",718.343
"[-92.4, -1.31, 0.12]","[-0.04, -5.73, 1.1]",731.3420000000001
"[-92.42, -1.3, 0.1]","[-0.05, -5.72, 1.1]",738.3530000000001
"[-92.41, -1.32, 0.09]","[-0.04, -5.73, 1.1]",748.5079999999999
"[-92.45, -1.32, 0.1]","[-0.04, -5.73, 1.1]",759.343
"[-92.47, -1.29, 0.11]","[-0.05, -5.72, 1.1]",768.341
"[-92.49, -1.29, 0.13]","[-0.04, -5.72, 1.1]",779.342
"[-92.52, -1.31, 0.13]","[-0.04, -5.72, 1.1]",788.353
"[-92.54, -1.27, 0.1]","[-0.04, -5.72, 1.1]",798.5020000000001
"[-92.54, -1.28, 0.11]","[-0.05, -5.72, 1.1]",808.35
"[-92.54, -1.26, 0.1]","[-0.05, -5.72, 1.1]",819.43
"[-92.48, -1.26, 0.1]","[-0.05, -5.72, 1.1]",828.514
"[-92.48, -1.3, 0.1]","[-0.05, -5.72, 1.1]",838.528
"[-92.46, -1.31, 0.1]","[-0.05, -5.72, 1.1]",849.5129999999999
"[-92.44, -1.33, 0.12]","[-0.05, -5.72, 1.11]",858.345
"[-92.46, -1.3, 0.1]","[-0.05, -5.72, 1.11]",868.516
"[-92.49, -1.31, 0.11]","[-0.04, -5.72, 1.11]",878.355
"[-92.45, -1.31, 0.11]","[-0.04, -5.72, 1.11]",888.532
"[-92.48, -1.3, 0.09]","[-0.04, -5.72, 1.11]",898.353
"[-92.51, -1.29, 0.11]","[-0.04, -5.72, 1.11]",908.355
"[-92.48, -1.28, 0.11]","[-0.04, -5.72, 1.1]",918.5219999999999
"[-92.49, -1.29, 0.1]","[-0.04, -5.72, 1.1]",928.354
"[-92.51, -1.29, 0.1]","[-0.04, -5.72, 1.1]",938.3430000000001
"[-92.53, -1.3, 0.13]","[-0.04, -5.72, 1.1]",948.342
"[-92.52, -1.27, 0.1]","[-0.04, -5.72, 1.1]",959.354
"[-92.47, -1.28, 0.11]","[-0.04, -5.72, 1.1]",968.518
"[-92.44, -1.3, 0.1]","[-0.04, -5.72, 1.1]",981.34
"[-92.46, -1.3, 0.1]","[-0.04, -5.72, 1.1]",988.3380000000001
"[-92.45, -1.31, 0.09]","[-0.04, -5.72, 1.1]",998.374
"[-92.45, -1.32, 0.11]","[-0.04, -5.72, 1.1]",1011.3760000000001
"[-92.5, -1.33, 0.11]","[-0.04, -5.72, 1.1]",1018.5040000000001
"[-92.48, -1.3, 0.07]","[-0.04, -5.72, 1.1]",1028.343
"[-92.52, -1.3, 0.09]","[-0.04, -5.72, 1.1]",1038.355
"[-92.53, -1.28, 0.09]","[-0.04, -5.72, 1.1]",1048.342
"[-92.5, -1.29, 0.1]","[-0.04, -5.72, 1.1]",1059.361
"[-92.5, -1.32, 0.12]","[-0.04, -5.72, 1.1]",1068.5240000000001
"[-92.5, -1.28, 0.11]","[-0.04, -5.72, 1.1]",1078.507
"[-92.48, -1.28, 0.1]","[-0.05, -5.71, 1.1]",1088.533
"[-92.48, -1.3, 0.09]","[-0.05, -5.72, 1.1]",1098.343
"[-92.47, -1.33, 0.09]","[-0.04, -5.72, 1.1]",1108.443
"[-92.47, -1.31, 0.09]","[-0.05, -5.71, 1.1]",1119.345
"[-92.42, -1.32, 0.1]","[-0.04, -5.71, 1.1]",1128.5069999999998
"[-92.46, -1.31, 0.09]","[-0.05, -5.71, 1.11]",1139.511
"[-92.5, -1.32, 0.08]","[-0.04, -5.72, 1.11]",1149.5059999999999
"[-92.46, -1.29, 0.08]","[-0.04, -5.71, 1.1]",1158.346
"[-92.49, -1.31, 0.09]","[-0.05, -5.71, 1.1]",1168.528
"[-92.49, -1.3, 0.09]","[-0.04, -5.72, 1.1]",1178.517
"[-92.52, -1.29, 0.09]","[-0.05, -5.71, 1.11]",1188.342
"[-92.52, -1.29, 0.1]","[-0.05, -5.71, 1.1]",1199.508
"[-92.51, -1.32, 0.12]","[-0.05, -5.71, 1.1]",1208.4479999999999
"[-92.47, -1.29, 0.09]","[-0.05, -5.71, 1.1]",1218.3429999999998
"[-92.48, -1.31, 0.09]","[-0.05, -5.72, 1.1]",1228.34
"[-92.47, -1.31, 0.08]","[-0.05, -5.71, 1.1]",1238.373
"[-92.46, -1.31, 0.09]","[-0.05, -5.71, 1.1]",1248.378
"[-92.48, -1.34, 0.09]","[-0.05, -5.72, 1.1]",1258.349
"[-92.5, -1.33, 0.08]","[-0.05, -5.71, 1.1]",1269.353
"[-92.47, -1.33, 0.09]","[-0.05, -5.71, 1.1]",1278.373
"[-92.47, -1.34, 0.1]","[-0.05, -5.71, 1.1]",1288.341
"[-92.52, -1.31, 0.1]","[-0.05, -5.71, 1.1]",1301.374
"[-92.53, -1.3, 0.08]","[-0.05, -5.72, 1.1]",1308.385
"[-92.56, -1.33, 0.11]","[-0.05, -5.71, 1.1]",1319.34
"[-92.52, -1.31, 0.1]","[-0.05, -5.71, 1.1]",1328.373
"[-92.51, -1.3, 0.12]","[-0.06, -5.71, 1.1]",1338.374
"[-92.53, -1.32, 0.11]","[-0.05, -5.71, 1.1]",1348.375
"[-92.55, -1.33, 0.1]","[-0.05, -5.72, 1.1]",1359.373
"[-92.52, -1.32, 0.09]","[-0.06, -5.71, 1.1]",1368.3719999999998
"[-92.54, -1.32, 0.09]","[-0.05, -5.72, 1.1]",1378.3410000000001
"[-92.5, -1.33, 0.11]","[-0.05, -5.71, 1.1]",1388.376
"[-92.48, -1.32, 0.09]","[-0.05, -5.71, 1.1]",1398.3719999999998
"[-92.47, -1.3, 0.09]","[-0.05, -5.71, 1.1]",1409.3400000000001
"[-92.53, -1.33, 0.1]","[-0.06, -5.71, 1.1]",1418.372
"[-92.54, -1.34, 0.1]","[-0.05, -5.71, 1.1]",1428.5079999999998
"[-92.55, -1.34, 0.11]","[-0.06, -5.71, 1.1]",1439.346
"[-92.49, -1.32, 0.1]","[-0.06, -5.71, 1.09]",1448.3760000000002
"[-92.5, -1.34, 0.11]","[-0.06, -5.71, 1.09]",1459.3590000000002
"[-92.52, -1.34, 0.12]","[-0.06, -5.71, 1.09]",1468.3429999999998
"[-92.6, -1.35, 0.11]","[-0.06, -5.72, 1.09]",1478.354
"[-92.52, -1.35, 0.12]","[-0.06, -5.71, 1.09]",1488.5159999999998
"[-92.46, -1.31, 0.1]","[-0.06, -5.71, 1.09]",1498.5059999999999
"[-92.5, -1.33, 0.1]","[-0.06, -5.71, 1.09]",1508.522
"[-92.55, -1.34, 0.1]","[-0.06, -5.71, 1.09]",1518.356
"[-92.52, -1.35, 0.1]","[-0.06, -5.71, 1.09]",1528.507
"[-92.5, -1.35, 0.11]","[-0.06, -5.71, 1.09]",1538.54
"[-92.52, -1.31, 0.08]","[-0.06, -5.71, 1.09]",1548.5169999999998
"[-92.51, -1.35, 0.1]","[-0.06, -5.71, 1.09]",1559.414
"[-92.53, -1.33, 0.1]","[-0.06, -5.71, 1.09]",1568.528
"[-92.5, -1.35, 0.13]","[-0.05, -5.71, 1.09]",1580.5249999999999
"[-92.56, -1.33, 0.09]","[-0.06, -5.71, 1.09]",1588.35
"[-92.51, -1.32, 0.09]","[-0.06, -5.71, 1.09]",1598.355
"[-92.57, -1.32, 0.07]","[-0.06, -5.71, 1.09]",1608.356
"[-92.54, -1.33, 0.09]","[-0.06, -5.71, 1.09]",1619.345
"[-92.51, -1.34, 0.11]","[-0.06, -5.71, 1.09]",1629.5059999999999
"[-92.54, -1.32, 0.11]","[-0.06, -5.71, 1.09]",1638.5320000000002
"[-92.56, -1.34, 0.09]","[-0.06, -5.71, 1.09]",1649.4930000000002
"[-92.54, -1.33, 0.09]","[-0.06, -5.71, 1.09]",1659.3400000000001
"[-92.51, -1.33, 0.08]","[-0.06, -5.7, 1.09]",1668.546
"[-92.51, -1.34, 0.08]","[-0.06, -5.71, 1.09]",1678.375
"[-92.52, -1.37, 0.09]","[-0.06, -5.71, 1.09]",1688.5110000000002
"[-92.5, -1.36, 0.1]","[-0.06, -5.7, 1.09]",1698.507
"[-92.48, -1.33, 0.08]","[-0.06, -5.7, 1.09]",1708.5379999999998
"[-92.5, -1.34, 0.08]","[-0.06, -5.7, 1.09]",1718.354
"[-92.57, -1.32, 0.09]","[-0.06, -5.7, 1.09]",1736.511
"[-92.56, -1.32, 0.1]","[-0.06, -5.7, 1.09]",1738.345
"[-92.56, -1.33, 0.1]","[-0.06, -5.7, 1.09]",1749.355
"[-92.53, -1.35, 0.11]","[-0.06, -5.7, 1.09]",1758.51
"[-92.54, -1.34, 0.11]","[-0.06, -5.7, 1.09]",1768.551
"[-92.51, -1.34, 0.1]","[-0.06, -5.7, 1.09]",1779.352
"[-92.49, -1.35, 0.08]","[-0.06, -5.7, 1.09]",1788.538
"[-92.51, -1.34, 0.08]","[-0.06, -5.7, 1.09]",1798.344
"[-92.55, -1.37, 0.1]","[-0.06, -5.7, 1.09]",1809.509
"[-92.53, -1.36, 0.1]","[-0.06, -5.7, 1.09]",1818.343
"[-92.53, -1.33, 0.08]","[-0.06, -5.7, 1.09]",1828.344
"[-92.55, -1.33, 0.07]","[-0.06, -5.7, 1.09]",1838.53
"[-92.49, -1.37, 0.09]","[-0.06, -5.7, 1.09]",1849.506
"[-92.57, -1.33, 0.09]","[-0.06, -5.71, 1.09]",1861.5049999999999
"[-92.51, -1.3, 0.07]","[-0.06, -5.7, 1.09]",1868.5069999999998
"[-92.53, -1.33, 0.08]","[-0.06, -5.71, 1.09]",1878.512
"[-92.56, -1.34, 0.1]","[-0.06, -5.7, 1.09]",1888.504
"[-92.56, -1.35, 0.08]","[-0.06, -5.71, 1.09]",1898.3429999999998
"[-92.58, -1.32, 0.1]","[-0.06, -5.71, 1.09]",1908.5030000000002
"[-92.56, -1.32, 0.08]","[-0.06, -5.7, 1.09]",1918.509
"[-92.5, -1.36, 0.08]","[-0.06, -5.71, 1.09]",1928.345
"[-92.5, -1.37, 0.09]","[-0.06, -5.7, 1.09]",1938.529
"[-92.55, -1.34, 0.08]","[-0.06, -5.71, 1.09]",1949.347
"[-92.51, -1.34, 0.08]","[-0.06, -5.7, 1.09]",1958.34
"[-92.51, -1.34, 0.08]","[-0.06, -5.7, 1.09]",1969.519
"[-92.51, -1.34, 0.07]","[-0.06, -5.71, 1.09]",1979.421
"[-92.51, -1.35, 0.09]","[-0.06, -5.7, 1.09]",1988.507
"[-92.52, -1.34, 0.08]","[-0.06, -5.71, 1.09]",1998.502
"[-92.52, -1.33, 0.07]","[-0.06, -5.7, 1.09]",2009.4919999999997
"[-92.56, -1.35, 0.1]","[-0.06, -5.7, 1.09]",2018.5330000000001
"[-92.55, -1.35, 0.08]","[-0.06, -5.7, 1.09]",2028.508
"[-92.52, -1.32, 0.08]","[-0.06, -5.7, 1.09]",2038.3559999999998
"[-92.54, -1.33, 0.08]","[-0.06, -5.7, 1.09]",2048.346
"[-92.54, -1.32, 0.08]","[-0.06, -5.7, 1.09]",2058.3399999999997
"[-92.52, -1.34, 0.08]","[-0.06, -5.7, 1.09]",2068.505
"[-92.55, -1.38, 0.08]","[-0.06, -5.69, 1.1]",2078.343
"[-92.52, -1.37, 0.06]","[-0.05, -5.69, 1.1]",2088.343
"[-92.46, -1.38, 0.07]","[-0.06, -5.69, 1.09]",2099.429
"[-92.5, -1.38, 0.09]","[-0.05, -5.7, 1.09]",2108.524
"[-92.49, -1.36, 0.07]","[-0.06, -5.69, 1.09]",2118.507
"[-92.49, -1.37, 0.09]","[-0.06, -5.69, 1.09]",2128.346
"[-92.43, -1.37, 0.1]","[-0.06, -5.69, 1.08]",2138.5190000000002
"[-92.45, -1.33, 0.1]","[-0.06, -5.69, 1.08]",2151.343
"[-92.46, -1.32, 0.08]","[-0.07, -5.69, 1.08]",2158.502
"[-92.44, -1.34, 0.12]","[-0.07, -5.69, 1.08]",2168.516
"[-92.43, -1.29, 0.13]","[-0.07, -5.69, 1.07]",2178.51
"[-92.45, -1.29, 0.11]","[-0.07, -5.69, 1.07]",2188.345
