F,G,time
"[-94.81, -13.95, 11.87]","[0.96, -2.72, 3.97]",0.0
"[-94.92, -14.06, 12.03]","[0.95, -2.67, 4.01]",9.997
"[-94.94, -14.19, 12.2]","[0.95, -2.62, 4.04]",16.007
"[-95.0, -14.34, 12.33]","[0.96, -2.59, 4.07]",26.005
"[-95.03, -14.57, 12.43]","[0.96, -2.56, 4.09]",36.005
"[-95.03, -14.78, 12.51]","[0.96, -2.54, 4.1]",47.013
"[-95.04, -15.01, 12.6]","[0.97, -2.52, 4.11]",56.006
"[-95.06, -15.21, 12.71]","[0.96, -2.49, 4.13]",67.018
"[-95.13, -15.29, 12.81]","[0.97, -2.46, 4.16]",77.012
"[-95.14, -15.43, 12.96]","[0.98, -2.42, 4.2]",87.012
"[-95.15, -15.51, 13.08]","[0.99, -2.38, 4.25]",97.015
"[-95.22, -15.65, 13.17]","[1.0, -2.35, 4.28]",106.003
"[-95.2, -15.72, 13.25]","[1.01, -2.31, 4.32]",116.039
"[-95.25, -15.88, 13.32]","[1.01, -2.29, 4.34]",126.04199999999999
"[-95.26, -16.05, 13.45]","[1.02, -2.27, 4.36]",136.03799999999998
"[-95.29, -16.38, 13.78]","[1.03, -2.21, 4.4]",168.006
"[-95.3, -16.42, 13.81]","[1.03, -2.21, 4.4]",169.041
"[-95.27, -16.42, 13.81]","[1.03, -2.2, 4.4]",172.039
"[-95.33, -16.46, 13.83]","[1.04, -2.19, 4.42]",176.04
"[-95.36, -16.55, 13.93]","[1.05, -2.15, 4.46]",204.038
"[-95.34, -16.62, 14.0]","[1.05, -2.13, 4.48]",206.042
"[-95.33, -16.63, 14.01]","[1.05, -2.13, 4.48]",208.005
"[-95.37, -16.66, 14.16]","[1.05, -2.11, 4.5]",225.03799999999998
"[-95.38, -16.7, 14.17]","[1.06, -2.1, 4.51]",227.03799999999998
"[-95.39, -16.79, 14.24]","[1.05, -2.09, 4.51]",236.038
"[-95.41, -16.83, 14.28]","[1.06, -2.09, 4.51]",246.002
"[-95.39, -16.88, 14.31]","[1.06, -2.08, 4.52]",256.031
"[-95.43, -16.95, 14.33]","[1.06, -2.07, 4.52]",267.062
"[-95.42, -17.0, 14.38]","[1.06, -2.05, 4.53]",279.083
"[-95.45, -16.99, 14.42]","[1.06, -2.04, 4.54]",286.057
"[-95.47, -17.0, 14.48]","[1.07, -2.04, 4.55]",296.04
"[-95.45, -16.97, 14.53]","[1.07, -2.03, 4.55]",307.00300000000004
"[-95.45, -16.95, 14.55]","[1.07, -2.02, 4.56]",316.03700000000003
"[-95.47, -17.0, 14.57]","[1.07, -2.02, 4.56]",326.036
"[-95.46, -16.99, 14.55]","[1.07, -2.02, 4.56]",336.039
"[-95.47, -17.02, 14.57]","[1.08, -2.02, 4.56]",346.003
"[-95.44, -17.02, 14.59]","[1.08, -2.02, 4.56]",356.04200000000003
"[-95.46, -17.03, 14.62]","[1.08, -2.01, 4.56]",366.045
"[-95.49, -17.03, 14.64]","[1.09, -2.01, 4.56]",376.041
"[-95.48, -17.03, 14.66]","[1.08, -2.0, 4.56]",386.036
"[-95.46, -16.97, 14.64]","[1.08, -2.0, 4.57]",396.036
"[-95.49, -16.98, 14.64]","[1.08, -1.99, 4.57]",406.036
"[-95.47, -16.97, 14.64]","[1.09, -1.99, 4.57]",416.04
"[-95.51, -16.97, 14.65]","[1.09, -1.99, 4.57]",426.036
"[-95.5, -16.92, 14.65]","[1.1, -1.99, 4.56]",436.041
"[-95.48, -16.9, 14.67]","[1.11, -1.99, 4.56]",446.03999999999996
"[-95.48, -16.89, 14.67]","[1.1, -1.99, 4.56]",456.14500000000004
"[-95.46, -16.9, 14.66]","[1.1, -1.99, 4.56]",467.00399999999996
"[-95.51, -16.89, 14.65]","[1.1, -1.99, 4.56]",477.011
"[-95.49, -16.89, 14.65]","[1.1, -1.99, 4.56]",486.144
"[-95.51, -16.85, 14.64]","[1.1, -1.99, 4.56]",496.15999999999997
"[-95.49, -16.83, 14.67]","[1.09, -1.99, 4.56]",506.00500000000005
"[-95.48, -16.82, 14.67]","[1.1, -1.99, 4.56]",516.005
"[-95.47, -16.81, 14.69]","[1.1, -1.99, 4.56]",527.005
"[-95.5, -16.81, 14.68]","[1.1, -1.99, 4.56]",536.1590000000001
"[-95.49, -16.8, 14.67]","[1.11, -1.99, 4.56]",546.0469999999999
"[-95.47, -16.8, 14.67]","[1.1, -1.99, 4.55]",559.005
"[-95.48, -16.78, 14.67]","[1.1, -1.99, 4.56]",566.1460000000001
"[-95.49, -16.75, 14.67]","[1.1, -1.99, 4.56]",576.152
"[-95.47, -16.74, 14.67]","[1.1, -1.99, 4.55]",587.005
"[-95.49, -16.74, 14.69]","[1.1, -1.99, 4.55]",596.001
"[-95.45, -16.73, 14.67]","[1.1, -1.99, 4.55]",606.159
"[-95.44, -16.75, 14.67]","[1.11, -1.99, 4.55]",616.146
"[-95.47, -16.76, 14.66]","[1.11, -1.99, 4.55]",627.017
"[-95.46, -16.74, 14.65]","[1.11, -1.99, 4.55]",636.1569999999999
"[-95.46, -16.74, 14.66]","[1.11, -1.99, 4.55]",647.1400000000001
"[-95.47, -16.75, 14.66]","[1.11, -1.99, 4.55]",656.154
"[-95.49, -16.75, 14.66]","[1.1, -1.99, 4.55]",666.169
"[-95.48, -16.72, 14.66]","[1.1, -1.99, 4.55]",677.012
"[-95.48, -16.7, 14.64]","[1.1, -1.99, 4.55]",686.155
"[-95.5, -16.71, 14.64]","[1.1, -1.99, 4.55]",696.005
"[-95.48, -16.7, 14.64]","[1.1, -1.99, 4.55]",706.153
"[-95.48, -16.7, 14.65]","[1.1, -1.99, 4.55]",716.169
"[-95.46, -16.66, 14.64]","[1.1, -1.99, 4.54]",726.1769999999999
"[-95.45, -16.71, 14.66]","[1.11, -1.99, 4.54]",736.155
"[-95.47, -16.7, 14.68]","[1.11, -1.99, 4.54]",746.0020000000001
"[-95.48, -16.67, 14.64]","[1.1, -1.99, 4.54]",756.1510000000001
"[-95.49, -16.7, 14.64]","[1.1, -1.99, 4.55]",767.0129999999999
"[-95.5, -16.7, 14.64]","[1.1, -1.99, 4.54]",777.005
"[-95.47, -16.66, 14.63]","[1.1, -1.99, 4.54]",787.006
