F,G,time
"[-92.65, -3.68, -1.02]","[-0.65, -5.58, 0.67]",5.036
"[-92.62, -3.66, -1.02]","[-0.65, -5.58, 0.67]",5.036
"[-92.62, -3.64, -1.03]","[-0.65, -5.58, 0.67]",10.072
"[-92.62, -3.65, -1.04]","[-0.64, -5.58, 0.67]",12.024999999999999
"[-92.6, -3.68, -1.04]","[-0.64, -5.58, 0.68]",34.01
"[-92.63, -3.66, -1.04]","[-0.63, -5.57, 0.68]",36.011
"[-92.77, -3.69, -1.01]","[-0.63, -5.57, 0.68]",65.01700000000001
"[-92.77, -3.72, -1.02]","[-0.63, -5.57, 0.68]",67.078
"[-92.75, -3.71, -1.03]","[-0.63, -5.57, 0.68]",69.017
"[-92.83, -3.74, -1.08]","[-0.63, -5.57, 0.68]",70.013
"[-92.82, -3.7, -1.05]","[-0.63, -5.56, 0.68]",91.061
"[-92.81, -3.72, -1.08]","[-0.63, -5.57, 0.68]",104.062
"[-92.79, -3.7, -1.04]","[-0.63, -5.56, 0.68]",106.061
"[-92.72, -3.64, -1.07]","[-0.63, -5.56, 0.68]",128.006
"[-92.75, -3.63, -1.07]","[-0.64, -5.56, 0.68]",130.00300000000001
"[-92.72, -3.62, -1.08]","[-0.63, -5.57, 0.68]",131.046
"[-92.69, -3.62, -1.09]","[-0.63, -5.56, 0.67]",139.049
"[-92.71, -3.64, -1.11]","[-0.62, -5.56, 0.68]",171.047
"[-92.73, -3.63, -1.09]","[-0.63, -5.56, 0.68]",173.04500000000002
"[-92.74, -3.66, -1.12]","[-0.62, -5.56, 0.68]",175.041
"[-92.77, -3.67, -1.11]","[-0.63, -5.56, 0.68]",179.04500000000002
"[-92.74, -3.69, -1.13]","[-0.62, -5.56, 0.68]",189.046
"[-92.76, -3.68, -1.14]","[-0.62, -5.56, 0.68]",199.049
"[-92.79, -3.7, -1.12]","[-0.62, -5.56, 0.68]",209.04500000000002
"[-92.81, -3.67, -1.12]","[-0.62, -5.56, 0.68]",219.048
"[-92.76, -3.67, -1.12]","[-0.62, -5.56, 0.68]",229.046
"[-92.76, -3.65, -1.16]","[-0.62, -5.55, 0.68]",239.005
"[-92.71, -3.65, -1.14]","[-0.62, -5.55, 0.68]",248.999
"[-92.7, -3.64, -1.14]","[-0.62, -5.55, 0.68]",259.056
"[-92.71, -3.63, -1.13]","[-0.62, -5.55, 0.68]",269.06
"[-92.73, -3.67, -1.12]","[-0.62, -5.55, 0.68]",282.055
"[-92.75, -3.66, -1.14]","[-0.62, -5.55, 0.68]",289.05199999999996
"[-92.75, -3.66, -1.16]","[-0.62, -5.55, 0.68]",299.058
"[-92.78, -3.65, -1.15]","[-0.62, -5.55, 0.69]",308.036
"[-92.76, -3.65, -1.14]","[-0.61, -5.55, 0.69]",319.047
"[-92.8, -3.63, -1.12]","[-0.62, -5.55, 0.69]",330.009
"[-92.78, -3.66, -1.12]","[-0.61, -5.55, 0.69]",339.055
"[-92.79, -3.65, -1.12]","[-0.62, -5.55, 0.69]",349.055
"[-92.75, -3.68, -1.14]","[-0.62, -5.55, 0.69]",359.059
"[-92.75, -3.65, -1.14]","[-0.62, -5.55, 0.68]",369.056
