F,G,time
"[-92.47, -1.86, 0.04]","[-0.09, -5.8, 1.04]",5.005
"[-92.39, -1.91, -0.09]","[-0.11, -5.8, 1.04]",11.004999999999999
"[-92.24, -1.92, -0.11]","[-0.11, -5.8, 1.04]",21.015
"[-92.15, -1.96, -0.1]","[-0.12, -5.79, 1.03]",31.021
"[-92.17, -1.95, -0.14]","[-0.11, -5.8, 1.04]",41.004
"[-92.2, -1.94, -0.08]","[-0.1, -5.79, 1.04]",51.005
"[-92.28, -1.94, 0.01]","[-0.09, -5.79, 1.04]",61.056
"[-92.38, -1.88, 0.05]","[-0.08, -5.79, 1.04]",71.019
"[-92.53, -1.86, 0.03]","[-0.09, -5.79, 1.04]",81.057
"[-92.65, -1.87, 0.04]","[-0.08, -5.79, 1.04]",91.019
"[-92.71, -1.87, 0.03]","[-0.09, -5.79, 1.04]",109.02000000000001
"[-92.69, -1.87, 0.03]","[-0.09, -5.79, 1.04]",111.051
"[-92.62, -1.85, 0.02]","[-0.09, -5.8, 1.03]",122.014
"[-92.55, -1.85, 0.03]","[-0.1, -5.79, 1.03]",131.042
"[-92.44, -1.83, 0.04]","[-0.1, -5.79, 1.03]",141.044
"[-92.32, -1.87, -0.01]","[-0.1, -5.79, 1.03]",158.01299999999998
"[-92.31, -1.92, -0.02]","[-0.09, -5.79, 1.03]",164.04
"[-92.32, -1.89, -0.04]","[-0.09, -5.8, 1.03]",171.039
"[-92.34, -1.92, -0.05]","[-0.1, -5.79, 1.03]",191.01000000000002
"[-92.42, -1.91, -0.05]","[-0.09, -5.79, 1.03]",192.15099999999998
"[-92.47, -1.86, -0.03]","[-0.09, -5.79, 1.03]",201.14399999999998
"[-92.53, -1.87, 0.03]","[-0.09, -5.78, 1.03]",211.024
"[-92.58, -1.84, 0.05]","[-0.08, -5.79, 1.03]",221.143
"[-92.62, -1.84, 0.05]","[-0.08, -5.79, 1.03]",231.152
"[-92.58, -1.83, 0.05]","[-0.09, -5.79, 1.03]",243.15200000000002
"[-92.53, -1.84, 0.04]","[-0.1, -5.79, 1.03]",251.14999999999998
"[-92.47, -1.88, -0.02]","[-0.1, -5.79, 1.03]",261.149
"[-92.42, -1.9, -0.04]","[-0.1, -5.8, 1.03]",271.152
"[-92.36, -1.9, -0.03]","[-0.1, -5.79, 1.03]",281.15000000000003
"[-92.32, -1.88, -0.02]","[-0.1, -5.79, 1.03]",291.153
"[-92.32, -1.88, -0.02]","[-0.09, -5.79, 1.03]",301.148
"[-92.33, -1.89, -0.02]","[-0.09, -5.78, 1.03]",311.152
"[-92.4, -1.87, -0.01]","[-0.08, -5.79, 1.03]",321.147
"[-92.51, -1.89, -0.04]","[-0.08, -5.79, 1.03]",331.155
"[-92.55, -1.89, -0.02]","[-0.08, -5.79, 1.03]",341.15000000000003
"[-92.56, -1.86, -0.02]","[-0.08, -5.78, 1.03]",351.14099999999996
"[-92.59, -1.86, -0.01]","[-0.09, -5.78, 1.03]",361.144
"[-92.56, -1.84, 0.01]","[-0.09, -5.79, 1.03]",371.14200000000005
"[-92.53, -1.86, 0.02]","[-0.1, -5.78, 1.03]",381.14
"[-92.49, -1.84, 0.01]","[-0.1, -5.78, 1.03]",391.138
"[-92.44, -1.89, -0.02]","[-0.11, -5.78, 1.02]",401.141
"[-92.42, -1.95, -0.02]","[-0.11, -5.78, 1.02]",411.142
"[-92.42, -1.92, -0.01]","[-0.11, -5.78, 1.02]",421.144
"[-92.41, -1.94, -0.01]","[-0.12, -5.78, 1.02]",431.145
"[-92.45, -1.93, 0.02]","[-0.11, -5.78, 1.02]",443.139
"[-92.52, -1.92, 0.03]","[-0.11, -5.77, 1.02]",451.14
"[-92.54, -1.93, 0.04]","[-0.11, -5.77, 1.03]",461.141
"[-92.57, -1.9, 0.02]","[-0.11, -5.78, 1.02]",471.149
"[-92.58, -1.92, 0.02]","[-0.12, -5.77, 1.02]",481.147
"[-92.61, -1.91, 0.0]","[-0.12, -5.77, 1.02]",491.153
"[-92.57, -1.89, 0.0]","[-0.12, -5.77, 1.02]",501.148
"[-92.5, -1.89, 0.02]","[-0.13, -5.77, 1.02]",515.005
"[-92.49, -1.88, 0.02]","[-0.12, -5.77, 1.02]",521.002
"[-92.47, -1.89, 0.01]","[-0.13, -5.76, 1.02]",531.159
"[-92.44, -1.94, 0.02]","[-0.12, -5.77, 1.02]",541.168
"[-92.45, -1.92, 0.02]","[-0.13, -5.77, 1.02]",551.1610000000001
"[-92.48, -1.96, 0.02]","[-0.12, -5.76, 1.03]",561.154
"[-92.5, -1.93, 0.02]","[-0.12, -5.77, 1.03]",571.014
"[-92.52, -1.93, 0.04]","[-0.12, -5.76, 1.03]",581.152
"[-92.52, -1.92, 0.05]","[-0.12, -5.77, 1.03]",591.035
"[-92.52, -1.95, 0.07]","[-0.12, -5.76, 1.03]",602.001
"[-92.54, -1.91, 0.04]","[-0.13, -5.77, 1.03]",611.148
"[-92.52, -1.89, 0.05]","[-0.13, -5.77, 1.03]",621.0
"[-92.52, -1.92, 0.05]","[-0.13, -5.76, 1.03]",631.1510000000001
"[-92.48, -1.9, 0.04]","[-0.13, -5.77, 1.02]",641.2090000000001
"[-92.48, -1.91, 0.03]","[-0.13, -5.77, 1.02]",651.394
"[-92.49, -1.92, 0.04]","[-0.13, -5.76, 1.02]",661.402
"[-92.48, -1.91, 0.04]","[-0.13, -5.77, 1.02]",671.277
"[-92.49, -1.93, 0.04]","[-0.13, -5.76, 1.03]",681.391
