X,Y,Z,A,B,C,time
146.59,628.21,420.05,-1.92,-1.55,0.29,0.0
146.59,628.21,420.05,-1.92,-1.55,0.29,37.998999999999995
146.59,628.21,420.05,-1.92,-1.55,0.29,41.0
146.59,628.21,420.05,-1.92,-1.55,0.29,41.997
146.59,628.21,420.05,-1.92,-1.55,0.29,43.997
146.59,628.21,420.05,-1.92,-1.55,0.29,47.997
146.59,628.21,420.05,-1.92,-1.55,0.29,57.997
146.59,628.21,420.05,-1.92,-1.55,0.29,69.001
146.59,628.21,420.05,-1.92,-1.55,0.29,78.097
146.59,628.21,420.05,-1.92,-1.55,0.29,88.051
146.59,628.21,420.05,-1.92,-1.55,0.29,99.333
146.59,628.21,420.05,-1.92,-1.55,0.29,109.25999999999999
146.59,628.21,420.05,-1.92,-1.55,0.29,118.225
146.59,628.21,420.05,-1.92,-1.55,0.29,128.331
146.59,628.21,420.05,-1.92,-1.55,0.29,139.247
146.59,628.21,420.05,-1.92,-1.55,0.29,149.21
146.59,628.21,420.05,-1.92,-1.55,0.29,161.359
146.59,628.21,420.05,-1.92,-1.55,0.29,169.209
146.59,628.21,420.05,-1.92,-1.55,0.29,179.208
146.59,628.21,420.05,-1.92,-1.55,0.29,189.222
146.59,628.21,420.05,-1.92,-1.55,0.29,199.335
146.59,628.21,420.05,-1.92,-1.55,0.29,209.209
146.59,628.21,420.05,-1.92,-1.55,0.29,219.273
146.59,628.21,420.05,-1.92,-1.55,0.29,229.22799999999998
146.59,628.21,420.05,-1.92,-1.55,0.29,238.375
146.59,628.21,420.05,-1.92,-1.55,0.29,248.379
146.59,628.21,420.05,-1.92,-1.55,0.29,259.213
146.59,628.21,420.05,-1.92,-1.55,0.29,269.209
146.59,628.21,420.05,-1.92,-1.55,0.29,279.209
146.59,628.21,420.05,-1.92,-1.55,0.29,289.209
146.59,628.21,420.05,-1.92,-1.55,0.29,299.367
146.59,628.21,420.05,-1.92,-1.55,0.29,309.21
146.59,628.21,420.05,-1.92,-1.55,0.29,319.209
146.59,628.21,420.05,-1.92,-1.55,0.29,329.20899999999995
146.59,628.21,420.05,-1.92,-1.55,0.29,339.214
146.59,628.21,420.05,-1.92,-1.55,0.29,349.209
146.59,628.21,420.05,-1.92,-1.55,0.29,358.54999999999995
146.59,628.21,420.05,-1.92,-1.55,0.29,368.36400000000003
146.59,628.21,420.05,-1.92,-1.55,0.29,378.517
146.59,628.21,420.05,-1.92,-1.55,0.29,388.53900000000004
146.59,628.21,420.05,-1.92,-1.55,0.29,399.363
146.59,628.21,420.05,-1.92,-1.55,0.29,408.541
146.59,628.21,420.05,-1.92,-1.55,0.29,418.94
146.59,628.21,420.05,-1.92,-1.55,0.29,429.51099999999997
146.59,628.21,420.05,-1.92,-1.55,0.29,440.53700000000003
146.59,628.21,420.05,-1.92,-1.55,0.29,448.359
146.59,628.21,420.05,-1.92,-1.55,0.29,458.543
146.59,628.21,420.05,-1.92,-1.55,0.29,468.364
146.59,628.21,420.05,-1.92,-1.55,0.29,478.539
146.59,628.21,420.05,-1.92,-1.55,0.29,488.365
146.59,628.21,420.05,-1.92,-1.55,0.29,499.363
146.59,628.21,420.05,-1.92,-1.55,0.29,508.36499999999995
146.59,628.21,420.05,-1.92,-1.55,0.29,520.361
146.59,628.21,420.05,-1.92,-1.55,0.29,528.38
146.59,628.21,420.05,-1.92,-1.55,0.29,538.5640000000001
146.59,628.21,420.05,-1.92,-1.55,0.29,548.378
146.59,628.21,420.05,-1.92,-1.55,0.29,558.5400000000001
146.59,628.21,420.05,-1.92,-1.55,0.29,568.399
146.59,628.21,420.05,-1.92,-1.55,0.29,578.542
146.59,628.21,420.05,-1.92,-1.55,0.29,588.554
146.59,628.21,420.05,-1.92,-1.55,0.29,599.361
146.59,628.21,420.05,-1.92,-1.55,0.29,608.555
146.59,628.21,420.05,-1.92,-1.55,0.29,618.396
146.59,628.21,420.05,-1.92,-1.55,0.29,628.555
146.59,628.21,420.05,-1.92,-1.55,0.29,638.3720000000001
146.59,628.21,420.05,-1.92,-1.55,0.29,648.553
146.59,628.21,420.05,-1.92,-1.55,0.29,658.5530000000001
146.59,628.21,420.05,-1.92,-1.55,0.29,668.3860000000001
146.59,628.21,420.05,-1.92,-1.55,0.29,678.5600000000001
146.59,628.21,420.05,-1.92,-1.55,0.29,688.376
