F,G,time
"[-92.68, -3.2, -0.72]","[-0.36, -5.61, 0.81]",0.9169999999999999
"[-92.67, -3.21, -0.73]","[-0.37, -5.61, 0.81]",8.917
"[-92.68, -3.2, -0.71]","[-0.36, -5.6, 0.81]",12.944
"[-92.71, -3.2, -0.72]","[-0.35, -5.6, 0.81]",22.924
"[-92.69, -3.23, -0.75]","[-0.35, -5.6, 0.81]",32.927
"[-92.73, -3.21, -0.72]","[-0.35, -5.6, 0.81]",42.93
"[-92.73, -3.26, -0.74]","[-0.36, -5.6, 0.81]",53.184000000000005
"[-92.73, -3.24, -0.75]","[-0.36, -5.59, 0.81]",63.08800000000001
"[-92.75, -3.23, -0.74]","[-0.36, -5.6, 0.81]",73.11099999999999
"[-92.73, -3.23, -0.71]","[-0.36, -5.6, 0.81]",83.179
"[-92.72, -3.22, -0.69]","[-0.36, -5.59, 0.8]",93.08
"[-92.72, -3.19, -0.69]","[-0.36, -5.6, 0.8]",103.22000000000001
"[-92.73, -3.2, -0.72]","[-0.36, -5.6, 0.8]",113.126
"[-92.72, -3.2, -0.72]","[-0.37, -5.6, 0.8]",123.51299999999999
"[-92.72, -3.21, -0.7]","[-0.37, -5.6, 0.8]",133.231
"[-92.72, -3.23, -0.69]","[-0.36, -5.6, 0.81]",158.115
"[-92.7, -3.22, -0.71]","[-0.36, -5.6, 0.81]",160.446
"[-92.72, -3.21, -0.71]","[-0.36, -5.6, 0.81]",163.20200000000003
"[-92.73, -3.21, -0.73]","[-0.37, -5.6, 0.8]",173.098
"[-92.71, -3.24, -0.75]","[-0.37, -5.6, 0.81]",198.096
"[-92.71, -3.2, -0.72]","[-0.37, -5.6, 0.81]",203.18800000000002
"[-92.72, -3.19, -0.72]","[-0.37, -5.6, 0.81]",205.095
"[-92.72, -3.19, -0.73]","[-0.36, -5.6, 0.81]",227.08100000000002
"[-92.68, -3.16, -0.74]","[-0.37, -5.6, 0.81]",229.079
"[-92.7, -3.17, -0.76]","[-0.36, -5.6, 0.81]",233.08499999999998
"[-92.69, -3.17, -0.75]","[-0.36, -5.6, 0.81]",243.096
"[-92.7, -3.2, -0.75]","[-0.37, -5.6, 0.81]",253.365
"[-92.67, -3.2, -0.75]","[-0.36, -5.6, 0.81]",263.233
"[-92.65, -3.18, -0.76]","[-0.36, -5.6, 0.81]",273.399
"[-92.69, -3.18, -0.77]","[-0.36, -5.6, 0.81]",283.23199999999997
"[-92.75, -3.17, -0.77]","[-0.36, -5.59, 0.81]",293.131
"[-92.72, -3.17, -0.77]","[-0.36, -5.59, 0.81]",303.226
"[-92.69, -3.19, -0.78]","[-0.35, -5.59, 0.81]",313.11
"[-92.68, -3.2, -0.75]","[-0.36, -5.59, 0.81]",323.22200000000004
"[-92.69, -3.19, -0.77]","[-0.36, -5.59, 0.81]",333.098
"[-92.69, -3.16, -0.77]","[-0.36, -5.59, 0.81]",343.1
"[-92.68, -3.16, -0.77]","[-0.36, -5.59, 0.81]",353.559
"[-92.69, -3.15, -0.75]","[-0.36, -5.59, 0.81]",363.32399999999996
"[-92.69, -3.17, -0.75]","[-0.36, -5.59, 0.81]",373.813
"[-92.71, -3.19, -0.78]","[-0.36, -5.59, 0.81]",383.553
"[-92.7, -3.17, -0.78]","[-0.36, -5.59, 0.81]",393.66499999999996
"[-92.72, -3.15, -0.77]","[-0.36, -5.59, 0.81]",403.716
"[-92.7, -3.13, -0.78]","[-0.36, -5.59, 0.81]",413.568
"[-92.73, -3.18, -0.78]","[-0.36, -5.59, 0.81]",423.566
"[-92.71, -3.19, -0.78]","[-0.36, -5.59, 0.81]",433.561
"[-92.69, -3.17, -0.76]","[-0.36, -5.59, 0.81]",442.57099999999997
"[-92.73, -3.16, -0.76]","[-0.36, -5.59, 0.81]",453.562
"[-92.73, -3.18, -0.78]","[-0.36, -5.59, 0.8]",463.574
"[-92.7, -3.17, -0.79]","[-0.36, -5.59, 0.81]",475.66999999999996
"[-92.69, -3.17, -0.78]","[-0.36, -5.59, 0.81]",483.57
"[-92.71, -3.18, -0.75]","[-0.36, -5.59, 0.81]",492.652
"[-92.71, -3.18, -0.75]","[-0.36, -5.59, 0.8]",503.563
"[-92.73, -3.15, -0.77]","[-0.36, -5.59, 0.8]",513.562
"[-92.7, -3.17, -0.78]","[-0.36, -5.59, 0.8]",522.5649999999999
"[-92.71, -3.17, -0.76]","[-0.36, -5.59, 0.8]",533.857
"[-92.74, -3.2, -0.76]","[-0.36, -5.59, 0.8]",543.481
"[-92.73, -3.19, -0.78]","[-0.36, -5.59, 0.8]",560.2139999999999
"[-92.74, -3.2, -0.77]","[-0.36, -5.59, 0.8]",563.365
"[-92.74, -3.18, -0.78]","[-0.36, -5.59, 0.8]",573.294
"[-92.74, -3.19, -0.78]","[-0.36, -5.59, 0.8]",583.25
"[-92.74, -3.16, -0.75]","[-0.36, -5.59, 0.8]",593.211
"[-92.74, -3.17, -0.76]","[-0.36, -5.59, 0.8]",603.247
"[-92.74, -3.18, -0.76]","[-0.36, -5.59, 0.8]",613.3349999999999
"[-92.73, -3.16, -0.77]","[-0.36, -5.59, 0.8]",623.235
"[-92.72, -3.18, -0.77]","[-0.36, -5.59, 0.8]",633.2189999999999
"[-92.76, -3.19, -0.78]","[-0.36, -5.59, 0.8]",643.2750000000001
"[-92.74, -3.18, -0.77]","[-0.36, -5.59, 0.8]",653.241
"[-92.73, -3.19, -0.76]","[-0.36, -5.59, 0.8]",663.312
"[-92.72, -3.18, -0.76]","[-0.36, -5.59, 0.8]",673.348
"[-92.73, -3.17, -0.76]","[-0.36, -5.59, 0.8]",683.319
"[-92.72, -3.19, -0.77]","[-0.36, -5.59, 0.8]",693.215
"[-92.75, -3.21, -0.79]","[-0.36, -5.59, 0.8]",703.311
"[-92.71, -3.18, -0.76]","[-0.36, -5.59, 0.8]",713.697
"[-92.72, -3.13, -0.75]","[-0.36, -5.59, 0.8]",723.213
"[-92.69, -3.19, -0.77]","[-0.36, -5.59, 0.8]",733.365
"[-92.72, -3.17, -0.76]","[-0.36, -5.59, 0.8]",743.323
"[-92.77, -3.15, -0.76]","[-0.36, -5.59, 0.8]",756.488
"[-92.74, -3.19, -0.75]","[-0.36, -5.58, 0.8]",763.481
"[-92.75, -3.19, -0.77]","[-0.36, -5.59, 0.8]",773.555
"[-92.76, -3.17, -0.77]","[-0.36, -5.59, 0.8]",783.558
"[-92.74, -3.15, -0.77]","[-0.36, -5.59, 0.8]",793.476
"[-92.75, -3.18, -0.78]","[-0.36, -5.59, 0.8]",802.487
"[-92.73, -3.18, -0.77]","[-0.35, -5.58, 0.8]",812.963
"[-92.73, -3.17, -0.76]","[-0.35, -5.59, 0.8]",822.962
"[-92.77, -3.2, -0.78]","[-0.35, -5.58, 0.8]",832.927
"[-92.73, -3.19, -0.77]","[-0.35, -5.58, 0.8]",842.956
"[-92.75, -3.16, -0.77]","[-0.35, -5.58, 0.8]",853.721
"[-92.77, -3.16, -0.79]","[-0.36, -5.58, 0.8]",863.561
"[-92.76, -3.15, -0.76]","[-0.36, -5.58, 0.8]",873.725
"[-92.78, -3.19, -0.78]","[-0.36, -5.58, 0.8]",883.571
"[-92.8, -3.17, -0.75]","[-0.36, -5.58, 0.8]",893.562
"[-92.77, -3.18, -0.75]","[-0.36, -5.58, 0.8]",903.076
"[-92.77, -3.17, -0.76]","[-0.36, -5.58, 0.8]",913.5640000000001
"[-92.77, -3.21, -0.77]","[-0.36, -5.58, 0.8]",923.331
"[-92.77, -3.18, -0.76]","[-0.35, -5.58, 0.8]",932.716
"[-92.76, -3.19, -0.74]","[-0.35, -5.58, 0.81]",943.037
"[-92.77, -3.17, -0.74]","[-0.36, -5.58, 0.8]",954.316
"[-92.76, -3.17, -0.75]","[-0.36, -5.58, 0.8]",963.269
"[-92.77, -3.16, -0.76]","[-0.36, -5.58, 0.8]",973.264
"[-92.78, -3.18, -0.77]","[-0.36, -5.58, 0.81]",983.4549999999999
"[-92.76, -3.17, -0.75]","[-0.36, -5.58, 0.81]",993.358
"[-92.84, -3.16, -0.75]","[-0.36, -5.58, 0.81]",1003.2650000000001
"[-92.81, -3.19, -0.75]","[-0.35, -5.58, 0.81]",1013.256
"[-92.77, -3.19, -0.76]","[-0.36, -5.58, 0.81]",1023.2669999999999
"[-92.76, -3.15, -0.75]","[-0.36, -5.58, 0.81]",1036.341
"[-92.77, -3.19, -0.75]","[-0.35, -5.58, 0.81]",1043.269
"[-92.75, -3.18, -0.75]","[-0.35, -5.58, 0.81]",1053.569
"[-92.76, -3.18, -0.76]","[-0.35, -5.58, 0.81]",1063.2569999999998
"[-92.77, -3.2, -0.77]","[-0.36, -5.58, 0.81]",1073.585
"[-92.76, -3.17, -0.76]","[-0.36, -5.58, 0.81]",1082.773
"[-92.76, -3.17, -0.76]","[-0.35, -5.58, 0.81]",1093.574
"[-92.76, -3.19, -0.76]","[-0.35, -5.58, 0.81]",1102.748
"[-92.79, -3.17, -0.74]","[-0.35, -5.58, 0.81]",1113.578
"[-92.77, -3.17, -0.76]","[-0.35, -5.58, 0.81]",1123.368
"[-92.78, -3.14, -0.76]","[-0.35, -5.58, 0.81]",1133.583
"[-92.78, -3.16, -0.78]","[-0.35, -5.58, 0.81]",1143.612
"[-92.75, -3.18, -0.76]","[-0.35, -5.58, 0.81]",1153.301
"[-92.78, -3.17, -0.77]","[-0.35, -5.58, 0.81]",1163.575
"[-92.76, -3.15, -0.76]","[-0.35, -5.58, 0.81]",1173.344
"[-92.78, -3.14, -0.75]","[-0.35, -5.58, 0.81]",1182.738
"[-92.79, -3.17, -0.79]","[-0.35, -5.57, 0.81]",1193.568
"[-92.78, -3.14, -0.77]","[-0.34, -5.57, 0.81]",1203.579
