F,G,time
"[-92.93, -2.25, 0.15]","[-0.13, -5.66, 0.95]",9.008000000000001
"[-92.76, -2.27, 0.07]","[-0.13, -5.66, 0.95]",13.025
"[-92.45, -2.37, -0.1]","[-0.13, -5.66, 0.95]",33.006
"[-92.42, -2.39, -0.1]","[-0.13, -5.66, 0.95]",35.004
"[-92.39, -2.48, -0.1]","[-0.14, -5.66, 0.95]",55.007
"[-92.43, -2.49, -0.06]","[-0.13, -5.66, 0.95]",57.007000000000005
"[-92.51, -2.52, -0.03]","[-0.12, -5.65, 0.95]",63.032000000000004
"[-92.65, -2.51, 0.06]","[-0.13, -5.64, 0.95]",73.061
"[-92.81, -2.5, 0.1]","[-0.12, -5.65, 0.94]",83.05600000000001
"[-92.92, -2.46, 0.17]","[-0.13, -5.64, 0.94]",93.066
"[-93.01, -2.41, 0.18]","[-0.13, -5.64, 0.95]",103.06
"[-92.98, -2.38, 0.18]","[-0.13, -5.64, 0.95]",113.01899999999999
"[-92.92, -2.31, 0.1]","[-0.14, -5.65, 0.95]",123.001
"[-92.78, -2.3, 0.03]","[-0.14, -5.65, 0.95]",133.062
"[-92.65, -2.31, -0.0]","[-0.14, -5.65, 0.95]",143.06199999999998
"[-92.46, -2.36, -0.06]","[-0.13, -5.65, 0.95]",159.04399999999998
"[-92.44, -2.36, -0.07]","[-0.13, -5.65, 0.95]",163.062
"[-92.44, -2.4, -0.05]","[-0.13, -5.65, 0.95]",173.05300000000003
"[-92.47, -2.44, -0.01]","[-0.13, -5.64, 0.95]",183.05599999999998
"[-92.61, -2.5, 0.02]","[-0.13, -5.64, 0.95]",193.046
"[-92.71, -2.47, 0.04]","[-0.12, -5.64, 0.95]",203.05
"[-92.87, -2.46, 0.09]","[-0.12, -5.64, 0.95]",213.04500000000002
"[-92.94, -2.44, 0.15]","[-0.12, -5.63, 0.95]",223.048
"[-92.97, -2.39, 0.15]","[-0.12, -5.64, 0.95]",234.007
"[-92.9, -2.35, 0.1]","[-0.13, -5.64, 0.95]",246.03300000000002
"[-92.82, -2.34, 0.06]","[-0.13, -5.65, 0.95]",253.002
"[-92.72, -2.31, 0.01]","[-0.13, -5.65, 0.95]",263.05
"[-92.64, -2.32, -0.01]","[-0.14, -5.65, 0.95]",273.05
"[-92.52, -2.34, -0.05]","[-0.13, -5.65, 0.95]",283.05
"[-92.51, -2.38, -0.07]","[-0.13, -5.65, 0.95]",293.002
"[-92.56, -2.38, -0.03]","[-0.13, -5.65, 0.95]",303.056
"[-92.62, -2.4, 0.02]","[-0.12, -5.64, 0.95]",313.05
"[-92.76, -2.4, 0.09]","[-0.12, -5.64, 0.95]",323.05
"[-92.83, -2.43, 0.14]","[-0.11, -5.64, 0.95]",333.051
"[-92.93, -2.4, 0.14]","[-0.11, -5.64, 0.95]",344.022
"[-92.97, -2.38, 0.14]","[-0.12, -5.64, 0.95]",353.04600000000005
"[-92.92, -2.37, 0.12]","[-0.12, -5.64, 0.95]",363.05
"[-92.87, -2.38, 0.11]","[-0.13, -5.64, 0.95]",373.045
"[-92.78, -2.35, 0.06]","[-0.13, -5.65, 0.95]",383.053
"[-92.66, -2.34, 0.03]","[-0.14, -5.65, 0.95]",393.05
"[-92.6, -2.37, 0.0]","[-0.13, -5.65, 0.95]",403.051
"[-92.58, -2.36, -0.03]","[-0.13, -5.65, 0.95]",413.051
"[-92.57, -2.36, -0.02]","[-0.13, -5.64, 0.95]",423.04999999999995
"[-92.63, -2.35, 0.0]","[-0.13, -5.64, 0.95]",433.053
"[-92.73, -2.4, 0.06]","[-0.12, -5.64, 0.95]",444.051
"[-92.8, -2.39, 0.09]","[-0.12, -5.64, 0.95]",466.009
"[-92.86, -2.39, 0.12]","[-0.12, -5.64, 0.95]",466.009
"[-92.85, -2.41, 0.14]","[-0.12, -5.63, 0.95]",473.171
"[-92.86, -2.37, 0.14]","[-0.12, -5.64, 0.95]",483.17199999999997
"[-92.84, -2.37, 0.11]","[-0.12, -5.64, 0.95]",493.17100000000005
"[-92.75, -2.36, 0.05]","[-0.13, -5.64, 0.95]",503.17
"[-92.69, -2.35, 0.02]","[-0.13, -5.65, 0.95]",517.006
"[-92.61, -2.38, 0.01]","[-0.14, -5.64, 0.95]",526.004
"[-92.62, -2.38, 0.0]","[-0.13, -5.65, 0.95]",533.177
"[-92.63, -2.39, 0.01]","[-0.13, -5.64, 0.95]",544.1550000000001
"[-92.63, -2.41, 0.05]","[-0.13, -5.64, 0.95]",553.173
"[-92.75, -2.4, 0.07]","[-0.12, -5.64, 0.95]",563.003
"[-92.79, -2.4, 0.09]","[-0.12, -5.63, 0.95]",573.1579999999999
"[-92.84, -2.39, 0.1]","[-0.12, -5.64, 0.95]",583.172
"[-92.9, -2.39, 0.11]","[-0.12, -5.63, 0.95]",593.168
"[-92.88, -2.39, 0.1]","[-0.12, -5.64, 0.95]",603.169
"[-92.81, -2.35, 0.09]","[-0.13, -5.64, 0.95]",613.019
"[-92.79, -2.38, 0.07]","[-0.13, -5.64, 0.95]",623.1600000000001
"[-92.73, -2.35, 0.04]","[-0.13, -5.65, 0.95]",633.1560000000001
"[-92.67, -2.38, 0.01]","[-0.13, -5.65, 0.95]",644.173
"[-92.66, -2.37, 0.01]","[-0.13, -5.65, 0.95]",653.156
"[-92.66, -2.39, 0.0]","[-0.13, -5.65, 0.95]",663.033
"[-92.7, -2.39, 0.01]","[-0.13, -5.65, 0.95]",673.159
"[-92.73, -2.4, 0.05]","[-0.12, -5.64, 0.95]",683.178
"[-92.76, -2.42, 0.08]","[-0.12, -5.64, 0.95]",693.1850000000001
"[-92.81, -2.37, 0.09]","[-0.12, -5.64, 0.95]",703.154
"[-92.84, -2.38, 0.08]","[-0.12, -5.64, 0.95]",713.0450000000001
"[-92.81, -2.37, 0.09]","[-0.13, -5.64, 0.95]",723.1769999999999
"[-92.77, -2.37, 0.07]","[-0.13, -5.64, 0.95]",733.189
"[-92.75, -2.37, 0.06]","[-0.13, -5.64, 0.95]",744.158
"[-92.71, -2.37, 0.05]","[-0.13, -5.64, 0.95]",753.1750000000001
"[-92.68, -2.37, 0.03]","[-0.14, -5.64, 0.95]",763.0160000000001
"[-92.68, -2.39, 0.02]","[-0.14, -5.65, 0.95]",773.045
"[-92.68, -2.39, 0.01]","[-0.14, -5.64, 0.95]",783.173
"[-92.72, -2.43, 0.06]","[-0.14, -5.64, 0.95]",793.172
"[-92.74, -2.43, 0.08]","[-0.14, -5.64, 0.95]",803.1740000000001
"[-92.74, -2.41, 0.07]","[-0.13, -5.64, 0.95]",813.0039999999999
"[-92.81, -2.44, 0.09]","[-0.14, -5.64, 0.95]",823.1690000000001
"[-92.8, -2.42, 0.09]","[-0.13, -5.64, 0.95]",833.16
"[-92.77, -2.39, 0.1]","[-0.14, -5.63, 0.95]",845.007
"[-92.77, -2.38, 0.07]","[-0.14, -5.64, 0.95]",853.1619999999999
"[-92.77, -2.39, 0.07]","[-0.14, -5.64, 0.95]",863.004
"[-92.73, -2.39, 0.05]","[-0.15, -5.64, 0.95]",873.1719999999999
"[-92.73, -2.38, 0.04]","[-0.14, -5.64, 0.95]",883.1719999999999
"[-92.71, -2.39, 0.03]","[-0.15, -5.64, 0.95]",893.1700000000001
"[-92.73, -2.42, 0.05]","[-0.15, -5.64, 0.95]",903.168
"[-92.73, -2.4, 0.06]","[-0.15, -5.64, 0.95]",913.0279999999999
"[-92.8, -2.42, 0.08]","[-0.14, -5.64, 0.95]",923.156
"[-92.82, -2.44, 0.08]","[-0.14, -5.64, 0.95]",933.1610000000001
"[-92.81, -2.4, 0.1]","[-0.14, -5.63, 0.95]",944.1270000000001
"[-92.79, -2.39, 0.1]","[-0.14, -5.63, 0.95]",953.148
"[-92.81, -2.38, 0.07]","[-0.15, -5.64, 0.95]",963.003
"[-92.77, -2.4, 0.08]","[-0.15, -5.63, 0.95]",973.1600000000001
"[-92.73, -2.41, 0.08]","[-0.15, -5.64, 0.95]",983.14
"[-92.75, -2.41, 0.07]","[-0.15, -5.64, 0.95]",993.1640000000001
"[-92.72, -2.36, 0.04]","[-0.15, -5.64, 0.95]",1003.0380000000001
"[-92.74, -2.4, 0.07]","[-0.15, -5.64, 0.95]",1013.0189999999999
"[-92.74, -2.41, 0.06]","[-0.15, -5.64, 0.95]",1024.0020000000002
"[-92.71, -2.43, 0.06]","[-0.15, -5.64, 0.95]",1033.175
"[-92.75, -2.42, 0.1]","[-0.15, -5.63, 0.95]",1044.056
"[-92.74, -2.4, 0.08]","[-0.14, -5.63, 0.95]",1053.185
"[-92.78, -2.43, 0.08]","[-0.15, -5.63, 0.95]",1063.113
"[-92.78, -2.42, 0.08]","[-0.15, -5.63, 0.95]",1075.169
"[-92.74, -2.42, 0.09]","[-0.15, -5.63, 0.95]",1083.19
"[-92.75, -2.42, 0.07]","[-0.15, -5.63, 0.95]",1093.19
"[-92.78, -2.4, 0.06]","[-0.15, -5.64, 0.95]",1103.1850000000002
"[-92.73, -2.41, 0.05]","[-0.15, -5.63, 0.95]",1113.164
"[-92.75, -2.43, 0.05]","[-0.15, -5.63, 0.95]",1123.189
"[-92.72, -2.39, 0.06]","[-0.15, -5.63, 0.95]",1133.172
"[-92.74, -2.42, 0.07]","[-0.15, -5.63, 0.95]",1143.174
"[-92.76, -2.39, 0.07]","[-0.15, -5.63, 0.95]",1153.183
"[-92.78, -2.4, 0.08]","[-0.15, -5.63, 0.95]",1164.0049999999999
"[-92.77, -2.42, 0.09]","[-0.15, -5.63, 0.95]",1173.191
"[-92.78, -2.41, 0.09]","[-0.15, -5.63, 0.95]",1183.176
"[-92.8, -2.41, 0.1]","[-0.16, -5.63, 0.95]",1193.1750000000002
"[-92.77, -2.41, 0.11]","[-0.15, -5.63, 0.95]",1203.173
"[-92.83, -2.42, 0.11]","[-0.15, -5.63, 0.95]",1213.173
"[-92.8, -2.4, 0.09]","[-0.15, -5.63, 0.95]",1223.1870000000001
"[-92.76, -2.4, 0.08]","[-0.15, -5.63, 0.95]",1233.17
"[-92.75, -2.4, 0.09]","[-0.16, -5.63, 0.95]",1244.005
"[-92.78, -2.43, 0.11]","[-0.16, -5.63, 0.95]",1253.184
"[-92.74, -2.41, 0.09]","[-0.16, -5.63, 0.95]",1263.181
"[-92.79, -2.4, 0.1]","[-0.15, -5.63, 0.95]",1273.1889999999999
"[-92.79, -2.44, 0.11]","[-0.15, -5.63, 0.95]",1283.1889999999999
"[-92.76, -2.42, 0.12]","[-0.15, -5.63, 0.95]",1293.19
"[-92.78, -2.4, 0.1]","[-0.15, -5.63, 0.95]",1303.188
"[-92.77, -2.41, 0.1]","[-0.15, -5.63, 0.95]",1313.0049999999999
"[-92.76, -2.4, 0.1]","[-0.16, -5.62, 0.95]",1323.191
"[-92.77, -2.39, 0.08]","[-0.15, -5.63, 0.95]",1333.0120000000002
"[-92.76, -2.43, 0.07]","[-0.16, -5.63, 0.95]",1344.007
"[-92.76, -2.43, 0.09]","[-0.15, -5.62, 0.95]",1355.17
"[-92.79, -2.42, 0.07]","[-0.15, -5.63, 0.95]",1363.188
"[-92.79, -2.41, 0.08]","[-0.16, -5.62, 0.95]",1373.1819999999998
"[-92.78, -2.41, 0.1]","[-0.15, -5.62, 0.95]",1383.187
"[-92.81, -2.45, 0.1]","[-0.16, -5.62, 0.95]",1393.1860000000001
"[-92.78, -2.41, 0.1]","[-0.15, -5.62, 0.95]",1403.1860000000001
"[-92.81, -2.42, 0.12]","[-0.15, -5.62, 0.95]",1413.174
"[-92.83, -2.41, 0.1]","[-0.16, -5.62, 0.95]",1423.177
"[-92.78, -2.39, 0.1]","[-0.16, -5.62, 0.95]",1433.177
"[-92.76, -2.39, 0.11]","[-0.16, -5.62, 0.95]",1444.011
"[-92.77, -2.4, 0.09]","[-0.16, -5.62, 0.95]",1453.1860000000001
"[-92.8, -2.41, 0.09]","[-0.16, -5.62, 0.95]",1463.185
"[-92.77, -2.42, 0.09]","[-0.16, -5.62, 0.95]",1473.1860000000001
"[-92.83, -2.39, 0.09]","[-0.16, -5.62, 0.95]",1483.191
"[-92.78, -2.4, 0.09]","[-0.16, -5.62, 0.95]",1493.19
"[-92.8, -2.41, 0.12]","[-0.16, -5.62, 0.95]",1503.185
"[-92.79, -2.41, 0.11]","[-0.15, -5.62, 0.95]",1513.1760000000002
"[-92.84, -2.41, 0.11]","[-0.16, -5.62, 0.95]",1523.2079999999999
"[-92.79, -2.4, 0.12]","[-0.15, -5.62, 0.95]",1533.186
"[-92.79, -2.42, 0.12]","[-0.16, -5.62, 0.95]",1544.008
"[-92.81, -2.41, 0.11]","[-0.16, -5.62, 0.94]",1553.197
"[-92.82, -2.41, 0.1]","[-0.16, -5.62, 0.95]",1563.19
"[-92.77, -2.4, 0.12]","[-0.16, -5.62, 0.94]",1582.1670000000001
"[-92.8, -2.41, 0.1]","[-0.16, -5.62, 0.95]",1584.1860000000001
"[-92.77, -2.41, 0.12]","[-0.16, -5.62, 0.95]",1593.1850000000002
"[-92.8, -2.4, 0.11]","[-0.16, -5.62, 0.95]",1603.189
"[-92.78, -2.42, 0.12]","[-0.16, -5.62, 0.94]",1613.191
"[-92.8, -2.41, 0.11]","[-0.16, -5.62, 0.95]",1623.1850000000002
"[-92.8, -2.39, 0.11]","[-0.16, -5.62, 0.94]",1636.004
"[-92.81, -2.41, 0.11]","[-0.16, -5.62, 0.95]",1644.006
"[-92.81, -2.42, 0.11]","[-0.16, -5.62, 0.95]",1653.165
"[-92.8, -2.45, 0.12]","[-0.16, -5.62, 0.95]",1663.176
"[-92.77, -2.41, 0.11]","[-0.16, -5.62, 0.95]",1673.1750000000002
