X,Y,Z,A,B,C,time
-36.54,612.21,418.75,-1.93,-1.55,0.3,5.036
-36.54,612.21,418.75,-1.93,-1.55,0.3,5.036
-36.54,612.21,418.75,-1.93,-1.55,0.3,10.072
-36.54,612.21,418.75,-1.93,-1.55,0.3,12.024999999999999
-36.54,612.21,418.75,-1.93,-1.55,0.3,34.01
-36.54,612.21,418.75,-1.93,-1.55,0.3,36.011
-36.54,612.21,418.75,-1.93,-1.55,0.3,65.01700000000001
-36.54,612.21,418.75,-1.93,-1.55,0.3,67.078
-36.54,612.21,418.75,-1.93,-1.55,0.3,69.017
-36.54,612.21,418.75,-1.93,-1.55,0.3,70.013
-36.54,612.21,418.75,-1.93,-1.55,0.3,91.061
-36.54,612.21,418.75,-1.93,-1.55,0.3,104.062
-36.54,612.21,418.75,-1.93,-1.55,0.3,106.061
-36.54,612.21,418.75,-1.93,-1.55,0.3,128.006
-36.54,612.21,418.75,-1.93,-1.55,0.3,130.00300000000001
-36.54,612.21,418.75,-1.93,-1.55,0.3,131.046
-36.54,612.21,418.75,-1.93,-1.55,0.3,139.049
-36.54,612.21,418.75,-1.93,-1.55,0.3,171.047
-36.54,612.21,418.75,-1.93,-1.55,0.3,173.04500000000002
-36.54,612.21,418.75,-1.93,-1.55,0.3,175.041
-36.54,612.21,418.75,-1.93,-1.55,0.3,179.04500000000002
-36.54,612.21,418.75,-1.93,-1.55,0.3,189.046
-36.54,612.21,418.75,-1.93,-1.55,0.3,199.049
-36.54,612.21,418.75,-1.93,-1.55,0.3,209.04500000000002
-36.54,612.21,418.75,-1.93,-1.55,0.3,219.048
-36.54,612.21,418.75,-1.93,-1.55,0.3,229.046
-36.54,612.21,418.75,-1.93,-1.55,0.3,239.005
-36.54,612.21,418.75,-1.93,-1.55,0.3,248.999
-36.54,612.21,418.75,-1.93,-1.55,0.3,259.056
-36.54,612.21,418.75,-1.93,-1.55,0.3,269.06
-36.54,612.21,418.75,-1.93,-1.55,0.3,282.055
-36.54,612.21,418.75,-1.93,-1.55,0.3,289.05199999999996
-36.54,612.21,418.75,-1.93,-1.55,0.3,299.058
-36.54,612.21,418.75,-1.93,-1.55,0.3,308.036
-36.54,612.21,418.75,-1.93,-1.55,0.3,319.047
-36.54,612.21,418.75,-1.93,-1.55,0.3,330.009
-36.54,612.21,418.75,-1.93,-1.55,0.3,339.055
-36.54,612.21,418.75,-1.93,-1.55,0.3,349.055
-36.54,612.21,418.75,-1.93,-1.55,0.3,359.059
-36.54,612.21,418.75,-1.93,-1.55,0.3,369.056
-36.54,612.21,418.75,-1.93,-1.55,0.3,379.056
-36.54,612.21,418.75,-1.93,-1.55,0.3,390.009
-36.54,612.21,418.75,-1.93,-1.55,0.3,399.05899999999997
-36.54,612.21,418.75,-1.93,-1.55,0.3,409.058
-36.54,612.21,418.75,-1.93,-1.55,0.3,419.056
-36.54,612.21,418.75,-1.93,-1.55,0.3,429.056
-36.54,612.21,418.75,-1.93,-1.55,0.3,439.05899999999997
-36.54,612.21,418.75,-1.93,-1.55,0.3,450.015
-36.54,612.21,418.75,-1.93,-1.55,0.3,459.159
-36.54,612.21,418.75,-1.93,-1.55,0.3,469.04699999999997
-36.54,612.21,418.75,-1.93,-1.55,0.3,479.15200000000004
-36.54,612.21,418.75,-1.93,-1.55,0.3,489.163
-36.54,612.21,418.75,-1.93,-1.55,0.3,499.004
-36.54,612.21,418.75,-1.93,-1.55,0.3,512.043
-36.54,612.21,418.75,-1.93,-1.55,0.3,519.163
-36.54,612.21,418.75,-1.93,-1.55,0.3,529.045
-36.54,612.21,418.75,-1.93,-1.55,0.3,539.166
-36.54,612.21,418.75,-1.93,-1.55,0.3,549.163
-36.54,612.21,418.75,-1.93,-1.55,0.3,559.1610000000001
-36.54,612.21,418.75,-1.93,-1.55,0.3,570.046
-36.54,612.21,418.75,-1.93,-1.55,0.3,582.152
-36.54,612.21,418.75,-1.93,-1.55,0.3,589.168
-36.54,612.21,418.75,-1.93,-1.55,0.3,599.1619999999999
-36.54,612.21,418.75,-1.93,-1.55,0.3,609.167
-36.54,612.21,418.75,-1.93,-1.55,0.3,619.1659999999999
-36.54,612.21,418.75,-1.93,-1.55,0.3,629.032
-36.54,612.21,418.75,-1.93,-1.55,0.3,639.174
-36.54,612.21,418.75,-1.93,-1.55,0.3,649.162
-36.54,612.21,418.75,-1.93,-1.55,0.3,659.163
-36.54,612.21,418.75,-1.93,-1.55,0.3,669.1700000000001
-36.54,612.21,418.75,-1.93,-1.55,0.3,679.001
-36.54,612.21,418.75,-1.93,-1.55,0.3,690.0509999999999
-36.54,612.21,418.75,-1.93,-1.55,0.3,699.1659999999999
-36.54,612.21,418.75,-1.93,-1.55,0.3,710.075
-36.54,612.21,418.75,-1.93,-1.55,0.3,719.171
-36.54,612.21,418.75,-1.93,-1.55,0.3,729.016
-36.54,612.21,418.75,-1.93,-1.55,0.3,739.159
-36.54,612.21,418.75,-1.93,-1.55,0.3,750.0179999999999
-36.54,612.21,418.75,-1.93,-1.55,0.3,759.155
-36.54,612.21,418.75,-1.93,-1.55,0.3,769.156
-36.54,612.21,418.75,-1.93,-1.55,0.3,779.0169999999999
-36.54,612.21,418.75,-1.93,-1.55,0.3,789.166
-36.54,612.21,418.75,-1.93,-1.55,0.3,799.166
-36.54,612.21,418.75,-1.93,-1.55,0.3,809.0
-36.54,612.21,418.75,-1.93,-1.55,0.3,826.001
-36.54,612.21,418.75,-1.93,-1.55,0.3,829.036
-36.54,612.21,418.75,-1.93,-1.55,0.3,839.034
-36.54,612.21,418.75,-1.93,-1.55,0.3,861.047
-36.54,612.21,418.75,-1.93,-1.55,0.3,861.047
-36.54,612.21,418.75,-1.93,-1.55,0.3,869.047
-36.54,612.21,418.75,-1.93,-1.55,0.3,882.0440000000001
-36.54,612.21,418.75,-1.93,-1.55,0.3,889.044
-36.54,612.21,418.75,-1.93,-1.55,0.3,899.08
-36.54,612.21,418.75,-1.93,-1.55,0.3,909.081
-36.54,612.21,418.75,-1.93,-1.55,0.3,919.082
-36.54,612.21,418.75,-1.93,-1.55,0.3,929.046
-36.54,612.21,418.75,-1.93,-1.55,0.3,939.082
-36.54,612.21,418.75,-1.93,-1.55,0.3,949.079
-36.54,612.21,418.75,-1.93,-1.55,0.3,959.098
-36.54,612.21,418.75,-1.93,-1.55,0.3,969.077
-36.54,612.21,418.75,-1.93,-1.55,0.3,979.102
-36.54,612.21,418.75,-1.93,-1.55,0.3,998.0799999999999
-36.54,612.21,418.75,-1.93,-1.55,0.3,999.05
-36.54,612.21,418.75,-1.93,-1.55,0.3,1009.1730000000001
-36.54,612.21,418.75,-1.93,-1.55,0.3,1019.169
-36.54,612.21,418.75,-1.93,-1.55,0.3,1029.097
-36.54,612.21,418.75,-1.93,-1.55,0.3,1039.236
-36.54,612.21,418.75,-1.93,-1.55,0.3,1049.2259999999999
-36.54,612.21,418.75,-1.93,-1.55,0.3,1059.2299999999998
-36.54,612.21,418.75,-1.93,-1.55,0.3,1069.237
-36.54,612.21,418.75,-1.93,-1.55,0.3,1079.047
-36.54,612.21,418.75,-1.93,-1.55,0.3,1089.229
-36.54,612.21,418.75,-1.93,-1.55,0.3,1099.232
-36.54,612.21,418.75,-1.93,-1.55,0.3,1110.162
-36.54,612.21,418.75,-1.93,-1.55,0.3,1119.0880000000002
-36.54,612.21,418.75,-1.93,-1.55,0.3,1129.077
-36.54,612.21,418.75,-1.93,-1.55,0.3,1139.205
-36.54,612.21,418.75,-1.93,-1.55,0.3,1149.2
-36.54,612.21,418.75,-1.93,-1.55,0.3,1159.199
-36.54,612.21,418.75,-1.93,-1.55,0.3,1170.051
-36.54,612.21,418.75,-1.93,-1.55,0.3,1182.1999999999998
-36.54,612.21,418.75,-1.93,-1.55,0.3,1190.104
-36.54,612.21,418.75,-1.93,-1.55,0.3,1199.203
-36.54,612.21,418.75,-1.93,-1.55,0.3,1209.204
-36.54,612.21,418.75,-1.93,-1.55,0.3,1219.203
-36.54,612.21,418.75,-1.93,-1.55,0.3,1230.0500000000002
-36.54,612.21,418.75,-1.93,-1.55,0.3,1239.2
-36.54,612.21,418.75,-1.93,-1.55,0.3,1249.2
-36.54,612.21,418.75,-1.93,-1.55,0.3,1259.205
-36.54,612.21,418.75,-1.93,-1.55,0.3,1269.204
-36.54,612.21,418.75,-1.93,-1.55,0.3,1279.0490000000002
-36.54,612.21,418.75,-1.93,-1.55,0.3,1290.046
-36.54,612.21,418.75,-1.93,-1.55,0.3,1299.204
-36.54,612.21,418.75,-1.93,-1.55,0.3,1309.205
-36.54,612.21,418.75,-1.93,-1.55,0.3,1319.202
-36.54,612.21,418.75,-1.93,-1.55,0.3,1329.085
-36.54,612.21,418.75,-1.93,-1.55,0.3,1339.2
-36.54,612.21,418.75,-1.93,-1.55,0.3,1350.048
-36.54,612.21,418.75,-1.93,-1.55,0.3,1359.222
-36.54,612.21,418.75,-1.93,-1.55,0.3,1369.207
-36.54,612.21,418.75,-1.93,-1.55,0.3,1379.202
-36.54,612.21,418.75,-1.93,-1.55,0.3,1389.207
-36.54,612.21,418.75,-1.93,-1.55,0.3,1399.202
-36.54,612.21,418.75,-1.93,-1.55,0.3,1410.0459999999998
-36.54,612.21,418.75,-1.93,-1.55,0.3,1419.2089999999998
-36.54,612.21,418.75,-1.93,-1.55,0.3,1430.047
-36.54,612.21,418.75,-1.93,-1.55,0.3,1439.2069999999999
-36.54,612.21,418.75,-1.93,-1.55,0.3,1449.2240000000002
-36.54,612.21,418.75,-1.93,-1.55,0.3,1459.2069999999999
-36.54,612.21,418.75,-1.93,-1.55,0.3,1470.1580000000001
-36.54,612.21,418.75,-1.93,-1.55,0.3,1482.199
-36.54,612.21,418.75,-1.93,-1.55,0.3,1490.0880000000002
-36.54,612.21,418.75,-1.93,-1.55,0.3,1499.047
-36.54,612.21,418.75,-1.93,-1.55,0.3,1509.205
-36.54,612.21,418.75,-1.93,-1.55,0.3,1519.096
-36.54,612.21,418.75,-1.93,-1.55,0.3,1530.047
-36.54,612.21,418.75,-1.93,-1.55,0.3,1539.204
-36.54,612.21,418.75,-1.93,-1.55,0.3,1549.1999999999998
-36.54,612.21,418.75,-1.93,-1.55,0.3,1559.1999999999998
-36.54,612.21,418.75,-1.93,-1.55,0.3,1569.1999999999998
-36.54,612.21,418.75,-1.93,-1.55,0.3,1579.211
-36.54,612.21,418.75,-1.93,-1.55,0.3,1590.076
-36.54,612.21,418.75,-1.93,-1.55,0.3,1600.046
-36.54,612.21,418.75,-1.93,-1.55,0.3,1609.218
-36.54,612.21,418.75,-1.93,-1.55,0.3,1619.048
-36.54,612.21,418.75,-1.93,-1.55,0.3,1629.202
-36.54,612.21,418.75,-1.93,-1.55,0.3,1639.202
-36.54,612.21,418.75,-1.93,-1.55,0.3,1649.2089999999998
-36.54,612.21,418.75,-1.93,-1.55,0.3,1659.204
-36.54,612.21,418.75,-1.93,-1.55,0.3,1670.107
-36.54,612.21,418.75,-1.93,-1.55,0.3,1679.21
-36.54,612.21,418.75,-1.93,-1.55,0.3,1689.206
-36.54,612.21,418.75,-1.93,-1.55,0.3,1699.2069999999999
-36.54,612.21,418.75,-1.93,-1.55,0.3,1710.051
-36.54,612.21,418.75,-1.93,-1.55,0.3,1719.2
-36.54,612.21,418.75,-1.93,-1.55,0.3,1729.2060000000001
-36.54,612.21,418.75,-1.93,-1.55,0.3,1747.209
-36.54,612.21,418.75,-1.93,-1.55,0.3,1749.211
-36.54,612.21,418.75,-1.93,-1.55,0.3,1760.065
-36.54,612.21,418.75,-1.93,-1.55,0.3,1771.0520000000001
-36.54,612.21,418.75,-1.93,-1.55,0.3,1779.2079999999999
-36.54,612.21,418.75,-1.93,-1.55,0.3,1792.1970000000001
-36.54,612.21,418.75,-1.93,-1.55,0.3,1799.205
-36.54,612.21,418.75,-1.93,-1.55,0.3,1809.204
-36.54,612.21,418.75,-1.93,-1.55,0.3,1819.205
-36.54,612.21,418.75,-1.93,-1.55,0.3,1830.047
-36.54,612.21,418.75,-1.93,-1.55,0.3,1839.079
-36.54,612.21,418.75,-1.93,-1.55,0.3,1849.236
-36.54,612.21,418.75,-1.93,-1.55,0.3,1859.06
-36.54,612.21,418.75,-1.93,-1.55,0.3,1869.229
-36.54,612.21,418.75,-1.93,-1.55,0.3,1879.2120000000002
-36.54,612.21,418.75,-1.93,-1.55,0.3,1890.063
-36.54,612.21,418.75,-1.93,-1.55,0.3,1899.211
-36.54,612.21,418.75,-1.93,-1.55,0.3,1909.204
-36.54,612.21,418.75,-1.93,-1.55,0.3,1920.053
-36.54,612.21,418.75,-1.93,-1.55,0.3,1929.189
-36.54,612.21,418.75,-1.93,-1.55,0.3,1939.094
-36.54,612.21,418.75,-1.93,-1.55,0.3,1950.047
-36.54,612.21,418.75,-1.93,-1.55,0.3,1959.202
-36.54,612.21,418.75,-1.93,-1.55,0.3,1969.204
-36.54,612.21,418.75,-1.93,-1.55,0.3,1979.213
-36.54,612.21,418.75,-1.93,-1.55,0.3,1990.065
-36.54,612.21,418.75,-1.93,-1.55,0.3,1999.204
-36.54,612.21,418.75,-1.93,-1.55,0.3,2009.2050000000002
-36.54,612.21,418.75,-1.93,-1.55,0.3,2019.2079999999999
-36.54,612.21,418.75,-1.93,-1.55,0.3,2029.2020000000002
-36.54,612.21,418.75,-1.93,-1.55,0.3,2039.207
-36.54,612.21,418.75,-1.93,-1.55,0.3,2049.192
-36.54,612.21,418.75,-1.93,-1.55,0.3,2059.198
-36.54,612.21,418.75,-1.93,-1.55,0.3,2070.103
-36.54,612.21,418.75,-1.93,-1.55,0.3,2080.0969999999998
-36.54,612.21,418.75,-1.93,-1.55,0.3,2092.077
-36.54,612.21,418.75,-1.93,-1.55,0.3,2099.207
-36.54,612.21,418.75,-1.93,-1.55,0.3,2109.091
-36.54,612.21,418.75,-1.93,-1.55,0.3,2118.0460000000003
-36.54,612.21,418.75,-1.93,-1.55,0.3,2129.051
-36.54,612.21,418.75,-1.93,-1.55,0.3,2140.0519999999997
-36.54,612.21,418.75,-1.93,-1.55,0.3,2149.2270000000003
-36.54,612.21,418.75,-1.93,-1.55,0.3,2159.2349999999997
-36.54,612.21,418.75,-1.93,-1.55,0.3,2169.223
-36.54,612.21,418.75,-1.93,-1.55,0.3,2179.095
-36.54,612.21,418.75,-1.93,-1.55,0.3,2190.06
-36.54,612.21,418.75,-1.93,-1.55,0.3,2199.231
-36.54,612.21,418.75,-1.93,-1.55,0.3,2209.21
-36.54,612.21,418.75,-1.93,-1.55,0.3,2218.907
-36.54,612.21,418.75,-1.93,-1.55,0.3,2229.066
-36.54,612.21,418.75,-1.93,-1.55,0.3,2239.0750000000003
-36.54,612.21,418.75,-1.93,-1.55,0.3,2249.919
-36.54,612.21,418.75,-1.93,-1.55,0.3,2259.065
-36.54,612.21,418.75,-1.93,-1.55,0.3,2268.927
-36.54,612.21,418.75,-1.93,-1.55,0.3,2278.9570000000003
-36.54,612.21,418.75,-1.93,-1.55,0.3,2289.0679999999998
-36.54,612.21,418.75,-1.93,-1.55,0.3,2299.022
-36.54,612.21,418.75,-1.93,-1.55,0.3,2309.918
-36.54,612.21,418.75,-1.93,-1.55,0.3,2318.949
-36.54,612.21,418.75,-1.93,-1.55,0.3,2329.058
-36.54,612.21,418.75,-1.93,-1.55,0.3,2339.057
-36.54,612.21,418.75,-1.93,-1.55,0.3,2349.064
-36.54,612.21,418.75,-1.93,-1.55,0.3,2359.013
-36.54,612.21,418.75,-1.93,-1.55,0.3,2369.978
-36.54,612.21,418.75,-1.93,-1.55,0.3,2379.066
-36.54,612.21,418.75,-1.93,-1.55,0.3,2391.951
-36.54,612.21,418.75,-1.93,-1.55,0.3,2399.962
-36.54,612.21,418.75,-1.93,-1.55,0.3,2408.947
-36.54,612.21,418.75,-1.93,-1.55,0.3,2418.917
-36.54,612.21,418.75,-1.93,-1.55,0.3,2430.0389999999998
-36.53,612.21,418.74,-1.93,-1.55,0.3,2439.967
-36.53,612.21,418.74,-1.93,-1.55,0.3,2449.064
-36.53,612.21,418.74,-1.93,-1.55,0.3,2460.065
-36.53,612.21,418.73,-1.93,-1.55,0.3,2469.064
-36.53,612.21,418.73,-1.93,-1.55,0.3,2479.04
-36.53,612.22,418.73,-1.93,-1.55,0.3,2490.0220000000004
-36.53,612.22,418.73,-1.93,-1.55,0.3,2498.946
-36.53,612.22,418.74,-1.93,-1.55,0.3,2508.982
-36.53,612.21,418.75,-1.93,-1.55,0.3,2519.067
-36.54,612.21,418.76,-1.93,-1.55,0.3,2529.073
-36.54,612.21,418.77,-1.93,-1.55,0.3,2539.032
