F,G,time
"[-93.46, -0.75, 0.51]","[0.01, -5.72, 1.07]",0.0
"[-93.53, -0.81, 0.48]","[0.02, -5.72, 1.08]",10.005
"[-93.55, -0.87, 0.53]","[0.02, -5.73, 1.08]",18.035
"[-93.42, -0.83, 0.59]","[0.01, -5.73, 1.08]",28.980999999999998
"[-93.18, -0.81, 0.61]","[0.0, -5.73, 1.07]",38.991
"[-92.94, -0.88, 0.53]","[-0.02, -5.73, 1.07]",48.983
"[-92.74, -0.96, 0.45]","[-0.02, -5.73, 1.07]",57.989
"[-92.58, -1.01, 0.32]","[-0.03, -5.73, 1.07]",68.98400000000001
"[-92.58, -0.96, 0.29]","[-0.03, -5.72, 1.06]",108.13300000000001
"[-92.62, -0.94, 0.31]","[-0.02, -5.72, 1.06]",111.031
"[-92.64, -0.94, 0.33]","[-0.02, -5.72, 1.06]",113.07300000000001
"[-92.69, -0.92, 0.35]","[-0.02, -5.71, 1.06]",115.018
"[-93.02, -0.91, 0.42]","[-0.0, -5.7, 1.07]",140.83300000000003
"[-93.31, -0.82, 0.49]","[0.01, -5.7, 1.07]",142.77300000000002
"[-93.31, -0.83, 0.49]","[0.0, -5.7, 1.07]",144.68
"[-93.37, -0.83, 0.53]","[0.0, -5.69, 1.07]",148.827
"[-93.42, -0.82, 0.58]","[0.01, -5.7, 1.07]",158.838
"[-93.44, -0.84, 0.54]","[0.0, -5.69, 1.07]",168.827
"[-93.33, -0.88, 0.5]","[-0.0, -5.71, 1.07]",178.815
"[-93.15, -0.89, 0.43]","[-0.01, -5.71, 1.07]",188.829
"[-92.99, -0.91, 0.39]","[-0.03, -5.71, 1.07]",198.838
"[-92.8, -0.94, 0.4]","[-0.03, -5.72, 1.06]",208.822
"[-92.64, -0.92, 0.35]","[-0.04, -5.72, 1.06]",218.835
"[-92.51, -0.96, 0.3]","[-0.05, -5.73, 1.06]",228.828
"[-92.49, -0.97, 0.27]","[-0.05, -5.72, 1.06]",238.829
"[-92.6, -0.98, 0.28]","[-0.04, -5.72, 1.06]",252.82700000000003
"[-92.67, -0.98, 0.31]","[-0.03, -5.72, 1.06]",258.791
"[-92.88, -0.97, 0.36]","[-0.03, -5.71, 1.06]",268.839
"[-93.06, -0.92, 0.4]","[-0.01, -5.7, 1.06]",281.677
"[-93.22, -0.89, 0.5]","[-0.0, -5.7, 1.06]",288.831
"[-93.3, -0.84, 0.54]","[0.0, -5.69, 1.07]",298.832
"[-93.34, -0.83, 0.58]","[0.0, -5.69, 1.07]",308.82599999999996
"[-93.34, -0.85, 0.53]","[-0.0, -5.69, 1.07]",318.786
"[-93.23, -0.85, 0.47]","[-0.01, -5.7, 1.06]",328.838
"[-93.12, -0.9, 0.44]","[-0.02, -5.7, 1.06]",338.822
"[-92.95, -0.95, 0.4]","[-0.03, -5.71, 1.06]",348.678
"[-92.79, -0.94, 0.35]","[-0.04, -5.72, 1.06]",358.848
"[-92.67, -0.98, 0.32]","[-0.05, -5.72, 1.06]",368.82
