F,G,time
"[-92.98, -2.44, -0.55]","[-0.01, -5.46, 0.89]",7.998
"[-93.17, -2.52, -0.42]","[-0.01, -5.44, 0.89]",18.001
"[-93.37, -2.51, -0.44]","[-0.02, -5.44, 0.89]",27.012
"[-93.55, -2.53, -0.54]","[-0.03, -5.44, 0.88]",36.998000000000005
"[-93.63, -2.5, -0.62]","[-0.04, -5.44, 0.89]",47.0
"[-93.56, -2.44, -0.59]","[-0.04, -5.44, 0.88]",56.998
"[-93.5, -2.44, -0.5]","[-0.04, -5.45, 0.89]",68.035
"[-93.37, -2.36, -0.47]","[-0.04, -5.45, 0.89]",76.03500000000001
"[-93.21, -2.38, -0.49]","[-0.03, -5.46, 0.89]",87.03099999999999
"[-93.11, -2.4, -0.57]","[-0.04, -5.46, 0.89]",97.03699999999999
"[-93.09, -2.34, -0.64]","[-0.04, -5.46, 0.89]",107.034
"[-93.03, -2.37, -0.68]","[-0.04, -5.46, 0.89]",117.038
"[-93.05, -2.43, -0.67]","[-0.04, -5.46, 0.89]",127.034
"[-93.2, -2.46, -0.54]","[-0.03, -5.44, 0.89]",145.0
"[-93.22, -2.46, -0.5]","[-0.03, -5.44, 0.89]",147.014
"[-93.33, -2.47, -0.46]","[-0.03, -5.44, 0.89]",158.035
"[-93.44, -2.5, -0.43]","[-0.03, -5.43, 0.89]",174.035
"[-93.44, -2.47, -0.45]","[-0.03, -5.43, 0.89]",177.034
"[-93.46, -2.46, -0.51]","[-0.03, -5.43, 0.89]",187.035
"[-93.42, -2.47, -0.58]","[-0.04, -5.43, 0.89]",197.055
"[-93.22, -2.45, -0.61]","[-0.05, -5.44, 0.88]",217.232
"[-93.23, -2.44, -0.6]","[-0.05, -5.44, 0.89]",219.225
"[-93.17, -2.47, -0.58]","[-0.05, -5.44, 0.88]",229.213
"[-93.09, -2.45, -0.57]","[-0.04, -5.45, 0.89]",237.225
"[-93.08, -2.47, -0.59]","[-0.04, -5.45, 0.89]",247.228
"[-93.13, -2.44, -0.62]","[-0.04, -5.44, 0.89]",258.222
"[-93.22, -2.46, -0.62]","[-0.04, -5.44, 0.89]",267.22499999999997
"[-93.29, -2.44, -0.58]","[-0.04, -5.43, 0.89]",277.229
"[-93.35, -2.45, -0.53]","[-0.04, -5.43, 0.89]",287.051
"[-93.39, -2.45, -0.48]","[-0.04, -5.43, 0.89]",297.22700000000003
"[-93.41, -2.45, -0.47]","[-0.04, -5.43, 0.89]",307.234
"[-93.41, -2.45, -0.5]","[-0.04, -5.43, 0.89]",317.22
"[-93.38, -2.47, -0.53]","[-0.05, -5.43, 0.89]",327.216
"[-93.32, -2.42, -0.58]","[-0.05, -5.43, 0.89]",337.223
"[-93.25, -2.43, -0.57]","[-0.06, -5.43, 0.89]",347.225
"[-93.23, -2.42, -0.58]","[-0.06, -5.44, 0.88]",357.221
"[-93.19, -2.45, -0.58]","[-0.05, -5.44, 0.89]",367.226
"[-93.24, -2.45, -0.58]","[-0.05, -5.44, 0.89]",377.23
"[-93.24, -2.44, -0.55]","[-0.05, -5.44, 0.89]",387.23
"[-93.29, -2.46, -0.53]","[-0.05, -5.43, 0.89]",397.07300000000004
"[-93.32, -2.44, -0.52]","[-0.05, -5.43, 0.89]",407.21299999999997
"[-93.38, -2.45, -0.51]","[-0.05, -5.43, 0.89]",417.23199999999997
"[-93.4, -2.48, -0.5]","[-0.05, -5.43, 0.89]",427.234
"[-93.4, -2.46, -0.49]","[-0.04, -5.43, 0.89]",437.23499999999996
"[-93.34, -2.45, -0.49]","[-0.05, -5.43, 0.89]",447.226
"[-93.34, -2.46, -0.52]","[-0.05, -5.43, 0.89]",458.206
"[-93.29, -2.44, -0.53]","[-0.06, -5.43, 0.88]",467.229
"[-93.26, -2.45, -0.57]","[-0.06, -5.43, 0.88]",477.22900000000004
"[-93.25, -2.47, -0.58]","[-0.06, -5.43, 0.88]",487.22700000000003
"[-93.26, -2.44, -0.58]","[-0.06, -5.43, 0.89]",497.224
"[-93.3, -2.47, -0.59]","[-0.06, -5.44, 0.89]",509.22
"[-93.31, -2.43, -0.57]","[-0.06, -5.43, 0.89]",517.044
"[-93.32, -2.47, -0.53]","[-0.06, -5.43, 0.89]",527.218
"[-93.37, -2.45, -0.54]","[-0.05, -5.43, 0.89]",537.218
"[-93.33, -2.44, -0.53]","[-0.05, -5.43, 0.89]",547.045
"[-93.35, -2.46, -0.53]","[-0.05, -5.43, 0.89]",558.212
"[-93.34, -2.43, -0.55]","[-0.05, -5.43, 0.89]",567.236
"[-93.29, -2.49, -0.54]","[-0.06, -5.43, 0.89]",577.229
"[-93.27, -2.48, -0.54]","[-0.06, -5.43, 0.89]",587.216
"[-93.24, -2.43, -0.55]","[-0.06, -5.43, 0.89]",597.0450000000001
"[-93.21, -2.43, -0.57]","[-0.06, -5.43, 0.89]",607.2220000000001
"[-93.23, -2.47, -0.57]","[-0.06, -5.43, 0.89]",617.236
"[-93.26, -2.43, -0.58]","[-0.06, -5.43, 0.89]",627.212
"[-93.27, -2.45, -0.57]","[-0.06, -5.43, 0.89]",637.2189999999999
"[-93.31, -2.48, -0.56]","[-0.06, -5.43, 0.89]",647.11
"[-93.34, -2.45, -0.56]","[-0.06, -5.43, 0.89]",658.2139999999999
"[-93.32, -2.48, -0.53]","[-0.06, -5.43, 0.89]",667.2280000000001
"[-93.33, -2.5, -0.53]","[-0.06, -5.43, 0.89]",677.0469999999999
